actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M43.00S,2025-11-09T01:12:22.7Z,1,REGULAR,turnover,bad pass,[],1630529,,,1610612740,3,0,2025-11-09T01:12:30Z,170000,False,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1641705]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Wembanyama,1641705.0,,,,,,
18,PT10M43.00S,2025-11-09T01:12:22.7Z,1,REGULAR,steal,,[],1641705,,,1610612759,3,0,2025-11-09T01:12:24Z,180000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M36.00S,2025-11-09T01:12:29.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641705,6.652431011826544,52.20588235294118,1610612759,3,0,2025-11-09T01:12:43Z,190000,False,-11.0,10.0,1,left,MISS V. Wembanyama running Layup,[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
20,PT10M35.00S,2025-11-09T01:12:30.2Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,3,0,2025-11-09T01:13:55Z,200000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M30.00S,2025-11-09T01:12:35.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630180,93.77463863337714,50.73529411764706,1610612740,3,2,2025-11-09T01:14:19Z,210000,False,4.0,6.0,1,right,S. Bey running Layup (2 PTS),[1630180],1610612740.0,NOP,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M24.00S,2025-11-09T01:12:41.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,5.995400788436268,51.225490196078425,1610612759,5,2,2025-11-09T01:13:22Z,220000,False,-6.0,4.0,1,left,V. Wembanyama alley-oop DUNK (2 PTS) (S. Castle 2 AST),"[1641705, 1642264]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.72,Made,,,,,2.0,S. Castle,1642264.0,2.0,,,,,,,,,,
24,PT10M11.00S,2025-11-09T01:12:54.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,65.91655716162943,49.50980392156863,1610612740,5,2,2025-11-09T01:14:51Z,240000,False,-2.0,268.0,1,right,MISS S. Bey 26' step back 3PT,[1630180],1610612740.0,NOP,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
25,PT10M11.00S,2025-11-09T01:12:54.0Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,5,2,2025-11-09T01:13:25Z,250000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,24.0,2.0,1.0,1.0,,,,,,,,,,,,,,
26,PT10M10.00S,2025-11-09T01:13:00.1Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630530,94.40999984741211,50.0,1610612740,5,4,2025-11-09T01:15:13Z,260000,False,0.0,0.0,1,right,T. Murphy III tip DUNK (2 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
27,PT09M53.00S,2025-11-09T01:13:12.6Z,1,REGULAR,turnover,bad pass,[],1641705,,,1610612759,5,4,2025-11-09T01:13:52Z,270000,False,,,0,,V. Wembanyama bad pass TURNOVER (1 TO),"[1641705, 1642847]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Fears,1642847.0,,,,,,
28,PT09M53.00S,2025-11-09T01:13:12.6Z,1,REGULAR,steal,,[],1642847,,,1610612740,5,4,2025-11-09T01:13:14Z,280000,False,,,0,,J. Fears STEAL (1 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M38.00S,2025-11-09T01:13:27.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,71.17279894875165,18.627450980392158,1610612740,5,4,2025-11-09T01:14:13Z,290000,False,-157.0,218.0,1,right,MISS H. Jones 26' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
30,PT09M37.00S,2025-11-09T01:13:28.5Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612740,5,4,2025-11-09T01:16:03Z,300000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,29.0,1.0,0.0,1.0,,,,,,,,,,,,,,
31,PT09M36.00S,2025-11-09T01:13:33.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630180,94.40999984741211,50.0,1610612740,5,4,2025-11-09T01:16:10Z,310000,False,0.0,0.0,1,right,MISS S. Bey tip Layup,[1630180],1610612740.0,NOP,tip,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
32,PT09M35.00S,2025-11-09T01:13:34.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,5,4,2025-11-09T01:16:10Z,320000,False,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,
33,PT09M22.00S,2025-11-09T01:13:43.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,6.258212877792378,50.73529411764706,1610612759,7,4,2025-11-09T01:14:32Z,330000,False,-4.0,6.0,1,left,V. Wembanyama alley-oop DUNK (4 PTS) (S. Castle 3 AST),"[1641705, 1642264]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,4.0,S. Castle,1642264.0,3.0,,,,,,,,,,
35,PT09M09.00S,2025-11-09T01:14:01.4Z,1,REGULAR,foul,personal,[],1628368,,,1610612740,7,4,2025-11-09T01:16:55Z,350000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1642847]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,202027.0,,,,1.0,0.0,Fears,1642847.0,,
37,PT09M02.00S,2025-11-09T01:14:22.0Z,1,REGULAR,3pt,Jump Shot,[],1630530,67.23061760840999,67.40196078431373,1610612740,7,4,2025-11-09T01:14:56Z,370000,False,87.0,256.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
38,PT09M02.00S,2025-11-09T01:14:22.0Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,7,4,2025-11-09T01:14:56Z,380000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M50.00S,2025-11-09T01:14:34.7Z,1,REGULAR,turnover,bad pass,[],203084,,,1610612759,7,4,2025-11-09T01:15:07Z,390000,False,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1630529]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,
40,PT08M50.00S,2025-11-09T01:14:34.7Z,1,REGULAR,steal,,[],1630529,,,1610612740,7,4,2025-11-09T01:14:37Z,400000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
41,PT08M45.00S,2025-11-09T01:14:39.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,93.9060446780552,47.794117647058826,1610612740,7,4,2025-11-09T01:15:21Z,410000,False,-11.0,5.0,1,right,MISS J. Fears running finger roll Layup - blocked,"[1642847, 1630170]",1610612740.0,NOP,running finger roll,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,Vassell,1630170.0
42,PT08M45.00S,2025-11-09T01:14:39.6Z,1,REGULAR,block,,[],1630170,,,1610612740,7,4,2025-11-09T01:14:42Z,420000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M40.00S,2025-11-09T01:14:44.6Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612740,7,4,2025-11-09T01:27:14Z,430000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
46,PT08M34.00S,2025-11-09T01:14:59.8Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630530,94.56307490144546,18.872549019607842,1610612740,7,6,2025-11-09T01:27:24Z,460000,False,-156.0,-1.0,1,right,T. Murphy III 15' pullup Jump Shot (4 PTS) (S. Bey 1 AST),"[1630530, 1630180]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,15.56,Made,,,,,4.0,S. Bey,1630180.0,1.0,,,,,,,,,,
47,PT08M34.00S,2025-11-09T01:15:09.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,7,6,2025-11-09T01:15:09Z,470000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M22.00S,2025-11-09T01:18:07.6Z,1,REGULAR,foul,personal,[],1626172,,,1610612759,7,6,2025-11-09T01:18:16Z,480000,False,,,0,,K. Looney personal FOUL (1 PF),"[1626172, 1641705]",1610612740.0,NOP,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,,,,1.0,0.0,Wembanyama,1641705.0,,
51,PT08M18.00S,2025-11-09T01:18:27.2Z,1,REGULAR,foul,personal,[],1642847,,,1610612759,7,6,2025-11-09T01:18:37Z,500000,False,,,0,,J. Fears personal FOUL (1 PF),"[1642847, 1641705]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,,,,1.0,0.0,Wembanyama,1641705.0,,
53,PT08M11.00S,2025-11-09T01:18:49.1Z,1,REGULAR,3pt,Jump Shot,[],203084,23.73521681997372,12.990196078431374,1610612759,10,6,2025-11-09T01:18:54Z,520000,False,185.0,171.0,1,left,H. Barnes 25' 3PT  (3 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.17,Made,,,,,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,
55,PT07M57.00S,2025-11-09T01:19:02.1Z,1,REGULAR,2pt,Jump Shot,[],1642847,74.72076215505913,56.86274509803921,1610612740,10,6,2025-11-09T01:19:07Z,540000,False,34.0,185.0,1,right,MISS J. Fears 18' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,16-24 Center,18.83,Missed,,,,,,,,,,,,,,,,,,
56,PT07M54.00S,2025-11-09T01:19:05.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,10,6,2025-11-09T01:19:07Z,550000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT07M48.00S,2025-11-09T01:19:11.5Z,1,REGULAR,3pt,Jump Shot,[],1642264,30.962549277266753,31.61764705882353,1610612759,10,6,2025-11-09T01:19:17Z,560000,False,92.0,239.0,1,left,MISS S. Castle 25' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
58,PT07M45.00S,2025-11-09T01:19:14.5Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,10,6,2025-11-09T01:19:17Z,570000,False,,,0,,J. Fears REBOUND (Off:0 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
59,PT07M30.00S,2025-11-09T01:19:30.6Z,1,REGULAR,turnover,lost ball,[],1630530,,,1610612740,10,6,2025-11-09T01:19:36Z,580000,False,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 1628368]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,
60,PT07M30.00S,2025-11-09T01:19:30.6Z,1,REGULAR,steal,,[],1628368,,,1610612759,10,6,2025-11-09T01:19:33Z,590000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
63,PT07M30.00S,2025-11-09T01:19:49.1Z,1,REGULAR,foul,personal,[],1630530,,,1610612759,10,6,2025-11-09T01:20:01Z,620000,False,,,0,,T. Murphy III personal FOUL (1 PF),"[1630530, 1628368]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1193.0,,,,1.0,0.0,Fox,1628368.0,,
65,PT07M30.00S,2025-11-09T01:20:08.2Z,1,REGULAR,substitution,out,[],1626172,,,1610612759,10,6,2025-11-09T01:20:10Z,640000,False,,,0,,SUB out: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M30.00S,2025-11-09T01:20:08.2Z,1,REGULAR,substitution,in,[],1631255,,,1610612759,10,6,2025-11-09T01:20:10Z,650000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M17.00S,2025-11-09T01:20:22.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,11.12023653088042,47.30392156862745,1610612759,12,6,2025-11-09T01:20:46Z,660000,False,13.0,52.0,1,left,H. Barnes turnaround Jump Shot (5 PTS) (S. Castle 4 AST),"[203084, 1642264]",1610612759.0,SAS,turnaround,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.37,Made,,,,,5.0,S. Castle,1642264.0,4.0,,,,,,,,,,
68,PT07M00.00S,2025-11-09T01:20:40.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1631255,92.59198423127464,56.127450980392155,1610612740,12,8,2025-11-09T01:35:38Z,670000,False,31.0,17.0,1,right,K. Matković driving bank Hook (2 PTS) (H. Jones 1 AST),"[1631255, 1630529]",1610612740.0,NOP,driving bank,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,2.0,H. Jones,1630529.0,1.0,,,,,,,,,,
69,PT07M00.00S,2025-11-09T01:20:47.3Z,1,REGULAR,violation,defensive goaltending,[],1641705,,,1610612740,12,8,2025-11-09T01:21:02Z,680000,False,,,0,,V. Wembanyama defensive goaltending VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,1193.0,,,,,,,,,
70,PT06M44.00S,2025-11-09T01:21:08.8Z,1,REGULAR,turnover,lost ball,[],1641705,,,1610612759,12,8,2025-11-09T01:21:14Z,690000,False,,,0,,V. Wembanyama lost ball TURNOVER (2 TO),"[1641705, 1630529]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,Jones,1630529.0,,,,,,
71,PT06M44.00S,2025-11-09T01:21:08.8Z,1,REGULAR,steal,,[],1630529,,,1610612740,12,8,2025-11-09T01:21:10Z,700000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
72,PT06M40.00S,2025-11-09T01:21:12.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642847,85.62746386333771,98.52941176470588,1610612740,12,8,2025-11-09T01:24:07Z,710000,False,243.0,83.0,1,right,MISS J. Fears 25' running 3PT,[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,25.63,Missed,,,,,,,,,,,,,,,,,,
73,PT06M35.00S,2025-11-09T01:21:17.9Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,12,8,2025-11-09T01:21:17Z,720000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT06M25.00S,2025-11-09T01:21:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,8.886333771353483,51.225490196078425,1610612759,12,8,2025-11-09T01:21:36Z,730000,False,-6.0,31.0,1,left,MISS V. Wembanyama driving floating Shot,[1641705],1610612759.0,SAS,driving floating,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
75,PT06M23.00S,2025-11-09T01:21:29.5Z,1,REGULAR,rebound,defensive,[],1631255,,,1610612740,12,8,2025-11-09T01:24:29Z,740000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT06M17.00S,2025-11-09T01:21:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,92.46057818659659,45.34313725490196,1610612740,12,10,2025-11-09T01:21:58Z,750000,False,-23.0,18.0,1,right,J. Fears running finger roll Layup (2 PTS) (T. Murphy III 1 AST),"[1642847, 1630530]",1610612740.0,NOP,running finger roll,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,2.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,
78,PT05M55.00S,2025-11-09T01:21:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,14.14257555847569,49.26470588235294,1610612759,14,10,2025-11-09T01:25:10Z,770000,False,4.0,80.0,1,left,S. Castle 8' turnaround fadeaway Jump Shot (2 PTS),[1642264],1610612759.0,SAS,turnaround fadeaway,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,8.05,Made,,,,,2.0,,,,,,,,,,,,,
79,PT05M32.00S,2025-11-09T01:22:20.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,92.59198423127464,51.225490196078425,1610612740,14,12,2025-11-09T01:25:46Z,780000,False,6.0,17.0,1,right,K. Matković cutting DUNK (4 PTS) (J. Fears 1 AST),"[1631255, 1642847]",1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,4.0,J. Fears,1642847.0,1.0,,,,,,,,,,
81,PT05M10.00S,2025-11-09T01:22:42.1Z,1,REGULAR,3pt,Jump Shot,[],1642264,26.62614980289093,84.55882352941177,1610612759,14,12,2025-11-09T01:22:48Z,800000,False,-173.0,198.0,1,left,MISS S. Castle 26' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
82,PT05M06.00S,2025-11-09T01:22:46.1Z,1,REGULAR,rebound,defensive,[],1631255,,,1610612740,14,12,2025-11-09T01:22:48Z,810000,False,,,0,,K. Matković REBOUND (Off:0 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
83,PT05M01.00S,2025-11-09T01:22:50.9Z,1,REGULAR,2pt,Jump Shot,[],1642847,75.90341655716163,32.59803921568628,1610612740,14,12,2025-11-09T01:22:58Z,820000,False,-87.0,174.0,1,right,MISS J. Fears 19' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,16-24 Left Center,19.45,Missed,,,,,,,,,,,,,,,,,,
84,PT04M58.00S,2025-11-09T01:22:53.9Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,14,12,2025-11-09T01:22:58Z,830000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,83.0,3.0,3.0,0.0,,,,,,,,,,,,,,
85,PT04M54.00S,2025-11-09T01:22:58.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,25.969119579500656,86.02941176470588,1610612759,14,12,2025-11-09T01:26:26Z,840000,False,-180.0,192.0,1,left,MISS D. Fox 26' running pullup 3PT,[1628368],1610612759.0,SAS,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
