actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M12.00S,2025-12-30T01:13:15.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.9060446780552,50.0,1610612739,0,4,2025-12-30T01:14:02Z,170000,False,0.0,5.0,1,right,J. Allen cutting DUNK (2 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,2.0,,,D. Mitchell,1628378.0,1.0,,,,,,,,
19,PT09M58.00S,2025-12-30T01:13:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.075558475689881,45.34313725490196,1610612759,2,4,2025-12-30T01:14:33Z,190000,False,23.0,-5.0,1,left,D. Fox alley-oop Layup (2 PTS) (S. Castle 1 AST),"[1628368, 1642264]",1610612759.0,SAS,alley-oop,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,2.0,,,S. Castle,1642264.0,1.0,,,,,,,,
21,PT09M40.00S,2025-12-30T01:13:47.1Z,1,REGULAR,2pt,Jump Shot,[],1629636,87.86136662286465,27.941176470588236,1610612739,2,6,2025-12-30T01:13:51Z,210000,False,-110.0,62.0,1,right,D. Garland 12' pullup Jump Shot (2 PTS) (D. Mitchell 2 AST),"[1629636, 1628378]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,12.63,Made,,,,,2.0,,,D. Mitchell,1628378.0,2.0,,,,,,,,
23,PT09M28.00S,2025-12-30T01:13:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,6.521024967148489,52.20588235294118,1610612759,4,6,2025-12-30T01:14:19Z,230000,False,-11.0,9.0,1,left,V. Wembanyama driving finger roll Layup (2 PTS) (S. Castle 2 AST),"[1641705, 1642264]",1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,2.0,,,S. Castle,1642264.0,2.0,,,,,,,,
25,PT09M17.00S,2025-12-30T01:14:11.0Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,4,6,2025-12-30T01:14:27Z,250000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 203084]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,Barnes,203084.0,,,,,,
26,PT09M17.00S,2025-12-30T01:14:11.0Z,1,REGULAR,steal,,[],203084,,,1610612759,4,6,2025-12-30T01:20:14Z,260000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
27,PT09M12.00S,2025-12-30T01:14:17.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641705,5.732588699080158,47.30392156862745,1610612759,6,6,2025-12-30T01:17:15Z,270000,False,13.0,1.0,1,left,V. Wembanyama running DUNK (4 PTS),[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,4.0,,,,,,,,,,,,,
30,PT09M01.00S,2025-12-30T01:15:13.1Z,1,REGULAR,turnover,8-second-violation,['team'],0,,,1610612739,6,6,2025-12-30T01:15:19Z,300000,False,,,0,,CLE 8-second-violation Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,202007.0,,,,,,,,,,,,
31,PT08M45.00S,2025-12-30T01:15:43.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642264,18.74178712220762,34.80392156862745,1610612759,8,6,2025-12-30T01:15:52Z,310000,False,76.0,124.0,1,left,S. Castle 14' pullup Jump Shot (2 PTS) (V. Wembanyama 1 AST),"[1642264, 1641705]",1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Right,14.52,Made,,,,,2.0,,,V. Wembanyama,1641705.0,1.0,,,,,,,,
33,PT08M30.00S,2025-12-30T01:15:59.3Z,1,REGULAR,2pt,Jump Shot,[],1629636,79.45137976346912,22.30392156862745,1610612739,8,8,2025-12-30T01:16:06Z,330000,False,-138.0,141.0,1,right,D. Garland 19' pullup Jump Shot (4 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,19.74,Made,,,,,4.0,,,,,,,,,,,,,
34,PT08M11.00S,2025-12-30T01:16:18.9Z,1,REGULAR,3pt,Jump Shot,[],1628368,4.812746386333772,95.58823529411765,1610612759,8,8,2025-12-30T01:16:22Z,340000,False,-228.0,-7.0,1,left,MISS D. Fox 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
35,PT08M09.00S,2025-12-30T01:16:20.9Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,8,8,2025-12-30T01:16:22Z,350000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M03.00S,2025-12-30T01:16:26.6Z,1,REGULAR,3pt,Jump Shot,[],1629731,67.36202365308804,63.970588235294116,1610612739,8,11,2025-12-30T01:16:31Z,360000,False,70.0,254.0,1,right,D. Wade 26' 3PT  (3 PTS) (D. Garland 1 AST),"[1629731, 1629636]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,26.37,Made,,,,,3.0,,,D. Garland,1629636.0,1.0,,,,,,,,
38,PT07M44.00S,2025-12-30T01:16:45.9Z,1,REGULAR,3pt,Jump Shot,[],1630170,28.33442838370565,20.34313725490196,1610612759,8,11,2025-12-30T01:16:50Z,380000,False,148.0,214.0,1,left,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
39,PT07M42.00S,2025-12-30T01:16:47.6Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,8,11,2025-12-30T01:16:47Z,390000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
40,PT07M34.00S,2025-12-30T01:16:55.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642264,12.697109067017081,45.09803921568628,1610612759,8,11,2025-12-30T01:17:05Z,400000,False,25.0,67.0,1,left,MISS S. Castle 7' fadeaway Shot,[1642264],1610612759.0,SAS,fadeaway,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,7.12,Missed,,,,,,,,,,,,,,,,,,
41,PT07M32.00S,2025-12-30T01:16:57.9Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,8,11,2025-12-30T01:17:05Z,410000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT07M21.00S,2025-12-30T01:17:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.59198423127464,43.13725490196079,1610612739,8,11,2025-12-30T01:17:14Z,420000,False,-34.0,17.0,1,right,MISS E. Mobley Layup - blocked,"[1630596, 1641705]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,Wembanyama,1641705.0,,,,
43,PT07M21.00S,2025-12-30T01:17:07.9Z,1,REGULAR,block,,[],1641705,,,1610612739,8,11,2025-12-30T01:17:10Z,430000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT07M18.00S,2025-12-30T01:17:10.9Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,8,11,2025-12-30T01:17:14Z,440000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M11.00S,2025-12-30T01:17:18.1Z,1,REGULAR,3pt,Jump Shot,[],1642264,26.231931668856767,81.12745098039215,1610612759,8,11,2025-12-30T01:17:26Z,450000,False,-156.0,194.0,1,left,MISS S. Castle 24' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,,
46,PT07M08.00S,2025-12-30T01:17:21.1Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,11,2025-12-30T01:17:26Z,460000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M02.00S,2025-12-30T01:17:27.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,68.51182654402103,51.96078431372549,1610612739,8,11,2025-12-30T01:21:18Z,470000,False,10.0,243.0,1,right,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,24.37,Missed,,,,,,,,,,,,,,,,,,
48,PT06M59.00S,2025-12-30T01:17:30.5Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,8,11,2025-12-30T01:17:32Z,480000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT06M49.00S,2025-12-30T01:17:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,7.5722733245729295,42.40196078431372,1610612759,8,11,2025-12-30T01:21:56Z,490000,False,38.0,19.0,1,left,MISS V. Wembanyama driving Layup,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,,
50,PT06M47.00S,2025-12-30T01:17:41.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,11,2025-12-30T01:17:43Z,500000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT06M43.00S,2025-12-30T01:17:46.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,74.58935611038108,15.686274509803921,1610612739,8,14,2025-12-30T01:18:17Z,510000,False,-172.0,186.0,1,right,D. Wade 25' 3PT running pullup (6 PTS) (D. Garland 2 AST),"[1629731, 1629636]",1610612739.0,CLE,running pullup,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,,6.0,,,D. Garland,1629636.0,2.0,,,,,,,,
53,PT06M41.00S,2025-12-30T01:17:52.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,8,14,2025-12-30T01:17:52Z,530000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M41.00S,2025-12-30T01:20:51.1Z,1,REGULAR,substitution,out,[],1628368,,,1610612759,8,14,2025-12-30T01:21:17Z,540000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M41.00S,2025-12-30T01:20:51.1Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,8,14,2025-12-30T01:21:17Z,550000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M41.00S,2025-12-30T01:20:51.1Z,1,REGULAR,substitution,out,[],1628378,,,1610612759,8,14,2025-12-30T01:21:17Z,560000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M41.00S,2025-12-30T01:20:51.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612759,8,14,2025-12-30T01:21:17Z,570000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M41.00S,2025-12-30T01:20:51.1Z,1,REGULAR,substitution,in,[],1628436,,,1610612759,8,14,2025-12-30T01:21:17Z,580000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M41.00S,2025-12-30T01:20:51.1Z,1,REGULAR,substitution,in,[],1642844,,,1610612759,8,14,2025-12-30T01:21:17Z,590000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M41.00S,2025-12-30T01:20:51.1Z,1,REGULAR,substitution,in,[],1642281,,,1610612759,8,14,2025-12-30T01:21:17Z,600000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M41.00S,2025-12-30T01:20:51.1Z,1,REGULAR,substitution,in,[],1630241,,,1610612759,8,14,2025-12-30T01:21:17Z,610000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M23.00S,2025-12-30T01:21:36.7Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612759,8,14,2025-12-30T01:21:44Z,620000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Castle 2 FT),"[1628386, 1642264]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,,,,,,,,,1.0,0.0,Castle,1642264.0
64,PT06M23.00S,2025-12-30T01:22:00.6Z,1,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,9,14,2025-12-30T01:22:00Z,640000,False,,,0,,S. Castle Free Throw 1 of 2 (3 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
65,PT06M23.00S,2025-12-30T01:22:02.0Z,1,REGULAR,substitution,out,[],1629731,,,1610612759,9,14,2025-12-30T01:22:13Z,650000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M23.00S,2025-12-30T01:22:02.0Z,1,REGULAR,substitution,in,[],1629631,,,1610612759,9,14,2025-12-30T01:22:13Z,660000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M23.00S,2025-12-30T01:22:21.3Z,1,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,10,14,2025-12-30T01:22:21Z,670000,False,,,0,,S. Castle Free Throw 2 of 2 (4 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
68,PT06M13.00S,2025-12-30T01:22:32.5Z,1,REGULAR,2pt,Jump Shot,[],1628386,77.21747700394218,44.36274509803921,1610612739,10,16,2025-12-30T01:22:38Z,680000,False,-28.0,162.0,1,right,J. Allen 16' Jump Shot (4 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Center,16.41,Made,,,,,4.0,,,D. Garland,1629636.0,3.0,,,,,,,,
70,PT05M49.00S,2025-12-30T01:22:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,6.389618922470433,45.09803921568628,1610612759,10,16,2025-12-30T01:22:59Z,700000,False,25.0,8.0,1,left,MISS S. Castle driving Layup,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
71,PT05M47.00S,2025-12-30T01:22:57.9Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,10,16,2025-12-30T01:22:57Z,710000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,
72,PT05M38.00S,2025-12-30T01:23:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.24901445466492,51.225490196078425,1610612739,10,16,2025-12-30T01:23:09Z,720000,False,6.0,11.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,,
73,PT05M36.00S,2025-12-30T01:23:08.6Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612759,10,16,2025-12-30T01:23:09Z,730000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT05M22.00S,2025-12-30T01:23:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642844,15.193823915900131,42.64705882352941,1610612759,12,16,2025-12-30T01:23:27Z,740000,False,37.0,90.0,1,left,D. Harper 9' pullup Jump Shot (2 PTS) (S. Castle 3 AST),"[1642844, 1642264]",1610612759.0,SAS,pullup,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,9.75,Made,,,,,2.0,,,S. Castle,1642264.0,3.0,,,,,,,,
76,PT05M09.00S,2025-12-30T01:23:35.4Z,1,REGULAR,3pt,Jump Shot,[],1629636,68.54467805519053,27.941176470588236,1610612739,12,16,2025-12-30T01:23:39Z,760000,False,-110.0,243.0,1,right,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
77,PT05M06.00S,2025-12-30T01:23:38.4Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,12,16,2025-12-30T01:23:39Z,770000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT04M52.00S,2025-12-30T01:23:53.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,3.892904073587385,35.78431372549019,1610612759,12,16,2025-12-30T01:23:56Z,780000,False,71.0,-16.0,1,left,MISS S. Castle 7' turnaround fadeaway Shot,[1642264],1610612759.0,SAS,turnaround fadeaway,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,,
79,PT04M50.00S,2025-12-30T01:23:55.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,12,16,2025-12-30T01:23:56Z,790000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,78.0,3.0,3.0,0.0,,,,,,,,,,,,,,
80,PT04M28.00S,2025-12-30T01:24:16.0Z,1,REGULAR,2pt,Jump Shot,[],1628386,94.69448094612353,65.93137254901961,1610612739,12,18,2025-12-30T01:25:49Z,800000,False,80.0,-3.0,1,right,J. Allen 7' floating Jump Shot (6 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,Mid-Range,0-8 Center,7.97,Made,,,,,6.0,,,D. Garland,1629636.0,4.0,,,,,,,,
82,PT04M16.00S,2025-12-30T01:24:28.4Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,12,18,2025-12-30T01:24:33Z,820000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1629636]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,Garland,1629636.0,,,,,,
83,PT04M16.00S,2025-12-30T01:24:28.4Z,1,REGULAR,steal,,[],1629636,,,1610612739,12,18,2025-12-30T01:24:32Z,830000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
