actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-11-13T01:10:43.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-13T01:10:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-11-13T01:10:45.7Z,1,REGULAR,jumpball,recovered,[],1642264,,,1610612759,0,0,2025-11-13T01:10:45Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. D. Green: Tip to S. Castle,"[1642264, 1641705, 203110]",1610612759.0,SAS,startperiod,S. Castle,1642264.0,Castle,S. Castle,Wembanyama,1641705.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-11-13T01:11:00.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,13.87976346911958,64.4607843137255,1610612759,0,0,2025-11-13T01:11:08Z,70000,False,-72.0,78.0,1,left,MISS V. Wembanyama 10' turnaround Shot,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,10.64,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2025-11-13T01:11:03.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,0,2025-11-13T01:11:03Z,80000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M20.00S,2025-11-13T01:11:40.3Z,1,REGULAR,3pt,Jump Shot,[],203110,69.59592641261499,70.83333333333334,1610612744,0,0,2025-11-13T01:11:45Z,100000,False,104.0,233.0,1,right,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
11,PT11M17.00S,2025-11-13T01:11:43.3Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,0,2025-11-13T01:11:45Z,110000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M10.00S,2025-11-13T01:11:53.4Z,1,REGULAR,foul,personal,['2freethrow'],201939,,,1610612759,0,0,2025-11-13T01:12:18Z,120000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Castle 2 FT),"[201939, 1642264]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,1628481.0,1.0,0.0,Castle,1642264.0,,,,,,,,,
14,PT11M10.00S,2025-11-13T01:12:18.9Z,1,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,1,0,2025-11-13T01:12:18Z,140000,False,,,0,,S. Castle Free Throw 1 of 2 (1 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
15,PT11M10.00S,2025-11-13T01:12:38.2Z,1,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,2,0,2025-11-13T01:12:38Z,150000,False,,,0,,S. Castle Free Throw 2 of 2 (2 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
16,PT10M57.00S,2025-11-13T01:12:53.0Z,1,REGULAR,3pt,Jump Shot,[],1630541,77.21747700394218,89.4607843137255,1610612744,2,3,2025-11-13T01:12:58Z,160000,False,197.0,162.0,1,right,M. Moody 25' 3PT  (3 PTS) (D. Green 1 AST),"[1630541, 203110]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.51,Made,,,,,,,,,,3.0,D. Green,203110.0,1.0,,,,,
