actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-02-13T01:10:30.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-13T01:10:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-13T01:10:33.0Z,1,REGULAR,jumpball,recovered,[],203468,,,1610612740,0,0,2024-02-13T01:10:33Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. J. Jackson Jr.: Tip to C. McCollum,"[203468, 202685, 1628991]",1610612740.0,NOP,startperiod,C. McCollum,203468.0,McCollum,C. McCollum,Valanciunas,202685.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-02-13T01:10:46.3Z,1,REGULAR,3pt,Jump Shot,[],1630529,7.703679369250986,95.09803921568627,1610612740,0,3,2024-02-13T01:10:49Z,70000,False,-225.0,20.0,1,left,H. Jones 3PT  (3 PTS) (B. Ingram 1 AST),"[1630529, 1627742]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,22.64,Made,3.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-02-13T01:11:11.5Z,1,REGULAR,3pt,Jump Shot,[],1630583,68.9388961892247,70.83333333333334,1610612763,3,3,2024-02-13T01:11:15Z,90000,False,104.0,239.0,1,right,S. Aldama 26' 3PT  (3 PTS) (J. Konchar 1 AST),"[1630583, 1629723]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,26.12,Made,3.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,
11,PT10M52.00S,2024-02-13T01:11:37.9Z,1,REGULAR,2pt,Jump Shot,[],202685,9.543363994743759,69.11764705882352,1610612740,3,5,2024-02-13T01:11:41Z,110000,False,-96.0,37.0,1,left,J. Valanciunas 10' turnaround fadeaway Jump Shot (2 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,10.26,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
13,PT10M40.00S,2024-02-13T01:11:49.7Z,1,REGULAR,3pt,Jump Shot,[],1628991,68.01905387647832,68.87254901960785,1610612763,3,5,2024-02-13T01:11:53Z,130000,False,94.0,248.0,1,right,MISS J. Jackson Jr. 26' pullup 3PT,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
14,PT10M38.00S,2024-02-13T01:11:51.7Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,3,5,2024-02-13T01:11:53Z,140000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M29.00S,2024-02-13T01:12:00.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.507884362680684,39.950980392156865,1610612740,3,5,2024-02-13T01:12:02Z,150000,False,50.0,103.0,1,left,MISS C. McCollum 11' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.43,Missed,,,,,,,,,,,,,,,,,,
16,PT10M27.00S,2024-02-13T01:12:02.1Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,3,5,2024-02-13T01:12:02Z,160000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M19.00S,2024-02-13T01:12:10.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.77463863337714,46.568627450980394,1610612763,5,5,2024-02-13T01:12:13Z,170000,False,-17.0,6.0,1,right,J. Jackson Jr. driving finger roll Layup (2 PTS) (J. Konchar 2 AST),"[1628991, 1629723]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,J. Konchar,1629723.0,2.0,,,,,,,,,,,,,,
19,PT10M05.00S,2024-02-13T01:12:25.2Z,1,REGULAR,turnover,lost ball,[],1629627,,,1610612740,5,5,2024-02-13T01:12:27Z,190000,False,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 1629723]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Konchar,1629723.0,,,,,,,
20,PT10M05.00S,2024-02-13T01:12:25.2Z,1,REGULAR,steal,,[],1629723,,,1610612763,5,5,2024-02-13T01:12:26Z,200000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M01.00S,2024-02-13T01:12:29.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,92.59198423127464,52.450980392156865,1610612763,5,5,2024-02-13T01:12:34Z,210000,False,12.0,17.0,1,right,MISS S. Pippen Jr. running Layup - blocked,"[1630590, 1627742]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,Ingram,1627742.0,,,,,
22,PT10M01.00S,2024-02-13T01:12:29.2Z,1,REGULAR,block,,[],1627742,,,1610612763,5,5,2024-02-13T01:12:32Z,220000,False,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M00.00S,2024-02-13T01:12:30.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,5,5,2024-02-13T01:12:34Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,21.0,,,,,,,,,,,,,
25,PT09M53.00S,2024-02-13T01:12:50.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630590,74.06373193166885,83.08823529411765,1610612763,5,5,2024-02-13T01:12:54Z,250000,False,165.0,191.0,1,right,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
26,PT09M50.00S,2024-02-13T01:12:53.7Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,5,5,2024-02-13T01:12:54Z,260000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M45.00S,2024-02-13T01:12:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,6.783837056504599,53.92156862745098,1610612740,5,5,2024-02-13T01:13:01Z,270000,False,-20.0,11.0,1,left,MISS H. Jones running Layup - blocked,"[1630529, 1630583]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,Aldama,1630583.0,,,,,
28,PT09M45.00S,2024-02-13T01:12:58.0Z,1,REGULAR,block,,[],1630583,,,1610612740,5,5,2024-02-13T01:13:00Z,280000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M42.00S,2024-02-13T01:13:01.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,5,5,2024-02-13T01:13:01Z,290000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M30.00S,2024-02-13T01:13:13.6Z,1,REGULAR,3pt,Jump Shot,[],1628991,69.72733245729303,71.32352941176471,1610612763,5,5,2024-02-13T01:13:18Z,300000,False,107.0,232.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
31,PT09M27.00S,2024-02-13T01:13:16.6Z,1,REGULAR,rebound,offensive,[],1630590,,,1610612763,5,5,2024-02-13T01:13:18Z,310000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,
