actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT11M00.00S,2024-01-30T01:14:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630214,6.1268068331143235,52.69607843137255,1610612763,6,0,2024-01-30T01:14:24Z,180000,False,-13.0,5.0,1,left,X. Tillman reverse Layup (2 PTS) (J. Jackson Jr. 1 AST),"[1630214, 1628991]",1610612763.0,MEM,reverse,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.44,Made,,,,,2.0,,,,J. Jackson Jr.,1628991.0,1.0,,,,,,,
20,PT10M49.00S,2024-01-30T01:14:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,92.46057818659659,41.911764705882355,1610612758,6,2,2024-01-30T01:14:31Z,200000,False,-40.0,18.0,1,right,D. Fox driving floating bank Jump Shot (2 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,,,,,2.0,,,,,,,,,,,,,
21,PT10M24.00S,2024-01-30T01:14:53.2Z,1,REGULAR,turnover,lost ball,[],1628991,,,1610612763,6,2,2024-01-30T01:14:58Z,210000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1631099]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Murray,1631099.0,,,,,,,,,,
22,PT10M24.00S,2024-01-30T01:14:53.2Z,1,REGULAR,steal,,[],1631099,,,1610612758,6,2,2024-01-30T01:14:56Z,220000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
23,PT10M20.00S,2024-01-30T01:14:57.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,91.67214191852825,42.64705882352941,1610612758,6,4,2024-01-30T01:15:05Z,230000,False,-37.0,26.0,1,right,K. Huerter running Layup (2 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,4.49,Made,,,,,2.0,,,,K. Murray,1631099.0,1.0,,,,,,,
25,PT09M55.00S,2024-01-30T01:15:22.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,5.995400788436268,53.431372549019606,1610612763,8,4,2024-01-30T01:15:26Z,250000,False,-17.0,4.0,1,left,X. Tillman driving Layup (4 PTS) (S. Aldama 1 AST),"[1630214, 1630583]",1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,4.0,,,,S. Aldama,1630583.0,1.0,,,,,,,
27,PT09M37.00S,2024-01-30T01:15:39.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,82.86793692509855,56.61764705882353,1610612758,8,6,2024-01-30T01:15:44Z,270000,False,33.0,109.0,1,right,K. Murray 11' fadeaway Jump Shot (2 PTS),[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.34,Made,,,,,2.0,,,,,,,,,,,,,
28,PT09M24.00S,2024-01-30T01:15:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.258212877792378,46.568627450980394,1610612763,8,6,2024-01-30T01:15:57Z,280000,False,17.0,6.0,1,left,MISS J. Jackson Jr. driving finger roll Layup,[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,,,,
29,PT09M22.00S,2024-01-30T01:15:55.0Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,8,6,2024-01-30T01:15:57Z,290000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M13.00S,2024-01-30T01:16:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.11760840998686,49.01960784313725,1610612758,8,6,2024-01-30T01:16:09Z,300000,False,-5.0,12.0,1,right,MISS D. Fox driving finger roll Layup,[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.31,Missed,,,,,,,,,,,,,,,,,,
31,PT09M11.00S,2024-01-30T01:16:06.1Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,8,6,2024-01-30T01:16:09Z,310000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M07.00S,2024-01-30T01:16:10.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,29.77989487516426,24.264705882352942,1610612763,11,6,2024-01-30T01:16:16Z,320000,False,129.0,227.0,1,left,S. Aldama 26' 3PT running (3 PTS) (S. Pippen Jr. 1 AST),"[1630583, 1630590]",1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,26.13,Made,,,,,3.0,,,,S. Pippen Jr.,1630590.0,1.0,,,,,,,
34,PT08M51.00S,2024-01-30T01:16:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.38042049934296,52.20588235294118,1610612758,11,8,2024-01-30T01:16:31Z,340000,False,11.0,10.0,1,right,D. Sabonis driving reverse Layup (2 PTS) (K. Murray 2 AST),"[1627734, 1631099]",1610612758.0,SAC,driving reverse,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,2.0,,,,K. Murray,1631099.0,2.0,,,,,,,
36,PT08M41.00S,2024-01-30T01:16:41.9Z,1,REGULAR,turnover,lost ball,[],1631223,,,1610612763,11,8,2024-01-30T01:23:57Z,360000,False,,,0,,D. Roddy lost ball TURNOVER (1 TO),"[1631223, 1628989]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Huerter,1628989.0,,,,1626301.0,,,,,,
82,PT08M41.00S,2024-01-30T01:16:41.9Z,1,REGULAR,steal,,[],1628989,,,1610612758,11,8,2024-01-30T01:23:57Z,365000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M32.00S,2024-01-30T01:16:54.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,70.25295663600527,26.96078431372549,1610612758,11,8,2024-01-30T01:16:59Z,370000,False,-115.0,227.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
38,PT08M29.00S,2024-01-30T01:16:57.9Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,11,8,2024-01-30T01:16:59Z,380000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT08M17.00S,2024-01-30T01:17:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,6.258212877792378,53.431372549019606,1610612763,11,8,2024-01-30T01:17:16Z,390000,False,-17.0,6.0,1,left,MISS S. Pippen Jr. driving reverse Layup,[1630590],1610612763.0,MEM,driving reverse,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,,,,
40,PT08M15.00S,2024-01-30T01:17:12.4Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,11,8,2024-01-30T01:17:12Z,400000,False,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,
41,PT08M04.00S,2024-01-30T01:17:23.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,17.16491458607096,95.58823529411765,1610612763,14,8,2024-01-30T01:17:27Z,410000,False,-228.0,109.0,1,left,S. Aldama 25' 3PT  (6 PTS) (S. Pippen Jr. 2 AST),"[1630583, 1630590]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.26,Made,,,,,6.0,,,,S. Pippen Jr.,1630590.0,2.0,,,,,,,
43,PT07M42.00S,2024-01-30T01:17:45.6Z,1,REGULAR,3pt,Jump Shot,[],203084,92.85479632063075,96.07843137254902,1610612758,14,8,2024-01-30T01:17:50Z,430000,False,230.0,15.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
44,PT07M39.00S,2024-01-30T01:17:48.6Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,14,8,2024-01-30T01:17:50Z,440000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,43.0,1.0,0.0,1.0,,,,,,,,,,,,,,
45,PT07M30.00S,2024-01-30T01:17:56.8Z,1,REGULAR,turnover,bad pass,[],1631099,,,1610612758,14,8,2024-01-30T01:18:00Z,450000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631099, 1630590]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Pippen Jr.,1630590.0,,,,,,,,,,
46,PT07M30.00S,2024-01-30T01:17:56.8Z,1,REGULAR,steal,,[],1630590,,,1610612763,14,8,2024-01-30T01:17:58Z,460000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
47,PT07M26.00S,2024-01-30T01:18:01.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630590,10.200394218134035,3.6764705882352944,1610612763,17,8,2024-01-30T01:18:07Z,470000,False,232.0,43.0,1,left,S. Pippen Jr. 3PT running (3 PTS) (D. Roddy 1 AST),"[1630590, 1631223]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Right Corner 3,24+ Right,23.56,Made,,,,,3.0,,,,D. Roddy,1631223.0,1.0,,,,,,,
49,PT07M15.00S,2024-01-30T01:18:16.2Z,1,REGULAR,foul,personal,[],1630590,,,1610612758,17,8,2024-01-30T01:31:37Z,490000,False,,,0,,S. Pippen Jr. personal FOUL (1 PF),"[1630590, 1627734]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2714.0,1.0,0.0,Sabonis,1627734.0,,
51,PT07M08.00S,2024-01-30T01:18:36.7Z,1,REGULAR,3pt,Jump Shot,[],203084,69.99014454664915,74.50980392156863,1610612758,17,8,2024-01-30T01:18:43Z,510000,False,123.0,230.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
52,PT07M06.00S,2024-01-30T01:18:38.7Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,17,8,2024-01-30T01:18:43Z,520000,False,,,0,,D. Roddy REBOUND (Off:1 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,
53,PT06M57.00S,2024-01-30T01:18:49.7Z,1,REGULAR,foul,personal,['2freethrow'],203084,,,1610612763,17,8,2024-01-30T01:18:59Z,530000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[203084, 1628991]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2714.0,1.0,0.0,Jackson Jr.,1628991.0,,
55,PT06M57.00S,2024-01-30T01:19:09.5Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,18,8,2024-01-30T01:19:09Z,550000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
56,PT06M57.00S,2024-01-30T01:19:22.4Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,19,8,2024-01-30T01:19:22Z,560000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
57,PT06M48.00S,2024-01-30T01:19:34.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,87.72996057818659,35.53921568627451,1610612758,19,10,2024-01-30T01:19:40Z,570000,False,-72.0,63.0,1,right,D. Fox 9' driving floating bank Jump Shot (4 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,9.58,Made,,,,,4.0,,,,,,,,,,,,,
58,PT06M31.00S,2024-01-30T01:19:50.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,16.113666228646515,35.78431372549019,1610612763,19,10,2024-01-30T01:19:54Z,580000,False,71.0,99.0,1,left,MISS S. Aldama 12' driving floating Shot,[1630583],1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,12.19,Missed,,,,,,,,,,,,,,,,,,
59,PT06M29.00S,2024-01-30T01:19:52.7Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,19,10,2024-01-30T01:19:54Z,590000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT06M24.00S,2024-01-30T01:20:00.8Z,1,REGULAR,turnover,out-of-bounds,[],1631099,,,1610612758,19,10,2024-01-30T01:20:06Z,600000,False,,,0,,K. Murray lost ball out-of-bounds TURNOVER (2 TO),[1631099],1610612758.0,SAC,lost ball,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,1626300.0,,,,,,
61,PT06M07.00S,2024-01-30T01:20:23.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,16.245072273324574,94.85294117647058,1610612763,19,10,2024-01-30T01:20:28Z,610000,False,-224.0,100.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,24.57,Missed,,,,,,,,,,,,,,,,,,
62,PT06M05.00S,2024-01-30T01:20:25.8Z,1,REGULAR,rebound,offensive,[],1631223,,,1610612763,19,10,2024-01-30T01:20:28Z,620000,False,,,0,,D. Roddy REBOUND (Off:2 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,61.0,4.0,2.0,2.0,,,,,,,,,,,,,,
63,PT06M01.00S,2024-01-30T01:20:29.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628991,32.802233902759525,23.284313725490197,1610612763,19,10,2024-01-30T01:20:35Z,630000,False,134.0,256.0,1,left,MISS J. Jackson Jr. 28' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,28.86,Missed,,,,,,,,,,,,,,,,,,
64,PT05M56.00S,2024-01-30T01:20:34.8Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,19,10,2024-01-30T01:20:35Z,640000,False,,,0,,S. Aldama REBOUND (Off:2 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,63.0,2.0,0.0,2.0,,,,,,,,,,,,,,
65,PT05M56.00S,2024-01-30T01:20:34.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630583,5.590000152587891,50.0,1610612763,19,10,2024-01-30T01:20:34Z,650000,False,0.0,0.0,1,left,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
66,PT05M56.00S,2024-01-30T01:20:35.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,10,2024-01-30T01:20:35Z,660000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,65.0,2.0,1.0,1.0,,,,,,,,,,,,,,
67,PT05M50.00S,2024-01-30T01:20:40.5Z,1,REGULAR,3pt,Jump Shot,[],1631099,71.30420499342969,78.18627450980392,1610612758,19,10,2024-01-30T01:32:48Z,670000,False,141.0,217.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
68,PT05M47.00S,2024-01-30T01:20:43.5Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,19,10,2024-01-30T01:20:47Z,680000,False,,,0,,S. Aldama REBOUND (Off:2 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,67.0,3.0,1.0,2.0,,,,,,,,,,,,,,
69,PT05M42.00S,2024-01-30T01:20:48.1Z,1,REGULAR,turnover,lost ball,[],1630583,,,1610612763,19,10,2024-01-30T01:20:51Z,690000,False,,,0,,S. Aldama lost ball TURNOVER (1 TO),"[1630583, 1628368]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,
70,PT05M42.00S,2024-01-30T01:20:48.1Z,1,REGULAR,steal,,[],1628368,,,1610612758,19,10,2024-01-30T01:20:49Z,700000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
71,PT05M38.00S,2024-01-30T01:20:52.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628989,92.9862023653088,51.225490196078425,1610612758,19,12,2024-01-30T01:21:02Z,710000,False,6.0,13.0,1,right,K. Huerter running finger roll Layup (4 PTS) (H. Barnes 1 AST),"[1628989, 203084]",1610612758.0,SAC,running finger roll,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,4.0,,,,H. Barnes,203084.0,1.0,,,,,,,
73,PT05M22.00S,2024-01-30T01:21:07.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,10.726018396846255,62.5,1610612763,19,12,2024-01-30T01:21:14Z,730000,False,-62.0,48.0,1,left,MISS J. Jackson Jr. 7' driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.9,Missed,,,,,,,,,,,,,,,,,,
74,PT05M19.00S,2024-01-30T01:21:10.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,12,2024-01-30T01:21:14Z,740000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,73.0,3.0,2.0,1.0,,,,,,,,,,,,,,
75,PT05M15.00S,2024-01-30T01:21:15.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,84.97043363994744,3.9215686274509802,1610612758,19,12,2024-01-30T01:21:26Z,750000,False,-230.0,89.0,1,right,MISS D. Fox 24' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,24.69,Missed,,,,,,,,,,,,,,,,,,
76,PT05M13.00S,2024-01-30T01:21:17.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,19,12,2024-01-30T01:21:26Z,760000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT05M00.00S,2024-01-30T01:21:29.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,13.485545335085414,45.09803921568628,1610612763,19,12,2024-01-30T01:21:33Z,770000,False,25.0,74.0,1,left,MISS J. Jackson Jr. 7' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
78,PT04M58.00S,2024-01-30T01:21:31.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,12,2024-01-30T01:21:33Z,780000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,4.0,3.0,1.0,,,,,,,,,,,,,,
