actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
48,PT07M53.00S,2023-11-24T22:16:50.0Z,1,REGULAR,rebound,defensive,[],201569,,,1610612756,11,6,2023-11-24T22:16:52Z,460000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT07M32.00S,2023-11-24T22:17:11.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,66.70499342969777,43.38235294117647,1610612756,11,6,2023-11-24T22:17:14Z,470000,False,-33.0,260.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
50,PT07M30.00S,2023-11-24T22:17:12.9Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,11,6,2023-11-24T22:17:12Z,480000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,49.0,1.0,0.0,1.0,,,,,,,,,,,,,,
51,PT07M19.00S,2023-11-24T22:17:23.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203994,91.27792378449409,53.92156862745098,1610612756,11,8,2023-11-24T22:17:29Z,490000,False,20.0,29.0,1,right,J. Nurkic turnaround bank Jump Shot (2 PTS),[203994],1610612756.0,PHX,turnaround bank,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,,,2.0,,,,,,,,,,,
52,PT07M05.00S,2023-11-24T22:17:37.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630217,8.754927726675426,41.17647058823529,1610612763,13,8,2023-11-24T22:17:50Z,500000,False,44.0,30.0,1,left,D. Bane driving bank Hook (4 PTS) (J. Gilyard 1 AST),"[1630217, 1631367]",1610612763.0,MEM,driving bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,,,,,,,4.0,J. Gilyard,1631367.0,1.0,,,,,,,,
53,PT06M52.00S,2023-11-24T22:17:55.6Z,1,REGULAR,foul,personal,[],1631367,,,1610612756,13,8,2023-11-24T22:18:01Z,510000,False,,,0,,J. Gilyard personal FOUL (1 PF),"[1631367, 1626164]",1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1630886.0,1.0,0.0,Booker,1626164.0,,,
55,PT06M52.00S,2023-11-24T22:18:01.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,13,8,2023-11-24T22:18:01Z,530000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M52.00S,2023-11-24T22:20:17.3Z,1,REGULAR,substitution,out,[],1628991,,,1610612756,13,8,2023-11-24T22:20:51Z,540000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M52.00S,2023-11-24T22:20:17.3Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,13,8,2023-11-24T22:20:51Z,550000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M52.00S,2023-11-24T22:20:17.3Z,1,REGULAR,substitution,in,[],1631223,,,1610612756,13,8,2023-11-24T22:20:51Z,560000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M52.00S,2023-11-24T22:20:17.3Z,1,REGULAR,substitution,in,[],1629006,,,1610612756,13,8,2023-11-24T22:20:51Z,570000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M48.00S,2023-11-24T22:21:10.5Z,1,REGULAR,3pt,Jump Shot,[],201569,69.07030223390277,70.34313725490196,1610612756,13,11,2023-11-24T22:21:15Z,580000,False,102.0,238.0,1,right,E. Gordon 25' 3PT  (5 PTS) (J. Nurkic 1 AST),"[201569, 203994]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,25.9,Made,,,,,,,5.0,J. Nurkic,203994.0,1.0,,,,,,,,
62,PT06M31.00S,2023-11-24T22:21:26.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202687,12.697109067017081,48.529411764705884,1610612763,15,11,2023-11-24T22:21:32Z,600000,False,7.0,67.0,1,left,B. Biyombo 6' Hook (2 PTS),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,,,,,,,2.0,,,,,,,,,,,
63,PT06M10.00S,2023-11-24T22:21:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,91.67214191852825,54.65686274509803,1610612756,15,11,2023-11-24T22:21:53Z,610000,False,23.0,26.0,1,right,MISS E. Gordon driving Layup - blocked,"[201569, 1631223]",1610612756.0,PHX,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,Roddy,1631223.0,,,,,,,,,,,,
64,PT06M10.00S,2023-11-24T22:21:48.5Z,1,REGULAR,block,,[],1631223,,,1610612756,15,11,2023-11-24T22:21:51Z,620000,False,,,0,,D. Roddy BLOCK (1 BLK),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M06.00S,2023-11-24T22:21:52.5Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,15,11,2023-11-24T22:21:53Z,630000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT05M53.00S,2023-11-24T22:22:04.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,7.5722733245729295,52.69607843137255,1610612763,15,11,2023-11-24T22:22:08Z,640000,False,-13.0,19.0,1,left,MISS D. Bane driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
67,PT05M51.00S,2023-11-24T22:22:06.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,15,11,2023-11-24T22:22:08Z,650000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,66.0,4.0,3.0,1.0,,,,,,,,,,,,,,
68,PT05M43.00S,2023-11-24T22:22:14.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,89.17542706964521,42.40196078431372,1610612756,15,11,2023-11-24T22:22:20Z,660000,False,-38.0,49.0,1,right,MISS K. Bates-Diop 6' driving floating Shot,[1628966],1610612756.0,PHX,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
69,PT05M41.00S,2023-11-24T22:22:16.6Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,15,11,2023-11-24T22:22:20Z,670000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT05M30.00S,2023-11-24T22:22:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,6.258212877792378,55.63725490196079,1610612763,15,11,2023-11-24T22:22:40Z,680000,False,-28.0,6.0,1,left,MISS S. Aldama driving floating Shot - blocked,"[1630583, 203994]",1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,Nurkic,203994.0,,,,,,,,,,,,
71,PT05M30.00S,2023-11-24T22:22:28.1Z,1,REGULAR,block,,[],203994,,,1610612763,15,11,2023-11-24T22:22:32Z,690000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M26.00S,2023-11-24T22:22:32.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,15,11,2023-11-24T22:22:40Z,700000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,70.0,5.0,4.0,1.0,,,,,,,,,,,,,,
73,PT05M21.00S,2023-11-24T22:22:40.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629006,94.03745072273325,49.50980392156863,1610612756,15,13,2023-11-24T22:23:02Z,710000,False,-2.0,4.0,1,right,J. Okogie driving DUNK (2 PTS) (E. Gordon 1 AST),"[1629006, 201569]",1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,,,2.0,E. Gordon,201569.0,1.0,,,,,,,,
75,PT05M21.00S,2023-11-24T22:22:43.2Z,1,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612756,15,13,2023-11-24T22:23:06Z,730000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Okogie 1 FT),"[1630217, 1629006]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202049.0,1.0,0.0,Okogie,1629006.0,,,
77,PT05M21.00S,2023-11-24T22:22:55.8Z,1,REGULAR,substitution,out,[],1631367,,,1610612756,15,13,2023-11-24T22:23:25Z,750000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M21.00S,2023-11-24T22:22:55.8Z,1,REGULAR,substitution,out,[],1630583,,,1610612756,15,13,2023-11-24T22:23:25Z,760000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M21.00S,2023-11-24T22:22:55.8Z,1,REGULAR,substitution,in,[],201565,,,1610612756,15,13,2023-11-24T22:23:25Z,770000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M21.00S,2023-11-24T22:22:55.8Z,1,REGULAR,substitution,in,[],1629723,,,1610612756,15,13,2023-11-24T22:23:25Z,780000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M21.00S,2023-11-24T22:23:24.2Z,1,REGULAR,freethrow,1 of 1,[],1629006,,,1610612756,15,13,2023-11-24T22:23:26Z,790000,False,,,0,,MISS J. Okogie Free Throw 1 of 1,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
