actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT04M48.00S,2023-12-09T01:23:28.1Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,18,18,2023-12-09T01:23:29Z,850000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,,
86,PT04M48.00S,2023-12-09T01:23:33.2Z,1,REGULAR,foul,personal,['3freethrow'],1626157,,,1610612763,18,18,2023-12-09T01:24:00Z,860000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Aldama 3 FT),"[1626157, 1630583]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,2003.0,,,,,,,1.0,0.0,Aldama,1630583.0,,
88,PT04M48.00S,2023-12-09T01:24:02.9Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],1630583,,,1610612763,18,18,2023-12-09T01:24:02Z,880000,False,,,0,,MISS S. Aldama Free Throw 1 of 3,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
89,PT04M48.00S,2023-12-09T01:24:02.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,18,18,2023-12-09T01:24:02Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,
90,PT04M48.00S,2023-12-09T01:24:18.0Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],1630583,,,1610612763,18,18,2023-12-09T01:24:18Z,900000,False,,,0,,MISS S. Aldama Free Throw 2 of 3,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
91,PT04M48.00S,2023-12-09T01:24:18.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,18,18,2023-12-09T01:24:18Z,910000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,
92,PT04M48.00S,2023-12-09T01:24:19.0Z,1,REGULAR,substitution,out,[],201565,,,1610612763,18,18,2023-12-09T01:24:30Z,920000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M48.00S,2023-12-09T01:24:19.0Z,1,REGULAR,substitution,out,[],201144,,,1610612763,18,18,2023-12-09T01:24:30Z,930000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M48.00S,2023-12-09T01:24:19.0Z,1,REGULAR,substitution,out,[],203497,,,1610612763,18,18,2023-12-09T01:24:30Z,940000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M48.00S,2023-12-09T01:24:19.0Z,1,REGULAR,substitution,in,[],1629669,,,1610612763,18,18,2023-12-09T01:24:30Z,950000,False,,,0,,SUB in: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M48.00S,2023-12-09T01:24:19.0Z,1,REGULAR,substitution,in,[],1629675,,,1610612763,18,18,2023-12-09T01:24:30Z,960000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M48.00S,2023-12-09T01:24:19.0Z,1,REGULAR,substitution,in,[],203937,,,1610612763,18,18,2023-12-09T01:24:30Z,970000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M48.00S,2023-12-09T01:24:36.1Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],1630583,,,1610612763,19,18,2023-12-09T01:24:36Z,980000,False,,,0,,S. Aldama Free Throw 3 of 3 (1 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
99,PT04M34.00S,2023-12-09T01:24:51.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,66.83639947437582,40.68627450980392,1610612750,19,21,2023-12-09T01:24:55Z,990000,False,-47.0,259.0,1,right,K. Towns 26' 3PT  (8 PTS) (K. Anderson 1 AST),"[1626157, 203937]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.34,Made,,,,,8.0,,K. Anderson,203937.0,1.0,,,,,,,,,
101,PT04M16.00S,2023-12-09T01:25:08.8Z,1,REGULAR,3pt,Jump Shot,[],1631246,26.888961892247043,79.16666666666666,1610612763,22,21,2023-12-09T01:25:11Z,1010000,False,-146.0,200.0,1,left,V. Williams Jr. 24' 3PT  (3 PTS) (J. Nowell 1 AST),"[1631246, 1629669]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,24.77,Made,,,,,3.0,,J. Nowell,1629669.0,1.0,,,,,,,,,
103,PT04M05.00S,2023-12-09T01:25:23.2Z,1,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612750,22,21,2023-12-09T01:25:31Z,1030000,False,,,0,,J. Nowell shooting personal FOUL (1 PF) (Anderson 2 FT),"[1629669, 203937]",1610612763.0,MEM,shooting,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,,,,,,,1.0,0.0,Anderson,203937.0,,
105,PT04M05.00S,2023-12-09T01:25:58.6Z,1,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,22,21,2023-12-09T01:25:58Z,1050000,False,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
106,PT04M05.00S,2023-12-09T01:25:58.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,22,21,2023-12-09T01:25:58Z,1060000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,
107,PT04M05.00S,2023-12-09T01:25:59.4Z,1,REGULAR,substitution,out,[],202687,,,1610612750,22,21,2023-12-09T01:26:01Z,1070000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M05.00S,2023-12-09T01:25:59.4Z,1,REGULAR,substitution,in,[],1628991,,,1610612750,22,21,2023-12-09T01:26:01Z,1080000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M05.00S,2023-12-09T01:26:22.6Z,1,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,22,22,2023-12-09T01:26:22Z,1090000,False,,,0,,K. Anderson Free Throw 2 of 2 (1 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
110,PT03M50.00S,2023-12-09T01:26:41.5Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612763,22,22,2023-12-09T01:26:58Z,1100000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1626157, 1628991]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202056.0,,,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
112,PT03M50.00S,2023-12-09T01:27:17.1Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,23,22,2023-12-09T01:27:17Z,1120000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
113,PT03M50.00S,2023-12-09T01:27:17.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612763,23,22,2023-12-09T01:27:19Z,1130000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M50.00S,2023-12-09T01:27:17.9Z,1,REGULAR,substitution,in,[],203497,,,1610612763,23,22,2023-12-09T01:27:19Z,1140000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M50.00S,2023-12-09T01:27:36.6Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,24,22,2023-12-09T01:27:36Z,1150000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
116,PT03M34.00S,2023-12-09T01:27:55.0Z,1,REGULAR,turnover,bad pass,[],1629638,,,1610612750,24,22,2023-12-09T01:27:58Z,1160000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1628991]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,
117,PT03M34.00S,2023-12-09T01:27:55.0Z,1,REGULAR,steal,,[],1628991,,,1610612763,24,22,2023-12-09T01:27:56Z,1170000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
118,PT03M28.00S,2023-12-09T01:28:01.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629669,26.757555847568987,20.588235294117645,1610612763,24,22,2023-12-09T01:28:05Z,1180000,False,147.0,199.0,1,left,MISS J. Nowell 24' running 3PT,[1629669],1610612763.0,MEM,running,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
119,PT03M24.00S,2023-12-09T01:28:05.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,24,22,2023-12-09T01:28:05Z,1190000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT03M16.00S,2023-12-09T01:28:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.9060446780552,50.245098039215684,1610612750,24,24,2023-12-09T01:28:15Z,1200000,False,1.0,5.0,1,right,N. Reid driving Layup (2 PTS) (K. Anderson 2 AST),"[1629675, 203937]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,2.0,,K. Anderson,203937.0,2.0,,,,,,,,,
122,PT02M56.00S,2023-12-09T01:28:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.966491458607096,47.05882352941176,1610612763,24,24,2023-12-09T01:28:35Z,1220000,False,15.0,22.0,1,left,MISS J. Jackson Jr. driving finger roll Layup,[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
123,PT02M54.00S,2023-12-09T01:28:33.8Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,24,24,2023-12-09T01:28:35Z,1230000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,,
124,PT02M50.00S,2023-12-09T01:28:38.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629675,93.11760840998686,39.46078431372549,1610612750,24,26,2023-12-09T01:28:42Z,1240000,False,-53.0,12.0,1,right,N. Reid running Layup (4 PTS),[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.41,Made,,,,,4.0,,,,,,,,,,,,,
125,PT02M36.00S,2023-12-09T01:28:55.7Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,24,26,2023-12-09T01:29:53Z,1250000,False,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1628972]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,201245.0,,,,,,,1.0,0.0,Brown Jr.,1628972.0,,
127,PT02M36.00S,2023-12-09T01:28:55.7Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,24,26,2023-12-09T01:29:53Z,1270000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,201245.0,,,,1.0,,,,,,,,
128,PT02M36.00S,2023-12-09T01:29:03.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,24,26,2023-12-09T01:29:03Z,1280000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M36.00S,2023-12-09T01:31:19.1Z,1,REGULAR,substitution,out,[],1630217,,,1610612750,24,26,2023-12-09T01:31:46Z,1290000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M36.00S,2023-12-09T01:31:19.1Z,1,REGULAR,substitution,out,[],1629638,,,1610612750,24,26,2023-12-09T01:31:46Z,1300000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M36.00S,2023-12-09T01:31:19.1Z,1,REGULAR,substitution,in,[],1629723,,,1610612750,24,26,2023-12-09T01:31:46Z,1310000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M36.00S,2023-12-09T01:31:19.1Z,1,REGULAR,substitution,in,[],1629003,,,1610612750,24,26,2023-12-09T01:31:46Z,1320000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M14.00S,2023-12-09T01:32:14.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,68.15045992115637,32.1078431372549,1610612750,24,26,2023-12-09T01:32:18Z,1330000,False,-89.0,247.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
134,PT02M10.00S,2023-12-09T01:32:18.7Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,24,26,2023-12-09T01:32:18Z,1340000,False,,,0,,R. Gobert REBOUND (Off:4 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,133.0,6.0,2.0,4.0,,,,,,,,,,,,,,
135,PT02M07.00S,2023-12-09T01:32:21.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629003,80.76544021024968,58.82352941176471,1610612750,24,28,2023-12-09T01:32:24Z,1350000,False,44.0,128.0,1,right,S. Milton 13' driving floating Jump Shot (2 PTS) (T. Brown Jr. 1 AST),"[1629003, 1628972]",1610612750.0,MIN,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,13.57,Made,,,,,2.0,,T. Brown Jr.,1628972.0,1.0,,,,,,,,,
137,PT01M40.00S,2023-12-09T01:32:47.8Z,1,REGULAR,3pt,Jump Shot,[],1629723,30.305519053876477,68.13725490196079,1610612763,24,28,2023-12-09T01:32:50Z,1370000,False,-91.0,232.0,1,left,MISS J. Konchar 24' pullup 3PT,[1629723],1610612763.0,MEM,pullup,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
138,PT01M38.00S,2023-12-09T01:32:50.0Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,24,28,2023-12-09T01:32:50Z,1380000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT01M36.00S,2023-12-09T01:32:52.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629675,94.30026281208936,49.01960784313725,1610612750,24,30,2023-12-09T01:33:00Z,1390000,False,-5.0,1.0,1,right,N. Reid running DUNK (6 PTS) (K. Anderson 3 AST),"[1629675, 203937]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,6.0,,K. Anderson,203937.0,3.0,,,,,,,,,
141,PT01M15.00S,2023-12-09T01:33:12.6Z,1,REGULAR,3pt,Jump Shot,[],1631246,3.892904073587385,4.6568627450980395,1610612763,24,30,2023-12-09T01:33:21Z,1410000,False,227.0,-16.0,1,left,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,22.73,Missed,,,,,,,,,,,,,,,,,,
142,PT01M13.00S,2023-12-09T01:33:14.6Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,24,30,2023-12-09T01:33:21Z,1420000,False,,,0,,S. Aldama REBOUND (Off:2 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,141.0,3.0,1.0,2.0,,,,,,,,,,,,,,
143,PT01M13.00S,2023-12-09T01:33:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,5.590000152587891,50.0,1610612763,24,30,2023-12-09T01:33:16Z,1430000,False,0.0,0.0,1,left,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
144,PT01M12.00S,2023-12-09T01:33:16.6Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,24,30,2023-12-09T01:33:16Z,1440000,False,,,0,,S. Aldama REBOUND (Off:3 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,143.0,4.0,1.0,3.0,,,,,,,,,,,,,,
145,PT01M04.00S,2023-12-09T01:33:25.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629723,18.610381077529567,35.53921568627451,1610612763,24,30,2023-12-09T01:33:28Z,1450000,False,72.0,122.0,1,left,MISS J. Konchar 14' driving floating Shot,[1629723],1610612763.0,MEM,driving floating,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Right,14.22,Missed,,,,,,,,,,,,,,,,,,
146,PT01M01.00S,2023-12-09T01:33:28.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,24,30,2023-12-09T01:33:28Z,1460000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,,,145.0,3.0,3.0,0.0,,,,,,,,,,,,,,
147,PT00M56.30S,2023-12-09T01:33:35.8Z,1,REGULAR,foul,personal,[],1629723,,,1610612750,24,30,2023-12-09T01:33:45Z,1470000,False,,,0,,J. Konchar personal FOUL (1 PF),"[1629723, 1629003]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,201245.0,,,,,,,1.0,0.0,Milton,1629003.0,,
149,PT00M45.70S,2023-12-09T01:34:03.8Z,1,REGULAR,3pt,Jump Shot,[],1629003,67.09921156373193,61.274509803921575,1610612750,24,33,2023-12-09T01:34:07Z,1490000,False,56.0,257.0,1,right,S. Milton 26' 3PT pullup (5 PTS),[1629003],1610612750.0,MIN,pullup,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,26.29,Made,,,,,5.0,,,,,,,,,,,,,
150,PT00M35.70S,2023-12-09T01:34:17.5Z,1,REGULAR,3pt,Jump Shot,[],1630583,30.962549277266753,24.509803921568626,1610612763,27,33,2023-12-09T01:34:20Z,1500000,False,127.0,239.0,1,left,S. Aldama 27' 3PT  (4 PTS) (J. Nowell 2 AST),"[1630583, 1629669]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,27.04,Made,,,,,4.0,,J. Nowell,1629669.0,2.0,,,,,,,,,
152,PT00M21.20S,2023-12-09T01:34:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,89.04402102496715,53.92156862745098,1610612750,27,33,2023-12-09T01:34:40Z,1520000,False,20.0,50.0,1,right,MISS K. Anderson driving floating Shot - blocked,"[203937, 1630583]",1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,Aldama,1630583.0
153,PT00M21.20S,2023-12-09T01:34:37.5Z,1,REGULAR,block,,[],1630583,,,1610612750,27,33,2023-12-09T01:34:39Z,1530000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
154,PT00M19.00S,2023-12-09T01:34:39.7Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,27,33,2023-12-09T01:34:39Z,1540000,False,,,0,,S. Aldama REBOUND (Off:3 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,152.0,5.0,2.0,3.0,,,,,,,,,,,,,,
155,PT00M11.90S,2023-12-09T01:34:46.8Z,1,REGULAR,3pt,Jump Shot,[],1628991,31.488173455978973,60.78431372549019,1610612763,30,33,2023-12-09T01:34:50Z,1550000,False,-54.0,243.0,1,left,J. Jackson Jr. 24' 3PT  (9 PTS) (V. Williams Jr. 1 AST),"[1628991, 1631246]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,24.94,Made,,,,,9.0,,V. Williams Jr.,1631246.0,1.0,,,,,,,,,
157,PT00M04.70S,2023-12-09T01:34:59.7Z,1,REGULAR,turnover,bad pass,[],1629003,,,1610612750,30,33,2023-12-09T01:35:03Z,1570000,False,,,0,,S. Milton bad pass TURNOVER (1 TO),"[1629003, 1629723]",1610612750.0,MIN,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Konchar,1629723.0,,,,,,
158,PT00M04.70S,2023-12-09T01:34:59.7Z,1,REGULAR,steal,,[],1629723,,,1610612763,30,33,2023-12-09T01:35:01Z,1580000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT00M00.70S,2023-12-09T01:35:08.3Z,1,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612763,30,33,2023-12-09T01:35:18Z,1590000,False,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Williams Jr. 2 FT),"[1628972, 1631246]",1610612750.0,MIN,shooting,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,,,,,,,1.0,0.0,Williams Jr.,1631246.0,,
161,PT00M00.70S,2023-12-09T01:35:34.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631246,,,1610612763,30,33,2023-12-09T01:35:34Z,1610000,False,,,0,,MISS V. Williams Jr. Free Throw 1 of 2,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
162,PT00M00.70S,2023-12-09T01:35:34.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,30,33,2023-12-09T01:35:34Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,
163,PT00M00.70S,2023-12-09T01:35:48.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631246,,,1610612763,31,33,2023-12-09T01:35:48Z,1630000,False,,,0,,V. Williams Jr. Free Throw 2 of 2 (4 PTS),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
164,PT00M00.00S,2023-12-09T01:35:57.4Z,1,REGULAR,3pt,Jump Shot,[],1629675,9.149145860709593,16.666666666666664,1610612750,31,33,2023-12-09T01:36:17Z,1640000,False,-167.0,801.0,1,right,MISS N. Reid 81' 3PT - blocked,"[1629675, 1629723]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right,81.87,Missed,,,,,,,,,,,,,,,,,Konchar,1629723.0
165,PT00M00.00S,2023-12-09T01:35:57.4Z,1,REGULAR,block,,[],1629723,,,1610612750,31,33,2023-12-09T01:36:03Z,1650000,False,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2023-12-09T01:35:57.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,31,33,2023-12-09T01:36:17Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right,,,164.0,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2023-12-09T01:36:14.1Z,1,REGULAR,period,end,[],0,,,1610612750,31,33,2023-12-09T01:36:14Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-12-09T01:38:06.6Z,2,REGULAR,substitution,out,['startperiod'],1629669,,,1610612750,31,33,2023-12-09T01:38:29Z,1680000,False,,,0,,SUB out: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
