actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-06T00:10:36.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-06T00:10:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-04-06T00:10:40.4Z,1,REGULAR,jumpball,recovered,[],1631093,,,1610612765,0,0,2024-04-06T00:10:40Z,40000,False,,,0,,Jump Ball J. Duren vs. T. Jemison: Tip to J. Ivey,"[1631093, 1631105, 1641998]",1610612765.0,DET,startperiod,J. Ivey,1631093.0,Ivey,J. Ivey,Duren,1631105.0,Jemison,1641998.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-04-06T00:10:50.5Z,1,REGULAR,2pt,Jump Shot,[],1631204,21.632720105124836,64.4607843137255,1610612765,0,0,2024-04-06T00:10:57Z,70000,False,-72.0,151.0,1,left,MISS M. Sasser 16' pullup Shot,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Left Center,16.72,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-04-06T00:10:53.5Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612763,0,0,2024-04-06T00:10:57Z,80000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M33.00S,2024-04-06T00:11:02.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,92.85479632063075,54.166666666666664,1610612763,0,0,2024-04-06T00:11:06Z,90000,False,21.0,15.0,1,right,MISS J. LaRavia driving floating bank Shot,[1631222],1610612763.0,MEM,driving floating bank,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2024-04-06T00:11:05.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,0,2024-04-06T00:11:06Z,100000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M09.00S,2024-04-06T00:11:28.2Z,1,REGULAR,3pt,Jump Shot,[],1631093,30.17411300919842,69.36274509803921,1610612765,0,0,2024-04-06T00:11:52Z,110000,False,-97.0,231.0,1,left,MISS J. Ivey 25' fadeaway 3PT,[1631093],1610612765.0,DET,fadeaway,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2024-04-06T00:11:28.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,0,0,2024-04-06T00:11:52Z,120000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,11.0,,,,,,,,,,,,,,,,,
13,PT11M09.00S,2024-04-06T00:11:33.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,0,0,2024-04-06T00:11:38Z,130000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,1627534.0,,,,,,,,,,,,,
14,PT10M55.00S,2024-04-06T00:11:56.3Z,1,REGULAR,foul,personal,[],1631105,,,1610612763,0,0,2024-04-06T00:12:04Z,140000,False,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 1641998]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,1.0,0.0,Jemison,1641998.0,,,,,,,,,
