actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M20.00S,2024-03-13T00:12:19.7Z,1,REGULAR,3pt,Jump Shot,[],1630583,27.283180026281208,78.92156862745098,1610612763,4,0,2024-03-13T00:12:24Z,160000,False,-145.0,204.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
17,PT10M18.00S,2024-03-13T00:12:21.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,4,0,2024-03-13T00:12:24Z,170000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,16.0,,,,,,,,,,,,,,,,
19,PT10M05.00S,2024-03-13T00:12:44.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630557,94.30026281208936,49.754901960784316,1610612764,4,2,2024-03-13T00:12:50Z,190000,False,-1.0,1.0,1,right,C. Kispert driving DUNK (2 PTS) (T. Jones 1 AST),"[1630557, 1626145]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,0.16,Made,2.0,,,,,T. Jones,1626145.0,1.0,,,,,,,,,,
21,PT09M51.00S,2024-03-13T00:12:57.7Z,1,REGULAR,2pt,Jump Shot,[],1628379,27.414586070959263,54.41176470588235,1610612763,4,2,2024-03-13T00:13:01Z,210000,False,-22.0,205.0,1,left,MISS L. Kennard 20' Jump Shot,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,20.64,Missed,,,,,,,,,,,,,,,,,,
22,PT09M48.00S,2024-03-13T00:13:01.1Z,1,REGULAR,rebound,offensive,[],1641998,,,1610612763,4,2,2024-03-13T00:13:01Z,220000,False,,,0,,T. Jemison REBOUND (Off:1 Def:0),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Mid-Range,16-24 Center,,,,21.0,1.0,0.0,1.0,,,,,,,,,,,,,
23,PT09M46.00S,2024-03-13T00:13:02.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630692,30.436925098554536,31.61764705882353,1610612763,4,2,2024-03-13T00:13:06Z,230000,False,92.0,234.0,1,left,MISS J. Goodwin 25' 3PT,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
24,PT09M43.00S,2024-03-13T00:13:05.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,4,2,2024-03-13T00:13:06Z,240000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,
25,PT09M34.00S,2024-03-13T00:13:15.0Z,1,REGULAR,3pt,Jump Shot,[],1630166,74.45795006570303,83.33333333333334,1610612764,4,2,2024-03-13T00:13:18Z,250000,False,167.0,188.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
26,PT09M32.00S,2024-03-13T00:13:17.0Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,4,2,2024-03-13T00:13:18Z,260000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,
27,PT09M21.00S,2024-03-13T00:13:28.9Z,1,REGULAR,3pt,Jump Shot,[],1628379,7.835085413929041,95.09803921568627,1610612763,4,2,2024-03-13T00:13:34Z,270000,False,-225.0,21.0,1,left,MISS L. Kennard 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,22.65,Missed,,,,,,,,,,,,,,,,,,
28,PT09M17.00S,2024-03-13T00:13:32.9Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612763,4,2,2024-03-13T00:17:03Z,280000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,
51,PT09M17.00S,2024-03-13T00:13:31.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,6.652431011826544,50.98039215686274,1610612763,4,2,2024-03-13T00:17:20Z,285000,False,-5.0,10.0,1,left,MISS J. Goodwin tip Layup,[1630692],1610612763.0,MEM,tip,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
52,PT09M14.00S,2024-03-13T00:13:34.7Z,1,REGULAR,rebound,offensive,[],1641998,,,1610612763,4,2,2024-03-13T00:17:20Z,287500,False,,,0,,T. Jemison REBOUND (Off:2 Def:0),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,51.0,2.0,0.0,2.0,,,,,,,,,,,,,
29,PT09M14.00S,2024-03-13T00:13:34.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641998,5.590000152587891,50.0,1610612763,6,2,2024-03-13T00:17:20Z,290000,False,0.0,0.0,1,left,T. Jemison putback Layup (6 PTS),[1641998],1610612763.0,MEM,putback,,,Jemison,T. Jemison,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
30,PT09M01.00S,2024-03-13T00:13:47.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,86.41590013140605,61.029411764705884,1610612764,6,4,2024-03-13T00:18:07Z,300000,False,55.0,75.0,1,right,K. Kuzma 9' turnaround Hook (2 PTS) (T. Jones 2 AST),"[1628398, 1626145]",1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,9.32,Made,2.0,,,,,T. Jones,1626145.0,2.0,,,,,,,,,,
32,PT08M43.00S,2024-03-13T00:14:08.6Z,1,REGULAR,foul,personal,[],1630166,,,1610612763,6,4,2024-03-13T00:14:17Z,320000,False,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 1630583]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Aldama,1630583.0,,,,,
34,PT08M36.00S,2024-03-13T00:14:33.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,17.821944809461236,44.11764705882353,1610612763,8,4,2024-03-13T00:14:37Z,340000,False,29.0,115.0,1,left,L. Kennard 11' driving floating Jump Shot (2 PTS) (J. Goodwin 1 AST),"[1628379, 1630692]",1610612763.0,MEM,driving floating,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,2.0,,,,,J. Goodwin,1630692.0,1.0,,,,,,,,,,
35,PT08M26.00S,2024-03-13T00:14:42.4Z,1,REGULAR,3pt,Jump Shot,[],1641731,91.27792378449409,94.36274509803921,1610612764,8,4,2024-03-13T00:14:47Z,350000,False,222.0,29.0,1,right,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,22.38,Missed,,,,,,,,,,,,,,,,,,
36,PT08M24.00S,2024-03-13T00:14:44.4Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612763,8,4,2024-03-13T00:14:47Z,360000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:2),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,,,,35.0,3.0,2.0,1.0,,,,,,,,,,,,,
37,PT08M15.00S,2024-03-13T00:14:54.2Z,1,REGULAR,2pt,Jump Shot,[],1628379,25.706307490144546,27.450980392156865,1610612763,8,4,2024-03-13T00:14:59Z,370000,False,113.0,189.0,1,left,MISS L. Kennard 22' Jump Shot,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,22.01,Missed,,,,,,,,,,,,,,,,,,
38,PT08M11.00S,2024-03-13T00:14:58.2Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,8,4,2024-03-13T00:14:59Z,380000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right Center,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,
39,PT08M09.00S,2024-03-13T00:15:01.3Z,1,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612764,8,4,2024-03-13T00:15:12Z,390000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1628379, 1641731]",1610612763.0,MEM,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Coulibaly,1641731.0,,,,,
41,PT08M09.00S,2024-03-13T00:15:29.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641731,,,1610612764,8,5,2024-03-13T00:15:29Z,410000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
42,PT08M09.00S,2024-03-13T00:15:49.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641731,,,1610612764,8,6,2024-03-13T00:15:49Z,420000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
43,PT07M45.00S,2024-03-13T00:16:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641998,6.1268068331143235,53.18627450980392,1610612763,10,6,2024-03-13T00:16:19Z,430000,False,-16.0,5.0,1,left,T. Jemison Layup (8 PTS) (L. Kennard 1 AST),"[1641998, 1628379]",1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,1.67,Made,8.0,,,,,L. Kennard,1628379.0,1.0,,,,,,,,,,
45,PT07M23.00S,2024-03-13T00:16:36.7Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612764,10,6,2024-03-13T00:16:39Z,450000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1630692]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Goodwin,1630692.0,,
46,PT07M23.00S,2024-03-13T00:16:36.7Z,1,REGULAR,steal,,[],1630692,,,1610612763,10,6,2024-03-13T00:16:38Z,460000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
47,PT07M22.00S,2024-03-13T00:16:39.9Z,1,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612763,10,6,2024-03-13T00:16:51Z,470000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Goodwin 2 FT),"[1626145, 1630692]",1610612764.0,WAS,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628484.0,1.0,0.0,Goodwin,1630692.0,,,,,
49,PT07M22.00S,2024-03-13T00:17:16.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630692,,,1610612763,10,6,2024-03-13T00:17:16Z,490000,False,,,0,,MISS J. Goodwin Free Throw 1 of 2,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT07M22.00S,2024-03-13T00:17:16.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,10,6,2024-03-13T00:17:16Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
53,PT07M22.00S,2024-03-13T00:17:33.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630692,,,1610612763,11,6,2024-03-13T00:17:33Z,510000,False,,,0,,J. Goodwin Free Throw 2 of 2 (1 PTS),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
54,PT07M14.00S,2024-03-13T00:17:45.5Z,1,REGULAR,3pt,Jump Shot,[],1626145,74.06373193166885,16.176470588235293,1610612764,11,6,2024-03-13T00:17:49Z,520000,False,-169.0,191.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
55,PT07M10.00S,2024-03-13T00:17:49.5Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,11,6,2024-03-13T00:17:49Z,530000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,
56,PT07M03.00S,2024-03-13T00:17:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641998,5.995400788436268,50.245098039215684,1610612763,13,6,2024-03-13T00:17:59Z,540000,False,-1.0,4.0,1,left,T. Jemison cutting finger roll Layup (10 PTS) (J. Goodwin 2 AST),"[1641998, 1630692]",1610612763.0,MEM,cutting finger roll,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,0.41,Made,10.0,,,,,J. Goodwin,1630692.0,2.0,,,,,,,,,,
58,PT06M56.00S,2024-03-13T00:18:05.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,6,2024-03-13T00:18:05Z,560000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M40.00S,2024-03-13T00:21:25.7Z,1,REGULAR,3pt,Jump Shot,[],1641731,91.93495400788436,2.941176470588235,1610612764,13,6,2024-03-13T00:21:29Z,570000,False,-235.0,23.0,1,right,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
61,PT06M37.00S,2024-03-13T00:21:28.7Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612763,13,6,2024-03-13T00:21:29Z,580000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:3),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,,60.0,4.0,3.0,1.0,,,,,,,,,,,,,
62,PT06M28.00S,2024-03-13T00:21:37.8Z,1,REGULAR,3pt,Jump Shot,[],1630583,26.62614980289093,79.16666666666666,1610612763,13,6,2024-03-13T00:21:40Z,590000,False,-146.0,198.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,24.57,Missed,,,,,,,,,,,,,,,,,,
63,PT06M25.00S,2024-03-13T00:21:40.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,13,6,2024-03-13T00:21:40Z,600000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,
64,PT06M16.00S,2024-03-13T00:21:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,88.91261498028909,49.01960784313725,1610612764,13,6,2024-03-13T00:21:54Z,610000,False,-5.0,52.0,1,right,MISS K. Kuzma finger roll Layup - blocked,"[1628398, 1641998]",1610612764.0,WAS,finger roll,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.19,Missed,,,,,,,,,,,,,,,,,Jemison,1641998.0
97,PT06M16.00S,2024-03-13T00:21:49.2Z,1,REGULAR,block,,[],1641998,,,1610612764,13,6,2024-03-13T00:25:18Z,615000,False,,,0,,T. Jemison BLOCK (1 BLK),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M13.00S,2024-03-13T00:21:52.2Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,13,6,2024-03-13T00:21:54Z,620000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,
66,PT06M08.00S,2024-03-13T00:21:57.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630583,7.440867279894875,44.85294117647059,1610612763,13,6,2024-03-13T00:22:02Z,630000,False,26.0,17.0,1,left,MISS S. Aldama driving Hook,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
67,PT06M05.00S,2024-03-13T00:22:00.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,13,6,2024-03-13T00:22:05Z,640000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,66.0,2.0,1.0,1.0,,,,,,,,,,,,,
68,PT06M02.00S,2024-03-13T00:22:04.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,92.59198423127464,48.77450980392157,1610612764,13,8,2024-03-13T00:22:14Z,650000,False,-6.0,17.0,1,right,D. Avdija running finger roll Layup (2 PTS),[1630166],1610612764.0,WAS,running finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,,,,,,,,,,,,,,,,,
69,PT05M43.00S,2024-03-13T00:22:23.3Z,1,REGULAR,turnover,bad pass,[],1628379,,,1610612763,13,8,2024-03-13T00:22:26Z,660000,False,,,0,,L. Kennard bad pass TURNOVER (1 TO),"[1628379, 1628398]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Kuzma,1628398.0,,
70,PT05M43.00S,2024-03-13T00:22:23.3Z,1,REGULAR,steal,,[],1628398,,,1610612764,13,8,2024-03-13T00:22:25Z,670000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
71,PT05M32.00S,2024-03-13T00:22:33.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,86.15308804204993,50.0,1610612764,13,10,2024-03-13T00:22:36Z,680000,False,0.0,78.0,1,right,T. Jones 7' floating Jump Shot (2 PTS) (D. Avdija 1 AST),"[1626145, 1630166]",1610612764.0,WAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,2.0,,,,,D. Avdija,1630166.0,1.0,,,,,,,,,,
73,PT05M16.00S,2024-03-13T00:22:49.3Z,1,REGULAR,3pt,Jump Shot,[],1629723,14.4053876478318,4.901960784313726,1610612763,16,10,2024-03-13T00:22:53Z,700000,False,225.0,83.0,1,left,J. Konchar 24' 3PT  (3 PTS) (L. Kennard 2 AST),"[1629723, 1628379]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,24.03,Made,3.0,,,,,L. Kennard,1628379.0,2.0,,,,,,,,,,
75,PT05M09.00S,2024-03-13T00:23:01.1Z,1,REGULAR,foul,personal,[],1641998,,,1610612764,16,10,2024-03-13T00:23:11Z,720000,False,,,0,,T. Jemison personal FOUL (1 PF),"[1641998, 1641731]",1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Coulibaly,1641731.0,,,,,
77,PT05M09.00S,2024-03-13T00:23:13.1Z,1,REGULAR,substitution,out,[],1628379,,,1610612764,16,10,2024-03-13T00:23:25Z,740000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M09.00S,2024-03-13T00:23:13.1Z,1,REGULAR,substitution,out,[],1630692,,,1610612764,16,10,2024-03-13T00:23:25Z,750000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M09.00S,2024-03-13T00:23:13.1Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,16,10,2024-03-13T00:23:25Z,760000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M09.00S,2024-03-13T00:23:13.1Z,1,REGULAR,substitution,in,[],1641713,,,1610612764,16,10,2024-03-13T00:23:25Z,770000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M09.00S,2024-03-13T00:23:13.1Z,1,REGULAR,substitution,in,[],1630610,,,1610612764,16,10,2024-03-13T00:23:25Z,780000,False,,,0,,SUB in: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M09.00S,2024-03-13T00:23:13.1Z,1,REGULAR,substitution,in,[],1629673,,,1610612764,16,10,2024-03-13T00:23:25Z,790000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
