actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT04M47.00S,2024-01-13T01:24:31.2Z,1,REGULAR,substitution,out,[],1628379,,,1610612746,16,10,2024-01-13T01:24:46Z,830000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M47.00S,2024-01-13T01:24:31.2Z,1,REGULAR,substitution,out,[],1628991,,,1610612746,16,10,2024-01-13T01:24:46Z,840000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M47.00S,2024-01-13T01:24:31.2Z,1,REGULAR,substitution,in,[],1630533,,,1610612746,16,10,2024-01-13T01:24:46Z,850000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M47.00S,2024-01-13T01:24:31.2Z,1,REGULAR,substitution,in,[],1631223,,,1610612746,16,10,2024-01-13T01:24:46Z,860000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M40.00S,2024-01-13T01:24:55.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,8.09789750328515,45.09803921568628,1610612746,16,12,2024-01-13T01:24:59Z,870000,False,25.0,24.0,1,left,K. Leonard driving Layup (4 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,,,4.0,,,,,,,,
88,PT04M15.00S,2024-01-13T01:25:21.0Z,1,REGULAR,3pt,Jump Shot,[],1631223,76.95466491458606,11.27450980392157,1610612763,16,12,2024-01-13T01:25:24Z,880000,False,-194.0,164.0,1,right,MISS D. Roddy 25' pullup 3PT,[1631223],1610612763.0,MEM,pullup,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
89,PT04M12.00S,2024-01-13T01:25:24.0Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,16,12,2024-01-13T01:25:24Z,890000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,88.0,3.0,3.0,0.0,,,,,,,,,,,,,,
90,PT04M05.00S,2024-01-13T01:25:31.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,9.674770039421814,45.83333333333333,1610612746,16,14,2024-01-13T01:25:45Z,900000,False,21.0,38.0,1,left,I. Zubac Hook (4 PTS) (R. Westbrook 2 AST),"[1627826, 201566]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.37,Made,,,,,,,,,,4.0,R. Westbrook,201566.0,2.0,,,,,
92,PT04M05.00S,2024-01-13T01:25:36.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,16,14,2024-01-13T01:25:36Z,920000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M05.00S,2024-01-13T01:27:10.6Z,1,REGULAR,substitution,out,[],202331,,,1610612763,16,14,2024-01-13T01:28:23Z,930000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M05.00S,2024-01-13T01:27:10.6Z,1,REGULAR,substitution,out,[],1629611,,,1610612763,16,14,2024-01-13T01:28:23Z,940000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M05.00S,2024-01-13T01:27:10.6Z,1,REGULAR,substitution,in,[],1629599,,,1610612763,16,14,2024-01-13T01:28:23Z,950000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M05.00S,2024-01-13T01:27:10.6Z,1,REGULAR,substitution,in,[],1626181,,,1610612763,16,14,2024-01-13T01:28:23Z,960000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M53.00S,2024-01-13T01:28:47.0Z,1,REGULAR,foul,personal,['3freethrow'],201566,,,1610612763,16,14,2024-01-13T01:29:06Z,970000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Bane 3 FT),"[201566, 1630217]",1610612746.0,LAC,shooting,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Bane,1630217.0
99,PT03M53.00S,2024-01-13T01:29:08.3Z,1,REGULAR,freethrow,1 of 3,[],1630217,,,1610612763,16,14,2024-01-13T01:29:08Z,990000,False,,,0,,MISS D. Bane Free Throw 1 of 3,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
100,PT03M53.00S,2024-01-13T01:29:08.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,16,14,2024-01-13T01:29:08Z,1000000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,
101,PT03M53.00S,2024-01-13T01:29:21.3Z,1,REGULAR,freethrow,2 of 3,[],1630217,,,1610612763,17,14,2024-01-13T01:29:21Z,1010000,False,,,0,,D. Bane Free Throw 2 of 3 (7 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
102,PT03M53.00S,2024-01-13T01:29:23.5Z,1,REGULAR,substitution,out,[],1631246,,,1610612763,17,14,2024-01-13T01:29:26Z,1020000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M53.00S,2024-01-13T01:29:23.5Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,17,14,2024-01-13T01:29:26Z,1030000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M53.00S,2024-01-13T01:29:38.6Z,1,REGULAR,freethrow,3 of 3,[],1630217,,,1610612763,18,14,2024-01-13T01:29:38Z,1040000,False,,,0,,D. Bane Free Throw 3 of 3 (8 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
105,PT03M37.00S,2024-01-13T01:29:56.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,8.09789750328515,46.81372549019608,1610612746,18,14,2024-01-13T01:29:59Z,1050000,False,16.0,24.0,1,left,MISS K. Leonard driving DUNK - blocked,"[202695, 1630214]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,Tillman,1630214.0,,,,,,,,,,,,
106,PT03M37.00S,2024-01-13T01:29:56.0Z,1,REGULAR,block,,[],1630214,,,1610612746,18,14,2024-01-13T01:29:58Z,1060000,False,,,0,,X. Tillman BLOCK (1 BLK),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M33.00S,2024-01-13T01:30:00.0Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,18,14,2024-01-13T01:29:59Z,1070000,False,,,0,,X. Tillman REBOUND (Off:1 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,105.0,4.0,3.0,1.0,,,,,,,,,,,,,,
108,PT03M32.00S,2024-01-13T01:30:02.9Z,1,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612763,18,14,2024-01-13T01:30:25Z,1080000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Bane 2 FT),"[1626181, 1630217]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Bane,1630217.0
110,PT03M32.00S,2024-01-13T01:30:26.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630217,,,1610612763,19,14,2024-01-13T01:30:26Z,1100000,False,,,0,,D. Bane Free Throw 1 of 2 (9 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
111,PT03M32.00S,2024-01-13T01:30:33.1Z,1,REGULAR,substitution,out,[],1627826,,,1610612763,19,14,2024-01-13T01:30:38Z,1110000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M32.00S,2024-01-13T01:30:33.1Z,1,REGULAR,substitution,in,[],1628464,,,1610612763,19,14,2024-01-13T01:30:38Z,1120000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M32.00S,2024-01-13T01:30:49.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630217,,,1610612763,20,14,2024-01-13T01:30:49Z,1130000,False,,,0,,D. Bane Free Throw 2 of 2 (10 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
114,PT03M20.00S,2024-01-13T01:31:04.6Z,1,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,20,14,2024-01-13T01:31:10Z,1140000,False,,,0,,A. Coffey bad pass out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,bad pass,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,,,,,,,1629175.0,,,,
115,PT03M04.00S,2024-01-13T01:31:28.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630533,92.06636005256242,45.09803921568628,1610612763,20,14,2024-01-13T01:31:43Z,1150000,False,-25.0,22.0,1,right,MISS Z. Williams cutting finger roll Layup,[1630533],1610612763.0,MEM,cutting finger roll,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
116,PT03M04.00S,2024-01-13T01:31:28.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,20,14,2024-01-13T01:31:43Z,1160000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,115.0,,,,,,,,,,,,,,,,,
117,PT03M04.00S,2024-01-13T01:31:38.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612746,20,14,2024-01-13T01:32:17Z,1170000,False,,,0,,Z. Williams loose ball personal FOUL (1 PF) (Theis 2 FT),"[1630533, 1628464]",1610612763.0,MEM,loose ball,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629175.0,1.0,0.0,Theis,1628464.0
119,PT03M04.00S,2024-01-13T01:31:48.9Z,1,REGULAR,substitution,out,[],1630214,,,1610612746,20,14,2024-01-13T01:31:54Z,1190000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M04.00S,2024-01-13T01:31:48.9Z,1,REGULAR,substitution,out,[],1630217,,,1610612746,20,14,2024-01-13T01:31:54Z,1200000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M04.00S,2024-01-13T01:31:48.9Z,1,REGULAR,substitution,in,[],1631367,,,1610612746,20,14,2024-01-13T01:31:54Z,1210000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M04.00S,2024-01-13T01:31:48.9Z,1,REGULAR,substitution,in,[],1628991,,,1610612746,20,14,2024-01-13T01:31:54Z,1220000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M04.00S,2024-01-13T01:32:19.0Z,1,REGULAR,freethrow,1 of 2,[],1628464,,,1610612746,20,15,2024-01-13T01:32:19Z,1230000,False,,,0,,D. Theis Free Throw 1 of 2 (1 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
124,PT03M04.00S,2024-01-13T01:32:37.2Z,1,REGULAR,freethrow,2 of 2,[],1628464,,,1610612746,20,16,2024-01-13T01:32:37Z,1240000,False,,,0,,D. Theis Free Throw 2 of 2 (2 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
125,PT02M53.00S,2024-01-13T01:32:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,84.70762155059133,40.68627450980392,1610612763,22,16,2024-01-13T01:32:54Z,1250000,False,-47.0,91.0,1,right,J. Jackson Jr. 10' driving floating Jump Shot (6 PTS) (J. Gilyard 1 AST),"[1628991, 1631367]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.24,Made,,,,,,,,,,6.0,J. Gilyard,1631367.0,1.0,,,,,
127,PT02M34.00S,2024-01-13T01:33:08.5Z,1,REGULAR,3pt,Jump Shot,[],1626181,28.991458607095925,25.49019607843137,1610612746,22,16,2024-01-13T01:33:13Z,1270000,False,123.0,220.0,1,left,MISS N. Powell 25' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
128,PT02M31.00S,2024-01-13T01:33:11.5Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,22,16,2024-01-13T01:33:13Z,1280000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,,,
129,PT02M21.00S,2024-01-13T01:33:22.0Z,1,REGULAR,3pt,Jump Shot,[],1630533,78.13731931668858,8.823529411764707,1610612763,22,16,2024-01-13T01:33:26Z,1290000,False,-206.0,153.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
130,PT02M18.00S,2024-01-13T01:33:25.0Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,22,16,2024-01-13T01:33:26Z,1300000,False,,,0,,K. Leonard REBOUND (Off:0 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,129.0,4.0,4.0,0.0,,,,,,,,,,,,,,
131,PT02M09.00S,2024-01-13T01:33:33.6Z,1,REGULAR,3pt,Jump Shot,[],201566,25.837713534822605,84.06862745098039,1610612746,22,19,2024-01-13T01:33:41Z,1310000,False,-170.0,190.0,1,left,R. Westbrook 25' 3PT  (3 PTS) (K. Leonard 1 AST),"[201566, 202695]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.54,Made,,,,,,,,,,3.0,K. Leonard,202695.0,1.0,,,,,
133,PT02M00.00S,2024-01-13T01:33:43.7Z,1,REGULAR,3pt,Jump Shot,[],1628991,67.62483574244416,64.2156862745098,1610612763,22,19,2024-01-13T01:33:47Z,1330000,False,71.0,252.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
134,PT01M55.00S,2024-01-13T01:33:48.7Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,22,19,2024-01-13T01:33:47Z,1340000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,
135,PT01M48.00S,2024-01-13T01:33:57.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612746,22,19,2024-01-13T01:34:17Z,1350000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1630533, 201566]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Westbrook,201566.0
137,PT01M48.00S,2024-01-13T01:34:22.1Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612746,22,19,2024-01-13T01:34:22Z,1370000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
138,PT01M48.00S,2024-01-13T01:34:22.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,22,19,2024-01-13T01:34:22Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,137.0,,,,,,,,,,,,,,,,,
139,PT01M48.00S,2024-01-13T01:34:40.1Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612746,22,19,2024-01-13T01:34:40Z,1390000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
140,PT01M45.00S,2024-01-13T01:34:41.8Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,22,19,2024-01-13T01:34:41Z,1400000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT01M25.00S,2024-01-13T01:35:01.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,80.50262812089356,35.53921568627451,1610612763,22,19,2024-01-13T01:35:06Z,1410000,False,-72.0,131.0,1,right,MISS Z. Williams 14' turnaround Shot,[1630533],1610612763.0,MEM,turnaround,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,14.95,Missed,,,,,,,,,,,,,,,,,,
142,PT01M20.00S,2024-01-13T01:35:06.6Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,22,19,2024-01-13T01:35:06Z,1420000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT01M18.00S,2024-01-13T01:35:10.4Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612746,22,19,2024-01-13T01:35:15Z,1430000,False,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (1 TO),[201566],1610612746.0,LAC,lost ball,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,1629175.0,,,,
144,PT01M04.00S,2024-01-13T01:35:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630533,91.67214191852825,47.794117647058826,1610612763,22,19,2024-01-13T01:35:35Z,1440000,False,-11.0,26.0,1,right,MISS Z. Williams driving finger roll Layup,[1630533],1610612763.0,MEM,driving finger roll,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
145,PT01M04.00S,2024-01-13T01:35:30.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,22,19,2024-01-13T01:35:35Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,144.0,,,,,,,,,,,,,,,,,
146,PT01M04.00S,2024-01-13T01:35:34.2Z,1,REGULAR,foul,personal,[],1626181,,,1610612763,22,19,2024-01-13T01:35:48Z,1460000,False,,,0,,N. Powell loose ball personal FOUL (2 PF),"[1626181, 1631223]",1610612746.0,LAC,loose ball,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Roddy,1631223.0
148,PT00M54.80S,2024-01-13T01:36:03.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631223,92.19776609724047,47.794117647058826,1610612763,24,19,2024-01-13T01:36:07Z,1480000,False,-11.0,21.0,1,right,D. Roddy cutting finger roll Layup (2 PTS) (Z. Williams 1 AST),"[1631223, 1630533]",1610612763.0,MEM,cutting finger roll,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,,,,,,2.0,Z. Williams,1630533.0,1.0,,,,,
150,PT00M42.60S,2024-01-13T01:36:24.5Z,1,REGULAR,2pt,Jump Shot,[],202695,6.783837056504599,30.392156862745097,1610612746,24,21,2024-01-13T01:36:28Z,1500000,False,98.0,11.0,1,left,K. Leonard 9' turnaround fadeaway Jump Shot (6 PTS),[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,9.86,Made,,,,,,,,,,6.0,,,,,,,,
151,PT00M32.10S,2024-01-13T01:36:39.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,89.17542706964521,56.372549019607845,1610612763,24,21,2024-01-13T01:36:43Z,1510000,False,32.0,49.0,1,right,MISS J. Jackson Jr. turnaround Shot - blocked,"[1628991, 202695]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,Leonard,202695.0,,,,,,,,,,,,
152,PT00M32.10S,2024-01-13T01:36:39.3Z,1,REGULAR,block,,[],202695,,,1610612763,24,21,2024-01-13T01:36:41Z,1520000,False,,,0,,K. Leonard BLOCK (1 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M30.90S,2024-01-13T01:36:40.5Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,24,21,2024-01-13T01:36:43Z,1530000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,151.0,3.0,2.0,1.0,,,,,,,,,,,,,,
154,PT00M30.90S,2024-01-13T01:36:42.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628991,90.62089356110381,52.69607843137255,1610612763,26,21,2024-01-13T01:36:46Z,1540000,False,13.0,36.0,1,right,J. Jackson Jr. Hook (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,,,,8.0,,,,,,,,
155,PT00M10.20S,2024-01-13T01:37:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,18.74178712220762,35.294117647058826,1610612746,26,23,2024-01-13T01:37:09Z,1550000,False,74.0,124.0,1,left,K. Leonard 14' pullup Jump Shot (8 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,14.39,Made,,,,,,,,,,8.0,,,,,,,,
156,PT00M00.00S,2024-01-13T01:37:22.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,86.02168199737189,63.48039215686274,1610612763,26,23,2024-01-13T01:37:26Z,1560000,False,67.0,79.0,1,right,MISS J. Jackson Jr. 10' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,10.38,Missed,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2024-01-13T01:37:24.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,26,23,2024-01-13T01:37:24Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,156.0,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2024-01-13T01:37:27.3Z,1,REGULAR,period,end,[],0,,,1610612763,26,23,2024-01-13T01:37:27Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-01-13T01:37:29.7Z,2,REGULAR,substitution,out,['startperiod'],1630533,,,1610612763,26,23,2024-01-13T01:39:58Z,1590000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-01-13T01:37:29.7Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612763,26,23,2024-01-13T01:39:58Z,1600000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-01-13T01:37:29.7Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612763,26,23,2024-01-13T01:39:58Z,1610000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-01-13T01:37:29.7Z,2,REGULAR,substitution,in,['startperiod'],1628379,,,1610612763,26,23,2024-01-13T01:39:58Z,1620000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-01-13T01:37:29.7Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612763,26,23,2024-01-13T01:39:58Z,1630000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-01-13T01:37:29.7Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612763,26,23,2024-01-13T01:39:58Z,1640000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
