actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT11M02.00S,2023-11-20T01:11:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,89.30683311432325,46.81372549019608,1610612738,0,4,2023-11-20T01:11:48Z,150000,False,-16.0,48.0,1,right,J. Holiday driving finger roll Layup (2 PTS),[201950],1610612738.0,BOS,driving finger roll,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M41.00S,2023-11-20T01:12:17.9Z,1,REGULAR,3pt,Jump Shot,[],1630583,30.042706964520367,26.47058823529412,1610612763,0,4,2023-11-20T01:12:21Z,170000,False,118.0,230.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
18,PT10M39.00S,2023-11-20T01:12:19.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,4,2023-11-20T01:12:21Z,180000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,
19,PT10M34.00S,2023-11-20T01:12:25.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",204001,93.38042049934296,47.794117647058826,1610612738,0,6,2023-11-20T01:18:19Z,190000,False,-11.0,10.0,1,right,K. Porzingis Layup (2 PTS) (J. Tatum 1 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
21,PT10M31.00S,2023-11-20T01:12:31.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,0,6,2023-11-20T01:12:31Z,210000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2023-11-20T01:15:46.5Z,1,REGULAR,2pt,Jump Shot,[],1628991,8.886333771353483,33.088235294117645,1610612763,2,6,2023-11-20T01:15:49Z,220000,False,85.0,31.0,1,left,J. Jackson Jr. 9' driving floating Jump Shot (2 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,9.01,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M48.00S,2023-11-20T01:16:06.4Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,2,6,2023-11-20T01:16:10Z,230000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (1 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,,,202058.0,,,,
24,PT09M30.00S,2023-11-20T01:16:35.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,10.33180026281209,43.627450980392155,1610612763,2,6,2023-11-20T01:16:38Z,240000,False,32.0,45.0,1,left,MISS D. Bane driving floating Shot - blocked,"[1630217, 204001]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,Porzingis,204001.0,,,,,,,,,,,,
25,PT09M30.00S,2023-11-20T01:16:35.2Z,1,REGULAR,block,,[],204001,,,1610612763,2,6,2023-11-20T01:16:37Z,250000,False,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M27.00S,2023-11-20T01:16:38.2Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612763,2,6,2023-11-20T01:16:38Z,260000,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,
27,PT09M25.00S,2023-11-20T01:16:40.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630583,29.25427069645204,76.7156862745098,1610612763,2,6,2023-11-20T01:16:44Z,270000,False,-134.0,222.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
28,PT09M23.00S,2023-11-20T01:16:42.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,2,6,2023-11-20T01:16:44Z,280000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.0,,,,,,,,,,,
30,PT09M14.00S,2023-11-20T01:17:01.0Z,1,REGULAR,3pt,Jump Shot,[],204001,67.36202365308804,58.57843137254902,1610612738,2,6,2023-11-20T01:17:03Z,300000,False,43.0,254.0,1,right,MISS K. Porzingis 25' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
31,PT09M12.00S,2023-11-20T01:17:03.0Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,2,6,2023-11-20T01:17:03Z,310000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,
32,PT09M02.00S,2023-11-20T01:17:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,10.463206307490145,46.81372549019608,1610612763,2,6,2023-11-20T01:17:20Z,320000,False,16.0,46.0,1,left,MISS D. Bane driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
33,PT09M02.00S,2023-11-20T01:17:12.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,2,6,2023-11-20T01:17:20Z,330000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,32.0,,,,,,,,,,,
34,PT09M02.00S,2023-11-20T01:17:21.0Z,1,REGULAR,foul,personal,[],202687,,,1610612738,2,6,2023-11-20T01:17:33Z,340000,False,,,0,,B. Biyombo loose ball personal FOUL (1 PF),"[202687, 204001]",1610612763.0,MEM,loose ball,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Porzingis,204001.0
36,PT08M41.00S,2023-11-20T01:17:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,81.94809461235218,39.705882352941174,1610612738,2,8,2023-11-20T01:17:53Z,360000,False,-51.0,117.0,1,right,K. Porzingis 12' Jump Shot (4 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,12.8,Made,4.0,,,,,,,,,,,,,,,,,
38,PT08M20.00S,2023-11-20T01:18:11.3Z,1,REGULAR,3pt,Jump Shot,[],1630583,27.020367936925098,78.92156862745098,1610612763,5,8,2023-11-20T01:18:15Z,370000,False,-145.0,201.0,1,left,S. Aldama 24' 3PT  (3 PTS) (D. Bane 1 AST),"[1630583, 1630217]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,24.8,Made,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
40,PT08M10.00S,2023-11-20T01:18:25.6Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612738,5,8,2023-11-20T01:18:34Z,390000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Brown 2 FT),"[1628991, 1627759]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Brown,1627759.0
42,PT08M10.00S,2023-11-20T01:18:48.6Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,5,9,2023-11-20T01:18:48Z,410000,False,,,0,,J. Brown Free Throw 1 of 2 (3 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
43,PT08M10.00S,2023-11-20T01:19:08.1Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,5,9,2023-11-20T01:19:08Z,420000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT08M08.00S,2023-11-20T01:19:11.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,5,9,2023-11-20T01:19:11Z,430000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,
46,PT08M08.00S,2023-11-20T01:19:23.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,5,9,2023-11-20T01:19:23Z,450000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M51.00S,2023-11-20T01:22:31.8Z,1,REGULAR,foul,personal,[],1627759,,,1610612763,5,9,2023-11-20T01:22:37Z,470000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1628991]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Jackson Jr.,1628991.0
50,PT07M40.00S,2023-11-20T01:22:59.1Z,1,REGULAR,2pt,Jump Shot,[],1630217,21.76412614980289,29.901960784313726,1610612763,7,9,2023-11-20T01:23:02Z,490000,False,100.0,152.0,1,left,D. Bane 18' pullup Jump Shot (2 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,18.23,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M21.00S,2023-11-20T01:23:20.2Z,1,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612738,7,9,2023-11-20T01:23:32Z,500000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630583, 1628369]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Tatum,1628369.0
53,PT07M21.00S,2023-11-20T01:23:39.5Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,7,10,2023-11-20T01:23:39Z,520000,False,,,0,,J. Tatum Free Throw 1 of 2 (1 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
54,PT07M21.00S,2023-11-20T01:23:52.8Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,7,11,2023-11-20T01:23:52Z,530000,False,,,0,,J. Tatum Free Throw 2 of 2 (2 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
55,PT07M06.00S,2023-11-20T01:24:10.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,11.777266754270697,37.745098039215684,1610612763,7,11,2023-11-20T01:24:13Z,540000,False,61.0,58.0,1,left,MISS J. Jackson Jr. 8' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.45,Missed,,,,,,,,,,,,,,,,,,
56,PT07M03.00S,2023-11-20T01:24:13.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,7,11,2023-11-20T01:24:13Z,550000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,
57,PT06M58.00S,2023-11-20T01:24:18.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,92.9862023653088,52.94117647058824,1610612738,7,11,2023-11-20T01:24:23Z,560000,False,15.0,13.0,1,right,MISS J. Tatum running finger roll Layup - blocked,"[1628369, 202687]",1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,Biyombo,202687.0,,,,,,,,,,,,
58,PT06M58.00S,2023-11-20T01:24:18.3Z,1,REGULAR,block,,[],202687,,,1610612738,7,11,2023-11-20T01:24:20Z,570000,False,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT06M55.00S,2023-11-20T01:24:21.3Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,7,11,2023-11-20T01:24:23Z,580000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,
60,PT06M50.00S,2023-11-20T01:24:26.2Z,1,REGULAR,3pt,Jump Shot,[],1628991,25.969119579500656,81.61764705882352,1610612763,7,11,2023-11-20T01:24:31Z,590000,False,-158.0,192.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
61,PT06M47.00S,2023-11-20T01:24:29.1Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,7,11,2023-11-20T01:24:29Z,600000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,60.0,2.0,1.0,1.0,,,,,,,,
62,PT06M40.00S,2023-11-20T01:24:35.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,8.886333771353483,4.411764705882353,1610612763,10,11,2023-11-20T01:24:39Z,610000,False,228.0,31.0,1,left,D. Bane 3PT  (5 PTS) (S. Aldama 1 AST),"[1630217, 1630583]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,23.0,Made,5.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
64,PT06M27.00S,2023-11-20T01:24:49.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,68.01905387647832,64.4607843137255,1610612738,10,11,2023-11-20T01:24:54Z,630000,False,72.0,248.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
65,PT06M24.00S,2023-11-20T01:24:52.2Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,10,11,2023-11-20T01:24:54Z,640000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,
66,PT06M20.00S,2023-11-20T01:24:56.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,29.25427069645204,21.568627450980394,1610612763,13,11,2023-11-20T01:25:01Z,650000,False,142.0,222.0,1,left,D. Bane 26' 3PT running pullup (8 PTS) (S. Aldama 2 AST),"[1630217, 1630583]",1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,26.41,Made,8.0,S. Aldama,1630583.0,2.0,,,,,,,,,,,,,,
68,PT06M00.00S,2023-11-20T01:25:16.0Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612738,13,11,2023-11-20T01:25:18Z,670000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1630217]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,Bane,1630217.0,,,,,
69,PT06M00.00S,2023-11-20T01:25:16.0Z,1,REGULAR,steal,,[],1630217,,,1610612763,13,11,2023-11-20T01:25:17Z,680000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
70,PT05M57.00S,2023-11-20T01:25:19.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,31.61957950065703,49.26470588235294,1610612763,13,11,2023-11-20T01:25:23Z,690000,False,4.0,245.0,1,left,MISS D. Bane 24' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,24.47,Missed,,,,,,,,,,,,,,,,,,
71,PT05M54.00S,2023-11-20T01:25:22.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,13,11,2023-11-20T01:25:23Z,700000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,
72,PT05M44.00S,2023-11-20T01:25:32.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,88.51839684625493,47.794117647058826,1610612738,13,13,2023-11-20T01:25:35Z,710000,False,-11.0,55.0,1,right,J. Brown driving floating Jump Shot (5 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,5.0,,,,,,,,,,,,,,,,,
73,PT05M27.00S,2023-11-20T01:25:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.783837056504599,52.20588235294118,1610612763,15,13,2023-11-20T01:25:54Z,720000,False,-11.0,11.0,1,left,D. Bane driving finger roll Layup (10 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.58,Made,10.0,,,,,,,,,,,,,,,,,
74,PT05M14.00S,2023-11-20T01:26:07.6Z,1,REGULAR,foul,personal,[],202687,,,1610612738,15,13,2023-11-20T01:26:10Z,730000,False,,,0,,B. Biyombo personal FOUL (2 PF),"[202687, 1627759]",1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Brown,1627759.0
76,PT05M14.00S,2023-11-20T01:26:11.5Z,1,REGULAR,substitution,out,[],1630583,,,1610612738,15,13,2023-11-20T01:26:20Z,750000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M14.00S,2023-11-20T01:26:11.5Z,1,REGULAR,substitution,out,[],202687,,,1610612738,15,13,2023-11-20T01:26:20Z,760000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M14.00S,2023-11-20T01:26:11.5Z,1,REGULAR,substitution,out,[],201950,,,1610612738,15,13,2023-11-20T01:26:20Z,770000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M14.00S,2023-11-20T01:26:11.5Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,15,13,2023-11-20T01:26:20Z,780000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M14.00S,2023-11-20T01:26:11.5Z,1,REGULAR,substitution,in,[],1631223,,,1610612738,15,13,2023-11-20T01:26:20Z,790000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M14.00S,2023-11-20T01:26:11.5Z,1,REGULAR,substitution,in,[],1630533,,,1610612738,15,13,2023-11-20T01:26:20Z,800000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M14.00S,2023-11-20T01:26:11.5Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,15,13,2023-11-20T01:26:20Z,810000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M14.00S,2023-11-20T01:26:11.5Z,1,REGULAR,substitution,in,[],201143,,,1610612738,15,13,2023-11-20T01:26:20Z,820000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M05.00S,2023-11-20T01:26:42.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,75.50919842312747,13.725490196078432,1610612738,15,13,2023-11-20T01:26:48Z,830000,False,-181.0,178.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
85,PT05M02.00S,2023-11-20T01:26:45.6Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,15,13,2023-11-20T01:26:48Z,840000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,84.0,3.0,2.0,1.0,,,,,,,,
