actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT11M10.00S,2024-04-14T19:42:50.1Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,0,2,2024-04-14T19:42:51Z,170000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,
18,PT11M08.00S,2024-04-14T19:42:51.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629008,94.1688567674113,50.73529411764706,1610612743,0,4,2024-04-14T19:42:55Z,180000,False,4.0,2.0,1,right,M. Porter Jr. running DUNK (2 PTS) (K. Caldwell-Pope 1 AST),"[1629008, 203484]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,2.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,
20,PT10M49.00S,2024-04-14T19:43:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,6.915243101182654,48.03921568627451,1610612763,2,4,2024-04-14T19:43:13Z,200000,False,10.0,13.0,1,left,S. Pippen Jr. driving finger roll Layup (2 PTS),[1630590],1610612763.0,MEM,driving finger roll,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,2.0,,,,,,,,,,,
21,PT10M38.00S,2024-04-14T19:43:22.0Z,1,REGULAR,3pt,Jump Shot,[],1627750,68.9388961892247,68.13725490196079,1610612743,2,7,2024-04-14T19:43:25Z,210000,False,91.0,239.0,1,right,J. Murray 25' 3PT  (3 PTS) (N. Jokic 1 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.61,Made,,,,,,,3.0,N. Jokic,203999.0,1.0,,,,,,,,
23,PT10M36.00S,2024-04-14T19:43:27.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,2,7,2024-04-14T19:43:27Z,230000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M20.00S,2024-04-14T19:46:34.6Z,1,REGULAR,3pt,Jump Shot,[],1641713,10.463206307490145,3.6764705882352944,1610612763,5,7,2024-04-14T19:46:38Z,240000,False,232.0,46.0,1,left,G. Jackson 3PT  (3 PTS) (J. LaRavia 1 AST),"[1641713, 1631222]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,23.61,Made,,,,,,,3.0,J. LaRavia,1631222.0,1.0,,,,,,,,
26,PT09M53.00S,2024-04-14T19:47:00.4Z,1,REGULAR,2pt,Jump Shot,[],1627750,75.1149802890933,59.068627450980394,1610612743,5,7,2024-04-14T19:47:04Z,260000,False,45.0,181.0,1,right,MISS J. Murray 18' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,18.7,Missed,,,,,,,,,,,,,,,,,,
27,PT09M51.00S,2024-04-14T19:47:03.1Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612763,5,7,2024-04-14T19:47:03Z,270000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Center,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,
28,PT09M42.00S,2024-04-14T19:47:12.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,17.296320630749015,38.72549019607843,1610612763,5,7,2024-04-14T19:47:17Z,280000,False,56.0,110.0,1,left,MISS G. Jackson 12' turnaround fadeaway Shot,[1641713],1610612763.0,MEM,turnaround fadeaway,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Center,12.37,Missed,,,,,,,,,,,,,,,,,,
29,PT09M38.00S,2024-04-14T19:47:16.0Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,5,7,2024-04-14T19:47:17Z,290000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,
30,PT09M37.00S,2024-04-14T19:47:16.4Z,1,REGULAR,turnover,lost ball,[],1629008,,,1610612743,5,7,2024-04-14T19:47:21Z,300000,False,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 1641998]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Jemison,1641998.0,,,,,
31,PT09M37.00S,2024-04-14T19:47:16.4Z,1,REGULAR,steal,,[],1641998,,,1610612763,5,7,2024-04-14T19:47:19Z,310000,False,,,0,,T. Jemison STEAL (1 STL),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M34.00S,2024-04-14T19:47:20.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631222,5.469776609724048,49.26470588235294,1610612763,7,7,2024-04-14T19:47:23Z,320000,False,4.0,-1.0,1,left,J. LaRavia Layup (2 PTS) (T. Jemison 1 AST),"[1631222, 1641998]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,,,2.0,T. Jemison,1641998.0,1.0,,,,,,,,
34,PT09M18.00S,2024-04-14T19:47:41.5Z,1,REGULAR,2pt,Jump Shot,[],203484,83.13074901445466,31.372549019607842,1610612743,7,9,2024-04-14T19:48:06Z,340000,False,-93.0,106.0,1,right,K. Caldwell-Pope 14' pullup bank Jump Shot (2 PTS),[203484],1610612743.0,DEN,pullup bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,14.12,Made,,,,,,,2.0,,,,,,,,,,,
35,PT09M18.00S,2024-04-14T19:47:44.0Z,1,REGULAR,foul,personal,['1freethrow'],1631222,,,1610612743,7,9,2024-04-14T19:47:54Z,350000,False,,,0,,J. LaRavia shooting personal FOUL (1 PF) (Caldwell-Pope 1 FT),"[1631222, 203484]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Caldwell-Pope,203484.0
37,PT09M18.00S,2024-04-14T19:48:04.9Z,1,REGULAR,freethrow,1 of 1,[],203484,,,1610612743,7,9,2024-04-14T19:48:07Z,370000,False,,,0,,MISS K. Caldwell-Pope Free Throw 1 of 1,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
38,PT09M16.00S,2024-04-14T19:48:06.9Z,1,REGULAR,rebound,defensive,[],1641998,,,1610612763,7,9,2024-04-14T19:48:07Z,380000,False,,,0,,T. Jemison REBOUND (Off:0 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,
39,PT09M04.00S,2024-04-14T19:48:17.7Z,1,REGULAR,2pt,Jump Shot,[],1631222,29.38567674113009,54.65686274509803,1610612763,7,9,2024-04-14T19:48:22Z,390000,False,-23.0,224.0,1,left,MISS J. LaRavia 22' step back Shot,[1631222],1610612763.0,MEM,step back,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Center,22.49,Missed,,,,,,,,,,,,,,,,,,
40,PT09M01.00S,2024-04-14T19:48:20.7Z,1,REGULAR,rebound,offensive,[],1641713,,,1610612763,7,9,2024-04-14T19:48:22Z,400000,False,,,0,,G. Jackson REBOUND (Off:1 Def:0),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Center,,,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,
41,PT08M59.00S,2024-04-14T19:48:22.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1641713,21.632720105124836,37.00980392156863,1610612763,9,9,2024-04-14T19:48:25Z,410000,False,65.0,151.0,1,left,G. Jackson 16' pullup Jump Shot (5 PTS),[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Right Center,16.42,Made,,,,,,,5.0,,,,,,,,,,,
42,PT08M53.00S,2024-04-14T19:48:32.3Z,1,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612743,9,9,2024-04-14T19:48:45Z,420000,False,,,0,,M. Porter Jr. lost ball out-of-bounds TURNOVER (2 TO),[1629008],1610612743.0,DEN,lost ball,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,,,1830.0,,,,
43,PT08M40.00S,2024-04-14T19:48:52.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630590,29.517082785808146,32.35294117647059,1610612763,9,9,2024-04-14T19:48:57Z,430000,False,88.0,225.0,1,left,MISS S. Pippen Jr. 24' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,24.17,Missed,,,,,,,,,,,,,,,,,,
44,PT08M40.00S,2024-04-14T19:48:52.9Z,1,REGULAR,rebound,offensive,[],1631222,,,1610612763,9,9,2024-04-14T19:48:57Z,440000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:0),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,43.0,1.0,0.0,1.0,,,,,,,,,,,,
45,PT08M27.00S,2024-04-14T19:49:06.6Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1641713,16.63929040735874,69.36274509803921,1610612763,9,9,2024-04-14T19:49:10Z,450000,False,-97.0,104.0,1,left,MISS G. Jackson 14' turnaround Shot - blocked,"[1641713, 203484]",1610612763.0,MEM,turnaround,,,Jackson,G. Jackson,,,,,Mid-Range,8-16 Left,14.2,Missed,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
46,PT08M27.00S,2024-04-14T19:49:06.6Z,1,REGULAR,block,,[],203484,,,1610612763,9,9,2024-04-14T19:49:08Z,460000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
47,PT08M25.00S,2024-04-14T19:49:08.6Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,9,9,2024-04-14T19:49:10Z,470000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,
48,PT08M22.00S,2024-04-14T19:49:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627750,93.11760840998686,51.225490196078425,1610612743,9,11,2024-04-14T19:49:15Z,480000,False,6.0,12.0,1,right,J. Murray running finger roll Layup (5 PTS) (K. Caldwell-Pope 2 AST),"[1627750, 203484]",1610612743.0,DEN,running finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,5.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,
50,PT08M10.00S,2024-04-14T19:49:22.8Z,1,REGULAR,3pt,Jump Shot,[],1641713,33.327858081471746,46.32352941176471,1610612763,9,11,2024-04-14T19:49:27Z,500000,False,18.0,261.0,1,left,MISS G. Jackson 26' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,26.14,Missed,,,,,,,,,,,,,,,,,,
51,PT08M06.00S,2024-04-14T19:49:27.0Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612763,9,11,2024-04-14T19:49:27Z,510000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,
52,PT08M06.00S,2024-04-14T19:49:27.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630692,5.590000152587891,50.0,1610612763,9,11,2024-04-14T19:49:29Z,520000,False,0.0,0.0,1,left,MISS J. Goodwin tip Layup,[1630692],1610612763.0,MEM,tip,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
53,PT08M06.00S,2024-04-14T19:49:27.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,11,2024-04-14T19:49:29Z,530000,False,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,52.0,2.0,1.0,1.0,,,,,,,,,,,,
54,PT08M01.00S,2024-04-14T19:49:32.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,87.46714848883047,3.6764705882352944,1610612743,9,14,2024-04-14T19:56:21Z,540000,False,-232.0,65.0,1,right,J. Murray 24' 3PT  (8 PTS) (M. Porter Jr. 1 AST),"[1627750, 1629008]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,24.06,Made,,,,,,,8.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,
56,PT07M42.00S,2024-04-14T19:49:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641998,6.521024967148489,48.77450980392157,1610612763,11,14,2024-04-14T19:49:53Z,560000,False,6.0,9.0,1,left,T. Jemison Layup (2 PTS) (J. Goodwin 1 AST),"[1641998, 1630692]",1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,2.0,J. Goodwin,1630692.0,1.0,,,,,,,,
58,PT07M25.00S,2024-04-14T19:50:08.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,66.83639947437582,37.745098039215684,1610612743,11,14,2024-04-14T19:50:12Z,580000,False,-61.0,259.0,1,right,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
59,PT07M22.00S,2024-04-14T19:50:11.2Z,1,REGULAR,rebound,defensive,[],1641998,,,1610612763,11,14,2024-04-14T19:50:12Z,590000,False,,,0,,T. Jemison REBOUND (Off:0 Def:2),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Center,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,
60,PT07M11.00S,2024-04-14T19:50:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,6.783837056504599,48.529411764705884,1610612763,13,14,2024-04-14T20:00:02Z,600000,False,7.0,11.0,1,left,S. Pippen Jr. driving finger roll Layup (4 PTS) (T. Jemison 2 AST),"[1630590, 1641998]",1610612763.0,MEM,driving finger roll,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,4.0,T. Jemison,1641998.0,2.0,,,,,,,,
62,PT07M00.00S,2024-04-14T19:50:39.7Z,1,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612743,13,14,2024-04-14T19:50:53Z,620000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630590, 203932]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Gordon,203932.0
64,PT07M00.00S,2024-04-14T19:50:59.9Z,1,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,13,15,2024-04-14T19:50:59Z,640000,False,,,0,,A. Gordon Free Throw 1 of 2 (1 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
65,PT07M00.00S,2024-04-14T19:50:59.9Z,1,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,13,15,2024-04-14T19:51:18Z,650000,False,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT06M57.00S,2024-04-14T19:51:02.9Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,13,15,2024-04-14T19:51:18Z,660000,False,,,0,,J. Murray REBOUND (Off:1 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,65.0,1.0,0.0,1.0,,,,,,,,,,,,
67,PT06M56.00S,2024-04-14T19:51:18.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203932,72.48685939553219,77.94117647058823,1610612743,13,15,2024-04-14T19:51:23Z,670000,False,140.0,206.0,1,right,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
68,PT06M54.00S,2024-04-14T19:51:20.5Z,1,REGULAR,rebound,defensive,[],1641998,,,1610612763,13,15,2024-04-14T19:51:23Z,680000,False,,,0,,T. Jemison REBOUND (Off:0 Def:3),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Right Center,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,,,
69,PT06M33.00S,2024-04-14T19:51:41.2Z,1,REGULAR,turnover,bad pass,[],1630590,,,1610612763,13,15,2024-04-14T19:51:44Z,690000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (1 TO),"[1630590, 203999]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,,
70,PT06M33.00S,2024-04-14T19:51:41.2Z,1,REGULAR,steal,,[],203999,,,1610612743,13,15,2024-04-14T19:51:42Z,700000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
71,PT06M31.00S,2024-04-14T19:51:46.5Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,13,15,2024-04-14T19:51:50Z,710000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,1830.0,,,,
72,PT06M17.00S,2024-04-14T19:52:04.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641713,31.882391590013142,60.29411764705882,1610612763,13,15,2024-04-14T19:52:08Z,720000,False,-51.0,247.0,1,left,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
73,PT06M15.00S,2024-04-14T19:52:06.7Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612763,13,15,2024-04-14T19:52:06Z,730000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:1),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,72.0,3.0,1.0,2.0,,,,,,,,,,,,
74,PT06M12.00S,2024-04-14T19:52:08.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630692,11.645860709592641,45.34313725490196,1610612763,13,15,2024-04-14T19:52:11Z,740000,False,23.0,57.0,1,left,MISS J. Goodwin 6' turnaround Hook,[1630692],1610612763.0,MEM,turnaround,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
75,PT06M10.00S,2024-04-14T19:52:10.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,15,2024-04-14T19:53:03Z,750000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,74.0,3.0,2.0,1.0,,,,,,,,,,,,
76,PT06M06.00S,2024-04-14T19:52:15.0Z,1,REGULAR,3pt,Jump Shot,[],1627750,73.53810775295663,17.401960784313726,1610612743,13,18,2024-04-14T19:52:19Z,760000,False,-163.0,196.0,1,right,J. Murray 25' 3PT  (11 PTS) (K. Caldwell-Pope 3 AST),"[1627750, 203484]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.51,Made,,,,,,,11.0,K. Caldwell-Pope,203484.0,3.0,,,,,,,,
78,PT05M45.00S,2024-04-14T19:52:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,14.011169513797633,53.92156862745098,1610612763,15,18,2024-04-14T19:52:40Z,780000,False,-20.0,79.0,1,left,S. Pippen Jr. 8' fadeaway Jump Shot (6 PTS) (J. LaRavia 2 AST),"[1630590, 1631222]",1610612763.0,MEM,fadeaway,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.16,Made,,,,,,,6.0,J. LaRavia,1631222.0,2.0,,,,,,,,
80,PT05M34.00S,2024-04-14T19:52:49.4Z,1,REGULAR,foul,personal,[],1630590,,,1610612743,15,18,2024-04-14T19:52:55Z,800000,False,,,0,,S. Pippen Jr. personal FOUL (2 PF),"[1630590, 1627750]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Murray,1627750.0
82,PT05M34.00S,2024-04-14T19:53:06.6Z,1,REGULAR,substitution,out,[],1630590,,,1610612743,15,18,2024-04-14T19:53:12Z,820000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
