actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
26,PT09M55.00S,2023-10-26T00:15:42.5Z,1,REGULAR,3pt,Jump Shot,[],1630214,70.64717477003943,21.568627450980394,1610612763,8,6,2023-10-26T00:15:45Z,260000,False,-142.0,223.0,1,right,MISS X. Tillman 26' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
27,PT09M54.00S,2023-10-26T00:15:43.5Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,8,6,2023-10-26T00:15:45Z,270000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,
28,PT09M43.00S,2023-10-26T00:15:55.9Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612740,8,6,2023-10-26T00:16:03Z,280000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Ingram 2 FT),"[1630217, 1627742]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,,,,1628487.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,
30,PT09M43.00S,2023-10-26T00:16:23.8Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,8,7,2023-10-26T00:16:23Z,300000,False,,,0,,B. Ingram Free Throw 1 of 2 (3 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
31,PT09M43.00S,2023-10-26T00:16:40.4Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,8,8,2023-10-26T00:16:40Z,310000,False,,,0,,B. Ingram Free Throw 2 of 2 (4 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
32,PT09M33.00S,2023-10-26T00:16:55.3Z,1,REGULAR,foul,personal,[],203468,,,1610612763,8,8,2023-10-26T00:17:03Z,320000,False,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 1628991]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
34,PT09M28.00S,2023-10-26T00:17:16.3Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,8,8,2023-10-26T00:17:22Z,340000,False,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1630529]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,1628487.0,1.0,0.0,Jones,1630529.0,,,,,,,,,
36,PT09M28.00S,2023-10-26T00:17:16.3Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,8,8,2023-10-26T00:17:16Z,360000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,1628487.0,,,,,,,,,,,1.0,,
37,PT09M17.00S,2023-10-26T00:17:42.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,12.697109067017081,59.80392156862745,1610612740,8,8,2023-10-26T00:17:46Z,370000,False,-49.0,67.0,1,left,MISS Z. Williamson 8' driving Layup - blocked,"[1629627, 1628991]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Left,8.29,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,
38,PT09M17.00S,2023-10-26T00:17:42.9Z,1,REGULAR,block,,[],1628991,,,1610612740,8,8,2023-10-26T00:17:45Z,380000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
39,PT09M14.00S,2023-10-26T00:17:45.9Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,8,8,2023-10-26T00:17:46Z,390000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,37.0,1.0,1.0,0.0,,,
40,PT09M11.00S,2023-10-26T00:17:49.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,93.11760840998686,50.98039215686274,1610612763,10,8,2023-10-26T00:17:53Z,400000,False,5.0,12.0,1,right,D. Bane running finger roll Layup (5 PTS),[1630217],1610612763.0,MEM,running finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.31,Made,5.0,,,,,,,,,,,,,,,,,
41,PT09M07.00S,2023-10-26T00:17:55.9Z,1,REGULAR,foul,personal,[],203935,,,1610612740,10,8,2023-10-26T00:18:03Z,410000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 1627742]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,1628487.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,
44,PT08M50.00S,2023-10-26T00:18:51.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,22.421156373193167,67.15686274509804,1610612740,10,8,2023-10-26T00:18:57Z,440000,False,-86.0,158.0,1,left,MISS B. Ingram 18' floating Shot,[1627742],1610612740.0,NOP,floating,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,18.01,Missed,,,,,,,,,,,,,,,,,,
45,PT08M47.00S,2023-10-26T00:18:54.9Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,10,8,2023-10-26T00:18:57Z,450000,False,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,44.0,2.0,1.0,1.0,,,
46,PT08M42.00S,2023-10-26T00:18:59.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203935,71.43561103810775,75.0,1610612763,10,8,2023-10-26T00:19:04Z,460000,False,125.0,216.0,1,right,MISS M. Smart 24' running pullup 3PT,[203935],1610612763.0,MEM,running pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
47,PT08M39.00S,2023-10-26T00:19:02.9Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,10,8,2023-10-26T00:19:04Z,470000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,46.0,2.0,2.0,0.0,,,
48,PT08M29.00S,2023-10-26T00:19:13.7Z,1,REGULAR,3pt,Jump Shot,[],202685,30.56833114323259,61.51960784313726,1610612740,10,11,2023-10-26T00:19:17Z,480000,False,-58.0,235.0,1,left,J. Valanciunas 24' 3PT  (3 PTS) (B. Ingram 1 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,24.18,Made,3.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
50,PT08M17.00S,2023-10-26T00:19:28.5Z,1,REGULAR,foul,personal,[],1630529,,,1610612763,10,11,2023-10-26T00:19:32Z,500000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1628991]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1179.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
52,PT08M17.00S,2023-10-26T00:19:51.1Z,1,REGULAR,foul,personal,['1freethrow'],1629627,,,1610612763,10,11,2023-10-26T00:20:29Z,520000,False,,,0,,Z. Williamson away-from-play personal FOUL (1 PF) (Jackson Jr. 1 FT),"[1629627, 1628991]",1610612740.0,NOP,away-from-play,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,2004.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
55,PT08M17.00S,2023-10-26T00:21:11.6Z,1,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,10,11,2023-10-26T00:21:11Z,550000,False,,,0,,MISS D. Bane away-from-play Free Throw 1 of 1,[1630217],1610612763.0,MEM,away-from-play,,,Bane,D. Bane,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
56,PT08M17.00S,2023-10-26T00:21:23.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,10,11,2023-10-26T00:21:23Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,
57,PT08M07.00S,2023-10-26T00:21:32.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,69.59592641261499,25.0,1610612763,13,11,2023-10-26T00:21:37Z,570000,False,-125.0,233.0,1,right,D. Bane 26' 3PT step back (8 PTS) (X. Tillman 2 AST),"[1630217, 1630214]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.47,Made,8.0,X. Tillman,1630214.0,2.0,,,,,,,,,,,,,,
59,PT07M46.00S,2023-10-26T00:21:52.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,8.754927726675426,51.9607843137255,1610612740,13,11,2023-10-26T00:21:56Z,590000,False,-10.0,30.0,1,left,MISS J. Valanciunas turnaround Hook - blocked,"[202685, 1628991]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,
60,PT07M46.00S,2023-10-26T00:21:52.5Z,1,REGULAR,block,,[],1628991,,,1610612740,13,11,2023-10-26T00:21:54Z,600000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT07M43.00S,2023-10-26T00:21:55.5Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,13,11,2023-10-26T00:21:56Z,610000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,59.0,1.0,1.0,0.0,,,
62,PT07M33.00S,2023-10-26T00:22:06.4Z,1,REGULAR,3pt,Jump Shot,[],1630533,69.99014454664915,71.07843137254902,1610612763,13,11,2023-10-26T00:22:10Z,620000,False,105.0,230.0,1,right,MISS Z. Williams 25' pullup 3PT,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
63,PT07M30.00S,2023-10-26T00:22:09.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,13,11,2023-10-26T00:22:10Z,630000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,62.0,1.0,1.0,0.0,,,
64,PT07M15.00S,2023-10-26T00:22:24.6Z,1,REGULAR,3pt,Jump Shot,[],203468,8.360709592641262,3.6764705882352944,1610612740,13,14,2023-10-26T00:22:29Z,640000,False,232.0,26.0,1,left,C. McCollum 3PT  (5 PTS) (Z. Williamson 1 AST),"[203468, 1629627]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,23.31,Made,5.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
66,PT06M51.00S,2023-10-26T00:22:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,90.62089356110381,40.44117647058824,1610612763,15,14,2023-10-26T00:22:53Z,660000,False,-48.0,36.0,1,right,X. Tillman driving Layup (4 PTS) (M. Smart 2 AST),"[1630214, 203935]",1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,4.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,
68,PT06M38.00S,2023-10-26T00:23:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.5722733245729295,53.67647058823529,1610612740,15,14,2023-10-26T00:23:04Z,680000,False,-18.0,19.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 1628991]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,
69,PT06M38.00S,2023-10-26T00:23:00.7Z,1,REGULAR,block,,[],1628991,,,1610612740,15,14,2023-10-26T00:23:02Z,690000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT06M36.00S,2023-10-26T00:23:02.7Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,15,14,2023-10-26T00:23:04Z,700000,False,,,0,,X. Tillman REBOUND (Off:1 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,68.0,3.0,2.0,1.0,,,
71,PT06M30.00S,2023-10-26T00:23:09.7Z,1,REGULAR,3pt,Jump Shot,[],1628991,68.67608409986859,68.87254901960785,1610612763,15,14,2023-10-26T00:23:12Z,710000,False,94.0,242.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
72,PT06M28.00S,2023-10-26T00:23:11.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,15,14,2023-10-26T00:23:12Z,720000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,71.0,2.0,2.0,0.0,,,
73,PT06M20.00S,2023-10-26T00:23:19.4Z,1,REGULAR,3pt,Jump Shot,[],203468,29.6484888304862,71.07843137254902,1610612740,15,14,2023-10-26T00:23:23Z,730000,False,-105.0,226.0,1,left,MISS C. McCollum 24' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
74,PT06M17.00S,2023-10-26T00:23:22.4Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,15,14,2023-10-26T00:23:23Z,740000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,73.0,2.0,2.0,0.0,,,
75,PT06M02.00S,2023-10-26T00:23:37.2Z,1,REGULAR,3pt,Jump Shot,[],1630217,73.66951379763469,81.37254901960785,1610612763,15,14,2023-10-26T00:23:42Z,750000,False,157.0,195.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
76,PT06M00.00S,2023-10-26T00:23:39.2Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,15,14,2023-10-26T00:23:42Z,760000,False,,,0,,X. Tillman REBOUND (Off:2 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,75.0,4.0,2.0,2.0,,,
77,PT06M00.00S,2023-10-26T00:23:41.2Z,1,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612763,15,14,2023-10-26T00:27:09Z,770000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Tillman 2 FT),"[1627742, 1630214]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,1.0,0.0,Tillman,1630214.0,,,,,,,,,
79,PT06M00.00S,2023-10-26T00:23:52.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,15,14,2023-10-26T00:23:52Z,790000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M00.00S,2023-10-26T00:26:21.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,15,14,2023-10-26T00:27:08Z,800000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M00.00S,2023-10-26T00:26:21.4Z,1,REGULAR,substitution,out,[],203468,,,1610612763,15,14,2023-10-26T00:27:08Z,810000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M00.00S,2023-10-26T00:26:21.4Z,1,REGULAR,substitution,out,[],202685,,,1610612763,15,14,2023-10-26T00:27:08Z,820000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M00.00S,2023-10-26T00:26:21.4Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,15,14,2023-10-26T00:27:08Z,830000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M00.00S,2023-10-26T00:26:21.4Z,1,REGULAR,substitution,in,[],1630700,,,1610612763,15,14,2023-10-26T00:27:08Z,840000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M00.00S,2023-10-26T00:26:21.4Z,1,REGULAR,substitution,in,[],1630184,,,1610612763,15,14,2023-10-26T00:27:08Z,850000,False,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M00.00S,2023-10-26T00:27:24.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630214,,,1610612763,16,14,2023-10-26T00:27:24Z,860000,False,,,0,,X. Tillman Free Throw 1 of 2 (5 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
87,PT06M00.00S,2023-10-26T00:27:42.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630214,,,1610612763,17,14,2023-10-26T00:27:42Z,870000,False,,,0,,X. Tillman Free Throw 2 of 2 (6 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
