actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
24,PT09M42.00S,2024-02-27T01:12:44.1Z,1,REGULAR,3pt,Jump Shot,[],1631246,68.67608409986859,32.35294117647059,1610612763,2,5,2024-02-27T01:12:48Z,240000,False,-88.0,242.0,1,right,MISS V. Williams Jr. 25' pullup 3PT,[1631246],1610612763.0,MEM,pullup,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
25,PT09M40.00S,2024-02-27T01:12:46.1Z,1,REGULAR,rebound,defensive,[],203471,,,1610612751,2,5,2024-02-27T01:12:48Z,250000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,
26,PT09M24.00S,2024-02-27T01:13:03.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,11.514454664914586,38.970588235294116,1610612751,2,7,2024-02-27T01:13:07Z,260000,False,55.0,56.0,1,left,M. Bridges 7' fadeaway Jump Shot (2 PTS) (C. Thomas 1 AST),"[1628969, 1630560]",1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.83,Made,,,,,,,,,,2.0,C. Thomas,1630560.0,1.0,,,,,
29,PT09M01.00S,2024-02-27T01:13:52.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.51182654402102,50.49019607843137,1610612763,2,7,2024-02-27T01:14:22Z,290000,False,2.0,8.0,1,right,MISS J. Jackson Jr. Layup - blocked,"[1628991, 1629651]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.89,Missed,Claxton,1629651.0,,,,,,,,,,,,,,,,
30,PT09M01.00S,2024-02-27T01:13:52.6Z,1,REGULAR,block,,[],1629651,,,1610612763,2,7,2024-02-27T01:13:54Z,300000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT08M58.00S,2024-02-27T01:13:55.6Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,2,7,2024-02-27T01:13:56Z,310000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,
32,PT08M52.00S,2024-02-27T01:14:01.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.995400788436268,49.754901960784316,1610612751,2,9,2024-02-27T01:14:05Z,320000,False,1.0,4.0,1,left,N. Claxton DUNK (4 PTS) (D. Finney-Smith 3 AST),"[1629651, 1627827]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,,,,4.0,D. Finney-Smith,1627827.0,3.0,,,,,
34,PT08M52.00S,2024-02-27T01:14:03.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,2,9,2024-02-27T01:14:03Z,340000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M51.00S,2024-02-27T01:17:03.7Z,1,REGULAR,foul,personal,[],1629651,,,1610612763,2,9,2024-02-27T01:17:09Z,350000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1628991]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Jackson Jr.,1628991.0
37,PT08M46.00S,2024-02-27T01:17:25.5Z,1,REGULAR,3pt,Jump Shot,[],1628379,71.69842312746385,20.833333333333336,1610612763,5,9,2024-02-27T01:18:33Z,370000,False,-146.0,214.0,1,right,L. Kennard 25' 3PT  (3 PTS) (J. Jackson Jr. 1 AST),"[1628379, 1628991]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.85,Made,,,,,,,,,,3.0,J. Jackson Jr.,1628991.0,1.0,,,,,
39,PT08M16.00S,2024-02-27T01:17:54.0Z,1,REGULAR,3pt,Jump Shot,[],1627827,7.178055190538765,5.147058823529411,1610612751,5,9,2024-02-27T01:36:07Z,390000,False,224.0,15.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
40,PT08M13.00S,2024-02-27T01:17:57.0Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,5,9,2024-02-27T01:36:07Z,400000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,
41,PT08M00.00S,2024-02-27T01:18:09.6Z,1,REGULAR,turnover,bad pass,[],1631246,,,1610612763,5,9,2024-02-27T01:18:14Z,410000,False,,,0,,V. Williams Jr. bad pass TURNOVER (1 TO),"[1631246, 1628969]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,Bridges,1628969.0,,,,,,,,,
42,PT08M00.00S,2024-02-27T01:18:09.6Z,1,REGULAR,steal,,[],1628969,,,1610612751,5,9,2024-02-27T01:18:11Z,420000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
43,PT07M38.00S,2024-02-27T01:18:32.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203471,12.565703022339028,32.1078431372549,1610612751,5,9,2024-02-27T01:18:37Z,430000,False,89.0,66.0,1,left,MISS D. Schroder 11' turnaround fadeaway Shot,[203471],1610612751.0,BKN,turnaround fadeaway,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,11.1,Missed,,,,,,,,,,,,,,,,,,
44,PT07M34.00S,2024-02-27T01:18:36.1Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612751,5,9,2024-02-27T01:18:37Z,440000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,43.0,3.0,1.0,2.0,,,,,,,,,,,,
45,PT07M34.00S,2024-02-27T01:18:35.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627827,5.590000152587891,50.0,1610612751,5,11,2024-02-27T01:18:35Z,450000,False,0.0,0.0,1,left,D. Finney-Smith putback Layup (2 PTS),[1627827],1610612751.0,BKN,putback,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
46,PT07M20.00S,2024-02-27T01:18:48.8Z,1,REGULAR,3pt,Jump Shot,[],1628379,70.12155059132719,26.715686274509803,1610612763,5,11,2024-02-27T01:18:53Z,460000,False,-116.0,228.0,1,right,MISS L. Kennard 25' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
47,PT07M19.00S,2024-02-27T01:18:49.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,5,11,2024-02-27T01:18:53Z,470000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,
48,PT07M10.00S,2024-02-27T01:18:59.9Z,1,REGULAR,3pt,Jump Shot,[],1628969,28.991458607095925,77.45098039215686,1610612751,5,11,2024-02-27T01:19:03Z,480000,False,-137.0,220.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
49,PT07M06.00S,2024-02-27T01:19:03.9Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,5,11,2024-02-27T01:19:03Z,490000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,
50,PT06M51.00S,2024-02-27T01:19:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631246,94.03745072273325,47.05882352941176,1610612763,5,11,2024-02-27T01:19:23Z,500000,False,-15.0,4.0,1,right,MISS V. Williams Jr. driving reverse Layup,[1631246],1610612763.0,MEM,driving reverse,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,,,
51,PT06M49.00S,2024-02-27T01:19:20.7Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,5,11,2024-02-27T01:19:23Z,510000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,50.0,4.0,2.0,2.0,,,,,,,,,,,,
52,PT06M44.00S,2024-02-27T01:19:25.3Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612751,5,11,2024-02-27T01:19:28Z,520000,False,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 1628991]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,,,
53,PT06M44.00S,2024-02-27T01:19:25.3Z,1,REGULAR,steal,,[],1628991,,,1610612763,5,11,2024-02-27T01:19:27Z,530000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT06M39.00S,2024-02-27T01:19:30.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630533,77.4802890932983,87.99019607843137,1610612763,5,11,2024-02-27T01:19:35Z,540000,False,190.0,159.0,1,right,MISS Z. Williams 24' running 3PT,[1630533],1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
55,PT06M37.00S,2024-02-27T01:19:32.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,5,11,2024-02-27T01:19:35Z,550000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,
57,PT06M36.00S,2024-02-27T01:19:36.5Z,1,REGULAR,substitution,out,[],1630583,,,1610612751,5,11,2024-02-27T01:19:52Z,570000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M36.00S,2024-02-27T01:19:36.5Z,1,REGULAR,substitution,out,[],1630560,,,1610612751,5,11,2024-02-27T01:19:52Z,580000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M36.00S,2024-02-27T01:19:36.5Z,1,REGULAR,substitution,in,[],1641713,,,1610612751,5,11,2024-02-27T01:19:52Z,590000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M36.00S,2024-02-27T01:19:36.5Z,1,REGULAR,substitution,in,[],1628372,,,1610612751,5,11,2024-02-27T01:19:52Z,600000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M24.00S,2024-02-27T01:20:12.6Z,1,REGULAR,turnover,out-of-bounds,[],203471,,,1610612751,5,11,2024-02-27T01:20:18Z,610000,False,,,0,,D. Schroder lost ball out-of-bounds TURNOVER (2 TO),[203471],1610612751.0,BKN,lost ball,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,,,,1628953.0,,,,
62,PT06M24.00S,2024-02-27T01:20:15.0Z,1,REGULAR,substitution,out,[],1627827,,,1610612763,5,11,2024-02-27T01:20:21Z,620000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M24.00S,2024-02-27T01:20:15.0Z,1,REGULAR,substitution,in,[],1629661,,,1610612763,5,11,2024-02-27T01:20:21Z,630000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M05.00S,2024-02-27T01:20:41.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641713,70.38436268068331,73.77450980392157,1610612763,5,11,2024-02-27T01:20:47Z,640000,False,119.0,226.0,1,right,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
65,PT06M02.00S,2024-02-27T01:20:44.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,5,11,2024-02-27T01:20:47Z,650000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,64.0,,,,,,,,,,,,,,,
67,PT05M51.00S,2024-02-27T01:21:09.0Z,1,REGULAR,3pt,Jump Shot,[],1628969,28.597240473061763,23.284313725490197,1610612751,5,14,2024-02-27T01:21:12Z,670000,False,134.0,216.0,1,left,M. Bridges 25' 3PT  (5 PTS) (N. Claxton 1 AST),"[1628969, 1629651]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,,,,,,5.0,N. Claxton,1629651.0,1.0,,,,,
69,PT05M27.00S,2024-02-27T01:21:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,82.7365308804205,49.754901960784316,1610612763,5,14,2024-02-27T01:21:38Z,690000,False,-1.0,110.0,1,right,MISS G. Jackson 10' bank Shot,[1641713],1610612763.0,MEM,bank,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Center,10.98,Missed,,,,,,,,,,,,,,,,,,
70,PT05M24.00S,2024-02-27T01:21:35.6Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,5,14,2024-02-27T01:21:38Z,700000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,
71,PT05M12.00S,2024-02-27T01:21:55.7Z,1,REGULAR,foul,personal,[],1628991,,,1610612751,5,14,2024-02-27T01:22:03Z,710000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (1 PF),"[1628991, 1629651]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Claxton,1629651.0
73,PT05M12.00S,2024-02-27T01:22:02.2Z,1,REGULAR,substitution,out,[],1630533,,,1610612751,5,14,2024-02-27T01:22:12Z,730000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M12.00S,2024-02-27T01:22:02.2Z,1,REGULAR,substitution,out,[],1628379,,,1610612751,5,14,2024-02-27T01:22:12Z,740000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M12.00S,2024-02-27T01:22:02.2Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,5,14,2024-02-27T01:22:12Z,750000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M12.00S,2024-02-27T01:22:02.2Z,1,REGULAR,substitution,in,[],1631222,,,1610612751,5,14,2024-02-27T01:22:12Z,760000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M12.00S,2024-02-27T01:22:02.2Z,1,REGULAR,substitution,in,[],201565,,,1610612751,5,14,2024-02-27T01:22:12Z,770000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M12.00S,2024-02-27T01:22:02.2Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,5,14,2024-02-27T01:22:12Z,780000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M08.00S,2024-02-27T01:22:29.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,29.38567674113009,71.56862745098039,1610612751,5,14,2024-02-27T01:22:34Z,790000,False,-108.0,224.0,1,left,MISS M. Bridges 24' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
80,PT05M04.00S,2024-02-27T01:22:33.5Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,5,14,2024-02-27T01:22:34Z,800000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,
81,PT04M55.00S,2024-02-27T01:22:44.1Z,1,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612763,5,14,2024-02-27T01:22:51Z,810000,False,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Williams Jr. 2 FT),"[1628372, 1631246]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Williams Jr.,1631246.0
83,PT04M55.00S,2024-02-27T01:23:14.7Z,1,REGULAR,freethrow,1 of 2,[],1631246,,,1610612763,5,14,2024-02-27T01:23:14Z,830000,False,,,0,,MISS V. Williams Jr. Free Throw 1 of 2,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
84,PT04M55.00S,2024-02-27T01:23:14.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,5,14,2024-02-27T01:23:14Z,840000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,
