actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-04-13T00:11:48.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-13T00:11:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-13T00:11:50.6Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612747,0,0,2024-04-13T00:11:50Z,40000,False,,,0,,Jump Ball A. Davis vs. T. Jemison: Tip to D. Russell,"[1626156, 203076, 1641998]",1610612747.0,LAL,startperiod,D. Russell,1626156.0,Russell,D. Russell,Davis,203076.0,Jemison,1641998.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-04-13T00:12:04.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.77463863337714,48.77450980392157,1610612747,0,2,2024-04-13T00:12:08Z,70000,False,-6.0,6.0,1,right,A. Davis alley-oop Layup (2 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.86,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2024-04-13T00:12:28.5Z,1,REGULAR,3pt,Jump Shot,[],1631222,30.831143232588698,32.84313725490196,1610612763,0,2,2024-04-13T00:12:33Z,90000,False,86.0,237.0,1,left,MISS J. LaRavia 25' step back 3PT,[1631222],1610612763.0,MEM,step back,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2024-04-13T00:12:29.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,0,2,2024-04-13T00:12:33Z,100000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,,,,,,,,,,,,,
12,PT11M04.00S,2024-04-13T00:12:49.2Z,1,REGULAR,3pt,Jump Shot,[],1626156,93.9060446780552,95.34313725490196,1610612747,0,2,2024-04-13T00:12:52Z,120000,False,227.0,5.0,1,right,MISS D. Russell 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
13,PT11M03.00S,2024-04-13T00:12:50.2Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612763,0,2,2024-04-13T00:12:52Z,130000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M55.00S,2024-04-13T00:12:58.1Z,1,REGULAR,3pt,Jump Shot,[],1630590,14.011169513797633,95.09803921568627,1610612763,0,2,2024-04-13T00:13:02Z,140000,False,-225.0,79.0,1,left,MISS S. Pippen Jr. step back 3PT,[1630590],1610612763.0,MEM,step back,,,Pippen Jr.,S. Pippen Jr.,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
15,PT10M53.00S,2024-04-13T00:13:00.5Z,1,REGULAR,rebound,offensive,[],1631222,,,1610612763,0,2,2024-04-13T00:13:00Z,150000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:0),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M49.00S,2024-04-13T00:13:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630590,5.863994743758213,51.470588235294116,1610612763,2,2,2024-04-13T00:13:07Z,160000,False,-7.0,3.0,1,left,S. Pippen Jr. driving Layup (2 PTS) (J. LaRavia 1 AST),"[1630590, 1631222]",1610612763.0,MEM,driving,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,0.78,Made,2.0,J. LaRavia,1631222.0,1.0,,,,,,,,,,,,,,
18,PT10M42.00S,2024-04-13T00:13:11.1Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,2,2,2024-04-13T00:13:15Z,180000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1630590]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Pippen Jr.,1630590.0,,,,,,,
19,PT10M42.00S,2024-04-13T00:13:11.1Z,1,REGULAR,steal,,[],1630590,,,1610612763,2,2,2024-04-13T00:13:13Z,190000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
20,PT10M39.00S,2024-04-13T00:13:14.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630590,6.521024967148489,44.6078431372549,1610612763,4,2,2024-04-13T00:13:17Z,200000,False,27.0,9.0,1,left,S. Pippen Jr. driving Layup (4 PTS),[1630590],1610612763.0,MEM,driving,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,2.84,Made,4.0,,,,,,,,,,,,,,,,,
21,PT10M29.00S,2024-04-13T00:13:23.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,86.94152431011827,47.549019607843135,1610612747,4,4,2024-04-13T00:13:28Z,210000,False,-12.0,70.0,1,right,A. Davis 7' driving Hook (4 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.13,Made,4.0,,,,,,,,,,,,,,,,,
22,PT10M20.00S,2024-04-13T00:13:33.0Z,1,REGULAR,3pt,Jump Shot,[],1630590,29.6484888304862,29.65686274509804,1610612763,4,4,2024-04-13T00:13:36Z,220000,False,102.0,226.0,1,left,MISS S. Pippen Jr. 24' pullup 3PT,[1630590],1610612763.0,MEM,pullup,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
23,PT10M18.00S,2024-04-13T00:13:35.5Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612763,4,4,2024-04-13T00:13:35Z,230000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,,22.0,2.0,1.0,1.0,,,,,,,,,,
24,PT10M16.00S,2024-04-13T00:13:37.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630692,20.581471747700395,10.53921568627451,1610612763,7,4,2024-04-13T00:13:40Z,240000,False,197.0,141.0,1,left,J. Goodwin 24' 3PT pullup (3 PTS),[1630692],1610612763.0,MEM,pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,24.25,Made,3.0,,,,,,,,,,,,,,,,,
25,PT10M05.00S,2024-04-13T00:13:47.7Z,1,REGULAR,3pt,Jump Shot,[],1630559,72.22404730617609,86.02941176470588,1610612747,7,7,2024-04-13T00:13:51Z,250000,False,180.0,209.0,1,right,A. Reaves 27' 3PT pullup (3 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,27.56,Made,3.0,,,,,,,,,,,,,,,,,
26,PT09M50.00S,2024-04-13T00:14:03.1Z,1,REGULAR,3pt,Jump Shot,[],1641713,28.33442838370565,23.03921568627451,1610612763,7,7,2024-04-13T00:14:07Z,260000,False,135.0,214.0,1,left,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
27,PT09M47.00S,2024-04-13T00:14:06.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,7,7,2024-04-13T00:14:07Z,270000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M44.00S,2024-04-13T00:14:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,91.14651773981603,45.34313725490196,1610612747,7,7,2024-04-13T00:14:16Z,280000,False,-23.0,31.0,1,right,MISS L. James running finger roll Layup - blocked,"[2544, 1641998]",1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,Jemison,1641998.0,,,,,
29,PT09M44.00S,2024-04-13T00:14:10.9Z,1,REGULAR,block,,[],1641998,,,1610612747,7,7,2024-04-13T00:14:13Z,290000,False,,,0,,T. Jemison BLOCK (1 BLK),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M44.00S,2024-04-13T00:14:10.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,7,7,2024-04-13T00:14:16Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,28.0,,,,,,,,,,,,,
32,PT09M38.00S,2024-04-13T00:14:32.2Z,1,REGULAR,foul,technical,['1freethrow'],1641998,,,1610612747,7,7,2024-04-13T00:14:49Z,320000,False,,,0,,T. Jemison defensive-3-second technical FOUL (1 Tech),[1641998],1610612763.0,MEM,defensive-3-second,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,2882.0,0.0,1.0,,
33,PT09M38.00S,2024-04-13T00:14:50.5Z,1,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,7,7,2024-04-13T00:14:54Z,330000,False,,,0,,MISS A. Reaves technical Free Throw 1 of 1,[1630559],1610612747.0,LAL,technical,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT09M38.00S,2024-04-13T00:14:50.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,7,7,2024-04-13T00:14:54Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,
35,PT09M33.00S,2024-04-13T00:15:11.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,74.58935611038108,15.686274509803921,1610612747,7,10,2024-04-13T00:15:15Z,350000,False,-172.0,186.0,1,right,A. Reaves 25' 3PT  (6 PTS) (D. Russell 1 AST),"[1630559, 1626156]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.34,Made,6.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
37,PT09M17.00S,2024-04-13T00:15:25.6Z,1,REGULAR,3pt,Jump Shot,[],1630692,26.888961892247043,79.16666666666666,1610612763,7,10,2024-04-13T00:15:29Z,370000,False,-146.0,200.0,1,left,MISS J. Goodwin 24' pullup 3PT,[1630692],1610612763.0,MEM,pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
