actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT04M55.00S,2023-12-16T01:23:29.2Z,1,REGULAR,3pt,Jump Shot,[],1630217,69.46452036793693,74.75490196078431,1610612763,18,8,2023-12-16T01:23:34Z,800000,False,124.0,235.0,1,right,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,26.52,Missed,,,,,,,,,,,,,,,
83,PT04M51.00S,2023-12-16T01:23:33.3Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,18,8,2023-12-16T01:23:33Z,810000,False,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,82.0,1.0,0.0,1.0,,,,,,,
84,PT04M49.00S,2023-12-16T01:23:35.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631223,94.03745072273325,4.166666666666666,1610612763,21,8,2023-12-16T01:23:38Z,820000,False,-229.0,4.0,1,right,D. Roddy 3PT  (3 PTS) (J. Gilyard 1 AST),"[1631223, 1631367]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,,,,22.92,Made,3.0,J. Gilyard,1631367.0,1.0,,,,,,,,,,,
86,PT04M34.00S,2023-12-16T01:23:49.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,13.485545335085414,52.20588235294118,1610612745,21,8,2023-12-16T01:23:57Z,840000,False,-11.0,74.0,1,left,MISS A. Sengun 7' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,7.51,Missed,,,,,,,,,,,,,,,
87,PT04M32.00S,2023-12-16T01:23:52.8Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,21,8,2023-12-16T01:23:52Z,850000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,86.0,3.0,2.0,1.0,,,,,,,
88,PT04M30.00S,2023-12-16T01:23:54.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631095,13.485545335085414,48.529411764705884,1610612745,21,8,2023-12-16T01:28:30Z,860000,False,7.0,74.0,1,left,MISS J. Smith Jr. 7' step back Shot,[1631095],1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.47,Missed,,,,,,,,,,,,,,,
89,PT04M30.00S,2023-12-16T01:23:54.1Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,21,8,2023-12-16T01:24:00Z,870000,False,,,0,,D. Bane REBOUND (Off:2 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,88.0,4.0,2.0,2.0,,,,,,,
90,PT04M23.00S,2023-12-16T01:24:01.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202687,93.11760840998686,44.11764705882353,1610612763,21,8,2023-12-16T01:24:08Z,880000,False,-29.0,12.0,1,right,MISS B. Biyombo running DUNK - blocked,"[202687, 1630578]",1610612763.0,MEM,running,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,3.18,Missed,,,,,,,,,Sengun,1630578.0,,,,,
91,PT04M23.00S,2023-12-16T01:24:01.0Z,1,REGULAR,block,,[],1630578,,,1610612763,21,8,2023-12-16T01:24:03Z,890000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT04M20.00S,2023-12-16T01:24:04.0Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,21,8,2023-12-16T01:24:08Z,900000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,,,
93,PT04M13.00S,2023-12-16T01:24:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,11.383048620236531,46.32352941176471,1610612745,21,8,2023-12-16T01:24:16Z,910000,False,18.0,55.0,1,left,MISS A. Sengun turnaround Shot,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,5.75,Missed,,,,,,,,,,,,,,,
94,PT04M11.00S,2023-12-16T01:24:12.8Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,21,8,2023-12-16T01:24:12Z,920000,False,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,93.0,4.0,2.0,2.0,,,,,,,
95,PT04M10.00S,2023-12-16T01:24:14.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,7.5722733245729295,51.470588235294116,1610612745,21,8,2023-12-16T01:24:20Z,930000,False,-7.0,19.0,1,left,MISS A. Sengun putback Layup,[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.01,Missed,,,,,,,,,,,,,,,
96,PT04M10.00S,2023-12-16T01:24:14.4Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,21,8,2023-12-16T01:24:20Z,940000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,95.0,3.0,2.0,1.0,,,,,,,
97,PT04M06.00S,2023-12-16T01:24:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,5.732588699080158,46.07843137254902,1610612745,21,8,2023-12-16T01:24:24Z,950000,False,20.0,1.0,1,left,MISS J. Smith Jr. putback Layup - blocked,"[1631095, 1631223]",1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,1.96,Missed,,,,,,,,,Roddy,1631223.0,,,,,
98,PT04M06.00S,2023-12-16T01:24:18.0Z,1,REGULAR,block,,[],1631223,,,1610612745,21,8,2023-12-16T01:34:35Z,960000,False,,,0,,D. Roddy BLOCK (1 BLK),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT04M06.00S,2023-12-16T01:24:18.0Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,21,8,2023-12-16T01:24:24Z,970000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,
100,PT03M53.00S,2023-12-16T01:24:30.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630583,89.04402102496715,53.67647058823529,1610612763,23,8,2023-12-16T01:24:34Z,980000,False,18.0,50.0,1,right,S. Aldama Hook (2 PTS) (D. Roddy 1 AST),"[1630583, 1631223]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,5.37,Made,2.0,D. Roddy,1631223.0,1.0,,,,,,,,,,,
102,PT03M51.00S,2023-12-16T01:24:37.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,23,8,2023-12-16T01:24:38Z,1000000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M51.00S,2023-12-16T01:27:05.5Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,23,8,2023-12-16T01:27:34Z,1010000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M51.00S,2023-12-16T01:27:05.5Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,23,8,2023-12-16T01:27:34Z,1020000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M51.00S,2023-12-16T01:27:05.5Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,23,8,2023-12-16T01:27:34Z,1030000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M51.00S,2023-12-16T01:27:05.5Z,1,REGULAR,substitution,in,[],1629111,,,1610612745,23,8,2023-12-16T01:27:34Z,1040000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M51.00S,2023-12-16T01:27:05.5Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,23,8,2023-12-16T01:27:34Z,1050000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M51.00S,2023-12-16T01:27:05.5Z,1,REGULAR,substitution,in,[],201145,,,1610612745,23,8,2023-12-16T01:27:34Z,1060000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M35.00S,2023-12-16T01:27:59.0Z,1,REGULAR,3pt,Jump Shot,[],201145,27.151773981603156,75.98039215686273,1610612745,23,8,2023-12-16T01:28:04Z,1080000,False,-130.0,203.0,1,left,MISS J. Green 24' 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,24.08,Missed,,,,,,,,,,,,,,,
112,PT03M33.00S,2023-12-16T01:28:01.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,23,8,2023-12-16T01:28:04Z,1090000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,111.0,,,,,,,,,,
114,PT03M31.00S,2023-12-16T01:28:15.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631106,13.222733245729303,78.67647058823529,1610612745,23,8,2023-12-16T01:28:19Z,1110000,False,-143.0,72.0,1,left,MISS T. Eason 16' Jump Shot,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left,,,,16.04,Missed,,,,,,,,,,,,,,,
115,PT03M28.00S,2023-12-16T01:28:18.6Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,23,8,2023-12-16T01:28:19Z,1120000,False,,,0,,D. Bane REBOUND (Off:2 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left,,,,,,,,,,114.0,5.0,3.0,2.0,,,,,,,
116,PT03M09.00S,2023-12-16T01:28:37.8Z,1,REGULAR,3pt,Jump Shot,[],1631223,68.80749014454665,66.66666666666666,1610612763,23,8,2023-12-16T01:28:49Z,1130000,False,83.0,241.0,1,right,MISS D. Roddy 25' 3PT - blocked,"[1631223, 1627832]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,25.47,Missed,,,,,,,,,VanVleet,1627832.0,,,,,
117,PT03M09.00S,2023-12-16T01:28:37.8Z,1,REGULAR,block,,[],1627832,,,1610612763,23,8,2023-12-16T01:28:47Z,1140000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
118,PT03M06.00S,2023-12-16T01:28:40.8Z,1,REGULAR,rebound,offensive,[],1631223,,,1610612763,23,8,2023-12-16T01:28:49Z,1150000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,116.0,2.0,1.0,1.0,,,,,,,
119,PT03M06.00S,2023-12-16T01:28:48.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612763,23,8,2023-12-16T01:28:56Z,1160000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202041.0,,,,
120,PT02M55.00S,2023-12-16T01:29:08.6Z,1,REGULAR,turnover,out-of-bounds,[],201145,,,1610612745,23,8,2023-12-16T01:29:19Z,1170000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[201145],1610612745.0,HOU,bad pass,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,1628485.0,,,,
121,PT02M40.00S,2023-12-16T01:29:33.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,64.07687253613666,52.69607843137255,1610612763,23,8,2023-12-16T01:29:41Z,1180000,False,13.0,285.0,1,right,MISS S. Aldama 28' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,28.55,Missed,,,,,,,,,,,,,,,
122,PT02M34.00S,2023-12-16T01:29:39.6Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612745,23,8,2023-12-16T01:29:41Z,1190000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,
123,PT02M29.00S,2023-12-16T01:29:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,19.136005256241788,61.274509803921575,1610612745,23,8,2023-12-16T01:29:51Z,1200000,False,-56.0,127.0,1,left,MISS A. Holiday 13' floating Shot,[1628988],1610612745.0,HOU,floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,13.93,Missed,,,,,,,,,,,,,,,
124,PT02M25.00S,2023-12-16T01:29:48.2Z,1,REGULAR,rebound,defensive,[],202687,,,1610612763,23,8,2023-12-16T01:29:51Z,1210000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:4),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,123.0,5.0,4.0,1.0,,,,,,,
125,PT02M15.00S,2023-12-16T01:29:58.6Z,1,REGULAR,turnover,lost ball,[],202687,,,1610612763,23,8,2023-12-16T01:30:03Z,1220000,False,,,0,,B. Biyombo lost ball TURNOVER (1 TO),"[202687, 1627832]",1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,1.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
126,PT02M15.00S,2023-12-16T01:29:58.6Z,1,REGULAR,steal,,[],1627832,,,1610612745,23,8,2023-12-16T01:35:58Z,1230000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT02M08.00S,2023-12-16T01:30:04.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201145,9.674770039421814,37.00980392156863,1610612745,23,10,2023-12-16T01:30:10Z,1240000,False,65.0,38.0,1,left,J. Green 7' driving floating bank Jump Shot (2 PTS),[201145],1610612745.0,HOU,driving floating bank,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,7.55,Made,2.0,,,,,,,,,,,,,,
128,PT01M50.00S,2023-12-16T01:30:22.7Z,1,REGULAR,2pt,Jump Shot,[],1630217,76.16622864651774,68.13725490196079,1610612763,23,10,2023-12-16T01:30:28Z,1250000,False,91.0,172.0,1,right,MISS D. Bane 19' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,,,,19.4,Missed,,,,,,,,,,,,,,,
129,PT01M48.00S,2023-12-16T01:30:24.7Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,23,10,2023-12-16T01:30:28Z,1260000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,
130,PT01M32.00S,2023-12-16T01:30:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,16.113666228646515,53.18627450980392,1610612745,23,10,2023-12-16T01:30:47Z,1270000,False,-16.0,99.0,1,left,MISS T. Eason 10' fadeaway Shot,[1631106],1610612745.0,HOU,fadeaway,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,10.03,Missed,,,,,,,,,,,,,,,
131,PT01M28.00S,2023-12-16T01:30:45.5Z,1,REGULAR,rebound,defensive,[],202687,,,1610612763,23,10,2023-12-16T01:30:47Z,1280000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:5),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,130.0,6.0,5.0,1.0,,,,,,,
132,PT01M24.00S,2023-12-16T01:30:51.6Z,1,REGULAR,foul,personal,[],1627832,,,1610612763,23,10,2023-12-16T01:30:57Z,1290000,False,,,0,,F. VanVleet personal FOUL (2 PF),"[1627832, 1631223]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1628485.0,2.0,0.0,Roddy,1631223.0
134,PT01M24.00S,2023-12-16T01:30:58.2Z,1,REGULAR,substitution,out,[],202687,,,1610612763,23,10,2023-12-16T01:31:06Z,1310000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M24.00S,2023-12-16T01:30:58.2Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,23,10,2023-12-16T01:31:06Z,1320000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M24.00S,2023-12-16T01:30:58.2Z,1,REGULAR,substitution,out,[],1627832,,,1610612763,23,10,2023-12-16T01:31:06Z,1330000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M24.00S,2023-12-16T01:30:58.2Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,23,10,2023-12-16T01:31:06Z,1340000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M24.00S,2023-12-16T01:30:58.2Z,1,REGULAR,substitution,in,[],1631246,,,1610612763,23,10,2023-12-16T01:31:06Z,1350000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M24.00S,2023-12-16T01:30:58.2Z,1,REGULAR,substitution,in,[],1630224,,,1610612763,23,10,2023-12-16T01:31:06Z,1360000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M14.00S,2023-12-16T01:31:23.9Z,1,REGULAR,3pt,Jump Shot,[],1631367,66.5735873850197,58.57843137254902,1610612763,23,10,2023-12-16T01:31:27Z,1370000,False,43.0,262.0,1,right,MISS J. Gilyard 26' 3PT,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Center,,,,26.52,Missed,,,,,,,,,,,,,,,
141,PT01M10.00S,2023-12-16T01:31:27.9Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,23,10,2023-12-16T01:31:27Z,1380000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,
142,PT01M02.00S,2023-12-16T01:31:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,7.30946123521682,60.29411764705882,1610612745,23,12,2023-12-16T01:31:42Z,1390000,False,-51.0,16.0,1,left,J. Green bank Jump Shot (4 PTS) (T. Eason 1 AST),"[201145, 1631106]",1610612745.0,HOU,bank,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,5.4,Made,4.0,T. Eason,1631106.0,1.0,,,,,,,,,,,
144,PT00M45.70S,2023-12-16T01:31:54.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,86.5473061760841,46.81372549019608,1610612763,25,12,2023-12-16T01:32:04Z,1410000,False,-16.0,74.0,1,right,J. Jackson Jr. 7' turnaround fadeaway Jump Shot (6 PTS) (V. Williams Jr. 3 AST),"[1628991, 1631246]",1610612763.0,MEM,turnaround fadeaway,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.57,Made,6.0,V. Williams Jr.,1631246.0,3.0,,,,,,,,,,,
145,PT00M45.70S,2023-12-16T01:31:58.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630224,,,1610612763,25,12,2023-12-16T01:32:10Z,1420000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[1630224, 1628991]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Jackson Jr.,1628991.0
148,PT00M45.70S,2023-12-16T01:32:20.9Z,1,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,26,12,2023-12-16T01:32:20Z,1440000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
149,PT00M30.70S,2023-12-16T01:32:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,8.360709592641262,56.86274509803921,1610612745,26,12,2023-12-16T01:32:41Z,1450000,False,-34.0,26.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1628991]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,4.31,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,
150,PT00M30.70S,2023-12-16T01:32:37.6Z,1,REGULAR,block,,[],1628991,,,1610612745,26,12,2023-12-16T01:32:39Z,1460000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
151,PT00M27.40S,2023-12-16T01:32:40.9Z,1,REGULAR,rebound,defensive,[],1631367,,,1610612763,26,12,2023-12-16T01:32:41Z,1470000,False,,,0,,J. Gilyard REBOUND (Off:0 Def:1),[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Restricted Area,0-8 Center,,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,
152,PT00M11.20S,2023-12-16T01:32:57.3Z,1,REGULAR,3pt,Jump Shot,[],1631246,92.85479632063075,94.6078431372549,1610612763,29,12,2023-12-16T01:33:01Z,1480000,False,223.0,15.0,1,right,V. Williams Jr. 3PT  (8 PTS) (J. Gilyard 2 AST),"[1631246, 1631367]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,,,,22.35,Made,8.0,J. Gilyard,1631367.0,2.0,,,,,,,,,,,
154,PT00M05.00S,2023-12-16T01:33:07.4Z,1,REGULAR,foul,personal,[],1630583,,,1610612745,29,12,2023-12-16T01:33:16Z,1500000,False,,,0,,S. Aldama take personal FOUL (2 PF),"[1630583, 1630224]",1610612763.0,MEM,take,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Green,1630224.0
156,PT00M00.20S,2023-12-16T01:33:34.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631106,7.046649145860711,46.32352941176471,1610612745,29,14,2023-12-16T01:33:39Z,1520000,False,18.0,14.0,1,left,T. Eason driving DUNK (2 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,2.29,Made,2.0,,,,,,,,,,,,,,
157,PT00M00.00S,2023-12-16T01:33:39.6Z,1,REGULAR,period,end,[],0,,,1610612763,29,14,2023-12-16T01:33:39Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-12-16T01:35:14.0Z,2,REGULAR,substitution,out,['startperiod'],1631223,,,1610612763,29,14,2023-12-16T01:36:12Z,1540000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-12-16T01:35:14.0Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612763,29,14,2023-12-16T01:36:12Z,1550000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-12-16T01:35:14.0Z,2,REGULAR,substitution,in,['startperiod'],1631222,,,1610612763,29,14,2023-12-16T01:36:12Z,1560000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-12-16T01:35:14.0Z,2,REGULAR,substitution,in,['startperiod'],203493,,,1610612763,29,14,2023-12-16T01:36:12Z,1570000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-12-16T01:36:25.8Z,2,REGULAR,period,start,[],0,,,1610612763,29,14,2023-12-16T01:36:25Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
