actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-12-12T01:09:56.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-12T01:09:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-12T01:09:58.7Z,1,REGULAR,jumpball,recovered,[],1627884,,,1610612742,0,0,2023-12-12T01:09:58Z,40000,False,,,0,,Jump Ball D. Lively II vs. J. Jackson Jr.: Tip to D. Jones Jr.,"[1627884, 1641726, 1628991]",1610612742.0,DAL,startperiod,D. Jones Jr.,1627884.0,Jones Jr.,D. Jones Jr.,Lively II,1641726.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-12-12T01:10:11.0Z,1,REGULAR,3pt,Jump Shot,[],203957,91.5407358738502,95.58823529411765,1610612742,0,0,2023-12-12T01:10:15Z,70000,False,228.0,27.0,1,right,MISS D. Exum 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2023-12-12T01:10:13.0Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,0,2023-12-12T01:10:15Z,80000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2023-12-12T01:10:30.8Z,1,REGULAR,3pt,Jump Shot,[],1628991,31.09395532194481,31.372549019607842,1610612763,3,0,2023-12-12T01:10:34Z,90000,False,93.0,240.0,1,left,J. Jackson Jr. 25' 3PT  (3 PTS) (D. Bane 1 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.72,Made,,,,,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,
11,PT11M06.00S,2023-12-12T01:10:49.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,92.85479632063075,49.754901960784316,1610612742,3,2,2023-12-12T01:10:53Z,110000,False,-1.0,15.0,1,right,D. Lively II cutting DUNK (2 PTS) (L. Doncic 1 AST),"[1641726, 1629029]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,2.0,L. Doncic,1629029.0,1.0,,,,,,,,,,
13,PT10M52.00S,2023-12-12T01:11:02.5Z,1,REGULAR,3pt,Jump Shot,[],1630583,30.56833114323259,27.696078431372552,1610612763,6,2,2023-12-12T01:11:05Z,130000,False,112.0,235.0,1,left,S. Aldama 25' 3PT  (3 PTS) (D. Bane 2 AST),"[1630583, 1630217]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.99,Made,,,,,3.0,D. Bane,1630217.0,2.0,,,,,,,,,,
15,PT10M37.00S,2023-12-12T01:11:18.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,93.64323258869908,50.98039215686274,1610612742,6,4,2023-12-12T01:11:21Z,150000,False,5.0,7.0,1,right,D. Lively II cutting DUNK (4 PTS) (D. Exum 1 AST),"[1641726, 203957]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,4.0,D. Exum,203957.0,1.0,,,,,,,,,,
17,PT10M23.00S,2023-12-12T01:11:31.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,31.09395532194481,36.51960784313725,1610612763,9,4,2023-12-12T01:11:34Z,170000,False,67.0,240.0,1,left,D. Bane 24' 3PT  (3 PTS) (D. Rose 1 AST),"[1630217, 201565]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,24.91,Made,,,,,3.0,D. Rose,201565.0,1.0,,,,,,,,,,
19,PT10M00.00S,2023-12-12T01:11:54.1Z,1,REGULAR,3pt,Jump Shot,[],203552,70.12155059132719,76.7156862745098,1610612742,9,4,2023-12-12T01:11:59Z,190000,False,134.0,228.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
20,PT09M57.00S,2023-12-12T01:11:57.1Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,9,4,2023-12-12T01:11:59Z,200000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT09M52.00S,2023-12-12T01:12:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201565,6.521024967148489,48.77450980392157,1610612763,9,4,2023-12-12T01:12:08Z,210000,False,6.0,9.0,1,left,MISS D. Rose running finger roll Layup - blocked,"[201565, 1627884]",1610612763.0,MEM,running finger roll,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,Jones Jr.,1627884.0,,,,,,,,
22,PT09M52.00S,2023-12-12T01:12:02.9Z,1,REGULAR,block,,[],1627884,,,1610612763,9,4,2023-12-12T01:22:43Z,220000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M48.00S,2023-12-12T01:12:06.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,9,4,2023-12-12T01:12:08Z,230000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M47.00S,2023-12-12T01:12:08.2Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,9,4,2023-12-12T01:12:30Z,240000,False,,,0,,L. Doncic lost ball TURNOVER (1 TO),"[1629029, 1630583]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Aldama,1630583.0,,,,,
25,PT09M47.00S,2023-12-12T01:12:08.2Z,1,REGULAR,steal,,[],1630583,,,1610612763,9,4,2023-12-12T01:12:10Z,250000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
26,PT09M42.00S,2023-12-12T01:12:13.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631223,26.10052562417871,81.61764705882352,1610612763,9,4,2023-12-12T01:20:25Z,260000,False,-158.0,193.0,1,left,MISS D. Roddy 24' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2023-12-12T01:12:17.1Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,9,4,2023-12-12T01:12:17Z,270000,False,,,0,,D. Lively II REBOUND (Off:0 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Left Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M21.00S,2023-12-12T01:12:36.4Z,1,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612742,9,4,2023-12-12T01:12:47Z,280000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630583, 1629029]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Doncic,1629029.0
30,PT09M21.00S,2023-12-12T01:12:59.9Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,9,5,2023-12-12T01:12:59Z,300000,False,,,0,,L. Doncic Free Throw 1 of 2 (1 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
31,PT09M21.00S,2023-12-12T01:13:13.7Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,9,6,2023-12-12T01:13:13Z,310000,False,,,0,,L. Doncic Free Throw 2 of 2 (2 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
32,PT09M03.00S,2023-12-12T01:13:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,9.806176084099869,46.32352941176471,1610612763,9,6,2023-12-12T01:13:37Z,320000,False,18.0,40.0,1,left,MISS J. Jackson Jr. driving floating Shot - blocked,"[1628991, 1627884]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,4.38,Missed,,,,,,,,,Jones Jr.,1627884.0,,,,,,,,
54,PT09M03.00S,2023-12-12T01:13:33.1Z,1,REGULAR,block,,[],1627884,,,1610612763,9,6,2023-12-12T01:16:37Z,325000,False,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT08M59.00S,2023-12-12T01:13:37.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,9,6,2023-12-12T01:13:37Z,330000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT08M51.00S,2023-12-12T01:13:45.2Z,1,REGULAR,3pt,Jump Shot,[],1627884,92.9862023653088,95.09803921568627,1610612742,9,6,2023-12-12T01:13:48Z,340000,False,225.0,13.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,22.59,Missed,,,,,,,,,,,,,,,,,,
35,PT08M49.00S,2023-12-12T01:13:47.0Z,1,REGULAR,rebound,offensive,[],1641726,,,1610612742,9,6,2023-12-12T01:13:47Z,350000,False,,,0,,D. Lively II REBOUND (Off:1 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Right Corner 3,24+ Right,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,,
36,PT08M47.00S,2023-12-12T01:13:49.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627884,93.77463863337714,50.245098039215684,1610612742,9,8,2023-12-12T01:18:37Z,360000,False,1.0,6.0,1,right,D. Jones Jr. reverse DUNK (2 PTS) (D. Lively II 1 AST),"[1627884, 1641726]",1610612742.0,DAL,reverse,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,2.0,D. Lively II,1641726.0,1.0,,,,,,,,,,
38,PT08M41.00S,2023-12-12T01:13:59.9Z,1,REGULAR,turnover,traveling,[],1631223,,,1610612763,9,8,2023-12-12T01:14:04Z,380000,False,,,0,,D. Roddy traveling TURNOVER (1 TO),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,203177.0,,,,
