actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-16T01:36:19.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-16T01:36:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-02-16T01:36:21.5Z,1,REGULAR,jumpball,recovered,[],203081,,,1610612749,0,0,2024-02-16T01:36:21Z,40000,False,,,0,,Jump Ball B. Lopez vs. T. Jemison: Tip to D. Lillard,"[203081, 201572, 1641998]",1610612749.0,MIL,startperiod,D. Lillard,203081.0,Lillard,D. Lillard,Lopez,201572.0,Jemison,1641998.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-02-16T01:36:49.6Z,1,REGULAR,3pt,Jump Shot,[],203081,30.17411300919842,68.38235294117648,1610612749,0,0,2024-02-16T01:36:54Z,80000,False,-92.0,231.0,1,left,MISS D. Lillard 24' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
9,PT11M39.00S,2024-02-16T01:36:52.6Z,1,REGULAR,rebound,defensive,[],1641998,,,1610612763,0,0,2024-02-16T01:36:54Z,90000,False,,,0,,T. Jemison REBOUND (Off:0 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Left Center,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M27.00S,2024-02-16T01:37:04.7Z,1,REGULAR,3pt,Jump Shot,[],1631246,68.67608409986859,32.1078431372549,1610612763,0,0,2024-02-16T01:37:08Z,100000,False,-89.0,242.0,1,right,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
11,PT11M24.00S,2024-02-16T01:37:07.7Z,1,REGULAR,rebound,defensive,[],203109,,,1610612749,0,0,2024-02-16T01:37:08Z,110000,False,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M20.00S,2024-02-16T01:37:12.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203081,29.6484888304862,26.96078431372549,1610612749,0,3,2024-02-16T01:37:17Z,120000,False,115.0,226.0,1,left,D. Lillard 25' 3PT running pullup (3 PTS),[203081],1610612749.0,MIL,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.38,Made,,,,,3.0,,,,,,,,,,,,,
14,PT11M07.00S,2024-02-16T01:37:23.6Z,1,REGULAR,3pt,Jump Shot,[],1630583,70.12155059132719,73.77450980392157,1610612763,3,3,2024-02-16T01:37:27Z,140000,False,119.0,228.0,1,right,S. Aldama 25' 3PT  (3 PTS) (Z. Williams 1 AST),"[1630583, 1630533]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.75,Made,,,,,3.0,Z. Williams,1630533.0,1.0,,,,,,,,,,
16,PT10M59.00S,2024-02-16T01:37:33.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.389618922470433,50.0,1610612749,3,5,2024-02-16T01:37:36Z,160000,False,0.0,8.0,1,left,G. Antetokounmpo alley-oop DUNK (2 PTS) (D. Lillard 1 AST),"[203507, 203081]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,2.0,D. Lillard,203081.0,1.0,,,,,,,,,,
18,PT10M46.00S,2024-02-16T01:37:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,85.89027595269383,62.5,1610612763,5,5,2024-02-16T01:37:49Z,180000,False,62.0,80.0,1,right,J. Goodwin 10' driving floating Jump Shot (2 PTS),[1630692],1610612763.0,MEM,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Right,10.16,Made,,,,,2.0,,,,,,,,,,,,,
