actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
31,PT09M28.00S,2024-03-03T01:13:30.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631246,27.020367936925098,23.03921568627451,1610612763,5,3,2024-03-03T01:17:43Z,310000,False,135.0,201.0,1,left,V. Williams Jr. 24' 3PT running (3 PTS) (J. Goodwin 1 AST),"[1631246, 1630692]",1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,24.24,Made,,,,,3.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,
33,PT09M10.00S,2024-03-03T01:13:48.9Z,1,REGULAR,turnover,lost ball,[],203924,,,1610612757,5,3,2024-03-03T01:13:52Z,330000,False,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 1630692]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Goodwin,1630692.0,,
34,PT09M10.00S,2024-03-03T01:13:48.9Z,1,REGULAR,steal,,[],1630692,,,1610612763,5,3,2024-03-03T01:13:50Z,340000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
35,PT09M04.00S,2024-03-03T01:13:55.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630583,32.670827858081466,49.01960784313725,1610612763,5,3,2024-03-03T01:19:36Z,350000,False,5.0,255.0,1,left,MISS S. Aldama 25' running 3PT,[1630583],1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
36,PT09M02.00S,2024-03-03T01:13:57.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,5,3,2024-03-03T01:14:04Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,35.0,,,,,,,,,,,,,,,,,
38,PT08M58.00S,2024-03-03T01:14:17.8Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630205,6.521024967148489,91.17647058823529,1610612763,5,3,2024-03-03T01:14:22Z,380000,False,-206.0,9.0,1,left,MISS L. Stevens 20' Jump Shot,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Left,20.61,Missed,,,,,,,,,,,,,,,,,,
39,PT08M55.00S,2024-03-03T01:14:20.7Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612763,5,3,2024-03-03T01:14:20Z,390000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left,,,38.0,1.0,0.0,1.0,,,,,,,,,,,,,,
40,PT08M49.00S,2024-03-03T01:14:30.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630692,25.969119579500656,69.36274509803921,1610612763,5,3,2024-03-03T01:14:47Z,400000,False,-97.0,192.0,1,left,MISS J. Goodwin 21' fadeaway bank Shot,[1630692],1610612763.0,MEM,fadeaway bank,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,21.47,Missed,,,,,,,,,,,,,,,,,,
41,PT08M48.00S,2024-03-03T01:14:31.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,5,3,2024-03-03T01:14:47Z,410000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Left Center,,,40.0,,,,,,,,,,,,,,,,,
42,PT08M48.00S,2024-03-03T01:14:34.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612763,5,3,2024-03-03T01:14:38Z,420000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,,,,,,,,
43,PT08M33.00S,2024-03-03T01:14:56.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,71.30420499342969,22.058823529411764,1610612757,5,6,2024-03-03T01:15:00Z,430000,False,-140.0,217.0,1,right,A. Simons 25' 3PT step back (3 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.82,Made,,,,,3.0,,,,,,,,,,,,,
44,PT08M07.00S,2024-03-03T01:15:22.7Z,1,REGULAR,3pt,Jump Shot,[],1630583,31.750985545335087,46.81372549019608,1610612763,5,6,2024-03-03T01:15:26Z,440000,False,16.0,246.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,24.65,Missed,,,,,,,,,,,,,,,,,,
45,PT08M03.00S,2024-03-03T01:15:26.7Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,5,6,2024-03-03T01:15:26Z,450000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT07M52.00S,2024-03-03T01:15:36.9Z,1,REGULAR,3pt,Jump Shot,[],1631200,94.56307490144546,94.6078431372549,1610612757,5,6,2024-03-03T01:15:43Z,460000,False,223.0,-1.0,1,right,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
47,PT07M50.00S,2024-03-03T01:15:38.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,5,6,2024-03-03T01:15:43Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,46.0,,,,,,,,,,,,,,,,,
49,PT07M46.00S,2024-03-03T01:16:03.5Z,1,REGULAR,foul,personal,[],1631246,,,1610612757,5,6,2024-03-03T01:16:11Z,490000,False,,,0,,V. Williams Jr. personal FOUL (1 PF),"[1631246, 1629014]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,2530.0,,1.0,0.0,Simons,1629014.0,,,,
51,PT07M40.00S,2024-03-03T01:16:34.8Z,1,REGULAR,foul,technical,['1freethrow'],1630692,,,1610612757,5,6,2024-03-03T01:16:39Z,510000,False,,,0,,J. Goodwin defensive-3-second technical FOUL (1 Tech),[1630692],1610612763.0,MEM,defensive-3-second,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,1630886.0,,0.0,1.0,,,,,,
52,PT07M40.00S,2024-03-03T01:16:51.4Z,1,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,5,7,2024-03-03T01:16:51Z,520000,False,,,0,,A. Simons technical Free Throw 1 of 1 (4 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
53,PT07M37.00S,2024-03-03T01:17:09.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,65.1281208935611,53.92156862745098,1610612757,5,7,2024-03-03T01:17:14Z,530000,False,20.0,275.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,27.6,Missed,,,,,,,,,,,,,,,,,,
54,PT07M34.00S,2024-03-03T01:17:12.3Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,5,7,2024-03-03T01:17:14Z,540000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,53.0,3.0,2.0,1.0,,,,,,,,,,,,,,
55,PT07M34.00S,2024-03-03T01:17:13.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641739,94.40999984741211,50.0,1610612757,5,9,2024-03-03T01:17:13Z,550000,False,0.0,0.0,1,right,T. Camara tip DUNK (2 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
56,PT07M18.00S,2024-03-03T01:17:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,12.302890932982917,51.470588235294116,1610612763,7,9,2024-03-03T01:17:32Z,560000,False,-7.0,63.0,1,left,V. Williams Jr. 6' fadeaway Jump Shot (5 PTS),[1631246],1610612763.0,MEM,fadeaway,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.35,Made,,,,,5.0,,,,,,,,,,,,,
57,PT06M58.00S,2024-03-03T01:17:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,93.51182654402102,45.588235294117645,1610612757,7,9,2024-03-03T01:24:29Z,570000,False,-22.0,8.0,1,right,MISS K. Murray driving finger roll Layup - blocked,"[1631200, 1630583]",1610612757.0,POR,driving finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,Aldama,1630583.0
62,PT06M58.00S,2024-03-03T01:17:48.7Z,1,REGULAR,block,,[],1630583,,,1610612757,7,9,2024-03-03T01:19:19Z,575000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT06M55.00S,2024-03-03T01:17:51.7Z,1,REGULAR,rebound,offensive,[],1641871,,,1610612757,7,9,2024-03-03T01:19:19Z,580000,False,,,0,,D. Reath REBOUND (Off:1 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,,
59,PT06M55.00S,2024-03-03T01:17:53.9Z,1,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612757,7,9,2024-03-03T01:20:58Z,590000,False,,,0,,L. Stevens shooting personal FOUL (1 PF) (Reath 2 FT),"[1630205, 1641871]",1610612763.0,MEM,shooting,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,201245.0,,1.0,0.0,Reath,1641871.0,,,,
61,PT06M55.00S,2024-03-03T01:18:02.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,7,9,2024-03-03T01:18:02Z,610000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M55.00S,2024-03-03T01:21:01.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641871,,,1610612757,7,9,2024-03-03T01:21:18Z,620000,False,,,0,,MISS D. Reath Free Throw 1 of 2,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
64,PT06M55.00S,2024-03-03T01:21:01.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,7,9,2024-03-03T01:21:18Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
65,PT06M55.00S,2024-03-03T01:21:01.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641871,,,1610612757,7,9,2024-03-03T01:21:18Z,640000,False,,,0,,MISS D. Reath Free Throw 2 of 2,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT06M53.00S,2024-03-03T01:21:03.2Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,7,9,2024-03-03T01:21:18Z,650000,False,,,0,,S. Aldama REBOUND (Off:2 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,65.0,4.0,2.0,2.0,,,,,,,,,,,,,,
67,PT06M38.00S,2024-03-03T01:21:32.5Z,1,REGULAR,3pt,Jump Shot,[],1630205,7.835085413929041,95.83333333333334,1610612763,7,9,2024-03-03T01:22:16Z,660000,False,-229.0,21.0,1,left,MISS L. Stevens 3PT,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Left Corner 3,24+ Left,23.02,Missed,,,,,,,,,,,,,,,,,,
68,PT06M35.00S,2024-03-03T01:21:35.5Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,7,9,2024-03-03T01:21:38Z,670000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT06M15.00S,2024-03-03T01:22:06.5Z,1,REGULAR,2pt,Jump Shot,[],203924,77.7431011826544,73.0392156862745,1610612757,7,9,2024-03-03T01:22:11Z,690000,False,115.0,157.0,1,right,MISS J. Grant 19' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,19.45,Missed,,,,,,,,,,,,,,,,,,
71,PT06M12.00S,2024-03-03T01:22:09.5Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,7,9,2024-03-03T01:22:11Z,700000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,16-24 Right Center,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,
72,PT06M04.00S,2024-03-03T01:22:17.9Z,1,REGULAR,turnover,lost ball,[],1630205,,,1610612763,7,9,2024-03-03T01:22:23Z,710000,False,,,0,,L. Stevens lost ball TURNOVER (1 TO),"[1630205, 203924]",1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,Grant,203924.0,,
73,PT06M04.00S,2024-03-03T01:22:17.9Z,1,REGULAR,steal,,[],203924,,,1610612757,7,9,2024-03-03T01:22:19Z,720000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
74,PT05M58.00S,2024-03-03T01:22:24.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203924,66.5735873850197,67.8921568627451,1610612757,7,12,2024-03-03T01:22:29Z,730000,False,89.0,262.0,1,right,J. Grant 27' 3PT running (3 PTS) (T. Camara 1 AST),"[203924, 1641739]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,27.66,Made,,,,,3.0,T. Camara,1641739.0,1.0,,,,,,,,,,
76,PT05M42.00S,2024-03-03T01:22:39.7Z,1,REGULAR,3pt,Jump Shot,[],1631246,5.338370565045992,95.83333333333334,1610612763,10,12,2024-03-03T01:22:43Z,750000,False,-229.0,-2.0,1,left,V. Williams Jr. 3PT  (8 PTS) (J. Goodwin 2 AST),"[1631246, 1630692]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,8.0,J. Goodwin,1630692.0,2.0,,,,,,,,,,
78,PT05M24.00S,2024-03-03T01:22:56.7Z,1,REGULAR,3pt,Jump Shot,[],203924,89.83245729303549,4.411764705882353,1610612757,10,12,2024-03-03T01:23:01Z,770000,False,-228.0,43.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
79,PT05M21.00S,2024-03-03T01:22:59.7Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,10,12,2024-03-03T01:23:01Z,780000,False,,,0,,S. Aldama REBOUND (Off:2 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,78.0,5.0,3.0,2.0,,,,,,,,,,,,,,
80,PT05M16.00S,2024-03-03T01:23:05.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631246,28.991458607095925,26.715686274509803,1610612763,10,12,2024-03-03T01:23:11Z,790000,False,116.0,220.0,1,left,MISS V. Williams Jr. 24' running pullup 3PT,[1631246],1610612763.0,MEM,running pullup,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
