actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M29.00S,2024-02-03T01:12:22.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,65.39093298291722,48.28431372549019,1610612763,2,5,2024-02-03T01:12:25Z,170000,False,-9.0,273.0,1,right,MISS S. Aldama 27' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,27.29,Missed,,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2024-02-03T01:12:25.0Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,2,5,2024-02-03T01:12:25Z,180000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M21.00S,2024-02-03T01:12:30.4Z,1,REGULAR,3pt,Jump Shot,[],203952,31.09395532194481,29.65686274509804,1610612744,2,5,2024-02-03T01:17:17Z,190000,False,102.0,240.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
20,PT10M16.00S,2024-02-03T01:12:35.4Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,2,5,2024-02-03T01:12:35Z,200000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT09M58.00S,2024-02-03T01:12:53.0Z,1,REGULAR,3pt,Jump Shot,[],1631367,66.17936925098554,51.470588235294116,1610612763,5,5,2024-02-03T01:12:57Z,210000,False,7.0,265.0,1,right,J. Gilyard 26' 3PT pullup (3 PTS),[1631367],1610612763.0,MEM,pullup,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Center,26.55,Made,,,,,3.0,,,,,,,,,,,,,
22,PT09M47.00S,2024-02-03T01:13:04.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,4.812746386333772,53.18627450980392,1610612744,5,7,2024-02-03T01:13:09Z,220000,False,-16.0,-7.0,1,left,K. Thompson cutting Layup (2 PTS) (S. Curry 2 AST),"[202691, 201939]",1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,2.0,S. Curry,201939.0,2.0,,,,,,,,,,
24,PT09M32.00S,2024-02-03T01:13:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,93.9060446780552,51.225490196078425,1610612763,5,7,2024-02-03T01:13:22Z,240000,False,6.0,5.0,1,right,MISS S. Aldama driving Layup,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,,
25,PT09M29.00S,2024-02-03T01:13:21.7Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,5,7,2024-02-03T01:13:21Z,250000,False,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT09M26.00S,2024-02-03T01:13:25.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,94.43166885676742,95.09803921568627,1610612763,5,7,2024-02-03T01:13:31Z,260000,False,225.0,0.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
27,PT09M19.00S,2024-02-03T01:13:32.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,5,7,2024-02-03T01:21:26Z,270000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M17.00S,2024-02-03T01:13:39.5Z,1,REGULAR,foul,personal,[],1630583,,,1610612744,5,7,2024-02-03T01:13:49Z,280000,False,,,0,,S. Aldama personal FOUL (1 PF),"[1630583, 202691]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,1.0,0.0,Thompson,202691.0,,,,
30,PT09M15.00S,2024-02-03T01:13:57.2Z,1,REGULAR,turnover,bad pass,[],1630228,,,1610612744,5,7,2024-02-03T01:14:00Z,300000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 1630583]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,Aldama,1630583.0,,
31,PT09M15.00S,2024-02-03T01:13:57.2Z,1,REGULAR,steal,,[],1630583,,,1610612763,5,7,2024-02-03T01:13:59Z,310000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
32,PT09M11.00S,2024-02-03T01:14:03.2Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,5,7,2024-02-03T01:14:09Z,320000,False,,,0,,J. Jackson Jr. charge offensive FOUL (1 PF),"[1628991, 203110]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,1.0,0.0,Green,203110.0,,,,
34,PT09M11.00S,2024-02-03T01:14:03.2Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,5,7,2024-02-03T01:14:03Z,340000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,1.0,,,,,,,,
35,PT08M58.00S,2024-02-03T01:14:39.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,9.411957950065702,45.83333333333333,1610612744,5,7,2024-02-03T01:14:44Z,350000,False,21.0,36.0,1,left,MISS A. Wiggins driving Layup - blocked,"[203952, 1628991]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
36,PT08M58.00S,2024-02-03T01:14:39.1Z,1,REGULAR,block,,[],1628991,,,1610612744,5,7,2024-02-03T01:14:41Z,360000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M53.00S,2024-02-03T01:14:44.1Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,5,7,2024-02-03T01:14:44Z,370000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,35.0,2.0,1.0,1.0,,,,,,,,,,,,,,
38,PT08M38.00S,2024-02-03T01:14:59.2Z,1,REGULAR,3pt,Jump Shot,[],1631367,66.44218134034165,29.901960784313726,1610612763,5,7,2024-02-03T01:15:02Z,380000,False,-100.0,263.0,1,right,MISS J. Gilyard 28' pullup 3PT,[1631367],1610612763.0,MEM,pullup,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Left Center,28.15,Missed,,,,,,,,,,,,,,,,,,
39,PT08M34.00S,2024-02-03T01:15:03.2Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,5,7,2024-02-03T01:15:02Z,390000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M28.00S,2024-02-03T01:15:08.3Z,1,REGULAR,3pt,Jump Shot,[],201939,26.62614980289093,13.970588235294118,1610612744,5,7,2024-02-03T01:15:13Z,400000,False,180.0,198.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
41,PT08M24.00S,2024-02-03T01:15:12.3Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,5,7,2024-02-03T01:15:13Z,410000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M17.00S,2024-02-03T01:15:20.0Z,1,REGULAR,3pt,Jump Shot,[],1630583,67.88764783180025,68.87254901960785,1610612763,5,7,2024-02-03T01:15:23Z,420000,False,94.0,249.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
43,PT08M15.00S,2024-02-03T01:15:22.9Z,1,REGULAR,rebound,offensive,[],1631367,,,1610612763,5,7,2024-02-03T01:15:22Z,430000,False,,,0,,J. Gilyard REBOUND (Off:1 Def:0),[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Right Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
44,PT08M13.00S,2024-02-03T01:15:24.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,92.85479632063075,2.696078431372549,1610612763,8,7,2024-02-03T01:15:27Z,440000,False,-237.0,15.0,1,right,J. Jackson Jr. 3PT  (5 PTS) (J. Gilyard 1 AST),"[1628991, 1631367]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,23.7,Made,,,,,5.0,J. Gilyard,1631367.0,1.0,,,,,,,,,,
46,PT08M12.00S,2024-02-03T01:15:29.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,8,7,2024-02-03T01:15:29Z,460000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M00.00S,2024-02-03T01:18:51.0Z,1,REGULAR,2pt,Jump Shot,[],203952,22.815374507227332,50.0,1610612744,8,7,2024-02-03T01:18:54Z,470000,False,0.0,162.0,1,left,MISS A. Wiggins 16' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,16.2,Missed,,,,,,,,,,,,,,,,,,
48,PT07M57.00S,2024-02-03T01:18:53.5Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,8,7,2024-02-03T01:18:53Z,480000,False,,,0,,D. Green REBOUND (Off:1 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Center,,,47.0,3.0,2.0,1.0,,,,,,,,,,,,,,
49,PT07M53.00S,2024-02-03T01:18:57.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630228,6.915243101182654,19.362745098039216,1610612744,8,7,2024-02-03T01:19:02Z,490000,False,153.0,13.0,1,left,MISS J. Kuminga 15' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,15.37,Missed,,,,,,,,,,,,,,,,,,
50,PT07M51.00S,2024-02-03T01:18:59.8Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,8,7,2024-02-03T01:19:02Z,500000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Right,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M32.00S,2024-02-03T01:19:18.2Z,1,REGULAR,3pt,Jump Shot,[],1631246,72.09264126149803,19.362745098039216,1610612763,8,7,2024-02-03T01:19:22Z,510000,False,-153.0,210.0,1,right,MISS V. Williams Jr. 25' 3PT - blocked,"[1631246, 203952]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0
52,PT07M32.00S,2024-02-03T01:19:18.2Z,1,REGULAR,block,,[],203952,,,1610612763,8,7,2024-02-03T01:19:21Z,520000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
53,PT07M29.00S,2024-02-03T01:19:21.2Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,8,7,2024-02-03T01:19:22Z,530000,False,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,51.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT07M29.00S,2024-02-03T01:19:54.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612763,8,7,2024-02-03T01:20:01Z,550000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,,,,,,,,
56,PT07M16.00S,2024-02-03T01:20:14.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203110,5.075558475689881,95.09803921568627,1610612744,8,7,2024-02-03T01:20:17Z,560000,False,-225.0,-5.0,1,left,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
57,PT07M13.00S,2024-02-03T01:20:17.0Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,8,7,2024-02-03T01:20:17Z,570000,False,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,
58,PT07M05.00S,2024-02-03T01:20:24.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,83.919185282523,54.90196078431373,1610612763,8,7,2024-02-03T01:20:31Z,580000,False,25.0,99.0,1,right,MISS J. Jackson Jr. 10' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.17,Missed,,,,,,,,,,,,,,,,,,
59,PT07M03.00S,2024-02-03T01:20:26.7Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,8,7,2024-02-03T01:31:02Z,590000,False,,,0,,J. Konchar REBOUND (Off:2 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,58.0,4.0,2.0,2.0,,,,,,,,,,,,,,
120,PT07M03.00S,2024-02-03T01:20:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629723,91.01511169513797,50.245098039215684,1610612763,8,7,2024-02-03T01:31:02Z,595000,False,1.0,32.0,1,right,MISS J. Konchar tip Layup,[1629723],1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
121,PT07M03.00S,2024-02-03T01:20:31.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,8,7,2024-02-03T01:30:55Z,597500,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,120.0,4.0,3.0,1.0,,,,,,,,,,,,,,
60,PT06M54.00S,2024-02-03T01:20:37.8Z,1,REGULAR,foul,personal,['2freethrow'],1631367,,,1610612744,8,7,2024-02-03T01:21:03Z,600000,False,,,0,,J. Gilyard shooting personal FOUL (1 PF) (Curry 2 FT),"[1631367, 201939]",1610612763.0,MEM,shooting,,,Gilyard,J. Gilyard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,,1.0,0.0,Curry,201939.0,,,,
62,PT06M54.00S,2024-02-03T01:21:05.1Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,8,8,2024-02-03T01:21:05Z,620000,False,,,0,,S. Curry Free Throw 1 of 2 (1 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
63,PT06M54.00S,2024-02-03T01:21:20.4Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,8,9,2024-02-03T01:21:20Z,630000,False,,,0,,S. Curry Free Throw 2 of 2 (2 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
64,PT06M36.00S,2024-02-03T01:21:45.2Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612763,8,9,2024-02-03T01:21:56Z,640000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[203110, 1628991]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627529.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,
66,PT06M36.00S,2024-02-03T01:22:08.2Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,9,9,2024-02-03T01:22:08Z,660000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
67,PT06M36.00S,2024-02-03T01:22:21.2Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,10,9,2024-02-03T01:22:21Z,670000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
68,PT06M27.00S,2024-02-03T01:22:32.0Z,1,REGULAR,3pt,Jump Shot,[],201939,34.641918528252305,62.745098039215684,1610612744,10,12,2024-02-03T01:22:38Z,680000,False,-64.0,273.0,1,left,S. Curry 28' 3PT pullup (5 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,28.04,Made,,,,,5.0,,,,,,,,,,,,,
69,PT06M16.00S,2024-02-03T01:22:42.3Z,1,REGULAR,3pt,Jump Shot,[],1628991,66.04796320630749,52.94117647058824,1610612763,10,12,2024-02-03T01:22:47Z,690000,False,15.0,267.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2024-02-03T01:22:45.3Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,10,12,2024-02-03T01:22:47Z,700000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,,,
71,PT06M08.00S,2024-02-03T01:22:51.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630228,13.222733245729303,55.63725490196079,1610612744,10,12,2024-02-03T01:29:14Z,710000,False,-28.0,72.0,1,left,MISS J. Kuminga 7' driving floating bank Shot,[1630228],1610612744.0,GSW,driving floating bank,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
72,PT06M05.00S,2024-02-03T01:22:54.0Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,10,12,2024-02-03T01:29:14Z,720000,False,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,71.0,5.0,3.0,2.0,,,,,,,,,,,,,,
73,PT05M56.00S,2024-02-03T01:23:02.9Z,1,REGULAR,3pt,Jump Shot,[],1628991,66.5735873850197,50.0,1610612763,10,12,2024-02-03T01:23:06Z,730000,False,0.0,262.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
74,PT05M53.00S,2024-02-03T01:23:05.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,10,12,2024-02-03T01:23:06Z,740000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,73.0,5.0,4.0,1.0,,,,,,,,,,,,,,
75,PT05M44.00S,2024-02-03T01:23:16.5Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,10,12,2024-02-03T01:23:21Z,750000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2882.0,1.0,,,,,,,,
76,PT05M44.00S,2024-02-03T01:23:23.5Z,1,REGULAR,substitution,out,[],1630583,,,1610612763,10,12,2024-02-03T01:23:38Z,760000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M44.00S,2024-02-03T01:23:23.5Z,1,REGULAR,substitution,out,[],202691,,,1610612763,10,12,2024-02-03T01:23:38Z,770000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
