actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-04-10T00:10:34.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-10T00:10:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-10T00:10:37.0Z,1,REGULAR,jumpball,recovered,[],1630200,,,1610612759,0,0,2024-04-10T00:10:37Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. T. Jemison: Tip to T. Jones,"[1630200, 1641705, 1641998]",1610612759.0,SAS,startperiod,T. Jones,1630200.0,Jones,T. Jones,Wembanyama,1641705.0,Jemison,1641998.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-04-10T00:10:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.915243101182654,52.69607843137255,1610612759,0,2,2024-04-10T00:10:55Z,70000,False,-13.0,13.0,1,left,T. Jones driving finger roll Layup (2 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M22.00S,2024-04-10T00:11:11.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641998,82.7365308804205,48.77450980392157,1610612763,2,2,2024-04-10T00:11:14Z,80000,False,-6.0,110.0,1,right,T. Jemison 11' driving floating Jump Shot (2 PTS) (S. Pippen Jr. 1 AST),"[1641998, 1630590]",1610612763.0,MEM,driving floating,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),8-16 Center,11.0,Made,2.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,,,,,,
10,PT11M10.00S,2024-04-10T00:11:22.9Z,1,REGULAR,2pt,Jump Shot,[],1641705,24.917871222076215,41.66666666666667,1610612759,2,2,2024-04-10T00:11:26Z,100000,False,42.0,182.0,1,left,MISS V. Wembanyama 18' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,18.64,Missed,,,,,,,,,,,,,,,,,,
11,PT11M08.00S,2024-04-10T00:11:24.9Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,2,2,2024-04-10T00:11:26Z,110000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M02.00S,2024-04-10T00:11:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,93.9060446780552,51.9607843137255,1610612763,2,2,2024-04-10T00:11:35Z,120000,False,10.0,5.0,1,right,MISS G. Jackson driving finger roll Layup - blocked,"[1641713, 1641705]",1610612763.0,MEM,driving finger roll,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,1.09,Missed,,,,,,,,,Wembanyama,1641705.0,,,,,,,,
13,PT11M02.00S,2024-04-10T00:11:31.4Z,1,REGULAR,block,,[],1641705,,,1610612763,2,2,2024-04-10T00:11:33Z,130000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT10M59.00S,2024-04-10T00:11:34.4Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,2,2,2024-04-10T00:11:35Z,140000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M53.00S,2024-04-10T00:11:40.8Z,1,REGULAR,3pt,Jump Shot,[],1630200,30.17411300919842,26.225490196078432,1610612759,2,2,2024-04-10T00:11:44Z,150000,False,119.0,231.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
16,PT10M51.00S,2024-04-10T00:11:42.8Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,2,2,2024-04-10T00:11:44Z,160000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,
17,PT10M33.00S,2024-04-10T00:12:00.6Z,1,REGULAR,3pt,Jump Shot,[],1641713,67.23061760840999,79.65686274509804,1610612763,2,2,2024-04-10T00:12:04Z,170000,False,148.0,256.0,1,right,MISS G. Jackson 29' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,29.54,Missed,,,,,,,,,,,,,,,,,,
18,PT10M31.00S,2024-04-10T00:12:02.6Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,2,2,2024-04-10T00:12:04Z,180000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M19.00S,2024-04-10T00:12:15.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,5.732588699080158,50.73529411764706,1610612759,2,4,2024-04-10T00:12:19Z,190000,False,-4.0,1.0,1,left,V. Wembanyama driving DUNK (2 PTS) (T. Jones 1 AST),"[1641705, 1630200]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.4,Made,2.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
21,PT09M57.00S,2024-04-10T00:12:36.1Z,1,REGULAR,2pt,Jump Shot,[],1630692,91.93495400788436,19.852941176470587,1610612763,4,4,2024-04-10T00:12:40Z,210000,False,-151.0,23.0,1,right,J. Goodwin 15' pullup Jump Shot (2 PTS),[1630692],1610612763.0,MEM,pullup,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,15.25,Made,2.0,,,,,,,,,,,,,,,,,
22,PT09M37.00S,2024-04-10T00:13:04.5Z,1,REGULAR,foul,personal,[],1641998,,,1610612759,4,4,2024-04-10T00:13:08Z,220000,False,,,0,,T. Jemison personal FOUL (1 PF),"[1641998, 1641705]",1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1199.0,1.0,0.0,Wembanyama,1641705.0,,,
24,PT09M31.00S,2024-04-10T00:13:26.4Z,1,REGULAR,turnover,traveling,[],1630572,,,1610612759,4,4,2024-04-10T00:13:30Z,240000,False,,,0,,S. Mamukelashvili traveling TURNOVER (1 TO),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628480.0,,,,,1.0,,
25,PT09M16.00S,2024-04-10T00:13:49.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641713,93.9060446780552,95.34313725490196,1610612763,4,4,2024-04-10T00:13:54Z,250000,False,227.0,5.0,1,right,MISS G. Jackson step back 3PT,[1641713],1610612763.0,MEM,step back,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
26,PT09M13.00S,2024-04-10T00:13:52.1Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,4,4,2024-04-10T00:13:54Z,260000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,
27,PT09M08.00S,2024-04-10T00:14:00.9Z,1,REGULAR,turnover,out-of-bounds,[],1630572,,,1610612759,4,4,2024-04-10T00:14:06Z,270000,False,,,0,,S. Mamukelashvili bad pass out-of-bounds TURNOVER (2 TO),[1630572],1610612759.0,SAS,bad pass,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200832.0,,,,,2.0,,
28,PT08M49.00S,2024-04-10T00:14:26.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629634,87.33574244415243,63.48039215686274,1610612763,6,4,2024-04-10T00:14:30Z,280000,False,67.0,67.0,1,right,B. Clarke 9' driving floating Jump Shot (2 PTS),[1629634],1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Right,9.47,Made,2.0,,,,,,,,,,,,,,,,,
29,PT08M42.00S,2024-04-10T00:14:33.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630577,5.995400788436268,49.754901960784316,1610612759,6,6,2024-04-10T00:14:40Z,290000,False,1.0,4.0,1,left,J. Champagnie driving DUNK (2 PTS) (T. Jones 2 AST),"[1630577, 1630200]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.41,Made,2.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
31,PT08M42.00S,2024-04-10T00:14:42.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,6,6,2024-04-10T00:14:42Z,310000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT08M23.00S,2024-04-10T00:17:44.6Z,1,REGULAR,2pt,Jump Shot,[],1630590,76.82325886990802,48.529411764705884,1610612763,6,6,2024-04-10T00:17:48Z,320000,False,-7.0,165.0,1,right,MISS S. Pippen Jr. 16' pullup Shot,[1630590],1610612763.0,MEM,pullup,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Center,16.56,Missed,,,,,,,,,,,,,,,,,,
33,PT08M20.00S,2024-04-10T00:17:47.6Z,1,REGULAR,rebound,offensive,[],1630590,,,1610612763,6,6,2024-04-10T00:17:48Z,330000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Center,,,,,,,32.0,3.0,2.0,1.0,,,,,,,,,,
34,PT08M11.00S,2024-04-10T00:17:57.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629634,88.25558475689881,42.64705882352941,1610612763,8,6,2024-04-10T00:18:02Z,340000,False,-37.0,58.0,1,right,B. Clarke 6' floating Jump Shot (4 PTS) (S. Pippen Jr. 2 AST),"[1629634, 1630590]",1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,6.86,Made,4.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,,,,,,,
36,PT07M56.00S,2024-04-10T00:18:11.8Z,1,REGULAR,3pt,Jump Shot,[],1631103,30.17411300919842,28.921568627450984,1610612759,8,9,2024-04-10T00:18:14Z,360000,False,105.0,231.0,1,left,M. Branham 25' 3PT  (3 PTS) (V. Wembanyama 1 AST),"[1631103, 1641705]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,25.4,Made,3.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,
38,PT07M40.00S,2024-04-10T00:18:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,94.03745072273325,45.83333333333333,1610612763,8,9,2024-04-10T00:18:32Z,380000,False,-21.0,4.0,1,right,MISS S. Pippen Jr. driving reverse Layup,[1630590],1610612763.0,MEM,driving reverse,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
39,PT07M40.00S,2024-04-10T00:18:28.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,8,9,2024-04-10T00:18:32Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,38.0,,,,,,,,,,,,,
42,PT07M29.00S,2024-04-10T00:19:35.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629634,90.48948751642575,24.754901960784316,1610612763,8,9,2024-04-10T00:19:39Z,420000,False,-126.0,37.0,1,right,MISS B. Clarke 13' pullup Shot,[1629634],1610612763.0,MEM,pullup,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Left,13.15,Missed,,,,,,,,,,,,,,,,,,
43,PT07M26.00S,2024-04-10T00:19:38.3Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,8,9,2024-04-10T00:19:39Z,430000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,
44,PT07M23.00S,2024-04-10T00:19:41.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,4.418528252299605,94.6078431372549,1610612759,8,9,2024-04-10T00:19:47Z,440000,False,-223.0,-11.0,1,left,MISS M. Branham running 3PT,[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,22.33,Missed,,,,,,,,,,,,,,,,,,
45,PT07M20.00S,2024-04-10T00:19:44.8Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,8,9,2024-04-10T00:19:47Z,450000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:3),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Left Corner 3,24+ Left,,,,,,,44.0,4.0,3.0,1.0,,,,,,,,,,
46,PT07M17.00S,2024-04-10T00:19:47.9Z,1,REGULAR,turnover,bad pass,[],1630590,,,1610612763,8,9,2024-04-10T00:19:50Z,460000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (1 TO),"[1630590, 1631103]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Branham,1631103.0
47,PT07M17.00S,2024-04-10T00:19:47.9Z,1,REGULAR,steal,,[],1631103,,,1610612759,8,9,2024-04-10T00:19:49Z,470000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
48,PT07M13.00S,2024-04-10T00:19:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631103,6.652431011826544,45.34313725490196,1610612759,8,9,2024-04-10T00:19:55Z,480000,False,23.0,10.0,1,left,MISS M. Branham running Layup,[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
49,PT07M10.00S,2024-04-10T00:19:54.5Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612763,8,9,2024-04-10T00:19:55Z,490000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M05.00S,2024-04-10T00:19:58.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630692,81.94809461235218,28.186274509803923,1610612763,10,9,2024-04-10T00:20:03Z,500000,False,-109.0,117.0,1,right,J. Goodwin 16' step back Jump Shot (4 PTS),[1630692],1610612763.0,MEM,step back,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,16.01,Made,4.0,,,,,,,,,,,,,,,,,
51,PT06M56.00S,2024-04-10T00:20:12.0Z,1,REGULAR,foul,personal,[],1630692,,,1610612759,10,9,2024-04-10T00:20:17Z,510000,False,,,0,,J. Goodwin personal FOUL (1 PF),"[1630692, 1630200]",1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1199.0,1.0,0.0,Jones,1630200.0,,,
53,PT06M50.00S,2024-04-10T00:20:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630572,29.77989487516426,73.0392156862745,1610612759,10,9,2024-04-10T00:20:37Z,530000,False,-115.0,227.0,1,left,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
