actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT10M54.00S,2024-01-07T00:11:37.5Z,1,REGULAR,3pt,Jump Shot,[],201950,94.30026281208936,5.637254901960785,1610612738,0,0,2024-01-07T00:11:43Z,150000,False,-222.0,1.0,1,right,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,22.18,Missed,,,,,,,,,,,,,,,,,,
16,PT10M50.00S,2024-01-07T00:11:41.4Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,0,0,2024-01-07T00:11:41Z,160000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:1),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Left Corner 3,24+ Left,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,
17,PT10M47.00S,2024-01-07T00:11:44.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627759,94.43166885676742,53.18627450980392,1610612738,0,2,2024-01-07T00:11:50Z,170000,False,16.0,0.0,1,right,J. Brown cutting DUNK (2 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,
19,PT10M31.00S,2024-01-07T00:12:00.3Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,0,2,2024-01-07T00:12:04Z,190000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 204001]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Porzingis,204001.0,,,,,,,
20,PT10M31.00S,2024-01-07T00:12:00.3Z,1,REGULAR,steal,,[],204001,,,1610612738,0,2,2024-01-07T00:12:01Z,200000,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
21,PT10M26.00S,2024-01-07T00:12:05.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204001,94.03745072273325,49.754901960784316,1610612738,0,4,2024-01-07T00:12:09Z,210000,False,-1.0,4.0,1,right,K. Porzingis running DUNK (2 PTS) (D. White 1 AST),"[204001, 1628401]",1610612738.0,BOS,running,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,2.0,D. White,1628401.0,1.0,,,,,,,,,,
23,PT10M12.00S,2024-01-07T00:12:20.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,33.459264126149804,52.94117647058824,1610612754,0,4,2024-01-07T00:12:35Z,230000,False,-15.0,262.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.24,Missed,,,,,,,,,,,,,,,,,,
24,PT10M10.00S,2024-01-07T00:12:22.2Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,0,4,2024-01-07T00:12:23Z,240000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M03.00S,2024-01-07T00:12:28.9Z,1,REGULAR,2pt,Jump Shot,[],201950,94.56307490144546,33.088235294117645,1610612738,0,6,2024-01-07T01:41:20Z,250000,False,-85.0,-1.0,1,right,J. Holiday 8' floating Jump Shot (2 PTS) (J. Brown 1 AST),"[201950, 1627759]",1610612738.0,BOS,floating,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,8.46,Made,,,,,2.0,J. Brown,1627759.0,1.0,,,,,,,,,,
27,PT09M52.00S,2024-01-07T00:12:39.8Z,1,REGULAR,3pt,Jump Shot,[],1630188,31.488173455978973,21.568627450980394,1610612754,3,6,2024-01-07T00:12:44Z,270000,False,142.0,243.0,1,left,J. Smith 28' 3PT pullup (3 PTS) (T. Haliburton 1 AST),"[1630188, 1630169]",1610612754.0,IND,pullup,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,28.2,Made,,,,,3.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,
29,PT09M29.00S,2024-01-07T00:13:01.7Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612738,3,6,2024-01-07T00:13:04Z,290000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630169]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,,
30,PT09M29.00S,2024-01-07T00:13:01.7Z,1,REGULAR,steal,,[],1630169,,,1610612754,3,6,2024-01-07T00:13:03Z,300000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
31,PT09M11.00S,2024-01-07T00:13:19.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,25.312089356110377,51.225490196078425,1610612754,3,6,2024-01-07T00:13:25Z,310000,False,-6.0,185.0,1,left,MISS T. Haliburton 18' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,18.55,Missed,,,,,,,,,,,,,,,,,,
32,PT09M08.00S,2024-01-07T00:13:22.8Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,3,6,2024-01-07T00:13:25Z,320000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,
33,PT08M52.00S,2024-01-07T00:13:38.8Z,1,REGULAR,3pt,Jump Shot,[],204001,68.9388961892247,77.94117647058823,1610612738,3,6,2024-01-07T00:13:44Z,330000,False,140.0,239.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
34,PT08M49.00S,2024-01-07T00:13:41.8Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,3,6,2024-01-07T00:13:44Z,340000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT08M45.00S,2024-01-07T00:13:46.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,33.065045992115635,65.68627450980392,1610612754,3,6,2024-01-07T00:13:53Z,350000,False,-78.0,258.0,1,left,MISS T. Haliburton 26' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
36,PT08M42.00S,2024-01-07T00:13:49.3Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,3,6,2024-01-07T00:13:49Z,360000,False,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,35.0,1.0,0.0,1.0,,,,,,,,,,,,,,
37,PT08M35.00S,2024-01-07T00:13:55.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626167,12.828515111695138,37.254901960784316,1610612754,5,6,2024-01-07T00:14:00Z,370000,False,64.0,68.0,1,left,M. Turner 9' turnaround Hook (2 PTS),[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,9.32,Made,,,,,2.0,,,,,,,,,,,,,
38,PT08M21.00S,2024-01-07T00:14:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,69.46452036793693,76.47058823529412,1610612738,5,6,2024-01-07T00:14:13Z,380000,False,132.0,235.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.93,Missed,,,,,,,,,,,,,,,,,,
39,PT08M19.00S,2024-01-07T00:14:11.2Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,5,6,2024-01-07T00:14:13Z,390000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M14.00S,2024-01-07T00:14:17.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,26.62614980289093,14.705882352941178,1610612754,5,6,2024-01-07T01:41:39Z,400000,False,176.0,198.0,1,left,MISS B. Hield 26' step back 3PT,[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.51,Missed,,,,,,,,,,,,,,,,,,
41,PT08M11.00S,2024-01-07T00:14:20.1Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,5,6,2024-01-07T00:14:24Z,410000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,40.0,3.0,3.0,0.0,,,,,,,,,,,,,,
42,PT08M03.00S,2024-01-07T00:14:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.46057818659659,50.245098039215684,1610612738,5,6,2024-01-07T00:14:32Z,420000,False,1.0,18.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
43,PT08M01.00S,2024-01-07T00:14:31.0Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,5,6,2024-01-07T00:14:32Z,430000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,42.0,3.0,3.0,0.0,,,,,,,,,,,,,,
44,PT07M58.00S,2024-01-07T00:14:33.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,29.25427069645204,14.215686274509803,1610612754,5,6,2024-01-07T00:14:39Z,440000,False,179.0,222.0,1,left,MISS A. Nesmith 28' running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,28.55,Missed,,,,,,,,,,,,,,,,,,
45,PT07M54.00S,2024-01-07T00:14:37.9Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,5,6,2024-01-07T00:14:39Z,450000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M41.00S,2024-01-07T00:14:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.9060446780552,47.794117647058826,1610612738,5,8,2024-01-07T01:41:51Z,460000,False,-11.0,5.0,1,right,J. Brown driving finger roll Layup (4 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,4.0,,,,,,,,,,,,,
47,PT07M31.00S,2024-01-07T00:14:59.9Z,1,REGULAR,3pt,Jump Shot,[],1626167,33.327858081471746,39.46078431372549,1610612754,5,8,2024-01-07T00:15:05Z,470000,False,53.0,261.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
48,PT07M28.00S,2024-01-07T00:15:02.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,5,8,2024-01-07T00:15:05Z,480000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,47.0,3.0,2.0,1.0,,,,,,,,,,,,,,
49,PT07M16.00S,2024-01-07T00:15:14.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,89.30683311432325,37.99019607843137,1610612738,5,8,2024-01-07T00:15:21Z,490000,False,-60.0,48.0,1,right,MISS J. Tatum 7' floating Shot,[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.68,Missed,,,,,,,,,,,,,,,,,,
50,PT07M14.00S,2024-01-07T00:15:16.8Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,5,8,2024-01-07T00:15:48Z,500000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M07.00S,2024-01-07T00:15:24.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,7.30946123521682,49.754901960784316,1610612754,5,8,2024-01-07T00:15:32Z,510000,False,1.0,16.0,1,left,MISS A. Nesmith Layup - blocked,"[1630174, 204001]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,Porzingis,204001.0,,,,,
52,PT07M07.00S,2024-01-07T00:15:24.1Z,1,REGULAR,block,,[],204001,,,1610612754,5,8,2024-01-07T00:15:27Z,520000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M06.00S,2024-01-07T00:15:25.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,5,8,2024-01-07T00:15:32Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,51.0,,,,,,,,,,,,,,,,,
54,PT07M06.00S,2024-01-07T00:15:28.3Z,1,REGULAR,foul,personal,[],1630174,,,1610612738,5,8,2024-01-07T00:15:33Z,540000,False,,,0,,A. Nesmith loose ball personal FOUL (1 PF),"[1630174, 204001]",1610612754.0,IND,loose ball,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Porzingis,204001.0
56,PT07M06.00S,2024-01-07T00:16:04.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,5,8,2024-01-07T00:16:04Z,560000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M06.00S,2024-01-07T00:17:46.9Z,1,REGULAR,substitution,out,[],1630174,,,1610612738,5,8,2024-01-07T00:18:35Z,570000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M06.00S,2024-01-07T00:17:46.9Z,1,REGULAR,substitution,out,[],204001,,,1610612738,5,8,2024-01-07T00:18:35Z,580000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M06.00S,2024-01-07T00:17:46.9Z,1,REGULAR,substitution,in,[],1631097,,,1610612738,5,8,2024-01-07T00:18:35Z,590000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M06.00S,2024-01-07T00:17:46.9Z,1,REGULAR,substitution,in,[],201143,,,1610612738,5,8,2024-01-07T00:18:35Z,600000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M54.00S,2024-01-07T00:19:02.4Z,1,REGULAR,3pt,Jump Shot,[],201950,85.62746386333771,3.431372549019608,1610612738,5,11,2024-01-07T00:19:07Z,610000,False,-233.0,83.0,1,right,J. Holiday 24' 3PT  (5 PTS) (A. Horford 1 AST),"[201950, 201143]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,24.7,Made,,,,,5.0,A. Horford,201143.0,1.0,,,,,,,,,,
63,PT06M33.00S,2024-01-07T00:19:41.9Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,5,11,2024-01-07T00:19:47Z,630000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (2 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,,,1830.0,,,,
64,PT06M23.00S,2024-01-07T00:19:55.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,71.82982917214193,18.137254901960784,1610612738,5,14,2024-01-07T00:20:01Z,640000,False,-159.0,212.0,1,right,D. White 26' 3PT  (3 PTS) (A. Horford 2 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.54,Made,,,,,3.0,A. Horford,201143.0,2.0,,,,,,,,,,
66,PT06M07.00S,2024-01-07T00:20:10.5Z,1,REGULAR,3pt,Jump Shot,[],1630169,31.750985545335087,69.11764705882352,1610612754,5,14,2024-01-07T00:20:16Z,660000,False,-96.0,246.0,1,left,MISS T. Haliburton 26' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
67,PT06M03.00S,2024-01-07T00:20:14.5Z,1,REGULAR,rebound,offensive,[],1630169,,,1610612754,5,14,2024-01-07T00:20:16Z,670000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,66.0,3.0,2.0,1.0,,,,,,,,,,,,,,
68,PT05M53.00S,2024-01-07T00:20:24.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,4.418528252299605,49.26470588235294,1610612754,7,14,2024-01-07T00:20:29Z,680000,False,4.0,-11.0,1,left,J. Smith Layup (5 PTS) (M. Turner 1 AST),"[1630188, 1626167]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,5.0,M. Turner,1626167.0,1.0,,,,,,,,,,
70,PT05M35.00S,2024-01-07T00:20:42.3Z,1,REGULAR,3pt,Jump Shot,[],201143,68.15045992115637,28.676470588235293,1610612738,7,17,2024-01-07T00:20:47Z,700000,False,-107.0,247.0,1,right,A. Horford 26' 3PT  (3 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.89,Made,,,,,3.0,J. Tatum,1628369.0,2.0,,,,,,,,,,
72,PT05M19.00S,2024-01-07T00:20:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.046649145860711,46.81372549019608,1610612754,7,17,2024-01-07T00:21:05Z,720000,False,16.0,14.0,1,left,MISS M. Turner Layup - blocked,"[1626167, 201143]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,Horford,201143.0,,,,,
73,PT05M19.00S,2024-01-07T00:20:59.6Z,1,REGULAR,block,,[],201143,,,1610612754,7,17,2024-01-07T00:21:01Z,730000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT05M15.00S,2024-01-07T00:21:03.6Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,7,17,2024-01-07T00:21:05Z,740000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT05M11.00S,2024-01-07T00:21:10.7Z,1,REGULAR,foul,offensive,[],201143,,,1610612738,7,17,2024-01-07T00:26:20Z,750000,False,,,0,,A. Horford offensive FOUL (1 PF),"[201143, 1631097]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Mathurin,1631097.0
77,PT05M11.00S,2024-01-07T00:21:10.7Z,1,REGULAR,turnover,offensive foul,[],201143,,,1610612738,7,17,2024-01-07T00:21:10Z,770000,False,,,0,,A. Horford offensive foul TURNOVER (1 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,,,1830.0,,,,
78,PT05M11.00S,2024-01-07T00:21:14.8Z,1,REGULAR,substitution,out,[],1630188,,,1610612754,7,17,2024-01-07T00:21:26Z,780000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M11.00S,2024-01-07T00:21:14.8Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,7,17,2024-01-07T00:21:26Z,800000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M11.00S,2024-01-07T00:21:14.8Z,1,REGULAR,substitution,in,[],1630573,,,1610612754,7,17,2024-01-07T00:21:26Z,810000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT05M11.00S,2024-01-07T00:21:14.8Z,1,REGULAR,substitution,out,[],201950,,,1610612754,7,17,2024-01-07T00:31:45Z,815000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
