actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
95,PT04M35.00S,2023-12-19T00:27:11.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,23,25,2023-12-19T00:27:13Z,940000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,94.0,2.0,2.0,0.0,,,,
96,PT04M23.00S,2023-12-19T00:27:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,91.40932982917214,58.82352941176471,1610612746,23,27,2023-12-19T00:27:27Z,950000,False,44.0,28.0,1,right,K. Leonard pullup Jump Shot (10 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.24,Made,10.0,,,,,,,,,,,
97,PT04M13.00S,2023-12-19T00:27:33.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,15.062417871222076,44.85294117647059,1610612754,23,27,2023-12-19T00:27:38Z,960000,False,26.0,89.0,1,left,MISS I. Jackson 9' floating Shot,[1630543],1610612754.0,IND,floating,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.27,Missed,,,,,,,,,,,,
98,PT04M09.00S,2023-12-19T00:27:37.8Z,1,REGULAR,rebound,offensive,[],1630174,,,1610612754,23,27,2023-12-19T00:27:37Z,970000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:0),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,97.0,1.0,0.0,1.0,,,,
99,PT04M08.00S,2023-12-19T00:27:39.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,18.347568988173457,96.32352941176471,1610612754,23,27,2023-12-19T00:27:44Z,980000,False,-232.0,120.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,26.08,Missed,,,,,,,,,,,,
100,PT04M04.00S,2023-12-19T00:27:43.0Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612754,23,27,2023-12-19T00:27:44Z,990000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,99.0,2.0,1.0,1.0,,,,
101,PT03M50.00S,2023-12-19T00:27:56.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,6.652431011826544,54.41176470588235,1610612754,25,27,2023-12-19T00:28:00Z,1000000,False,-22.0,10.0,1,left,B. Brown driving reverse Layup (9 PTS),[1628971],1610612754.0,IND,driving reverse,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,2.43,Made,9.0,,,,,,,,,,,
102,PT03M35.00S,2023-12-19T00:28:11.6Z,1,REGULAR,3pt,Jump Shot,[],202331,65.25952693823915,50.49019607843137,1610612746,25,30,2023-12-19T00:28:16Z,1010000,False,2.0,274.0,1,right,P. George 27' 3PT step back (10 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,27.41,Made,10.0,,,,,,,,,,,
105,PT03M23.00S,2023-12-19T00:28:23.0Z,1,REGULAR,3pt,Jump Shot,[],1628971,13.61695137976347,4.901960784313726,1610612754,25,30,2023-12-19T00:28:35Z,1040000,False,225.0,75.0,1,left,MISS B. Brown 3PT,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,,,23.78,Missed,,,,,,,,,,,,
106,PT03M21.00S,2023-12-19T00:28:25.0Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,25,30,2023-12-19T00:28:35Z,1050000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:0),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,105.0,1.0,0.0,1.0,,,,
107,PT03M21.00S,2023-12-19T00:28:30.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631097,5.590000152587891,50.0,1610612754,27,30,2023-12-19T00:28:41Z,1060000,False,0.0,0.0,1,left,B. Mathurin tip Layup (2 PTS),[1631097],1610612754.0,IND,tip,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,2.0,,,,,,,,,,,
108,PT03M21.00S,2023-12-19T00:28:34.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,27,30,2023-12-19T00:28:34Z,1070000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M21.00S,2023-12-19T00:30:34.9Z,1,REGULAR,substitution,out,[],1630543,,,1610612746,27,30,2023-12-19T00:31:16Z,1080000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M21.00S,2023-12-19T00:30:34.9Z,1,REGULAR,substitution,out,[],202695,,,1610612746,27,30,2023-12-19T00:31:16Z,1090000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M21.00S,2023-12-19T00:30:34.9Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,27,30,2023-12-19T00:31:16Z,1100000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M21.00S,2023-12-19T00:30:34.9Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,27,30,2023-12-19T00:31:16Z,1110000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M21.00S,2023-12-19T00:30:34.9Z,1,REGULAR,substitution,in,[],1630167,,,1610612746,27,30,2023-12-19T00:31:16Z,1120000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M21.00S,2023-12-19T00:30:34.9Z,1,REGULAR,substitution,in,[],1629599,,,1610612746,27,30,2023-12-19T00:31:16Z,1130000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M21.00S,2023-12-19T00:30:34.9Z,1,REGULAR,substitution,in,[],1628464,,,1610612746,27,30,2023-12-19T00:31:16Z,1140000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M21.00S,2023-12-19T00:30:34.9Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,27,30,2023-12-19T00:31:16Z,1150000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M08.00S,2023-12-19T00:31:51.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.9862023653088,56.86274509803921,1610612746,27,30,2023-12-19T00:31:55Z,1160000,False,34.0,13.0,1,right,MISS P. George driving finger roll Layup - blocked,"[202331, 1630174]",1610612746.0,LAC,driving finger roll,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,3.68,Missed,,,,,,,,,Nesmith,1630174.0,,
118,PT03M08.00S,2023-12-19T00:31:51.3Z,1,REGULAR,block,,[],1630174,,,1610612746,27,30,2023-12-19T00:31:53Z,1170000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT03M05.00S,2023-12-19T00:31:54.3Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,27,30,2023-12-19T00:31:55Z,1180000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,117.0,2.0,2.0,0.0,,,,
120,PT03M03.00S,2023-12-19T00:32:00.2Z,1,REGULAR,foul,offensive,[],1628971,,,1610612754,27,30,2023-12-19T00:32:09Z,1190000,False,,,0,,B. Brown offensive FOUL (2 PF),"[1628971, 1626181]",1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,1162.0,2.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
122,PT03M03.00S,2023-12-19T00:32:00.2Z,1,REGULAR,turnover,offensive foul,[],1628971,,,1610612754,27,30,2023-12-19T00:32:00Z,1210000,False,,,0,,B. Brown offensive foul TURNOVER (1 TO),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,1162.0,,,,,1.0,,,,,,,,,,,,,,
123,PT03M03.00S,2023-12-19T00:32:07.4Z,1,REGULAR,substitution,out,[],1630169,,,1610612746,27,30,2023-12-19T00:32:13Z,1220000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M03.00S,2023-12-19T00:32:07.4Z,1,REGULAR,substitution,out,[],1628971,,,1610612746,27,30,2023-12-19T00:32:13Z,1230000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M03.00S,2023-12-19T00:32:07.4Z,1,REGULAR,substitution,in,[],1627741,,,1610612746,27,30,2023-12-19T00:32:13Z,1240000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M03.00S,2023-12-19T00:32:07.4Z,1,REGULAR,substitution,in,[],204456,,,1610612746,27,30,2023-12-19T00:32:13Z,1250000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M55.00S,2023-12-19T00:32:32.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202331,67.23061760840999,58.82352941176471,1610612746,27,30,2023-12-19T00:32:37Z,1260000,False,44.0,256.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,25.93,Missed,,,,,,,,,,,,
128,PT02M50.00S,2023-12-19T00:32:37.1Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,27,30,2023-12-19T00:32:37Z,1270000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,127.0,2.0,1.0,1.0,,,,
129,PT02M32.00S,2023-12-19T00:32:54.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,8.360709592641262,53.431372549019606,1610612754,27,30,2023-12-19T00:32:59Z,1280000,False,-17.0,26.0,1,left,MISS B. Mathurin pullup Shot - blocked,"[1631097, 202331]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,3.13,Missed,,,,,,,,,George,202331.0,,
130,PT02M32.00S,2023-12-19T00:32:54.6Z,1,REGULAR,block,,[],202331,,,1610612754,27,30,2023-12-19T00:32:56Z,1290000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M29.00S,2023-12-19T00:32:57.6Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,27,30,2023-12-19T00:32:59Z,1300000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,129.0,2.0,1.0,1.0,,,,
132,PT02M25.00S,2023-12-19T00:33:01.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,92.19776609724047,51.71568627450981,1610612746,27,32,2023-12-19T00:33:05Z,1310000,False,9.0,21.0,1,right,R. Westbrook running finger roll Layup (4 PTS),[201566],1610612746.0,LAC,running finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,2.25,Made,4.0,,,,,,,,,,,
133,PT02M16.00S,2023-12-19T00:33:10.6Z,1,REGULAR,turnover,bad pass,[],1631097,,,1610612754,27,32,2023-12-19T00:33:14Z,1320000,False,,,0,,B. Mathurin bad pass TURNOVER (1 TO),"[1631097, 201566]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,1.0,,,,,,,,,,,,,Westbrook,201566.0
134,PT02M16.00S,2023-12-19T00:33:10.6Z,1,REGULAR,steal,,[],201566,,,1610612746,27,32,2023-12-19T00:33:12Z,1330000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
135,PT02M05.00S,2023-12-19T00:33:21.6Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612746,27,32,2023-12-19T00:33:24Z,1340000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 204456]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,1.0,,,,,,,,,,,,,McConnell,204456.0
136,PT02M05.00S,2023-12-19T00:33:21.6Z,1,REGULAR,steal,,[],204456,,,1610612754,27,32,2023-12-19T00:33:23Z,1350000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
137,PT02M00.00S,2023-12-19T00:33:27.4Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",204456,10.85742444152431,27.450980392156865,1610612754,29,32,2023-12-19T00:33:32Z,1360000,False,113.0,50.0,1,left,T. McConnell 12' running pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,running pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,12.31,Made,2.0,,,,,,,,,,,
138,PT01M44.00S,2023-12-19T00:33:42.4Z,1,REGULAR,3pt,Jump Shot,[],202331,66.3107752956636,50.98039215686274,1610612746,29,35,2023-12-19T00:33:47Z,1370000,False,5.0,264.0,1,right,P. George 26' 3PT step back (13 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,26.42,Made,13.0,,,,,,,,,,,
139,PT01M29.00S,2023-12-19T00:33:57.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,10.988830486202366,36.51960784313725,1610612754,29,35,2023-12-19T00:34:03Z,1380000,False,67.0,51.0,1,left,MISS T. McConnell 8' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,8.44,Missed,,,,,,,,,,,,
140,PT01M28.00S,2023-12-19T00:33:58.2Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,29,35,2023-12-19T00:34:15Z,1390000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,
141,PT01M20.00S,2023-12-19T00:34:05.9Z,1,REGULAR,3pt,Jump Shot,[],202331,66.04796320630749,56.61764705882353,1610612746,29,35,2023-12-19T00:34:12Z,1400000,False,33.0,267.0,1,right,MISS P. George 26' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,26.86,Missed,,,,,,,,,,,,
142,PT01M17.00S,2023-12-19T00:34:08.9Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,29,35,2023-12-19T00:34:12Z,1410000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,
143,PT01M07.00S,2023-12-19T00:34:19.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,5.732588699080158,51.71568627450981,1610612754,31,35,2023-12-19T00:34:23Z,1420000,False,-9.0,1.0,1,left,O. Toppin driving DUNK (4 PTS) (B. Hield 2 AST),"[1630167, 1627741]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,0.87,Made,4.0,B. Hield,1627741.0,2.0,,,,,,,,
146,PT00M49.50S,2023-12-19T00:34:58.5Z,1,REGULAR,foul,personal,[],1630167,,,1610612746,31,35,2023-12-19T00:35:06Z,1450000,False,,,0,,O. Toppin personal FOUL (1 PF),"[1630167, 1626181]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,1162.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
163,PT00M43.20S,2023-12-19T00:35:25.2Z,1,REGULAR,turnover,lost ball,[],202331,,,1610612746,31,35,2023-12-19T00:37:43Z,1489375,False,,,0,,P. George lost ball TURNOVER (1 TO),"[202331, 1630174]",1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,1.0,,,,,,,,,,,,,Nesmith,1630174.0
164,PT00M43.20S,2023-12-19T00:35:25.2Z,1,REGULAR,steal,,[],1630174,,,1610612754,31,35,2023-12-19T00:37:43Z,1489687,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT00M39.70S,2023-12-19T00:35:26.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630167,7.046649145860711,50.245098039215684,1610612754,33,35,2023-12-19T00:37:43Z,1490000,False,-1.0,14.0,1,left,O. Toppin running DUNK (6 PTS) (T. McConnell 1 AST),"[1630167, 204456]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,1.38,Made,6.0,T. McConnell,204456.0,1.0,,,,,,,,
152,PT00M33.70S,2023-12-19T00:35:39.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612746,33,35,2023-12-19T00:35:49Z,1510000,False,,,0,,T. McConnell personal FOUL (1 PF) (Westbrook 2 FT),"[204456, 201566]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,1627519.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
154,PT00M33.70S,2023-12-19T00:36:02.6Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612746,33,36,2023-12-19T00:36:02Z,1530000,False,,,0,,R. Westbrook Free Throw 1 of 2 (5 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
155,PT00M33.70S,2023-12-19T00:36:20.3Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612746,33,37,2023-12-19T00:36:20Z,1540000,False,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
160,PT00M13.40S,2023-12-19T00:37:06.4Z,1,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612754,33,37,2023-12-19T00:37:12Z,1560000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1628464, 1631097]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
162,PT00M13.40S,2023-12-19T00:37:42.5Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,34,37,2023-12-19T00:37:42Z,1580000,False,,,0,,B. Mathurin Free Throw 1 of 2 (3 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
165,PT00M13.40S,2023-12-19T00:38:05.4Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,35,37,2023-12-19T00:38:05Z,1590000,False,,,0,,B. Mathurin Free Throw 2 of 2 (4 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
166,PT00M04.10S,2023-12-19T00:38:23.2Z,1,REGULAR,foul,offensive,[],1628464,,,1610612746,35,37,2023-12-19T00:38:32Z,1600000,False,,,0,,D. Theis offensive FOUL (2 PF),"[1628464, 1630174]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,16-24 Center,1162.0,2.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
168,PT00M04.10S,2023-12-19T00:38:23.2Z,1,REGULAR,turnover,offensive foul,[],1628464,,,1610612746,35,37,2023-12-19T00:38:23Z,1620000,False,,,0,,D. Theis offensive foul TURNOVER (1 TO),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,16-24 Center,1162.0,,,,,1.0,,,,,,,,,,,,,,
169,PT00M04.10S,2023-12-19T00:38:36.6Z,1,REGULAR,substitution,out,[],1628464,,,1610612754,35,37,2023-12-19T00:38:41Z,1630000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M04.10S,2023-12-19T00:38:36.6Z,1,REGULAR,substitution,in,[],1629611,,,1610612754,35,37,2023-12-19T00:38:41Z,1640000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M01.90S,2023-12-19T00:38:49.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,19.66162943495401,92.8921568627451,1610612754,38,37,2023-12-19T00:39:03Z,1650000,False,-214.0,132.0,1,left,B. Hield 25' 3PT fadeaway (6 PTS) (A. Nesmith 2 AST),"[1627741, 1630174]",1610612754.0,IND,fadeaway,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,25.2,Made,6.0,A. Nesmith,1630174.0,2.0,,,,,,,,
173,PT00M00.00S,2023-12-19T00:38:56.9Z,1,REGULAR,period,end,[],0,,,1610612746,38,37,2023-12-19T00:38:56Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-12-19T00:41:01.9Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612746,38,37,2023-12-19T00:41:28Z,1680000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-12-19T00:41:01.9Z,2,REGULAR,substitution,out,['startperiod'],202331,,,1610612746,38,37,2023-12-19T00:41:28Z,1690000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-12-19T00:41:01.9Z,2,REGULAR,substitution,in,['startperiod'],1628464,,,1610612746,38,37,2023-12-19T00:41:28Z,1700000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-12-19T00:41:01.9Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,38,37,2023-12-19T00:41:28Z,1710000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-12-19T00:41:48.5Z,2,REGULAR,period,start,[],0,,,1610612754,38,37,2023-12-19T00:41:48Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M45.00S,2023-12-19T00:42:03.3Z,2,REGULAR,3pt,Jump Shot,[],1630167,17.821944809461236,93.13725490196079,1610612754,41,37,2023-12-19T00:42:09Z,1730000,False,-216.0,115.0,1,left,O. Toppin 24' 3PT  (9 PTS) (T. McConnell 2 AST),"[1630167, 204456]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,24.44,Made,9.0,T. McConnell,204456.0,2.0,,,,,,,,
181,PT11M21.00S,2023-12-19T00:42:25.9Z,2,REGULAR,2pt,Jump Shot,[],1626181,92.32917214191852,28.186274509803923,1610612746,41,37,2023-12-19T00:42:30Z,1750000,False,-109.0,20.0,1,right,MISS N. Powell 11' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,,,,,,,11.08,Missed,,,,,,,,,,,,
182,PT11M18.00S,2023-12-19T00:42:28.9Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612746,41,37,2023-12-19T00:42:30Z,1760000,False,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,181.0,2.0,1.0,1.0,,,,
183,PT11M18.00S,2023-12-19T00:42:28.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,94.40999984741211,50.0,1610612746,41,37,2023-12-19T00:42:28Z,1770000,False,0.0,0.0,1,right,MISS D. Theis tip Layup,[1628464],1610612746.0,LAC,tip,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Missed,,,,,,,,,,,,
184,PT11M17.00S,2023-12-19T00:42:30.0Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612746,41,37,2023-12-19T00:42:30Z,1780000,False,,,0,,D. Theis REBOUND (Off:2 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,183.0,3.0,1.0,2.0,,,,
