actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M31.00S,2023-12-05T00:37:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,10.85742444152431,43.872549019607845,1610612754,4,2,2023-12-05T00:37:49Z,170000,False,31.0,50.0,1,left,M. Turner turnaround Jump Shot (2 PTS) (B. Brown 1 AST),"[1626167, 1628971]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,,,,,,,,,,2.0,B. Brown,1628971.0,1.0,,,,,
19,PT10M20.00S,2023-12-05T00:37:55.2Z,1,REGULAR,2pt,Jump Shot,[],1627759,79.188567674113,44.6078431372549,1610612738,4,4,2023-12-05T00:38:00Z,190000,False,-27.0,143.0,1,right,J. Brown 14' pullup Jump Shot (2 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,14.56,Made,,,,,,,,,,2.0,J. Tatum,1628369.0,1.0,,,,,
21,PT10M07.00S,2023-12-05T00:38:08.1Z,1,REGULAR,3pt,Jump Shot,[],1626167,32.802233902759525,42.64705882352941,1610612754,7,4,2023-12-05T00:38:11Z,210000,False,37.0,256.0,1,left,M. Turner 25' 3PT  (5 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.84,Made,,,,,,,,,,5.0,T. Haliburton,1630169.0,1.0,,,,,
23,PT09M52.00S,2023-12-05T00:38:22.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,68.67608409986859,29.411764705882355,1610612738,7,4,2023-12-05T00:38:26Z,230000,False,-103.0,242.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.29,Missed,,,,,,,,,,,,,,,,,,
24,PT09M49.00S,2023-12-05T00:38:25.6Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,7,4,2023-12-05T00:38:26Z,240000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M41.00S,2023-12-05T00:38:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,9.017739816031538,53.431372549019606,1610612754,7,4,2023-12-05T00:38:38Z,250000,False,-17.0,32.0,1,left,MISS O. Toppin driving Layup - blocked,"[1630167, 201950]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,Holiday,201950.0,,,
26,PT09M41.00S,2023-12-05T00:38:34.5Z,1,REGULAR,block,,[],201950,,,1610612754,7,4,2023-12-05T00:38:36Z,260000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2023-12-05T00:38:37.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,7,4,2023-12-05T00:38:38Z,270000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M36.00S,2023-12-05T00:38:45.2Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612738,7,4,2023-12-05T00:38:51Z,280000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Tatum 2 FT),"[1627741, 1628369]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
30,PT09M36.00S,2023-12-05T00:39:05.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628369,,,1610612738,7,4,2023-12-05T00:39:05Z,300000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT09M36.00S,2023-12-05T00:39:05.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,7,4,2023-12-05T00:39:05Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,
32,PT09M36.00S,2023-12-05T00:39:24.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628369,,,1610612738,7,5,2023-12-05T00:39:24Z,320000,False,,,0,,J. Tatum Free Throw 2 of 2 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
33,PT09M27.00S,2023-12-05T00:39:35.8Z,1,REGULAR,3pt,Jump Shot,[],1626167,8.229303547963205,2.696078431372549,1610612754,7,5,2023-12-05T00:39:41Z,330000,False,237.0,25.0,1,left,MISS M. Turner 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
34,PT09M23.00S,2023-12-05T00:39:39.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,7,5,2023-12-05T00:39:41Z,340000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT09M17.00S,2023-12-05T00:39:46.9Z,1,REGULAR,3pt,Jump Shot,[],201950,67.7562417871222,45.83333333333333,1610612738,7,5,2023-12-05T00:40:14Z,350000,False,-21.0,251.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.15,Missed,,,,,,,,,,,,,,,,,,
36,PT09M16.00S,2023-12-05T00:39:47.9Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,7,5,2023-12-05T00:40:14Z,360000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT09M09.00S,2023-12-05T00:39:55.1Z,1,REGULAR,3pt,Jump Shot,[],1628971,29.517082785808146,26.47058823529412,1610612754,10,5,2023-12-05T00:40:06Z,370000,False,118.0,225.0,1,left,B. Brown 25' 3PT pullup (5 PTS) (O. Toppin 1 AST),"[1628971, 1630167]",1610612754.0,IND,pullup,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,25.39,Made,,,,,,,,,,5.0,O. Toppin,1630167.0,1.0,,,,,
39,PT08M45.00S,2023-12-05T00:40:18.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,88.38699080157687,49.754901960784316,1610612738,10,5,2023-12-05T00:42:48Z,390000,False,-1.0,57.0,1,right,MISS J. Tatum driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,,
40,PT08M42.00S,2023-12-05T00:40:21.5Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,10,5,2023-12-05T00:40:22Z,400000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M39.00S,2023-12-05T00:40:24.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,25.04927726675427,85.29411764705883,1610612754,10,5,2023-12-05T00:40:30Z,410000,False,-176.0,183.0,1,left,MISS B. Hield 25' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
42,PT08M36.00S,2023-12-05T00:40:27.1Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,10,5,2023-12-05T00:40:30Z,420000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT08M30.00S,2023-12-05T00:40:35.2Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612738,10,5,2023-12-05T00:40:39Z,430000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612738.0,BOS,bad pass,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,,
44,PT08M20.00S,2023-12-05T00:40:48.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,31.35676741130092,56.86274509803921,1610612754,10,5,2023-12-05T00:40:53Z,440000,False,-34.0,242.0,1,left,MISS T. Haliburton 24' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,24.47,Missed,,,,,,,,,,,,,,,,,,
45,PT08M16.00S,2023-12-05T00:40:52.3Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,10,5,2023-12-05T00:40:53Z,450000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT08M11.00S,2023-12-05T00:40:57.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,93.64323258869908,48.28431372549019,1610612738,10,7,2023-12-05T00:41:01Z,460000,False,-9.0,7.0,1,right,J. Brown running DUNK (4 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,4.0,,,,,,,,
47,PT07M53.00S,2023-12-05T00:41:14.4Z,1,REGULAR,3pt,Jump Shot,[],1626167,31.225361366622867,69.6078431372549,1610612754,10,7,2023-12-05T00:41:19Z,470000,False,-98.0,241.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
48,PT07M49.00S,2023-12-05T00:41:18.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,10,7,2023-12-05T00:41:19Z,480000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M45.00S,2023-12-05T00:41:22.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,74.58935611038108,85.04901960784314,1610612738,10,7,2023-12-05T00:41:34Z,490000,False,175.0,186.0,1,right,MISS J. Brown 25' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
50,PT07M42.00S,2023-12-05T00:41:25.6Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,10,7,2023-12-05T00:41:34Z,500000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M32.00S,2023-12-05T00:41:35.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,17.16491458607096,48.28431372549019,1610612754,12,7,2023-12-05T00:41:40Z,510000,False,9.0,109.0,1,left,T. Haliburton 10' driving floating Jump Shot (2 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,10.92,Made,,,,,,,,,,2.0,,,,,,,,
52,PT07M13.00S,2023-12-05T00:41:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,88.91261498028909,41.42156862745098,1610612738,12,7,2023-12-05T00:41:59Z,520000,False,-43.0,52.0,1,right,MISS J. Tatum 6' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
53,PT07M12.00S,2023-12-05T00:41:57.2Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,12,7,2023-12-05T00:41:57Z,530000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,52.0,3.0,2.0,1.0,,,,,,,,,,,,,,
54,PT07M12.00S,2023-12-05T00:41:57.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628369,94.40999984741211,50.0,1610612738,12,7,2023-12-05T00:42:14Z,540000,False,0.0,0.0,1,right,MISS J. Tatum tip Layup,[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
55,PT07M12.00S,2023-12-05T00:41:57.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,12,7,2023-12-05T00:42:14Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,54.0,,,,,,,,,,,,,,,,,
56,PT07M12.00S,2023-12-05T00:42:07.8Z,1,REGULAR,foul,personal,[],1628971,,,1610612738,12,7,2023-12-05T00:42:24Z,560000,False,,,0,,B. Brown loose ball personal FOUL (1 PF),"[1628971, 1628369]",1610612754.0,IND,loose ball,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
58,PT07M07.00S,2023-12-05T00:42:29.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,84.83902759526939,56.86274509803921,1610612738,12,9,2023-12-05T00:42:34Z,580000,False,34.0,90.0,1,right,J. Brown 9' turnaround fadeaway Jump Shot (6 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.63,Made,,,,,,,,,,6.0,,,,,,,,
59,PT06M49.00S,2023-12-05T00:42:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.360709592641262,44.6078431372549,1610612754,14,9,2023-12-05T00:44:41Z,590000,False,27.0,26.0,1,left,M. Turner cutting Layup (7 PTS) (B. Brown 2 AST),"[1626167, 1628971]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.76,Made,,,,,,,,,,7.0,B. Brown,1628971.0,2.0,,,,,
61,PT06M49.00S,2023-12-05T00:42:51.6Z,1,REGULAR,foul,personal,['1freethrow'],201143,,,1610612754,14,9,2023-12-05T00:43:01Z,610000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Turner 1 FT),"[201143, 1626167]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
63,PT06M49.00S,2023-12-05T00:44:22.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,14,9,2023-12-05T00:44:22Z,630000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,14,9,2023-12-05T00:45:57Z,640000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,out,[],1630167,,,1610612754,14,9,2023-12-05T00:45:57Z,650000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,out,[],1627741,,,1610612754,14,9,2023-12-05T00:45:57Z,660000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,out,[],201950,,,1610612754,14,9,2023-12-05T00:45:57Z,670000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,out,[],1628369,,,1610612754,14,9,2023-12-05T00:45:57Z,680000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,in,[],1630174,,,1610612754,14,9,2023-12-05T00:45:57Z,690000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,14,9,2023-12-05T00:45:57Z,700000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,in,[],204456,,,1610612754,14,9,2023-12-05T00:45:57Z,710000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,in,[],1630625,,,1610612754,14,9,2023-12-05T00:45:57Z,720000,False,,,0,,SUB in: D. Banton,[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M49.00S,2023-12-05T00:45:11.2Z,1,REGULAR,substitution,in,[],1630573,,,1610612754,14,9,2023-12-05T00:45:57Z,730000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M49.00S,2023-12-05T00:46:31.8Z,1,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,15,9,2023-12-05T00:46:31Z,740000,False,,,0,,M. Turner Free Throw 1 of 1 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
75,PT06M29.00S,2023-12-05T00:46:53.8Z,1,REGULAR,3pt,Jump Shot,[],1630573,81.553876478318,96.56862745098039,1610612738,15,12,2023-12-05T00:46:59Z,750000,False,233.0,121.0,1,right,S. Hauser 26' 3PT  (3 PTS) (A. Horford 1 AST),"[1630573, 201143]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,26.23,Made,,,,,,,,,,3.0,A. Horford,201143.0,1.0,,,,,
77,PT06M09.00S,2023-12-05T00:47:12.7Z,1,REGULAR,2pt,Jump Shot,[],1628971,26.10052562417871,69.36274509803921,1610612754,17,12,2023-12-05T00:47:21Z,770000,False,-97.0,193.0,1,left,B. Brown 21' pullup Jump Shot (7 PTS),[1628971],1610612754.0,IND,pullup,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left Center,21.57,Made,,,,,,,,,,7.0,,,,,,,,
78,PT05M59.00S,2023-12-05T00:47:25.2Z,1,REGULAR,foul,offensive,[],1627759,,,1610612738,17,12,2023-12-05T00:47:40Z,780000,False,,,0,,J. Brown offensive FOUL (2 PF),"[1627759, 204456]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,1830.0,2.0,0.0,McConnell,204456.0,,,,,,,,,
80,PT05M59.00S,2023-12-05T00:47:25.2Z,1,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,17,12,2023-12-05T00:47:25Z,800000,False,,,0,,J. Brown offensive foul TURNOVER (1 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,1830.0,,,,,,,,,,,1.0,,
81,PT05M59.00S,2023-12-05T00:47:42.3Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,17,12,2023-12-05T00:47:44Z,810000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M59.00S,2023-12-05T00:47:42.3Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,17,12,2023-12-05T00:47:44Z,820000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M45.00S,2023-12-05T00:47:56.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,7.966491458607096,44.11764705882353,1610612754,17,12,2023-12-05T00:48:00Z,830000,False,29.0,22.0,1,left,MISS B. Mathurin cutting Layup,[1631097],1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
84,PT05M42.00S,2023-12-05T00:47:59.1Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612738,17,12,2023-12-05T00:48:00Z,840000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
