actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M44.00S,2024-01-24T00:12:03.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,2,2,2024-01-24T00:12:15Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,14.0,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2024-01-24T00:12:32.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,81.8166885676741,28.921568627450984,1610612754,4,2,2024-01-24T00:12:36Z,180000,False,-105.0,118.0,1,right,P. Siakam 15' pullup Jump Shot (2 PTS),[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,15.85,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M26.00S,2024-01-24T00:12:46.0Z,1,REGULAR,3pt,Jump Shot,[],1627750,31.882391590013142,58.08823529411765,1610612743,4,5,2024-01-24T00:12:50Z,190000,False,-40.0,247.0,1,left,J. Murray 25' 3PT pullup (3 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.05,Made,,,,,3.0,,,,,,,,,,,,,
20,PT10M05.00S,2024-01-24T00:13:05.3Z,1,REGULAR,3pt,Jump Shot,[],1629614,86.5473061760841,4.166666666666666,1610612754,4,5,2024-01-24T00:13:09Z,200000,False,-229.0,74.0,1,right,MISS A. Nembhard 24' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,24.08,Missed,,,,,,,,,,,,,,,,,,
21,PT10M02.00S,2024-01-24T00:13:08.3Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,4,5,2024-01-24T00:13:09Z,210000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M45.00S,2024-01-24T00:13:25.7Z,1,REGULAR,2pt,Jump Shot,[],1629008,15.062417871222076,78.92156862745098,1610612743,4,5,2024-01-24T00:13:32Z,220000,False,-145.0,89.0,1,left,MISS M. Porter Jr. 16' step back Shot,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,16.98,Missed,,,,,,,,,,,,,,,,,,
23,PT09M41.00S,2024-01-24T00:13:29.7Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,4,5,2024-01-24T00:13:32Z,230000,False,,,0,,N. Jokic REBOUND (Off:1 Def:0),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT09M41.00S,2024-01-24T00:13:29.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,4,7,2024-01-24T00:13:29Z,240000,False,0.0,0.0,1,left,N. Jokic tip Layup (4 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
25,PT09M33.00S,2024-01-24T00:13:38.0Z,1,REGULAR,2pt,Jump Shot,[],1626167,72.09264126149803,47.30392156862745,1610612754,6,7,2024-01-24T00:13:42Z,250000,False,-13.0,210.0,1,right,M. Turner 21' step back Jump Shot (2 PTS) (A. Nembhard 1 AST),"[1626167, 1629614]",1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,21.02,Made,,,,,2.0,,,A. Nembhard,1629614.0,1.0,,,,,,,,
26,PT09M13.00S,2024-01-24T00:13:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,6.1268068331143235,52.450980392156865,1610612743,6,9,2024-01-24T00:14:03Z,260000,False,-12.0,5.0,1,left,J. Murray driving reverse Layup (5 PTS),[1627750],1610612743.0,DEN,driving reverse,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,5.0,,,,,,,,,,,,,
27,PT09M05.00S,2024-01-24T00:14:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.67214191852825,50.245098039215684,1610612754,8,9,2024-01-24T00:14:10Z,270000,False,1.0,26.0,1,right,P. Siakam driving finger roll Layup (4 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,4.0,,,A. Nembhard,1629614.0,2.0,,,,,,,,
28,PT08M56.00S,2024-01-24T00:14:14.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.338370565045992,50.245098039215684,1610612743,8,11,2024-01-24T00:14:20Z,280000,False,-1.0,-2.0,1,left,A. Gordon driving DUNK (2 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,2.0,,,J. Murray,1627750.0,1.0,,,,,,,,
30,PT08M47.00S,2024-01-24T00:14:24.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.32917214191852,46.07843137254902,1610612754,10,11,2024-01-24T00:14:27Z,300000,False,-20.0,20.0,1,right,M. Turner Layup (4 PTS) (P. Siakam 1 AST),"[1626167, 1627783]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,4.0,,,P. Siakam,1627783.0,1.0,,,,,,,,
32,PT08M30.00S,2024-01-24T00:14:40.5Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,10,11,2024-01-24T00:14:44Z,320000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 1627741]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Hield,1627741.0,,,,,
33,PT08M30.00S,2024-01-24T00:14:40.5Z,1,REGULAR,steal,,[],1627741,,,1610612754,10,11,2024-01-24T00:14:42Z,330000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
34,PT08M21.00S,2024-01-24T00:14:50.6Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612754,10,11,2024-01-24T00:14:53Z,340000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 203484]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,
35,PT08M21.00S,2024-01-24T00:14:50.6Z,1,REGULAR,steal,,[],203484,,,1610612743,10,11,2024-01-24T00:14:52Z,350000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
36,PT08M18.00S,2024-01-24T00:14:53.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203484,6.258212877792378,47.30392156862745,1610612743,10,13,2024-01-24T00:25:28Z,360000,False,13.0,6.0,1,left,K. Caldwell-Pope running reverse Layup (2 PTS) (M. Porter Jr. 1 AST),"[203484, 1629008]",1610612743.0,DEN,running reverse,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,2.0,,,M. Porter Jr.,1629008.0,1.0,,,,,,,,
38,PT08M02.00S,2024-01-24T00:15:11.2Z,1,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,10,13,2024-01-24T00:15:30Z,380000,False,,,0,,A. Nembhard bad pass out-of-bounds TURNOVER (1 TO),[1629614],1610612754.0,IND,bad pass,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,202049.0,,,,
39,PT08M02.00S,2024-01-24T00:15:26.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,10,13,2024-01-24T00:15:26Z,390000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M50.00S,2024-01-24T00:18:30.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203484,25.969119579500656,16.911764705882355,1610612743,10,13,2024-01-24T00:18:34Z,400000,False,165.0,192.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
43,PT07M47.00S,2024-01-24T00:18:33.0Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,10,13,2024-01-24T00:18:34Z,410000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,42.0,2.0,1.0,1.0,,,,,,,,,,,,,,
44,PT07M38.00S,2024-01-24T00:18:41.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629008,23.866622864651774,44.36274509803921,1610612743,10,13,2024-01-24T00:18:45Z,420000,False,28.0,172.0,1,left,MISS M. Porter Jr. 17' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,17.41,Missed,,,,,,,,,,,,,,,,,,
45,PT07M35.00S,2024-01-24T00:18:44.5Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,10,13,2024-01-24T00:18:45Z,430000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M20.00S,2024-01-24T00:19:00.0Z,1,REGULAR,2pt,Jump Shot,[],1626167,76.42904073587385,47.549019607843135,1610612754,10,13,2024-01-24T00:19:06Z,440000,False,-12.0,169.0,1,right,MISS M. Turner 16' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,16.95,Missed,,,,,,,,,,,,,,,,,,
47,PT07M16.00S,2024-01-24T00:19:04.0Z,1,REGULAR,rebound,offensive,[],1630174,,,1610612754,10,13,2024-01-24T00:19:06Z,450000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,,,46.0,2.0,1.0,1.0,,,,,,,,,,,,,,
48,PT07M06.00S,2024-01-24T00:19:14.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,91.93495400788436,13.970588235294118,1610612754,12,13,2024-01-24T00:19:18Z,460000,False,-180.0,23.0,1,right,P. Siakam 18' step back Jump Shot (6 PTS),[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left,18.16,Made,,,,,6.0,,,,,,,,,,,,,
49,PT06M44.00S,2024-01-24T00:19:35.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,8.754927726675426,42.15686274509804,1610612743,12,13,2024-01-24T00:19:47Z,470000,False,39.0,30.0,1,left,MISS N. Jokic turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.92,Missed,,,,,,,,,,,,,,,,,,
50,PT06M42.00S,2024-01-24T00:19:37.5Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,12,13,2024-01-24T00:19:47Z,480000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT06M39.00S,2024-01-24T00:19:54.0Z,1,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612754,12,13,2024-01-24T00:20:01Z,490000,False,,,0,,A. Nesmith step out-of-bounds TURNOVER (1 TO),[1630174],1610612754.0,IND,step,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,201638.0,,,,
52,PT06M25.00S,2024-01-24T00:20:25.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,6.389618922470433,47.794117647058826,1610612743,12,13,2024-01-24T00:20:29Z,500000,False,11.0,8.0,1,left,MISS K. Caldwell-Pope driving finger roll Layup,[203484],1610612743.0,DEN,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
53,PT06M22.00S,2024-01-24T00:20:28.3Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,12,13,2024-01-24T00:20:29Z,510000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,52.0,3.0,2.0,1.0,,,,,,,,,,,,,,
54,PT06M17.00S,2024-01-24T00:20:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626167,92.59198423127464,54.41176470588235,1610612754,14,13,2024-01-24T00:20:40Z,520000,False,22.0,17.0,1,right,M. Turner running finger roll Layup (6 PTS) (A. Nembhard 3 AST),"[1626167, 1629614]",1610612754.0,IND,running finger roll,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,6.0,,,A. Nembhard,1629614.0,3.0,,,,,,,,
56,PT06M03.00S,2024-01-24T00:20:46.1Z,1,REGULAR,2pt,Jump Shot,[],1627750,21.632720105124836,47.794117647058826,1610612743,14,15,2024-01-24T00:21:08Z,540000,False,11.0,151.0,1,left,J. Murray 15' step back Jump Shot (7 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,15.12,Made,,,,,7.0,,,,,,,,,,,,,
57,PT05M49.00S,2024-01-24T00:21:02.3Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612754,14,15,2024-01-24T00:21:07Z,550000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Siakam 2 FT),"[203932, 1627783]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Siakam,1627783.0
59,PT05M49.00S,2024-01-24T00:21:37.0Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,15,15,2024-01-24T00:21:37Z,570000,False,,,0,,P. Siakam Free Throw 1 of 2 (7 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
60,PT05M49.00S,2024-01-24T00:21:37.6Z,1,REGULAR,substitution,out,[],1627741,,,1610612754,15,15,2024-01-24T00:21:44Z,580000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M49.00S,2024-01-24T00:21:37.6Z,1,REGULAR,substitution,out,[],1627750,,,1610612754,15,15,2024-01-24T00:21:44Z,590000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M49.00S,2024-01-24T00:21:37.6Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,15,15,2024-01-24T00:21:44Z,600000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M49.00S,2024-01-24T00:21:37.6Z,1,REGULAR,substitution,in,[],202704,,,1610612754,15,15,2024-01-24T00:21:44Z,610000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M49.00S,2024-01-24T00:22:03.3Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,16,15,2024-01-24T00:22:03Z,620000,False,,,0,,P. Siakam Free Throw 2 of 2 (8 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
65,PT05M26.00S,2024-01-24T00:22:28.8Z,1,REGULAR,3pt,Jump Shot,[],203999,38.32128777923784,23.03921568627451,1610612743,16,15,2024-01-24T00:22:49Z,630000,False,135.0,308.0,1,left,MISS N. Jokic 33' turnaround 3PT,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,33.59,Missed,,,,,,,,,,,,,,,,,,
66,PT05M25.00S,2024-01-24T00:22:29.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,16,15,2024-01-24T00:22:40Z,640000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,65.0,,,,,,,,,,,,,,,,,
67,PT05M25.00S,2024-01-24T00:22:33.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612743,16,15,2024-01-24T00:22:41Z,650000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,201638.0,,,,
70,PT05M20.00S,2024-01-24T00:23:05.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,16,15,2024-01-24T00:23:05Z,680000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M18.00S,2024-01-24T00:26:09.8Z,1,REGULAR,jumpball,recovered,[],1630174,,,1610612754,16,15,2024-01-24T00:26:09Z,700000,False,,,0,,Jump Ball M. Turner vs. N. Jokic: Tip to A. Nesmith,"[1630174, 1626167, 203999]",1610612754.0,IND,challenge,A. Nesmith,1630174.0,Nesmith,A. Nesmith,Turner,1626167.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
75,PT04M57.00S,2024-01-24T00:26:30.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,91.14651773981603,27.450980392156865,1610612754,18,15,2024-01-24T00:26:35Z,730000,False,-113.0,31.0,1,right,P. Siakam 11' turnaround fadeaway Jump Shot (10 PTS),[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,11.68,Made,,,,,10.0,,,,,,,,,,,,,
76,PT04M36.00S,2024-01-24T00:26:51.1Z,1,REGULAR,2pt,Jump Shot,[],203999,20.71287779237845,45.83333333333333,1610612743,18,15,2024-01-24T00:26:56Z,740000,False,21.0,142.0,1,left,MISS N. Jokic 14' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Center,14.37,Missed,,,,,,,,,,,,,,,,,,
77,PT04M33.00S,2024-01-24T00:26:54.1Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,18,15,2024-01-24T00:26:56Z,750000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Center,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT04M18.00S,2024-01-24T00:27:10.0Z,1,REGULAR,2pt,Jump Shot,[],1629614,92.9862023653088,73.0392156862745,1610612754,20,15,2024-01-24T00:27:15Z,760000,False,115.0,13.0,1,right,A. Nembhard 11' fadeaway Jump Shot (4 PTS),[1629614],1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,11.6,Made,,,,,4.0,,,,,,,,,,,,,
79,PT04M07.00S,2024-01-24T00:27:21.5Z,1,REGULAR,3pt,Jump Shot,[],203932,29.25427069645204,75.73529411764706,1610612743,20,15,2024-01-24T00:27:26Z,770000,False,-129.0,222.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
80,PT04M03.00S,2024-01-24T00:27:25.3Z,1,REGULAR,rebound,offensive,[],203484,,,1610612743,20,15,2024-01-24T00:27:25Z,780000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,79.0,2.0,1.0,1.0,,,,,,,,,,,,,,
81,PT03M54.00S,2024-01-24T00:27:34.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203999,10.85742444152431,41.42156862745098,1610612743,20,17,2024-01-24T00:27:39Z,790000,False,43.0,50.0,1,left,N. Jokic 6' turnaround Hook (6 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.56,Made,,,,,6.0,,,,,,,,,,,,,
82,PT03M32.00S,2024-01-24T00:27:55.1Z,1,REGULAR,turnover,lost ball,[],1629614,,,1610612754,20,17,2024-01-24T00:27:58Z,800000,False,,,0,,A. Nembhard lost ball TURNOVER (2 TO),"[1629614, 202704]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Jackson,202704.0,,,,,
83,PT03M32.00S,2024-01-24T00:27:55.1Z,1,REGULAR,steal,,[],202704,,,1610612743,20,17,2024-01-24T00:27:56Z,810000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
