actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
25,PT09M34.00S,2023-11-25T01:13:35.5Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,6,4,2023-11-25T01:13:35Z,250000,False,,,0,,M. Turner Free Throw 1 of 2 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
26,PT09M34.00S,2023-11-25T01:13:51.0Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,7,4,2023-11-25T01:13:51Z,260000,False,,,0,,M. Turner Free Throw 2 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
27,PT09M21.00S,2023-11-25T01:14:05.8Z,1,REGULAR,3pt,Jump Shot,[],1631093,65.91655716162943,42.64705882352941,1610612765,7,4,2023-11-25T01:14:10Z,270000,False,-37.0,268.0,1,right,MISS J. Ivey 27' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
28,PT09M17.00S,2023-11-25T01:14:09.8Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,7,4,2023-11-25T01:14:10Z,280000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,
29,PT08M56.00S,2023-11-25T01:14:33.2Z,1,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612754,7,4,2023-11-25T01:14:39Z,290000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Turner 2 FT),"[1630191, 1626167]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,204059.0,1.0,0.0,Turner,1626167.0,,,,,
31,PT08M56.00S,2023-11-25T01:14:58.2Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,8,4,2023-11-25T01:14:58Z,310000,False,,,0,,M. Turner Free Throw 1 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
32,PT08M56.00S,2023-11-25T01:15:13.0Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,9,4,2023-11-25T01:15:13Z,320000,False,,,0,,M. Turner Free Throw 2 of 2 (9 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
33,PT08M47.00S,2023-11-25T01:15:24.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,81.2910643889619,60.29411764705882,1610612765,9,6,2023-11-25T01:15:27Z,330000,False,51.0,123.0,1,right,C. Cunningham 13' pullup Jump Shot (2 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,13.37,Made,2.0,,,,,,,,,,,,,,,,,
34,PT08M34.00S,2023-11-25T01:15:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.389618922470433,52.20588235294118,1610612754,11,6,2023-11-25T01:15:40Z,340000,False,-11.0,8.0,1,left,B. Brown driving reverse Layup (2 PTS),[1628971],1610612754.0,IND,driving reverse,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.34,Made,2.0,,,,,,,,,,,,,,,,,
35,PT08M25.00S,2023-11-25T01:15:45.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,92.85479632063075,49.26470588235294,1610612765,11,8,2023-11-25T01:15:49Z,350000,False,-4.0,15.0,1,right,I. Stewart DUNK (4 PTS) (J. Ivey 2 AST),"[1630191, 1631093]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.52,Made,4.0,,,,,J. Ivey,1631093.0,2.0,,,,,,,,,,
37,PT08M18.00S,2023-11-25T01:15:51.8Z,1,REGULAR,3pt,Jump Shot,[],1630167,28.465834428383708,16.911764705882355,1610612754,11,8,2023-11-25T01:15:57Z,370000,False,165.0,215.0,1,left,MISS O. Toppin 27' pullup 3PT,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
38,PT08M16.00S,2023-11-25T01:15:53.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,11,8,2023-11-25T01:15:57Z,380000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,37.0,,,,,,,,,,,,,,,,
40,PT08M04.00S,2023-11-25T01:16:10.6Z,1,REGULAR,2pt,Jump Shot,[],1630595,75.77201051248358,50.49019607843137,1610612765,11,8,2023-11-25T01:16:17Z,400000,False,2.0,175.0,1,right,MISS C. Cunningham 17' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,17.52,Missed,,,,,,,,,,,,,,,,,,
41,PT07M59.00S,2023-11-25T01:16:15.6Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,11,8,2023-11-25T01:16:17Z,410000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,40.0,3.0,2.0,1.0,,,,,,,,,,,,,
42,PT07M47.00S,2023-11-25T01:16:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,92.59198423127464,47.30392156862745,1610612765,11,8,2023-11-25T01:16:31Z,420000,False,-13.0,17.0,1,right,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,,,,,,,
43,PT07M45.00S,2023-11-25T01:16:29.5Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612754,11,8,2023-11-25T01:16:31Z,430000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,
44,PT07M30.00S,2023-11-25T01:16:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,8.886333771353483,54.166666666666664,1610612754,11,8,2023-11-25T01:16:48Z,440000,False,-21.0,31.0,1,left,MISS T. Haliburton driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
45,PT07M27.00S,2023-11-25T01:16:48.1Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,11,8,2023-11-25T01:16:48Z,450000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,
46,PT07M20.00S,2023-11-25T01:16:54.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,93.11760840998686,48.03921568627451,1610612765,11,10,2023-11-25T01:16:57Z,460000,False,-10.0,12.0,1,right,M. Bagley III DUNK (2 PTS) (J. Ivey 3 AST),"[1628963, 1631093]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,,,,,J. Ivey,1631093.0,3.0,,,,,,,,,,
48,PT07M20.00S,2023-11-25T01:16:57.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,11,10,2023-11-25T01:16:57Z,480000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M20.00S,2023-11-25T01:19:04.4Z,1,REGULAR,substitution,out,[],1628963,,,1610612754,11,10,2023-11-25T01:19:26Z,490000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M20.00S,2023-11-25T01:19:04.4Z,1,REGULAR,substitution,in,[],1631105,,,1610612754,11,10,2023-11-25T01:19:26Z,500000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M06.00S,2023-11-25T01:20:06.1Z,1,REGULAR,3pt,Jump Shot,[],1630167,31.750985545335087,60.29411764705882,1610612754,14,10,2023-11-25T01:20:10Z,510000,False,-51.0,246.0,1,left,O. Toppin 25' 3PT  (3 PTS) (T. Haliburton 2 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,25.13,Made,3.0,,,,,T. Haliburton,1630169.0,2.0,,,,,,,,,,
53,PT06M47.00S,2023-11-25T01:20:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.85479632063075,57.35294117647059,1610612765,14,10,2023-11-25T01:20:28Z,530000,False,37.0,15.0,1,right,MISS C. Cunningham driving Layup - blocked,"[1630595, 1626167]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,Turner,1626167.0,,,
54,PT06M47.00S,2023-11-25T01:20:23.7Z,1,REGULAR,block,,[],1626167,,,1610612765,14,10,2023-11-25T01:20:25Z,540000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT06M43.00S,2023-11-25T01:20:27.7Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,14,10,2023-11-25T01:20:28Z,550000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,53.0,1.0,0.0,1.0,,,,,,,,,,,,,
56,PT06M43.00S,2023-11-25T01:20:27.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,14,12,2023-11-25T01:21:29Z,560000,False,0.0,0.0,1,right,J. Duren putback DUNK (2 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
57,PT06M36.00S,2023-11-25T01:20:34.2Z,1,REGULAR,3pt,Jump Shot,[],1630169,32.53942181340342,32.59803921568628,1610612754,14,12,2023-11-25T01:20:38Z,570000,False,87.0,253.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
58,PT06M34.00S,2023-11-25T01:20:36.2Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,14,12,2023-11-25T01:20:38Z,580000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,57.0,4.0,3.0,1.0,,,,,,,,,,,,,
59,PT06M29.00S,2023-11-25T01:20:41.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,91.67214191852825,42.8921568627451,1610612765,14,14,2023-11-25T01:20:47Z,590000,False,-36.0,26.0,1,right,J. Ivey running Layup (2 PTS) (A. Thompson 2 AST),"[1631093, 1641709]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,4.39,Made,2.0,,,,,A. Thompson,1641709.0,2.0,,,,,,,,,,
61,PT06M16.00S,2023-11-25T01:20:54.5Z,1,REGULAR,2pt,Jump Shot,[],1630169,10.33180026281209,24.264705882352942,1610612754,14,14,2023-11-25T01:20:58Z,610000,False,129.0,45.0,1,left,MISS T. Haliburton 13' pullup Shot - blocked,"[1630169, 1631093]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,13.62,Missed,,,,,,,,,,,,,,Ivey,1631093.0,,,
62,PT06M16.00S,2023-11-25T01:20:54.5Z,1,REGULAR,block,,[],1631093,,,1610612754,14,14,2023-11-25T01:20:56Z,620000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
63,PT06M16.00S,2023-11-25T01:20:54.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,14,14,2023-11-25T01:20:58Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Right,,,,61.0,,,,,,,,,,,,,,,,
65,PT06M16.00S,2023-11-25T01:20:58.9Z,1,REGULAR,substitution,out,[],1628971,,,1610612754,14,14,2023-11-25T01:21:04Z,650000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M16.00S,2023-11-25T01:20:58.9Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,14,14,2023-11-25T01:21:04Z,660000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M14.00S,2023-11-25T01:21:27.3Z,1,REGULAR,foul,personal,[],1631093,,,1610612754,14,14,2023-11-25T01:21:33Z,670000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 1631097]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627963.0,1.0,0.0,Mathurin,1631097.0,,,,,
69,PT06M07.00S,2023-11-25T01:21:41.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626167,8.492115637319317,50.0,1610612754,14,14,2023-11-25T01:21:48Z,690000,False,0.0,27.0,1,left,MISS M. Turner cutting DUNK - blocked,"[1626167, 1630191]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,Stewart,1630191.0,,,
70,PT06M07.00S,2023-11-25T01:21:41.7Z,1,REGULAR,block,,[],1630191,,,1610612754,14,14,2023-11-25T01:21:43Z,700000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M04.00S,2023-11-25T01:21:44.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,14,14,2023-11-25T01:21:48Z,710000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,69.0,2.0,1.0,1.0,,,,,,,,,,,,,
72,PT06M02.00S,2023-11-25T01:21:46.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,90.09526938239159,94.36274509803921,1610612765,14,17,2023-11-25T01:21:54Z,720000,False,222.0,41.0,1,right,J. Ivey 3PT  (5 PTS) (C. Cunningham 1 AST),"[1631093, 1630595]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,22.55,Made,5.0,,,,,C. Cunningham,1630595.0,1.0,,,,,,,,,,
73,PT05M48.00S,2023-11-25T01:22:00.3Z,1,REGULAR,3pt,Jump Shot,[],1630169,32.802233902759525,45.34313725490196,1610612754,14,17,2023-11-25T01:22:05Z,730000,False,23.0,256.0,1,left,MISS T. Haliburton 25' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
74,PT05M44.00S,2023-11-25T01:22:04.3Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,14,17,2023-11-25T01:22:05Z,740000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,
75,PT05M40.00S,2023-11-25T01:22:07.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,71.56701708278581,20.34313725490196,1610612765,14,17,2023-11-25T01:26:46Z,750000,False,-148.0,215.0,1,right,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2023-11-25T01:22:11.9Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,14,17,2023-11-25T01:22:16Z,760000,False,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,75.0,3.0,2.0,1.0,,,,,,,,,,,,,
77,PT05M36.00S,2023-11-25T01:22:12.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,14,17,2023-11-25T01:22:12Z,770000,False,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
78,PT05M35.00S,2023-11-25T01:22:13.4Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,14,17,2023-11-25T01:22:13Z,780000,False,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,,,77.0,4.0,2.0,2.0,,,,,,,,,,,,,
79,PT05M35.00S,2023-11-25T01:22:13.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,14,17,2023-11-25T01:22:13Z,790000,False,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
80,PT05M35.00S,2023-11-25T01:22:15.5Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,14,17,2023-11-25T01:22:15Z,800000,False,,,0,,I. Stewart REBOUND (Off:3 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,,,79.0,5.0,2.0,3.0,,,,,,,,,,,,,
81,PT05M35.00S,2023-11-25T01:22:16.3Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612765,14,17,2023-11-25T01:22:24Z,810000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Stewart 2 FT),"[1626167, 1630191]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Stewart,1630191.0,,,,,
83,PT05M35.00S,2023-11-25T01:22:42.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630191,,,1610612765,14,18,2023-11-25T01:22:42Z,830000,False,,,0,,I. Stewart Free Throw 1 of 2 (5 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
85,PT05M35.00S,2023-11-25T01:22:43.0Z,1,REGULAR,substitution,in,[],1630188,,,1610612765,14,18,2023-11-25T01:22:45Z,850000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M35.00S,2023-11-25T01:22:43.0Z,1,REGULAR,substitution,out,[],1630167,,,1610612765,14,18,2023-11-25T01:22:57Z,860000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
