actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
183,PT10M43.00S,2024-03-14T00:10:35.9Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612754,30,34,2024-03-14T00:10:45Z,1810000,False,,,0,,A. Caruso shooting personal FOUL (2 PF) (McConnell 2 FT),"[1627936, 204456]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626302.0,2.0,0.0,McConnell,204456.0,,,,,
185,PT10M43.00S,2024-03-14T00:11:08.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",204456,,,1610612754,31,34,2024-03-14T00:11:08Z,1830000,False,,,0,,T. McConnell Free Throw 1 of 2 (6 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
186,PT10M43.00S,2024-03-14T00:11:26.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",204456,,,1610612754,32,34,2024-03-14T00:11:26Z,1840000,False,,,0,,T. McConnell Free Throw 2 of 2 (7 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
187,PT10M30.00S,2024-03-14T00:11:41.7Z,2,REGULAR,turnover,bad pass,[],1629632,,,1610612741,32,34,2024-03-14T00:11:45Z,1850000,False,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1627783]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,Siakam,1627783.0,,,,,,,,,,
188,PT10M30.00S,2024-03-14T00:11:41.7Z,2,REGULAR,steal,,[],1627783,,,1610612754,32,34,2024-03-14T00:11:43Z,1860000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
189,PT10M23.00S,2024-03-14T00:11:49.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,6.258212877792378,49.01960784313725,1610612754,34,34,2024-03-14T00:11:54Z,1870000,False,5.0,6.0,1,left,T. McConnell driving Layup (9 PTS) (B. Sheppard 1 AST),"[204456, 1641767]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,9.0,,,,,,,,,B. Sheppard,1641767.0,1.0,,
191,PT10M04.00S,2024-03-14T00:12:10.7Z,2,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612741,34,34,2024-03-14T00:12:15Z,1890000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Terry 2 FT),"[1630188, 1631207]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629178.0,2.0,0.0,Terry,1631207.0,,,,,
193,PT10M04.00S,2024-03-14T00:12:41.4Z,2,REGULAR,freethrow,1 of 2,[],1631207,,,1610612741,34,35,2024-03-14T00:12:41Z,1910000,False,,,0,,D. Terry Free Throw 1 of 2 (1 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
194,PT10M04.00S,2024-03-14T00:12:42.0Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,34,35,2024-03-14T00:12:58Z,1920000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M04.00S,2024-03-14T00:12:42.0Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,34,35,2024-03-14T00:12:58Z,1930000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M04.00S,2024-03-14T00:12:42.0Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,34,35,2024-03-14T00:12:58Z,1940000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M04.00S,2024-03-14T00:12:42.0Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,34,35,2024-03-14T00:12:58Z,1950000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M04.00S,2024-03-14T00:12:42.0Z,2,REGULAR,substitution,in,[],1626167,,,1610612741,34,35,2024-03-14T00:12:58Z,1960000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M04.00S,2024-03-14T00:12:42.0Z,2,REGULAR,substitution,in,[],201942,,,1610612741,34,35,2024-03-14T00:12:58Z,1970000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M04.00S,2024-03-14T00:12:42.0Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,34,35,2024-03-14T00:12:58Z,1980000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M04.00S,2024-03-14T00:12:42.0Z,2,REGULAR,substitution,in,[],1628470,,,1610612741,34,35,2024-03-14T00:12:58Z,1990000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M04.00S,2024-03-14T00:12:41.4Z,2,REGULAR,freethrow,2 of 2,[],1631207,,,1610612741,34,35,2024-03-14T00:13:07Z,2000000,False,,,0,,MISS D. Terry Free Throw 2 of 2,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT10M03.00S,2024-03-14T00:12:42.4Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,34,35,2024-03-14T00:13:07Z,2010000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,
204,PT09M50.00S,2024-03-14T00:13:20.1Z,2,REGULAR,foul,personal,[],1630245,,,1610612754,34,35,2024-03-14T00:13:27Z,2020000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1627783]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1629178.0,1.0,0.0,Siakam,1627783.0,,,,,
206,PT09M46.00S,2024-03-14T00:13:45.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.754927726675426,45.09803921568628,1610612754,36,35,2024-03-14T00:13:48Z,2040000,False,25.0,30.0,1,left,P. Siakam driving finger roll Layup (5 PTS) (T. McConnell 2 AST),"[1627783, 204456]",1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.86,Made,,,,,5.0,,,,,,,,,T. McConnell,204456.0,2.0,,
208,PT09M35.00S,2024-03-14T00:13:55.7Z,2,REGULAR,3pt,Jump Shot,[],1628470,66.5735873850197,45.34313725490196,1610612741,36,35,2024-03-14T00:14:00Z,2060000,False,-23.0,262.0,1,right,MISS T. Craig 26' 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,26.27,Missed,,,,,,,,,,,,,,,,,,
209,PT09M31.00S,2024-03-14T00:13:59.5Z,2,REGULAR,rebound,offensive,[],1631207,,,1610612741,36,35,2024-03-14T00:13:59Z,2070000,False,,,0,,D. Terry REBOUND (Off:1 Def:0),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,208.0,1.0,0.0,1.0,,,,,,,,,,,,,,
210,PT09M31.00S,2024-03-14T00:14:00.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,76.42904073587385,91.91176470588235,1610612741,36,35,2024-03-14T00:14:04Z,2080000,False,210.0,169.0,1,right,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.93,Missed,,,,,,,,,,,,,,,,,,
211,PT09M27.00S,2024-03-14T00:14:04.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,36,35,2024-03-14T00:14:04Z,2090000,False,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,210.0,6.0,4.0,2.0,,,,,,,,,,,,,,
213,PT09M17.00S,2024-03-14T00:14:12.9Z,2,REGULAR,3pt,Jump Shot,[],1641716,22.946780551905388,89.95098039215686,1610612754,39,35,2024-03-14T00:14:17Z,2110000,False,-200.0,163.0,1,left,J. Walker 25' 3PT  (5 PTS) (P. Siakam 1 AST),"[1641716, 1627783]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,25.8,Made,,,,,5.0,,,,,,,,,P. Siakam,1627783.0,1.0,,
215,PT09M06.00S,2024-03-14T00:14:25.7Z,2,REGULAR,foul,offensive,[],203083,,,1610612741,39,35,2024-03-14T00:14:30Z,2130000,False,,,0,,A. Drummond offensive FOUL (2 PF),"[203083, 204456]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1626302.0,2.0,0.0,McConnell,204456.0,,,,,
217,PT09M06.00S,2024-03-14T00:14:25.7Z,2,REGULAR,turnover,offensive foul,[],203083,,,1610612741,39,35,2024-03-14T00:14:25Z,2150000,False,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,1626302.0,,,,,,,,,
218,PT09M06.00S,2024-03-14T00:14:31.7Z,2,REGULAR,substitution,out,[],203083,,,1610612754,39,35,2024-03-14T00:14:38Z,2160000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M06.00S,2024-03-14T00:14:31.7Z,2,REGULAR,substitution,in,[],202696,,,1610612754,39,35,2024-03-14T00:14:38Z,2170000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M46.00S,2024-03-14T00:15:07.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,7.178055190538765,46.07843137254902,1610612754,41,35,2024-03-14T00:15:10Z,2180000,False,20.0,15.0,1,left,P. Siakam driving finger roll Layup (7 PTS),[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,7.0,,,,,,,,,,,,,
221,PT08M29.00S,2024-03-14T00:15:25.9Z,2,REGULAR,turnover,traveling,[],1630245,,,1610612741,41,35,2024-03-14T00:15:30Z,2190000,False,,,0,,A. Dosunmu traveling TURNOVER (1 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,203591.0,,,,,,,,,
222,PT08M17.00S,2024-03-14T00:15:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641716,6.915243101182654,47.30392156862745,1610612754,43,35,2024-03-14T00:15:50Z,2200000,False,13.0,13.0,1,left,J. Walker cutting finger roll Layup (7 PTS) (P. Siakam 2 AST),"[1641716, 1627783]",1610612754.0,IND,cutting finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,7.0,,,,,,,,,P. Siakam,1627783.0,2.0,,
224,PT08M17.00S,2024-03-14T00:15:51.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,43,35,2024-03-14T00:15:51Z,2220000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M57.00S,2024-03-14T00:19:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,92.06636005256242,47.05882352941176,1610612741,43,37,2024-03-14T00:19:07Z,2230000,False,-15.0,22.0,1,right,D. DeRozan driving Layup (9 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,9.0,,,,,,,,,,,,,
226,PT07M36.00S,2024-03-14T00:19:27.2Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612754,43,37,2024-03-14T00:19:33Z,2240000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Turner 2 FT),"[1630245, 1626167]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626302.0,2.0,0.0,Turner,1626167.0,,,,,
228,PT07M36.00S,2024-03-14T00:19:50.6Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,44,37,2024-03-14T00:19:50Z,2260000,False,,,0,,M. Turner Free Throw 1 of 2 (3 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
229,PT07M36.00S,2024-03-14T00:19:51.2Z,2,REGULAR,substitution,out,[],204456,,,1610612754,44,37,2024-03-14T00:20:01Z,2270000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M36.00S,2024-03-14T00:19:51.2Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,44,37,2024-03-14T00:20:01Z,2280000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M36.00S,2024-03-14T00:19:51.2Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,44,37,2024-03-14T00:20:01Z,2290000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M36.00S,2024-03-14T00:19:51.2Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,44,37,2024-03-14T00:20:01Z,2300000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M36.00S,2024-03-14T00:20:19.0Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,45,37,2024-03-14T00:20:19Z,2310000,False,,,0,,M. Turner Free Throw 2 of 2 (4 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
234,PT07M25.00S,2024-03-14T00:20:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,90.88370565045992,44.11764705882353,1610612741,45,39,2024-03-14T00:21:01Z,2320000,False,-29.0,33.0,1,right,D. DeRozan driving finger roll Layup (11 PTS) (N. Vucevic 1 AST),"[201942, 202696]",1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,,,,,11.0,,,,,,,,,N. Vucevic,202696.0,1.0,,
235,PT07M01.00S,2024-03-14T00:20:56.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,5.995400788436268,52.450980392156865,1610612754,47,39,2024-03-14T00:21:03Z,2330000,False,-12.0,4.0,1,left,M. Turner cutting DUNK (6 PTS) (T. Haliburton 4 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,6.0,,,,,,,,,T. Haliburton,1630169.0,4.0,,
237,PT06M49.00S,2024-03-14T00:21:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.19776609724047,58.08823529411765,1610612741,47,41,2024-03-14T00:21:11Z,2350000,False,40.0,21.0,1,right,A. Dosunmu driving finger roll Layup (11 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,,,,,11.0,,,,,,,,,,,,,
238,PT06M37.00S,2024-03-14T00:21:20.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,28.86005256241787,20.833333333333336,1610612754,47,41,2024-03-14T00:21:24Z,2360000,False,146.0,219.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
239,PT06M34.00S,2024-03-14T00:21:23.7Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,47,41,2024-03-14T00:21:24Z,2370000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,238.0,1.0,1.0,0.0,,,,,,,,,,,,,,
240,PT06M23.00S,2024-03-14T00:21:38.5Z,2,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612741,47,41,2024-03-14T00:21:42Z,2380000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Dosunmu 2 FT),"[1630169, 1630245]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1626302.0,1.0,0.0,Dosunmu,1630245.0,,,,,
243,PT06M23.00S,2024-03-14T00:22:00.0Z,2,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,47,42,2024-03-14T00:22:23Z,2400000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (12 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
244,PT06M23.00S,2024-03-14T00:22:00.6Z,2,REGULAR,substitution,out,[],1627783,,,1610612741,47,42,2024-03-14T00:22:15Z,2410000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M23.00S,2024-03-14T00:22:00.6Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,47,42,2024-03-14T00:22:15Z,2420000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M23.00S,2024-03-14T00:22:00.6Z,2,REGULAR,substitution,in,[],1630167,,,1610612741,47,42,2024-03-14T00:22:15Z,2430000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M23.00S,2024-03-14T00:22:00.6Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,47,42,2024-03-14T00:22:15Z,2440000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M23.00S,2024-03-14T00:22:00.0Z,2,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,47,42,2024-03-14T00:22:23Z,2450000,False,,,0,,MISS A. Dosunmu Free Throw 2 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
249,PT06M23.00S,2024-03-14T00:22:00.0Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,47,42,2024-03-14T00:22:23Z,2460000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,248.0,2.0,1.0,1.0,,,,,,,,,,,,,,
250,PT06M05.00S,2024-03-14T00:22:37.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630174,5.601182654402102,50.245098039215684,1610612754,49,42,2024-03-14T00:22:40Z,2470000,False,-1.0,0.0,1,left,A. Nesmith driving DUNK (2 PTS) (O. Toppin 3 AST),"[1630174, 1630167]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,2.0,,,,,,,,,O. Toppin,1630167.0,3.0,,
253,PT05M47.00S,2024-03-14T00:23:13.6Z,2,REGULAR,2pt,Jump Shot,[],201942,93.11760840998686,19.11764705882353,1610612741,49,44,2024-03-14T00:23:17Z,2500000,False,-154.0,12.0,1,right,D. DeRozan 15' Jump Shot (13 PTS) (C. White 1 AST),"[201942, 1629632]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,15.49,Made,,,,,13.0,,,,,,,,,C. White,1629632.0,1.0,,
255,PT05M34.00S,2024-03-14T00:23:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,8.754927726675426,42.8921568627451,1610612754,49,44,2024-03-14T00:23:32Z,2520000,False,36.0,30.0,1,left,MISS T. Haliburton driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,,
256,PT05M33.00S,2024-03-14T00:23:27.2Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,49,44,2024-03-14T00:23:44Z,2530000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,255.0,2.0,2.0,0.0,,,,,,,,,,,,,,
257,PT05M26.00S,2024-03-14T00:23:34.5Z,2,REGULAR,3pt,Jump Shot,[],1629632,86.67871222076215,97.05882352941177,1610612741,49,44,2024-03-14T00:23:41Z,2540000,False,235.0,73.0,1,right,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,24.63,Missed,,,,,,,,,,,,,,,,,,
258,PT05M23.00S,2024-03-14T00:23:37.5Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,49,44,2024-03-14T00:23:41Z,2550000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,257.0,3.0,3.0,0.0,,,,,,,,,,,,,,
259,PT05M15.00S,2024-03-14T00:23:45.4Z,2,REGULAR,3pt,Jump Shot,[],1630167,3.7614980289093296,97.05882352941177,1610612754,49,44,2024-03-14T00:23:49Z,2560000,False,-235.0,-17.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
260,PT05M12.00S,2024-03-14T00:23:48.4Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,49,44,2024-03-14T00:23:49Z,2570000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
261,PT05M02.00S,2024-03-14T00:23:58.5Z,2,REGULAR,3pt,Jump Shot,[],1630245,91.01511169513797,4.901960784313726,1610612741,49,44,2024-03-14T00:24:03Z,2580000,False,-225.0,32.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,22.78,Missed,,,,,,,,,,,,,,,,,,
262,PT05M00.00S,2024-03-14T00:24:00.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,49,44,2024-03-14T00:24:16Z,2590000,False,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,261.0,3.0,2.0,1.0,,,,,,,,,,,,,,
263,PT04M53.00S,2024-03-14T00:24:07.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630169,6.521024967148489,47.549019607843135,1610612754,51,44,2024-03-14T00:27:44Z,2600000,False,12.0,9.0,1,left,T. Haliburton running Layup (7 PTS),[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,7.0,,,,,,,,,,,,,
264,PT04M46.00S,2024-03-14T00:24:16.2Z,2,REGULAR,foul,personal,[],1641716,,,1610612741,51,44,2024-03-14T00:24:23Z,2610000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 201942]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626302.0,1.0,0.0,DeRozan,201942.0,,,,,
266,PT04M46.00S,2024-03-14T00:24:22.2Z,2,REGULAR,substitution,out,[],1641716,,,1610612741,51,44,2024-03-14T00:24:30Z,2630000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M46.00S,2024-03-14T00:24:22.2Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,51,44,2024-03-14T00:24:30Z,2640000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M46.00S,2024-03-14T00:24:22.2Z,2,REGULAR,substitution,in,[],1629614,,,1610612741,51,44,2024-03-14T00:24:30Z,2650000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M46.00S,2024-03-14T00:24:22.2Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,51,44,2024-03-14T00:24:30Z,2660000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M28.00S,2024-03-14T00:25:03.6Z,2,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612741,51,44,2024-03-14T00:25:08Z,2670000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (White 2 FT),"[1630167, 1629632]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,2.0,0.0,White,1629632.0,,,,,
