actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
38,PT08M49.00S,2023-10-30T23:15:00.9Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,6,7,2023-10-30T23:15:02Z,380000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,
39,PT08M44.00S,2023-10-30T23:15:06.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630172,89.17542706964521,37.5,1610612741,6,7,2023-10-30T23:15:11Z,390000,False,-62.0,49.0,1,right,MISS P. Williams 7' running pullup Shot,[1630172],1610612741.0,CHI,running pullup,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,7.96,Missed,,,,,,,,,,,,,,,
40,PT08M41.00S,2023-10-30T23:15:09.6Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,6,7,2023-10-30T23:15:11Z,400000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,
41,PT08M39.00S,2023-10-30T23:15:14.7Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,6,7,2023-10-30T23:15:19Z,410000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,,,201245.0,,,,,,
42,PT08M25.00S,2023-10-30T23:15:56.6Z,1,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612741,6,7,2023-10-30T23:16:01Z,420000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1630167, 202696]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Vucevic,202696.0,,
44,PT08M25.00S,2023-10-30T23:16:20.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202696,,,1610612741,6,8,2023-10-30T23:16:36Z,440000,False,,,0,,N. Vucevic Free Throw 1 of 2 (3 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
45,PT08M25.00S,2023-10-30T23:16:20.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202696,,,1610612741,6,8,2023-10-30T23:16:36Z,450000,False,,,0,,MISS N. Vucevic Free Throw 2 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
46,PT08M24.00S,2023-10-30T23:16:21.0Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,6,8,2023-10-30T23:16:36Z,460000,False,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,45.0,3.0,2.0,1.0,,,,,,,
47,PT08M10.00S,2023-10-30T23:16:48.9Z,1,REGULAR,3pt,Jump Shot,[],1628971,11.514454664914586,4.166666666666666,1610612754,9,8,2023-10-30T23:16:53Z,470000,False,229.0,56.0,1,left,B. Brown 3PT  (3 PTS) (M. Turner 1 AST),"[1628971, 1626167]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,23.59,Made,3.0,M. Turner,1626167.0,1.0,,,,,,,,,,,
49,PT07M53.00S,2023-10-30T23:17:04.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.32917214191852,54.65686274509803,1610612741,9,10,2023-10-30T23:17:07Z,490000,False,23.0,20.0,1,right,Z. LaVine driving Layup (2 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,3.04,Made,2.0,,,,,,,,,,,,,,
50,PT07M41.00S,2023-10-30T23:17:16.5Z,1,REGULAR,3pt,Jump Shot,[],1630169,37.27003942181341,42.8921568627451,1610612754,9,10,2023-10-30T23:17:21Z,500000,False,36.0,298.0,1,left,MISS T. Haliburton 29' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,29.99,Missed,,,,,,,,,,,,,,,
51,PT07M38.00S,2023-10-30T23:17:19.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,10,2023-10-30T23:17:21Z,510000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,50.0,2.0,2.0,0.0,,,,,,,
52,PT07M30.00S,2023-10-30T23:17:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.72339027595268,53.67647058823529,1610612741,9,10,2023-10-30T23:17:32Z,520000,False,18.0,16.0,1,right,MISS N. Vucevic cutting Layup,[202696],1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,2.43,Missed,,,,,,,,,,,,,,,
53,PT07M28.00S,2023-10-30T23:17:31.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,9,10,2023-10-30T23:17:31Z,530000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,52.0,3.0,2.0,1.0,,,,,,,
54,PT07M27.00S,2023-10-30T23:17:31.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202696,93.38042049934296,46.07843137254902,1610612741,9,10,2023-10-30T23:17:35Z,540000,False,-20.0,10.0,1,right,MISS N. Vucevic Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,2.19,Missed,,,,,,,,,,,,,,,
55,PT07M23.00S,2023-10-30T23:17:35.8Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612754,9,10,2023-10-30T23:17:35Z,550000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,54.0,2.0,1.0,1.0,,,,,,,
56,PT07M16.00S,2023-10-30T23:17:44.1Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612754,9,10,2023-10-30T23:17:50Z,560000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Turner 2 FT),"[202696, 1626167]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Turner,1626167.0,,
58,PT07M16.00S,2023-10-30T23:18:10.0Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,9,10,2023-10-30T23:18:26Z,580000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
59,PT07M16.00S,2023-10-30T23:18:10.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,9,10,2023-10-30T23:18:26Z,590000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,
60,PT07M16.00S,2023-10-30T23:18:10.0Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,9,10,2023-10-30T23:18:26Z,600000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
61,PT07M16.00S,2023-10-30T23:18:10.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,10,2023-10-30T23:18:26Z,610000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,60.0,4.0,3.0,1.0,,,,,,,
62,PT07M01.00S,2023-10-30T23:18:40.6Z,1,REGULAR,2pt,Jump Shot,[],203897,72.88107752956637,51.71568627450981,1610612741,9,10,2023-10-30T23:18:46Z,620000,False,9.0,202.0,1,right,MISS Z. LaVine 20' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,20.26,Missed,,,,,,,,,,,,,,,
63,PT06M57.00S,2023-10-30T23:18:44.6Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,9,10,2023-10-30T23:18:46Z,630000,False,,,0,,O. Toppin REBOUND (Off:1 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,,,,,,,,62.0,4.0,3.0,1.0,,,,,,,
64,PT06M53.00S,2023-10-30T23:18:47.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,30.17411300919842,28.676470588235293,1610612754,9,10,2023-10-30T23:18:53Z,640000,False,107.0,231.0,1,left,MISS B. Mathurin 25' running pullup 3PT,[1631097],1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,25.45,Missed,,,,,,,,,,,,,,,
65,PT06M48.00S,2023-10-30T23:18:52.4Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,9,10,2023-10-30T23:18:53Z,650000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,,,
66,PT06M37.00S,2023-10-30T23:19:03.0Z,1,REGULAR,2pt,Jump Shot,[],201942,79.58278580814718,60.29411764705882,1610612741,9,12,2023-10-30T23:19:42Z,660000,False,51.0,139.0,1,right,D. DeRozan 14' pullup Jump Shot (2 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,,14.86,Made,2.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,
68,PT06M28.00S,2023-10-30T23:19:17.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,9,12,2023-10-30T23:19:17Z,680000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M28.00S,2023-10-30T23:21:40.3Z,1,REGULAR,substitution,out,[],201942,,,1610612754,9,12,2023-10-30T23:21:44Z,690000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M28.00S,2023-10-30T23:21:40.3Z,1,REGULAR,substitution,in,[],1627936,,,1610612754,9,12,2023-10-30T23:21:44Z,700000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M19.00S,2023-10-30T23:22:25.1Z,1,REGULAR,3pt,Jump Shot,[],1628971,6.783837056504599,95.58823529411765,1610612754,12,12,2023-10-30T23:22:29Z,710000,False,-228.0,11.0,1,left,B. Brown 3PT  (6 PTS) (T. Haliburton 3 AST),"[1628971, 1630169]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,22.82,Made,6.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,
73,PT05M55.00S,2023-10-30T23:22:48.4Z,1,REGULAR,3pt,Jump Shot,[],203897,88.91261498028909,96.07843137254902,1610612741,12,15,2023-10-30T23:22:53Z,730000,False,230.0,52.0,1,right,Z. LaVine 3PT step back (5 PTS) (A. Caruso 1 AST),"[203897, 1627936]",1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,23.61,Made,5.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,
75,PT05M36.00S,2023-10-30T23:23:07.0Z,1,REGULAR,3pt,Jump Shot,[],1630167,4.5499342969776615,97.05882352941177,1610612754,12,15,2023-10-30T23:23:11Z,750000,False,-235.0,-10.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,23.55,Missed,,,,,,,,,,,,,,,
76,PT05M34.00S,2023-10-30T23:23:09.0Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,12,15,2023-10-30T23:23:11Z,760000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,
77,PT05M15.00S,2023-10-30T23:23:28.4Z,1,REGULAR,turnover,bad pass,[],1627936,,,1610612741,12,15,2023-10-30T23:23:31Z,770000,False,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1628971]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right,1.0,Brown,1628971.0,,,,,,,,,,,,,,,,,
78,PT05M15.00S,2023-10-30T23:23:28.4Z,1,REGULAR,steal,,[],1628971,,,1610612754,12,15,2023-10-30T23:23:30Z,780000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
79,PT05M05.00S,2023-10-30T23:23:38.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631097,5.338370565045992,51.71568627450981,1610612754,14,15,2023-10-30T23:23:42Z,790000,False,-9.0,-2.0,1,left,B. Mathurin driving DUNK (2 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,0.89,Made,2.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,
81,PT04M56.00S,2023-10-30T23:23:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.77463863337714,52.69607843137255,1610612741,14,17,2023-10-30T23:23:52Z,810000,False,13.0,6.0,1,right,C. White driving finger roll Layup (5 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,1.48,Made,5.0,,,,,,,,,,,,,,
82,PT04M40.00S,2023-10-30T23:24:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.521024967148489,55.88235294117647,1610612754,14,17,2023-10-30T23:24:08Z,820000,False,-29.0,9.0,1,left,MISS B. Mathurin driving Layup - blocked,"[1631097, 1630172]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,3.07,Missed,,,,,,,,,,,,,,Williams,1630172.0
83,PT04M40.00S,2023-10-30T23:24:03.7Z,1,REGULAR,block,,[],1630172,,,1610612754,14,17,2023-10-30T23:24:06Z,830000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
