actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-28T00:10:29.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-28T00:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-11-28T00:10:31.4Z,1,REGULAR,jumpball,recovered,[],1627741,,,1610612754,0,0,2023-11-28T00:10:31Z,40000,False,,,0,,Jump Ball M. Turner vs. D. Ayton: Tip to B. Hield,"[1627741, 1626167, 1629028]",1610612754.0,IND,startperiod,B. Hield,1627741.0,Hield,B. Hield,Turner,1626167.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-11-28T00:10:44.5Z,1,REGULAR,3pt,Jump Shot,[],1630167,88.25558475689881,3.9215686274509802,1610612754,3,0,2023-11-28T00:10:48Z,70000,False,-230.0,58.0,1,right,O. Toppin 3PT  (3 PTS) (B. Brown 1 AST),"[1630167, 1628971]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,23.76,Made,3.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2023-11-28T00:11:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,6.783837056504599,51.470588235294116,1610612757,3,2,2023-11-28T00:11:22Z,90000,False,-7.0,11.0,1,left,D. Ayton driving Layup (2 PTS) (S. Sharpe 1 AST),"[1629028, 1631101]",1610612757.0,POR,driving,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.35,Made,2.0,S. Sharpe,1631101.0,1.0,,,,,,,,,,,,,,
11,PT11M12.00S,2023-11-28T00:11:17.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,85.3646517739816,41.17647058823529,1610612754,3,2,2023-11-28T00:11:22Z,110000,False,-44.0,85.0,1,right,MISS O. Toppin 9' pullup Shot,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,9.58,Missed,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2023-11-28T00:11:22.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,3,2,2023-11-28T00:11:26Z,120000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M51.00S,2023-11-28T00:11:36.8Z,1,REGULAR,2pt,Jump Shot,[],1631101,23.99802890932983,55.63725490196079,1610612757,3,2,2023-11-28T00:12:01Z,130000,False,-28.0,173.0,1,left,MISS S. Sharpe 17' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,17.54,Missed,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2023-11-28T00:11:38.8Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,3,2,2023-11-28T00:11:43Z,140000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M42.00S,2023-11-28T00:11:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.46057818659659,51.470588235294116,1610612754,5,2,2023-11-28T00:11:49Z,150000,False,7.0,18.0,1,right,M. Turner Layup (2 PTS) (B. Hield 1 AST),"[1626167, 1627741]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.98,Made,2.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
17,PT10M24.00S,2023-11-28T00:12:04.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,8.886333771353483,50.0,1610612757,5,4,2023-11-28T00:12:09Z,170000,False,0.0,31.0,1,left,D. Ayton turnaround Hook (4 PTS),[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.1,Made,4.0,,,,,,,,,,,,,,,,,
18,PT10M10.00S,2023-11-28T00:12:18.6Z,1,REGULAR,3pt,Jump Shot,[],1630169,66.96780551905388,43.38235294117647,1610612754,8,4,2023-11-28T00:12:23Z,180000,False,-33.0,258.0,1,right,T. Haliburton 26' 3PT pullup (3 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,26.01,Made,3.0,,,,,,,,,,,,,,,,,
19,PT09M56.00S,2023-11-28T00:12:31.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,6.783837056504599,48.529411764705884,1610612757,8,6,2023-11-28T00:12:35Z,190000,False,7.0,11.0,1,left,S. Sharpe cutting DUNK (2 PTS) (M. Brogdon 1 AST),"[1631101, 1627763]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.35,Made,2.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,
21,PT09M49.00S,2023-11-28T00:12:39.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,92.9862023653088,50.245098039215684,1610612754,10,6,2023-11-28T00:12:43Z,210000,False,1.0,13.0,1,right,M. Turner cutting DUNK (4 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.35,Made,4.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
23,PT09M40.00S,2023-11-28T00:12:50.6Z,1,REGULAR,foul,personal,[],1628971,,,1610612757,10,6,2023-11-28T00:12:56Z,230000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 203924]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201246.0,1.0,0.0,Grant,203924.0,,,,,
25,PT09M30.00S,2023-11-28T00:13:21.2Z,1,REGULAR,3pt,Jump Shot,[],203924,30.042706964520367,31.61764705882353,1610612757,10,9,2023-11-28T00:13:25Z,250000,False,92.0,230.0,1,left,J. Grant 24' 3PT  (3 PTS) (S. Sharpe 2 AST),"[203924, 1631101]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.76,Made,3.0,S. Sharpe,1631101.0,2.0,,,,,,,,,,,,,,
28,PT09M19.00S,2023-11-28T00:13:41.4Z,1,REGULAR,foul,personal,[],1641739,,,1610612754,10,9,2023-11-28T00:13:47Z,280000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1630169]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,1.0,0.0,Haliburton,1630169.0,,,,,
30,PT09M15.00S,2023-11-28T00:14:06.5Z,1,REGULAR,2pt,Jump Shot,[],1630169,73.9323258869908,24.509803921568626,1610612754,10,9,2023-11-28T00:14:11Z,300000,False,-127.0,193.0,1,right,MISS T. Haliburton 23' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,23.09,Missed,,,,,,,,,,,,,,,,,,
31,PT09M10.00S,2023-11-28T00:14:11.5Z,1,REGULAR,rebound,offensive,[],1630167,,,1610612754,10,9,2023-11-28T00:14:11Z,310000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Left Center,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,
32,PT09M10.00S,2023-11-28T00:14:10.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630167,94.40999984741211,50.0,1610612754,12,9,2023-11-28T00:14:13Z,320000,False,0.0,0.0,1,right,O. Toppin tip Layup (5 PTS),[1630167],1610612754.0,IND,tip,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
33,PT08M53.00S,2023-11-28T00:14:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.389618922470433,45.34313725490196,1610612757,12,9,2023-11-28T00:14:30Z,330000,False,23.0,8.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
35,PT08M51.00S,2023-11-28T00:14:28.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,12,9,2023-11-28T00:14:30Z,350000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
36,PT08M47.00S,2023-11-28T00:14:32.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,66.44218134034165,49.26470588235294,1610612754,12,9,2023-11-28T00:14:43Z,360000,False,-4.0,263.0,1,right,MISS M. Turner 26' running 3PT,[1626167],1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
37,PT08M45.00S,2023-11-28T00:14:34.9Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,12,9,2023-11-28T00:14:52Z,370000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M38.00S,2023-11-28T00:14:43.4Z,1,REGULAR,3pt,Jump Shot,[],1631101,33.590670170827856,49.01960784313725,1610612757,12,12,2023-11-28T00:14:49Z,380000,False,5.0,263.0,1,left,S. Sharpe 26' 3PT step back (5 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,26.33,Made,5.0,,,,,,,,,,,,,,,,,
39,PT08M25.00S,2023-11-28T00:14:55.6Z,1,REGULAR,3pt,Jump Shot,[],1630167,65.78515111695138,49.26470588235294,1610612754,12,12,2023-11-28T00:14:59Z,390000,False,-4.0,269.0,1,right,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
40,PT08M22.00S,2023-11-28T00:14:58.6Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,12,12,2023-11-28T00:14:59Z,400000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,
