actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT05M47.00S,2023-10-25T23:27:58.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612754,15,16,2023-10-25T23:28:13Z,850000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M47.00S,2023-10-25T23:27:58.8Z,1,REGULAR,substitution,in,[],201568,,,1610612754,15,16,2023-10-25T23:28:13Z,860000,False,,,0,,SUB in: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M47.00S,2023-10-25T23:28:32.3Z,1,REGULAR,freethrow,1 of 1,[],1630167,,,1610612754,16,16,2023-10-25T23:28:32Z,870000,False,,,0,,O. Toppin Free Throw 1 of 1 (3 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
89,PT05M28.00S,2023-10-25T23:28:55.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,88.64980289093299,51.470588235294116,1610612764,16,18,2023-10-25T23:29:00Z,880000,False,7.0,54.0,1,right,K. Kuzma driving Layup (4 PTS) (D. Wright 1 AST),"[1628398, 1626153]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,5.47,Made,,,,,4.0,,,D. Wright,1626153.0,1.0,,,,,
91,PT05M28.00S,2023-10-25T23:28:58.2Z,1,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612764,16,18,2023-10-25T23:29:06Z,900000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Kuzma 1 FT),"[1630188, 1628398]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Kuzma,1628398.0
93,PT05M28.00S,2023-10-25T23:29:30.9Z,1,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,16,19,2023-10-25T23:29:30Z,920000,False,,,0,,K. Kuzma Free Throw 1 of 1 (5 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
94,PT05M14.00S,2023-10-25T23:29:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.703679369250986,49.754901960784316,1610612754,16,19,2023-10-25T23:29:49Z,930000,False,1.0,20.0,1,left,MISS B. Hield driving finger roll Layup - blocked,"[1627741, 1628398]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,1.99,Missed,,,,,,Kuzma,1628398.0,,,,,,,,
95,PT05M14.00S,2023-10-25T23:29:45.8Z,1,REGULAR,block,,[],1628398,,,1610612754,16,19,2023-10-25T23:29:47Z,940000,False,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT05M11.00S,2023-10-25T23:29:48.8Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,16,19,2023-10-25T23:29:49Z,950000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,
97,PT05M06.00S,2023-10-25T23:29:52.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201568,74.98357424441524,10.294117647058822,1610612764,16,22,2023-10-25T23:29:58Z,960000,False,-199.0,183.0,1,right,D. Gallinari 26' 3PT running (3 PTS) (D. Wright 2 AST),"[201568, 1626153]",1610612764.0,WAS,running,,,Gallinari,D. Gallinari,,,,,Above the Break 3,24+ Left Center,,,,26.98,Made,,,,,3.0,,,D. Wright,1626153.0,2.0,,,,,
99,PT05M00.00S,2023-10-25T23:30:02.2Z,1,REGULAR,foul,personal,[],1626153,,,1610612754,16,22,2023-10-25T23:30:08Z,980000,False,,,0,,D. Wright personal FOUL (1 PF),"[1626153, 1630188]",1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Smith,1630188.0
101,PT04M49.00S,2023-10-25T23:30:26.6Z,1,REGULAR,3pt,Jump Shot,[],1630167,22.421156373193167,86.02941176470588,1610612754,16,22,2023-10-25T23:30:30Z,1000000,False,-180.0,158.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,23.98,Missed,,,,,,,,,,,,,,,
102,PT04M47.00S,2023-10-25T23:30:28.6Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,16,22,2023-10-25T23:30:30Z,1010000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,
103,PT04M37.00S,2023-10-25T23:30:38.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201568,91.01511169513797,51.225490196078425,1610612764,16,24,2023-10-25T23:30:44Z,1020000,False,6.0,32.0,1,right,D. Gallinari cutting DUNK (5 PTS) (J. Poole 3 AST),"[201568, 1629673]",1610612764.0,WAS,cutting,,,Gallinari,D. Gallinari,,,,,Restricted Area,0-8 Center,,,,3.26,Made,,,,,5.0,,,J. Poole,1629673.0,3.0,,,,,
105,PT04M31.00S,2023-10-25T23:30:45.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,6.258212877792378,50.49019607843137,1610612754,18,24,2023-10-25T23:30:51Z,1040000,False,-2.0,6.0,1,left,J. Smith DUNK (2 PTS) (T. Haliburton 4 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,0.68,Made,,,,,2.0,,,T. Haliburton,1630169.0,4.0,,,,,
107,PT04M31.00S,2023-10-25T23:30:49.3Z,1,REGULAR,foul,personal,['1freethrow'],201568,,,1610612754,18,24,2023-10-25T23:30:59Z,1060000,False,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Smith 1 FT),"[201568, 1630188]",1610612764.0,WAS,shooting,,,Gallinari,D. Gallinari,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Smith,1630188.0
109,PT04M31.00S,2023-10-25T23:30:59.9Z,1,REGULAR,substitution,out,[],1630167,,,1610612754,18,24,2023-10-25T23:31:37Z,1080000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M31.00S,2023-10-25T23:30:59.9Z,1,REGULAR,substitution,in,[],1630174,,,1610612754,18,24,2023-10-25T23:31:37Z,1090000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M31.00S,2023-10-25T23:31:21.0Z,1,REGULAR,freethrow,1 of 1,[],1630188,,,1610612754,19,24,2023-10-25T23:31:20Z,1100000,False,,,0,,J. Smith Free Throw 1 of 1 (3 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
112,PT04M20.00S,2023-10-25T23:31:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,93.9060446780552,52.69607843137255,1610612764,19,24,2023-10-25T23:31:38Z,1110000,False,13.0,5.0,1,right,MISS D. Wright driving reverse Layup,[1626153],1610612764.0,WAS,driving reverse,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,1.43,Missed,,,,,,,,,,,,,,,
113,PT04M18.00S,2023-10-25T23:31:37.0Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,19,24,2023-10-25T23:31:38Z,1120000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,
114,PT04M04.00S,2023-10-25T23:31:51.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630188,5.601182654402102,49.754901960784316,1610612754,19,24,2023-10-25T23:33:06Z,1130000,False,1.0,0.0,1,left,MISS J. Smith driving Hook,[1630188],1610612754.0,IND,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,0.12,Missed,,,,,,,,,,,,,,,
115,PT04M01.00S,2023-10-25T23:31:54.5Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,19,24,2023-10-25T23:31:56Z,1140000,False,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,114.0,2.0,2.0,0.0,,,,,,,,,,,
116,PT03M55.00S,2023-10-25T23:31:59.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,93.77463863337714,52.20588235294118,1610612764,19,24,2023-10-25T23:32:06Z,1150000,False,11.0,6.0,1,right,MISS K. Kuzma running finger roll Layup,[1628398],1610612764.0,WAS,running finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,1.25,Missed,,,,,,,,,,,,,,,
117,PT03M53.00S,2023-10-25T23:32:01.8Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,19,24,2023-10-25T23:32:06Z,1160000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,116.0,2.0,2.0,0.0,,,,,,,,,,,
118,PT03M46.00S,2023-10-25T23:32:09.3Z,1,REGULAR,3pt,Jump Shot,[],1630169,22.946780551905388,10.049019607843137,1610612754,19,24,2023-10-25T23:32:13Z,1170000,False,200.0,163.0,1,left,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,25.8,Missed,,,,,,,,,,,,,,,
119,PT03M43.00S,2023-10-25T23:32:12.3Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,19,24,2023-10-25T23:32:13Z,1180000,False,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,,,118.0,3.0,3.0,0.0,,,,,,,,,,,
120,PT03M35.00S,2023-10-25T23:32:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.64323258869908,51.9607843137255,1610612764,19,26,2023-10-25T23:32:26Z,1190000,False,10.0,7.0,1,right,J. Poole driving Layup (6 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1.22,Made,,,,,6.0,,,,,,,,,,
121,PT03M18.00S,2023-10-25T23:32:39.9Z,1,REGULAR,foul,offensive,[],1630174,,,1610612754,19,26,2023-10-25T23:32:47Z,1200000,False,,,0,,A. Nesmith charge offensive FOUL (1 PF),"[1630174, 1629673]",1610612754.0,IND,charge,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Poole,1629673.0
123,PT03M18.00S,2023-10-25T23:32:39.9Z,1,REGULAR,turnover,offensive foul,[],1630174,,,1610612754,19,26,2023-10-25T23:32:39Z,1220000,False,,,0,,A. Nesmith offensive foul TURNOVER (1 TO),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,,,1628484.0,,,,
124,PT03M18.00S,2023-10-25T23:32:50.7Z,1,REGULAR,substitution,out,[],1630169,,,1610612764,19,26,2023-10-25T23:32:57Z,1230000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M18.00S,2023-10-25T23:32:50.7Z,1,REGULAR,substitution,out,[],1629673,,,1610612764,19,26,2023-10-25T23:32:57Z,1240000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M18.00S,2023-10-25T23:32:50.7Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,19,26,2023-10-25T23:32:57Z,1250000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M18.00S,2023-10-25T23:32:50.7Z,1,REGULAR,substitution,in,[],1628971,,,1610612764,19,26,2023-10-25T23:32:57Z,1260000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M18.00S,2023-10-25T23:32:50.7Z,1,REGULAR,substitution,in,[],1626145,,,1610612764,19,26,2023-10-25T23:32:57Z,1270000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M18.00S,2023-10-25T23:32:50.7Z,1,REGULAR,substitution,in,[],1641731,,,1610612764,19,26,2023-10-25T23:32:57Z,1280000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M04.00S,2023-10-25T23:33:18.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201568,85.89027595269383,42.15686274509804,1610612764,19,28,2023-10-25T23:33:33Z,1290000,False,-39.0,80.0,1,right,D. Gallinari 8' fadeaway Jump Shot (7 PTS) (B. Coulibaly 1 AST),"[201568, 1641731]",1610612764.0,WAS,fadeaway,,,Gallinari,D. Gallinari,,,,,In The Paint (Non-RA),8-16 Center,,,,8.92,Made,,,,,7.0,,,B. Coulibaly,1641731.0,1.0,,,,,
132,PT03M02.00S,2023-10-25T23:33:22.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,19,28,2023-10-25T23:33:22Z,1310000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M44.00S,2023-10-25T23:35:15.7Z,1,REGULAR,3pt,Jump Shot,[],1628971,2.1846254927726676,95.34313725490196,1610612754,22,28,2023-10-25T23:35:19Z,1320000,False,-227.0,-32.0,1,left,B. Brown 3PT  (6 PTS) (A. Nembhard 1 AST),"[1628971, 1629614]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,22.89,Made,,,,,6.0,,,A. Nembhard,1629614.0,1.0,,,,,
135,PT02M21.00S,2023-10-25T23:35:38.3Z,1,REGULAR,3pt,Jump Shot,[],1630557,95.22010512483574,6.127450980392156,1610612764,22,28,2023-10-25T23:36:30Z,1340000,False,-219.0,-8.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,21.95,Missed,,,,,,,,,,,,,,,
136,PT02M19.00S,2023-10-25T23:35:40.3Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,22,28,2023-10-25T23:35:42Z,1350000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,
137,PT02M08.00S,2023-10-25T23:35:51.7Z,1,REGULAR,3pt,Jump Shot,[],1627741,33.85348226018397,48.529411764705884,1610612754,25,28,2023-10-25T23:35:55Z,1360000,False,7.0,266.0,1,left,B. Hield 26' 3PT  (6 PTS) (A. Nembhard 2 AST),"[1627741, 1629614]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,26.58,Made,,,,,6.0,,,A. Nembhard,1629614.0,2.0,,,,,
139,PT01M48.00S,2023-10-25T23:36:10.4Z,1,REGULAR,3pt,Jump Shot,[],201568,72.7496714848883,87.74509803921569,1610612764,25,31,2023-10-25T23:36:13Z,1380000,False,189.0,204.0,1,right,D. Gallinari 27' 3PT  (10 PTS) (T. Jones 2 AST),"[201568, 1626145]",1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Above the Break 3,24+ Right Center,,,,27.77,Made,,,,,10.0,,,T. Jones,1626145.0,2.0,,,,,
141,PT01M38.00S,2023-10-25T23:36:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.652431011826544,47.549019607843135,1610612754,27,31,2023-10-25T23:36:24Z,1400000,False,12.0,10.0,1,left,A. Nembhard driving finger roll Layup (2 PTS),[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,1.59,Made,,,,,2.0,,,,,,,,,,
142,PT01M30.00S,2023-10-25T23:36:29.7Z,1,REGULAR,3pt,Jump Shot,[],1626145,68.01905387647832,70.09803921568627,1610612764,27,34,2023-10-25T23:36:34Z,1410000,False,100.0,248.0,1,right,T. Jones 26' 3PT  (7 PTS) (D. Wright 3 AST),"[1626145, 1626153]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,26.77,Made,,,,,7.0,,,D. Wright,1626153.0,3.0,,,,,
144,PT01M10.00S,2023-10-25T23:36:48.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,4.812746386333772,48.529411764705884,1610612754,29,34,2023-10-25T23:36:51Z,1430000,False,7.0,-7.0,1,left,J. Smith cutting DUNK (5 PTS) (B. Hield 1 AST),"[1630188, 1627741]",1610612754.0,IND,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,1.04,Made,,,,,5.0,,,B. Hield,1627741.0,1.0,,,,,
146,PT00M52.40S,2023-10-25T23:37:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.21090670170827,41.42156862745098,1610612764,29,36,2023-10-25T23:37:12Z,1450000,False,-43.0,115.0,1,right,T. Jones 12' floating Jump Shot (9 PTS) (B. Coulibaly 2 AST),"[1626145, 1641731]",1610612764.0,WAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,12.25,Made,,,,,9.0,,,B. Coulibaly,1641731.0,2.0,,,,,
148,PT00M46.50S,2023-10-25T23:37:15.2Z,1,REGULAR,3pt,Jump Shot,[],1630188,22.946780551905388,9.313725490196079,1610612754,32,36,2023-10-25T23:37:19Z,1470000,False,203.0,163.0,1,left,J. Smith 26' 3PT  (8 PTS) (A. Nembhard 3 AST),"[1630188, 1629614]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,26.08,Made,,,,,8.0,,,A. Nembhard,1629614.0,3.0,,,,,
150,PT00M38.40S,2023-10-25T23:37:25.3Z,1,REGULAR,3pt,Jump Shot,[],1626145,71.43561103810775,15.441176470588236,1610612764,32,39,2023-10-25T23:37:54Z,1490000,False,-173.0,216.0,1,right,T. Jones 27' 3PT pullup (12 PTS),[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,27.66,Made,,,,,12.0,,,,,,,,,,
151,PT00M38.40S,2023-10-25T23:37:31.6Z,1,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612764,32,39,2023-10-25T23:37:38Z,1500000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Jones 1 FT),"[1630188, 1626145]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Jones,1626145.0
153,PT00M38.40S,2023-10-25T23:38:04.7Z,1,REGULAR,freethrow,1 of 1,[],1626145,,,1610612764,32,39,2023-10-25T23:38:07Z,1520000,False,,,0,,MISS T. Jones Free Throw 1 of 1,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
154,PT00M36.70S,2023-10-25T23:38:06.4Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,32,39,2023-10-25T23:38:07Z,1530000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,
155,PT00M24.40S,2023-10-25T23:38:18.4Z,1,REGULAR,2pt,Jump Shot,[],1629614,11.383048620236531,32.35294117647059,1610612754,34,39,2023-10-25T23:39:23Z,1540000,False,88.0,55.0,1,left,A. Nembhard 10' fadeaway bank Jump Shot (4 PTS),[1629614],1610612754.0,IND,fadeaway bank,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,10.37,Made,,,,,4.0,,,,,,,,,,
156,PT00M01.30S,2023-10-25T23:38:43.4Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612764,34,39,2023-10-25T23:38:46Z,1550000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1627741]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,1.0,Hield,1627741.0,,,,,,,,,,,,,,,,,
157,PT00M01.30S,2023-10-25T23:38:43.4Z,1,REGULAR,steal,,[],1627741,,,1610612754,34,39,2023-10-25T23:38:44Z,1560000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2023-10-25T23:38:46.1Z,1,REGULAR,period,end,[],0,,,1610612754,34,39,2023-10-25T23:38:46Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-10-25T23:41:23.1Z,2,REGULAR,period,start,[],0,,,1610612764,34,39,2023-10-25T23:41:23Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M36.00S,2023-10-25T23:41:46.5Z,2,REGULAR,2pt,Jump Shot,[],1626153,93.51182654402102,84.55882352941177,1610612764,34,39,2023-10-25T23:41:51Z,1590000,False,173.0,8.0,1,right,MISS D. Wright 17' step back Shot,[1626153],1610612764.0,WAS,step back,,,Wright,D. Wright,,,,,Mid-Range,16-24 Right,,,,17.3,Missed,,,,,,,,,,,,,,,
161,PT11M31.00S,2023-10-25T23:41:51.5Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,34,39,2023-10-25T23:41:51Z,1600000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right,,,,,,160.0,3.0,3.0,0.0,,,,,,,,,,,
162,PT11M26.00S,2023-10-25T23:41:55.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,32.802233902759525,24.509803921568626,1610612754,34,39,2023-10-25T23:42:00Z,1610000,False,127.0,256.0,1,left,MISS B. Hield 28' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,28.58,Missed,,,,,,,,,,,,,,,
163,PT11M23.00S,2023-10-25T23:41:58.5Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,34,39,2023-10-25T23:42:00Z,1620000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,,
164,PT11M14.00S,2023-10-25T23:42:07.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.64323258869908,52.20588235294118,1610612764,34,39,2023-10-25T23:42:11Z,1630000,False,11.0,7.0,1,right,MISS C. Kispert finger roll Layup,[1630557],1610612764.0,WAS,finger roll,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,1.32,Missed,,,,,,,,,,,,,,,
165,PT11M11.00S,2023-10-25T23:42:11.0Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612764,34,39,2023-10-25T23:42:11Z,1640000,False,,,0,,D. Wright REBOUND (Off:1 Def:3),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,164.0,4.0,3.0,1.0,,,,,,,,,,,
166,PT11M10.00S,2023-10-25T23:42:12.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,66.96780551905388,25.0,1610612764,34,39,2023-10-25T23:42:16Z,1650000,False,-125.0,258.0,1,right,MISS T. Jones 28' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,28.67,Missed,,,,,,,,,,,,,,,
167,PT11M06.00S,2023-10-25T23:42:16.3Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,34,39,2023-10-25T23:42:16Z,1660000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,,
168,PT10M59.00S,2023-10-25T23:42:24.0Z,2,REGULAR,turnover,lost ball,[],1629614,,,1610612754,34,39,2023-10-25T23:42:27Z,1670000,False,,,0,,A. Nembhard lost ball TURNOVER (1 TO),"[1629614, 1626153]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,1.0,Wright,1626153.0,,,,,,,,,,,,,,,,,
169,PT10M59.00S,2023-10-25T23:42:24.0Z,2,REGULAR,steal,,[],1626153,,,1610612764,34,39,2023-10-25T23:42:25Z,1680000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
170,PT10M45.00S,2023-10-25T23:42:37.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201568,91.67214191852825,77.69607843137256,1610612764,34,39,2023-10-25T23:42:41Z,1690000,False,138.0,26.0,1,right,MISS D. Gallinari 14' pullup Shot,[201568],1610612764.0,WAS,pullup,,,Gallinari,D. Gallinari,,,,,Mid-Range,8-16 Right,,,,14.09,Missed,,,,,,,,,,,,,,,
