actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT04M50.00S,2024-04-07T21:25:18.2Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,23,15,2024-04-07T21:25:24Z,860000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M50.00S,2024-04-07T21:25:18.2Z,1,REGULAR,substitution,in,[],201567,,,1610612748,23,15,2024-04-07T21:25:24Z,870000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M50.00S,2024-04-07T21:25:43.9Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,23,16,2024-04-07T21:25:43Z,880000,False,,,0,,J. Butler Free Throw 2 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
90,PT04M33.00S,2024-04-07T21:26:02.7Z,1,REGULAR,2pt,Jump Shot,[],1630174,83.78777923784494,27.205882352941174,1610612754,25,16,2024-04-07T21:26:06Z,890000,False,-114.0,100.0,1,right,A. Nesmith 15' pullup Jump Shot (5 PTS) (O. Toppin 1 AST),"[1630174, 1630167]",1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,15.16,Made,,,,,,,5.0,O. Toppin,1630167.0,1.0,,,,,,,,
92,PT04M10.00S,2024-04-07T21:26:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,6.258212877792378,48.28431372549019,1610612748,25,18,2024-04-07T21:26:31Z,910000,False,9.0,6.0,1,left,C. Martin reverse Layup (4 PTS) (K. Love 1 AST),"[1628997, 201567]",1610612748.0,MIA,reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,4.0,K. Love,201567.0,1.0,,,,,,,,
94,PT03M56.00S,2024-04-07T21:26:38.4Z,1,REGULAR,3pt,Jump Shot,[],1630167,95.22010512483574,95.83333333333334,1610612754,25,18,2024-04-07T21:26:45Z,930000,False,229.0,-8.0,1,right,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
95,PT03M54.00S,2024-04-07T21:26:40.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,25,18,2024-04-07T21:26:45Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,94.0,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2024-04-07T21:26:44.6Z,1,REGULAR,substitution,out,[],1626179,,,1610612754,25,18,2024-04-07T21:26:57Z,960000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M54.00S,2024-04-07T21:26:44.6Z,1,REGULAR,substitution,in,[],1629312,,,1610612754,25,18,2024-04-07T21:26:57Z,970000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M47.00S,2024-04-07T21:27:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,92.59198423127464,46.81372549019608,1610612754,27,18,2024-04-07T21:27:14Z,980000,False,-16.0,17.0,1,right,J. Smith cutting Layup (2 PTS) (T. McConnell 1 AST),"[1630188, 204456]",1610612754.0,IND,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,2.0,T. McConnell,204456.0,1.0,,,,,,,,
101,PT03M24.00S,2024-04-07T21:27:33.7Z,1,REGULAR,2pt,Jump Shot,[],201567,7.046649145860711,33.82352941176471,1610612748,27,20,2024-04-07T21:27:38Z,1000000,False,81.0,14.0,1,left,K. Love 8' turnaround Jump Shot (2 PTS) (C. Martin 1 AST),"[201567, 1628997]",1610612748.0,MIA,turnaround,,,Love,K. Love,,,,,Mid-Range,8-16 Right,8.21,Made,,,,,,,2.0,C. Martin,1628997.0,1.0,,,,,,,,
103,PT03M15.00S,2024-04-07T21:27:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,93.9060446780552,48.03921568627451,1610612754,29,20,2024-04-07T21:27:46Z,1020000,False,-10.0,5.0,1,right,O. Toppin Layup (2 PTS) (T. McConnell 2 AST),"[1630167, 204456]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,2.0,T. McConnell,204456.0,2.0,,,,,,,,
105,PT02M54.00S,2024-04-07T21:28:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201567,6.1268068331143235,55.88235294117647,1610612748,29,20,2024-04-07T21:28:07Z,1040000,False,-29.0,5.0,1,left,MISS K. Love Layup,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
106,PT02M52.00S,2024-04-07T21:28:06.0Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,29,20,2024-04-07T21:28:07Z,1050000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT02M52.00S,2024-04-07T21:28:08.8Z,1,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612754,29,20,2024-04-07T21:28:14Z,1060000,False,,,0,,A. Nesmith bad pass out-of-bounds TURNOVER (1 TO),[1630174],1610612754.0,IND,bad pass,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,1.0,,,,,,,,,,,,
108,PT02M52.00S,2024-04-07T21:28:13.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,29,20,2024-04-07T21:28:13Z,1070000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M52.00S,2024-04-07T21:30:41.1Z,1,REGULAR,substitution,out,[],1630174,,,1610612748,29,20,2024-04-07T21:31:10Z,1080000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M52.00S,2024-04-07T21:30:41.1Z,1,REGULAR,substitution,in,[],1641767,,,1610612748,29,20,2024-04-07T21:31:10Z,1090000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M44.00S,2024-04-07T21:31:33.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201567,34.773324572930356,46.81372549019608,1610612748,29,20,2024-04-07T21:31:49Z,1100000,False,16.0,274.0,1,left,MISS K. Love 27' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,27.49,Missed,,,,,,,,,,,,,,,,,,
112,PT02M40.00S,2024-04-07T21:31:37.3Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612748,29,20,2024-04-07T21:31:37Z,1110000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,,
114,PT02M38.00S,2024-04-07T21:31:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'defensivegoaltending']",1628997,8.492115637319317,54.90196078431373,1610612748,29,22,2024-04-07T21:31:59Z,1130000,False,-25.0,27.0,1,left,C. Martin Layup (6 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,3.67,Made,,,,,,,6.0,,,,,,,,,,,
115,PT02M38.00S,2024-04-07T21:31:47.9Z,1,REGULAR,violation,defensive goaltending,[],1630167,,,1610612748,29,22,2024-04-07T21:31:59Z,1140000,False,,,0,,O. Toppin defensive goaltending VIOLATION,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,
116,PT02M26.00S,2024-04-07T21:32:06.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.93495400788436,49.01960784313725,1610612754,31,22,2024-04-07T21:32:10Z,1150000,False,-5.0,23.0,1,right,T. McConnell driving Layup (4 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,4.0,,,,,,,,,,,
117,PT02M14.00S,2024-04-07T21:32:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,10.85742444152431,41.66666666666667,1610612748,31,22,2024-04-07T21:43:15Z,1160000,False,42.0,50.0,1,left,MISS T. Herro 6' turnaround Shot,[1629639],1610612748.0,MIA,turnaround,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
118,PT02M11.00S,2024-04-07T21:32:21.1Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,31,22,2024-04-07T21:32:22Z,1170000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT02M04.00S,2024-04-07T21:32:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,92.32917214191852,58.57843137254902,1610612754,31,22,2024-04-07T21:32:40Z,1180000,False,43.0,20.0,1,right,MISS T. McConnell driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
120,PT02M03.00S,2024-04-07T21:32:28.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,31,22,2024-04-07T21:32:33Z,1190000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,119.0,,,,,,,,,,,,,,,,,
122,PT01M55.00S,2024-04-07T21:32:47.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630188,92.72339027595268,54.41176470588235,1610612754,33,22,2024-04-07T21:32:51Z,1210000,False,22.0,16.0,1,right,J. Smith driving DUNK (4 PTS) (T. Haliburton 2 AST),"[1630188, 1630169]",1610612754.0,IND,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,4.0,T. Haliburton,1630169.0,2.0,,,,,,,,
124,PT01M37.00S,2024-04-07T21:33:05.4Z,1,REGULAR,3pt,Jump Shot,[],202710,4.681340341655716,97.30392156862744,1610612748,33,22,2024-04-07T21:33:10Z,1230000,False,-237.0,-8.0,1,left,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
125,PT01M33.00S,2024-04-07T21:33:09.4Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,33,22,2024-04-07T21:33:10Z,1240000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
126,PT01M29.00S,2024-04-07T21:33:14.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630188,75.3777923784494,86.51960784313727,1610612754,33,22,2024-04-07T21:33:21Z,1250000,False,183.0,179.0,1,right,MISS J. Smith 25' running 3PT,[1630188],1610612754.0,IND,running,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
127,PT01M25.00S,2024-04-07T21:33:18.2Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,33,22,2024-04-07T21:33:21Z,1260000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT01M22.00S,2024-04-07T21:33:23.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612748,33,22,2024-04-07T21:33:31Z,1270000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Butler 2 FT),"[1630188, 202710]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,,,,,,1.0,0.0,Butler,202710.0,,,,
130,PT01M22.00S,2024-04-07T21:33:48.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612748,33,23,2024-04-07T21:33:48Z,1290000,False,,,0,,J. Butler Free Throw 1 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
131,PT01M22.00S,2024-04-07T21:34:03.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202710,,,1610612748,33,24,2024-04-07T21:34:03Z,1300000,False,,,0,,J. Butler Free Throw 2 of 2 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
132,PT01M02.00S,2024-04-07T21:34:25.3Z,1,REGULAR,3pt,Jump Shot,[],1630167,77.61169513797634,8.57843137254902,1610612754,36,24,2024-04-07T21:34:29Z,1310000,False,-207.0,158.0,1,right,O. Toppin 26' 3PT  (5 PTS) (J. Smith 1 AST),"[1630167, 1630188]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,,,5.0,J. Smith,1630188.0,1.0,,,,,,,,
134,PT00M48.10S,2024-04-07T21:34:42.0Z,1,REGULAR,2pt,Jump Shot,[],202710,16.90210249671485,25.49019607843137,1610612748,36,24,2024-04-07T21:34:47Z,1330000,False,123.0,106.0,1,left,MISS J. Butler 16' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,16.23,Missed,,,,,,,,,,,,,,,,,,
135,PT00M45.90S,2024-04-07T21:34:44.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,36,24,2024-04-07T21:34:47Z,1340000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,16-24 Right Center,,,134.0,,,,,,,,,,,,,,,,,
136,PT00M45.90S,2024-04-07T21:34:47.9Z,1,REGULAR,foul,personal,[],1629312,,,1610612754,36,24,2024-04-07T21:34:57Z,1350000,False,,,0,,H. Highsmith loose ball personal FOUL (1 PF),"[1629312, 204456]",1610612748.0,MIA,loose ball,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,,,,,,1.0,0.0,McConnell,204456.0,,,,
139,PT00M31.40S,2024-04-07T21:35:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,84.31340341655716,58.333333333333336,1610612754,38,24,2024-04-07T21:35:25Z,1380000,False,42.0,95.0,1,right,T. McConnell 10' pullup Jump Shot (6 PTS) (J. Smith 2 AST),"[204456, 1630188]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,10.37,Made,,,,,,,6.0,J. Smith,1630188.0,2.0,,,,,,,,
141,PT00M20.20S,2024-04-07T21:35:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,10.068988173455978,52.20588235294118,1610612748,38,24,2024-04-07T21:46:03Z,1400000,False,-11.0,42.0,1,left,MISS K. Love fadeaway Shot,[201567],1610612748.0,MIA,fadeaway,,,Love,K. Love,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
142,PT00M17.30S,2024-04-07T21:35:38.3Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,38,24,2024-04-07T21:46:03Z,1410000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,
143,PT00M01.60S,2024-04-07T21:35:54.1Z,1,REGULAR,3pt,Jump Shot,[],1630169,67.23061760840999,11.519607843137255,1610612754,38,24,2024-04-07T21:35:59Z,1420000,False,-192.0,256.0,1,right,MISS T. Haliburton 31' pullup bank 3PT,[1630169],1610612754.0,IND,pullup bank,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,31.98,Missed,,,,,,,,,,,,,,,,,,
144,PT00M01.60S,2024-04-07T21:35:54.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,38,24,2024-04-07T21:35:59Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,143.0,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2024-04-07T21:36:01.2Z,1,REGULAR,period,end,[],0,,,1610612754,38,24,2024-04-07T21:36:01Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-04-07T21:38:00.8Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612754,38,24,2024-04-07T21:38:34Z,1450000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-04-07T21:38:00.8Z,2,REGULAR,substitution,out,['startperiod'],1630188,,,1610612754,38,24,2024-04-07T21:38:34Z,1460000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-04-07T21:38:00.8Z,2,REGULAR,substitution,out,['startperiod'],202710,,,1610612754,38,24,2024-04-07T21:38:34Z,1470000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-04-07T21:38:00.8Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612754,38,24,2024-04-07T21:38:34Z,1480000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-04-07T21:38:00.8Z,2,REGULAR,substitution,in,['startperiod'],1630174,,,1610612754,38,24,2024-04-07T21:38:34Z,1490000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-04-07T21:38:00.8Z,2,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,38,24,2024-04-07T21:38:34Z,1500000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-04-07T21:38:00.8Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612754,38,24,2024-04-07T21:38:34Z,1510000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-04-07T21:38:00.8Z,2,REGULAR,substitution,in,['startperiod'],1631170,,,1610612754,38,24,2024-04-07T21:38:34Z,1520000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-04-07T21:38:46.2Z,2,REGULAR,period,start,[],0,,,1610612754,38,24,2024-04-07T21:38:46Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M41.00S,2024-04-07T21:39:04.8Z,2,REGULAR,2pt,Jump Shot,[],1626167,80.50262812089356,27.696078431372552,1610612754,38,24,2024-04-07T21:39:10Z,1540000,False,-112.0,131.0,1,right,MISS M. Turner 17' Jump Shot - blocked,"[1626167, 1629312]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,17.19,Missed,,,,,,,,,,,,,,,Highsmith,1629312.0,,
156,PT11M41.00S,2024-04-07T21:39:04.8Z,2,REGULAR,block,,[],1629312,,,1610612754,38,24,2024-04-07T21:39:08Z,1550000,False,,,0,,H. Highsmith BLOCK (1 BLK),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
157,PT11M36.00S,2024-04-07T21:39:09.8Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,38,24,2024-04-07T21:39:10Z,1560000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left Center,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT11M23.00S,2024-04-07T21:39:22.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,11.777266754270697,42.8921568627451,1610612748,38,26,2024-04-07T21:39:25Z,1570000,False,36.0,58.0,1,left,B. Adebayo 6' Hook (5 PTS) (C. Martin 2 AST),"[1628389, 1628997]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,,,,,,,5.0,C. Martin,1628997.0,2.0,,,,,,,,
160,PT10M58.00S,2024-04-07T21:39:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,83.39356110381078,49.50980392156863,1610612754,40,26,2024-04-07T21:48:52Z,1590000,False,-2.0,104.0,1,right,O. Toppin 10' turnaround Jump Shot (7 PTS) (M. Turner 2 AST),"[1630167, 1626167]",1610612754.0,IND,turnaround,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,10.36,Made,,,,,,,7.0,M. Turner,1626167.0,2.0,,,,,,,,
162,PT10M32.00S,2024-04-07T21:40:13.2Z,2,REGULAR,2pt,Jump Shot,[],1628389,5.469776609724048,19.852941176470587,1610612748,40,28,2024-04-07T21:40:20Z,1610000,False,151.0,-1.0,1,left,B. Adebayo 15' turnaround fadeaway Jump Shot (7 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,15.07,Made,,,,,,,7.0,,,,,,,,,,,
163,PT10M14.00S,2024-04-07T21:40:30.9Z,2,REGULAR,3pt,Jump Shot,[],1630174,77.7431011826544,90.68627450980392,1610612754,40,28,2024-04-07T21:40:35Z,1620000,False,203.0,157.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
164,PT10M12.00S,2024-04-07T21:40:32.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,40,28,2024-04-07T21:40:35Z,1630000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,163.0,2.0,1.0,1.0,,,,,,,,,,,,,,
165,PT10M03.00S,2024-04-07T21:40:43.3Z,2,REGULAR,3pt,Jump Shot,[],1628389,32.276609724047304,51.9607843137255,1610612748,40,28,2024-04-07T21:40:47Z,1640000,False,-10.0,251.0,1,left,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
166,PT10M00.00S,2024-04-07T21:40:46.3Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,40,28,2024-04-07T21:41:03Z,1650000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT09M53.00S,2024-04-07T21:40:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,89.70105124835742,54.166666666666664,1610612754,42,28,2024-04-07T21:40:58Z,1660000,False,21.0,44.0,1,right,T. McConnell driving finger roll Layup (8 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,4.89,Made,,,,,,,8.0,,,,,,,,,,,
168,PT09M41.00S,2024-04-07T21:41:06.1Z,2,REGULAR,foul,personal,[],1630167,,,1610612748,42,28,2024-04-07T21:41:15Z,1670000,False,,,0,,O. Toppin personal FOUL (2 PF),"[1630167, 1628389]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,201245.0,,,,,,2.0,0.0,Adebayo,1628389.0,,,,
170,PT09M41.00S,2024-04-07T21:41:23.3Z,2,REGULAR,substitution,out,[],1630167,,,1610612748,42,28,2024-04-07T21:41:28Z,1690000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M41.00S,2024-04-07T21:41:23.3Z,2,REGULAR,substitution,in,[],1627783,,,1610612748,42,28,2024-04-07T21:41:28Z,1700000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M37.00S,2024-04-07T21:41:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629312,22.815374507227332,88.48039215686273,1610612748,42,28,2024-04-07T21:41:49Z,1710000,False,-192.0,162.0,1,left,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
173,PT09M33.00S,2024-04-07T21:41:49.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,42,28,2024-04-07T21:41:49Z,1720000,False,,,0,,M. Turner REBOUND (Off:0 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,172.0,6.0,6.0,0.0,,,,,,,,,,,,,,
