actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-03T23:11:09.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-03T23:11:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-11-03T23:11:11.2Z,1,REGULAR,jumpball,recovered,[],1630167,,,1610612754,0,0,2023-11-03T23:11:11Z,40000,False,,,0,,Jump Ball M. Turner vs. J. Allen: Tip to O. Toppin,"[1630167, 1626167, 1628386]",1610612754.0,IND,startperiod,O. Toppin,1630167.0,Toppin,O. Toppin,Turner,1626167.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-11-03T23:11:27.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,92.19776609724047,50.49019607843137,1610612754,2,0,2023-11-03T23:11:31Z,70000,False,2.0,21.0,1,right,M. Turner cutting DUNK (2 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.09,Made,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-11-03T23:11:44.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,11.251642575558476,38.23529411764706,1610612739,2,0,2023-11-03T23:11:50Z,90000,False,59.0,53.0,1,left,MISS E. Mobley 7' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2023-11-03T23:11:47.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,0,2023-11-03T23:11:50Z,100000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M15.00S,2023-11-03T23:11:52.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,92.46057818659659,52.69607843137255,1610612754,2,0,2023-11-03T23:11:57Z,110000,False,13.0,18.0,1,right,MISS B. Brown running Layup,[1628971],1610612754.0,IND,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
12,PT11M12.00S,2023-11-03T23:11:56.4Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612754,2,0,2023-11-03T23:11:56Z,120000,False,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT11M09.00S,2023-11-03T23:11:58.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,69.20170827858082,80.14705882352942,1610612754,5,0,2023-11-03T23:12:02Z,130000,False,151.0,237.0,1,right,B. Mathurin 28' 3PT  (3 PTS) (B. Brown 1 AST),"[1631097, 1628971]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,28.09,Made,3.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
15,PT10M56.00S,2023-11-03T23:12:11.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,5.732588699080158,53.92156862745098,1610612739,5,2,2023-11-03T23:12:15Z,150000,False,-20.0,1.0,1,left,D. Mitchell driving DUNK (2 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.96,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
16,PT10M43.00S,2023-11-03T23:12:27.2Z,1,REGULAR,foul,personal,[],1629622,,,1610612754,5,2,2023-11-03T23:12:34Z,160000,False,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 1631097]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201638.0,1.0,0.0,Mathurin,1631097.0,,,,,
