actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M52.00S,2023-11-09T00:11:38.9Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,2,0,2023-11-09T00:11:43Z,160000,False,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
17,PT10M52.00S,2023-11-09T00:11:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,7.440867279894875,48.77450980392157,1610612754,4,0,2023-11-09T00:16:00Z,170000,False,6.0,17.0,1,left,M. Turner putback Layup (2 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,2.0,,,,,,,,,,
18,PT10M52.00S,2023-11-09T00:11:45.7Z,1,REGULAR,foul,personal,['1freethrow'],1628374,,,1610612754,4,0,2023-11-09T00:11:53Z,180000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Turner 1 FT),"[1628374, 1626167]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,1.0,0.0,Turner,1626167.0,,,,,
20,PT10M52.00S,2023-11-09T00:12:09.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626167,,,1610612754,5,0,2023-11-09T00:12:09Z,200000,False,,,0,,M. Turner Free Throw 1 of 1 (3 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
21,PT10M40.00S,2023-11-09T00:12:23.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203903,91.80354796320631,62.99019607843137,1610612762,5,0,2023-11-09T00:12:29Z,210000,False,65.0,25.0,1,right,MISS J. Clarkson 6' driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,,,,,,,,,,,,,,,,,
22,PT10M37.00S,2023-11-09T00:12:26.9Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,5,0,2023-11-09T00:12:29Z,220000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M33.00S,2023-11-09T00:12:30.4Z,1,REGULAR,turnover,bad pass,[],1628971,,,1610612754,5,0,2023-11-09T00:23:09Z,230000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1628374]",1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Markkanen,1628374.0,,,,,,,,,,,
24,PT10M33.00S,2023-11-09T00:12:30.4Z,1,REGULAR,steal,,[],1628374,,,1610612762,5,0,2023-11-09T00:12:32Z,240000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M30.00S,2023-11-09T00:12:33.7Z,1,REGULAR,turnover,bad pass,[],1628381,,,1610612762,5,0,2023-11-09T00:12:36Z,250000,False,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1631097]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Mathurin,1631097.0,,,,,,,,,,,
26,PT10M30.00S,2023-11-09T00:12:33.7Z,1,REGULAR,steal,,[],1631097,,,1610612754,5,0,2023-11-09T00:12:35Z,260000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
27,PT10M26.00S,2023-11-09T00:12:40.3Z,1,REGULAR,foul,personal,[],1628381,,,1610612754,5,0,2023-11-09T00:12:50Z,270000,False,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1630167]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,204058.0,1.0,0.0,Toppin,1630167.0,,,,,
29,PT10M20.00S,2023-11-09T00:13:01.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626167,6.258212877792378,46.568627450980394,1610612754,7,0,2023-11-09T00:13:05Z,290000,False,17.0,6.0,1,left,M. Turner cutting DUNK (5 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.83,Made,,,,,,,,5.0,,,,,,T. Haliburton,1630169.0,1.0,,
31,PT10M20.00S,2023-11-09T00:13:06.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,7,0,2023-11-09T00:13:06Z,310000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT10M06.00S,2023-11-09T00:16:11.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,92.32917214191852,52.20588235294118,1610612762,7,2,2023-11-09T00:16:20Z,320000,False,11.0,20.0,1,right,L. Markkanen DUNK (2 PTS) (J. Collins 1 AST),"[1628374, 1628381]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,,2.0,,,,,,J. Collins,1628381.0,1.0,,
34,PT09M55.00S,2023-11-09T00:16:22.9Z,1,REGULAR,2pt,Jump Shot,[],1630169,5.995400788436268,19.362745098039216,1610612754,7,2,2023-11-09T00:16:29Z,340000,False,153.0,4.0,1,left,MISS T. Haliburton 15' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,15.32,Missed,,,,,,,,,,,,,,,,,,
35,PT09M51.00S,2023-11-09T00:16:26.9Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,7,2,2023-11-09T00:16:29Z,350000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M47.00S,2023-11-09T00:16:31.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203903,91.80354796320631,52.450980392156865,1610612762,7,4,2023-11-09T00:16:36Z,360000,False,12.0,25.0,1,right,J. Clarkson running finger roll Layup (2 PTS),[203903],1610612762.0,UTA,running finger roll,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,,,,2.0,,,,,,,,,,
37,PT09M29.00S,2023-11-09T00:16:48.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,8.360709592641262,42.15686274509804,1610612754,7,4,2023-11-09T00:16:52Z,370000,False,39.0,26.0,1,left,MISS M. Turner turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
38,PT09M27.00S,2023-11-09T00:16:50.1Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,7,4,2023-11-09T00:16:52Z,380000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT09M21.00S,2023-11-09T00:16:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628381,92.72339027595268,54.65686274509803,1610612762,7,6,2023-11-09T00:17:02Z,390000,False,23.0,16.0,1,right,J. Collins running finger roll Layup (2 PTS) (K. George 1 AST),"[1628381, 1641718]",1610612762.0,UTA,running finger roll,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,,,,2.0,,,,,,K. George,1641718.0,1.0,,
41,PT09M16.00S,2023-11-09T00:17:06.0Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,7,6,2023-11-09T00:17:10Z,410000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,1627961.0,,,,,,,,,
42,PT09M08.00S,2023-11-09T00:17:22.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,89.04402102496715,4.411764705882353,1610612762,7,9,2023-11-09T00:17:26Z,420000,False,-228.0,50.0,1,right,L. Markkanen 3PT  (5 PTS) (J. Clarkson 1 AST),"[1628374, 203903]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,23.34,Made,,,,,,,,5.0,,,,,,J. Clarkson,203903.0,1.0,,
44,PT08M55.00S,2023-11-09T00:17:34.7Z,1,REGULAR,3pt,Jump Shot,[],1626167,34.11629434954008,48.529411764705884,1610612754,7,9,2023-11-09T00:17:38Z,440000,False,7.0,268.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.83,Missed,,,,,,,,,,,,,,,,,,
45,PT08M52.00S,2023-11-09T00:17:37.7Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,7,9,2023-11-09T00:17:38Z,450000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT08M47.00S,2023-11-09T00:17:42.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,66.5735873850197,55.63725490196079,1610612762,7,12,2023-11-09T00:17:47Z,460000,False,28.0,262.0,1,right,J. Clarkson 26' 3PT running pullup (5 PTS),[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,26.32,Made,,,,,,,,5.0,,,,,,,,,,
47,PT08M46.00S,2023-11-09T00:17:48.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,7,12,2023-11-09T00:17:48Z,470000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M33.00S,2023-11-09T00:20:58.2Z,1,REGULAR,3pt,Jump Shot,[],1631097,31.488173455978973,65.68627450980392,1610612754,10,12,2023-11-09T00:21:08Z,490000,False,-78.0,243.0,1,left,B. Mathurin 25' 3PT step back (3 PTS) (T. Haliburton 2 AST),"[1631097, 1630169]",1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,25.58,Made,,,,,,,,3.0,,,,,,T. Haliburton,1630169.0,2.0,,
51,PT08M12.00S,2023-11-09T00:21:18.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203903,85.89027595269383,44.11764705882353,1610612762,10,12,2023-11-09T00:21:38Z,510000,False,-29.0,80.0,1,right,MISS J. Clarkson 8' turnaround Hook,[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,8.53,Missed,,,,,,,,,,,,,,,,,,
52,PT08M10.00S,2023-11-09T00:21:20.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,10,12,2023-11-09T00:21:22Z,520000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,51.0,2.0,1.0,1.0,,,,,,,,,,,,,,
53,PT08M04.00S,2023-11-09T00:21:27.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,7.30946123521682,54.41176470588235,1610612754,10,12,2023-11-09T00:21:31Z,530000,False,-22.0,16.0,1,left,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
54,PT08M02.00S,2023-11-09T00:21:29.4Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,10,12,2023-11-09T00:21:31Z,540000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,53.0,3.0,3.0,0.0,,,,,,,,,,,,,,
55,PT08M02.00S,2023-11-09T00:21:31.1Z,1,REGULAR,foul,personal,[],1631097,,,1610612762,10,12,2023-11-09T00:21:38Z,550000,False,,,0,,B. Mathurin personal FOUL (1 PF),"[1631097, 1628381]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,1.0,0.0,Collins,1628381.0,,,,,
57,PT07M50.00S,2023-11-09T00:21:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,91.93495400788436,48.28431372549019,1610612762,10,12,2023-11-09T00:21:58Z,570000,False,-9.0,23.0,1,right,MISS K. George driving finger roll Layup,[1641718],1610612762.0,UTA,driving finger roll,,,George,K. George,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
58,PT07M48.00S,2023-11-09T00:21:56.9Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,10,12,2023-11-09T00:21:58Z,580000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,57.0,3.0,2.0,1.0,,,,,,,,,,,,,,
59,PT07M43.00S,2023-11-09T00:22:02.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626167,7.703679369250986,56.127450980392155,1610612754,12,12,2023-11-09T00:22:06Z,590000,False,-31.0,20.0,1,left,M. Turner running Layup (7 PTS) (T. Haliburton 3 AST),"[1626167, 1630169]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.65,Made,,,,,,,,7.0,,,,,,T. Haliburton,1630169.0,3.0,,
61,PT07M29.00S,2023-11-09T00:22:18.2Z,1,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612762,12,12,2023-11-09T00:22:24Z,610000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1630167, 203903]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Clarkson,203903.0,,,,,
63,PT07M29.00S,2023-11-09T00:22:42.8Z,1,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,12,13,2023-11-09T00:22:42Z,630000,False,,,0,,J. Clarkson Free Throw 1 of 2 (6 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
64,PT07M29.00S,2023-11-09T00:22:44.0Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,12,13,2023-11-09T00:22:48Z,640000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M29.00S,2023-11-09T00:22:44.0Z,1,REGULAR,substitution,in,[],203482,,,1610612762,12,13,2023-11-09T00:22:48Z,650000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M29.00S,2023-11-09T00:23:03.0Z,1,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,12,14,2023-11-09T00:23:03Z,660000,False,,,0,,J. Clarkson Free Throw 2 of 2 (7 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
67,PT07M21.00S,2023-11-09T00:23:12.2Z,1,REGULAR,3pt,Jump Shot,[],1630167,30.962549277266753,67.15686274509804,1610612754,12,14,2023-11-09T00:23:18Z,670000,False,-86.0,239.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
68,PT07M17.00S,2023-11-09T00:23:16.2Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,12,14,2023-11-09T00:23:18Z,680000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT07M01.00S,2023-11-09T00:23:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,88.38699080157687,44.85294117647059,1610612762,12,16,2023-11-09T00:24:36Z,690000,False,-26.0,57.0,1,right,J. Clarkson 6' driving floating Jump Shot (9 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.23,Made,,,,,,,,9.0,,,,,,,,,,
70,PT06M59.00S,2023-11-09T00:23:37.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,12,16,2023-11-09T00:23:41Z,700000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,
71,PT06M46.00S,2023-11-09T00:23:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.652431011826544,55.392156862745104,1610612754,14,16,2023-11-09T00:23:59Z,710000,False,-27.0,10.0,1,left,B. Mathurin driving finger roll Layup (5 PTS),[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,5.0,,,,,,,,,,
72,PT06M26.00S,2023-11-09T00:24:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,87.07293035479631,42.15686274509804,1610612762,14,18,2023-11-09T00:24:33Z,720000,False,-39.0,69.0,1,right,K. Olynyk 7' floating Jump Shot (2 PTS) (K. George 2 AST),"[203482, 1641718]",1610612762.0,UTA,floating,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,7.94,Made,,,,,,,,2.0,,,,,,K. George,1641718.0,2.0,,
74,PT06M07.00S,2023-11-09T00:24:33.0Z,1,REGULAR,2pt,Hook,[],1626167,8.229303547963205,32.59803921568628,1610612754,16,18,2023-11-09T00:25:20Z,740000,False,87.0,25.0,1,left,M. Turner 9' turnaround Hook (9 PTS),[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,9.05,Made,,,,,,,,9.0,,,,,,,,,,
75,PT05M54.00S,2023-11-09T00:24:49.3Z,1,REGULAR,turnover,traveling,[],1630534,,,1610612762,16,18,2023-11-09T00:24:53Z,750000,False,,,0,,O. Agbaji traveling TURNOVER (2 TO),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,2.0,,,,204058.0,,,,,,,,,
76,PT05M54.00S,2023-11-09T00:24:51.4Z,1,REGULAR,substitution,out,[],1631097,,,1610612754,16,18,2023-11-09T00:25:06Z,760000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M54.00S,2023-11-09T00:24:51.4Z,1,REGULAR,substitution,out,[],1628971,,,1610612754,16,18,2023-11-09T00:25:06Z,770000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M54.00S,2023-11-09T00:24:51.4Z,1,REGULAR,substitution,out,[],1641718,,,1610612754,16,18,2023-11-09T00:25:06Z,780000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M54.00S,2023-11-09T00:24:51.4Z,1,REGULAR,substitution,in,[],1627741,,,1610612754,16,18,2023-11-09T00:25:06Z,790000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M54.00S,2023-11-09T00:24:51.4Z,1,REGULAR,substitution,in,[],1630174,,,1610612754,16,18,2023-11-09T00:25:06Z,800000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M54.00S,2023-11-09T00:24:51.4Z,1,REGULAR,substitution,in,[],1629659,,,1610612754,16,18,2023-11-09T00:25:06Z,810000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M33.00S,2023-11-09T00:25:28.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,23.99802890932983,12.254901960784313,1610612754,16,18,2023-11-09T00:25:32Z,820000,False,189.0,173.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
83,PT05M30.00S,2023-11-09T00:25:31.6Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,16,18,2023-11-09T00:25:32Z,830000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
