actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
91,PT03M14.00S,2024-03-29T23:25:44.6Z,1,REGULAR,substitution,in,[],203915,,,1610612754,18,19,2024-03-29T23:26:07Z,910000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M14.00S,2024-03-29T23:25:44.6Z,1,REGULAR,substitution,in,[],1629637,,,1610612754,18,19,2024-03-29T23:26:07Z,920000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M03.00S,2024-03-29T23:26:18.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],204456,91.67214191852825,26.47058823529412,1610612754,20,19,2024-03-29T23:26:28Z,930000,False,-118.0,26.0,1,right,T. McConnell 12' pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,12.04,Made,,,,,,,,,,2.0,,,,,,,,
95,PT02M49.00S,2024-03-29T23:26:32.5Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,20,19,2024-03-29T23:26:38Z,950000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1626167]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,,,Turner,1626167.0
96,PT02M49.00S,2024-03-29T23:26:32.5Z,1,REGULAR,steal,,[],1626167,,,1610612754,20,19,2024-03-29T23:26:42Z,960000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT02M42.00S,2024-03-29T23:26:43.2Z,1,REGULAR,foul,offensive,[],1630167,,,1610612754,20,19,2024-03-29T23:26:55Z,970000,False,,,0,,O. Toppin charge offensive FOUL (1 PF),"[1630167, 1627752]",1610612754.0,IND,charge,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2002.0,1.0,0.0,Prince,1627752.0,,,,,,,,,
99,PT02M42.00S,2024-03-29T23:26:43.2Z,1,REGULAR,turnover,offensive foul,[],1630167,,,1610612754,20,19,2024-03-29T23:26:43Z,990000,False,,,0,,O. Toppin offensive foul TURNOVER (1 TO),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2002.0,,,,,,,,,1.0,,,,
100,PT02M42.00S,2024-03-29T23:26:53.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,20,19,2024-03-29T23:26:53Z,1000000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M42.00S,2024-03-29T23:28:45.7Z,1,REGULAR,substitution,out,[],1626167,,,1610612747,20,19,2024-03-29T23:29:14Z,1010000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M42.00S,2024-03-29T23:28:45.7Z,1,REGULAR,substitution,in,[],1630188,,,1610612747,20,19,2024-03-29T23:29:14Z,1020000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M26.00S,2024-03-29T23:29:58.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203915,8.492115637319317,73.2843137254902,1610612747,20,19,2024-03-29T23:30:03Z,1030000,False,-116.0,27.0,1,left,MISS S. Dinwiddie 11' driving floating bank Shot,[203915],1610612747.0,LAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,11.96,Missed,,,,,,,,,,,,,,,,,,
104,PT02M23.00S,2024-03-29T23:30:01.9Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,20,19,2024-03-29T23:30:03Z,1040000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,103.0,2.0,1.0,1.0,,,,,,,,,,,,,,
105,PT02M21.00S,2024-03-29T23:30:05.8Z,1,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,20,19,2024-03-29T23:30:17Z,1050000,False,,,0,,A. Reaves lost ball out-of-bounds TURNOVER (3 TO),[1630559],1610612747.0,LAL,lost ball,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,,,,,,,,,3.0,,,,
106,PT02M21.00S,2024-03-29T23:30:09.0Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,20,19,2024-03-29T23:30:12Z,1060000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M21.00S,2024-03-29T23:30:09.0Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,20,19,2024-03-29T23:30:12Z,1070000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M11.00S,2024-03-29T23:30:25.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,77.87450722733246,92.8921568627451,1610612754,23,19,2024-03-29T23:30:31Z,1080000,False,214.0,155.0,1,right,O. Toppin 26' 3PT  (3 PTS) (T. Haliburton 5 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,26.49,Made,,,,,,,,,,3.0,T. Haliburton,1630169.0,5.0,,,,,
110,PT01M58.00S,2024-03-29T23:30:38.4Z,1,REGULAR,turnover,bad pass,[],203915,,,1610612747,23,19,2024-03-29T23:30:43Z,1100000,False,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1630188]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Smith,1630188.0
111,PT01M58.00S,2024-03-29T23:30:38.4Z,1,REGULAR,steal,,[],1630188,,,1610612754,23,19,2024-03-29T23:30:41Z,1110000,False,,,0,,J. Smith STEAL (1 STL),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
112,PT01M55.00S,2024-03-29T23:30:43.4Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,23,19,2024-03-29T23:30:57Z,1120000,False,,,0,,T. Haliburton lost ball out-of-bounds TURNOVER (2 TO),[1630169],1610612754.0,IND,lost ball,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,,2.0,,,,
113,PT01M43.00S,2024-03-29T23:31:07.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630559,18.873193166885677,28.431372549019606,1610612747,23,19,2024-03-29T23:32:41Z,1130000,False,108.0,125.0,1,left,MISS A. Reaves 16' step back Shot,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right Center,16.5,Missed,,,,,,,,,,,,,,,,,,
114,PT01M40.00S,2024-03-29T23:31:10.2Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,23,19,2024-03-29T23:31:11Z,1140000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,113.0,3.0,3.0,0.0,,,,,,,,,,,,,,
115,PT01M34.00S,2024-03-29T23:31:15.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",204456,94.43166885676742,43.13725490196079,1610612754,23,19,2024-03-29T23:33:17Z,1150000,False,-34.0,0.0,1,right,MISS T. McConnell running Layup,[204456],1610612754.0,IND,running,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
116,PT01M32.00S,2024-03-29T23:31:17.2Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,23,19,2024-03-29T23:31:21Z,1160000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT01M24.00S,2024-03-29T23:31:27.8Z,1,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612747,23,19,2024-03-29T23:31:33Z,1170000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1641767, 203915]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,
119,PT01M24.00S,2024-03-29T23:31:46.4Z,1,REGULAR,freethrow,1 of 2,[],203915,,,1610612747,23,19,2024-03-29T23:31:46Z,1190000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
120,PT01M24.00S,2024-03-29T23:31:46.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,23,19,2024-03-29T23:31:46Z,1200000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,
121,PT01M24.00S,2024-03-29T23:31:47.1Z,1,REGULAR,substitution,out,[],1630169,,,1610612747,23,19,2024-03-29T23:31:53Z,1210000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M24.00S,2024-03-29T23:31:47.1Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,23,19,2024-03-29T23:31:53Z,1220000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M24.00S,2024-03-29T23:31:47.1Z,1,REGULAR,substitution,in,[],203926,,,1610612747,23,19,2024-03-29T23:31:53Z,1230000,False,,,0,,SUB in: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M24.00S,2024-03-29T23:31:47.1Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,23,19,2024-03-29T23:31:53Z,1240000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M24.00S,2024-03-29T23:32:03.8Z,1,REGULAR,freethrow,2 of 2,[],203915,,,1610612747,23,20,2024-03-29T23:32:03Z,1250000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (1 PTS),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
126,PT01M14.00S,2024-03-29T23:32:16.1Z,1,REGULAR,3pt,Jump Shot,[],1630188,67.62483574244416,40.68627450980392,1610612754,23,20,2024-03-29T23:32:20Z,1260000,False,-47.0,252.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
127,PT01M09.00S,2024-03-29T23:32:21.1Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612747,23,20,2024-03-29T23:32:20Z,1270000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Center,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT01M05.00S,2024-03-29T23:32:24.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,31.488173455978973,70.58823529411765,1610612747,23,20,2024-03-29T23:32:30Z,1280000,False,-103.0,243.0,1,left,MISS S. Dinwiddie 26' running 3PT,[203915],1610612747.0,LAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
129,PT01M02.00S,2024-03-29T23:32:27.5Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612747,23,20,2024-03-29T23:32:27Z,1290000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,128.0,2.0,1.0,1.0,,,,,,,,,,,,,,
130,PT01M00.00S,2024-03-29T23:32:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627752,8.09789750328515,47.794117647058826,1610612747,23,22,2024-03-29T23:32:34Z,1300000,False,11.0,24.0,1,left,T. Prince driving Layup (2 PTS) (J. Hayes 1 AST),"[1627752, 1629637]",1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,,,,2.0,J. Hayes,1629637.0,1.0,,,,,
131,PT00M51.80S,2024-03-29T23:32:40.6Z,1,REGULAR,2pt,Jump Shot,[],204456,92.59198423127464,29.166666666666668,1610612754,25,22,2024-03-29T23:32:47Z,1310000,False,-104.0,17.0,1,right,T. McConnell 10' fadeaway Jump Shot (4 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,10.56,Made,,,,,,,,,,4.0,,,,,,,,
132,PT00M42.20S,2024-03-29T23:32:52.0Z,1,REGULAR,2pt,Layup,[],1626156,8.229303547963205,67.8921568627451,1610612747,25,24,2024-03-29T23:32:56Z,1320000,False,-89.0,25.0,1,left,D. Russell 9' driving Layup (4 PTS),[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,9.29,Made,,,,,,,,,,4.0,,,,,,,,
133,PT00M32.10S,2024-03-29T23:33:05.9Z,1,REGULAR,3pt,Jump Shot,[],1641767,77.7431011826544,89.95098039215686,1610612754,25,24,2024-03-29T23:33:15Z,1330000,False,200.0,157.0,1,right,MISS B. Sheppard 25' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
134,PT00M29.50S,2024-03-29T23:33:08.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,25,24,2024-03-29T23:33:15Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,133.0,,,,,,,,,,,,,,,,,
135,PT00M29.50S,2024-03-29T23:33:11.5Z,1,REGULAR,foul,personal,[],1629637,,,1610612754,25,24,2024-03-29T23:33:44Z,1350000,False,,,0,,J. Hayes loose ball personal FOUL (1 PF),"[1629637, 1630188]",1610612747.0,LAL,loose ball,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,0.0,Smith,1630188.0,,,,,,,,,
137,PT00M21.90S,2024-03-29T23:33:41.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641767,83.78777923784494,54.166666666666664,1610612754,27,24,2024-03-29T23:33:48Z,1370000,False,21.0,100.0,1,right,B. Sheppard 10' Jump Shot (2 PTS) (T. McConnell 1 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,10.2,Made,,,,,,,,,,2.0,T. McConnell,204456.0,1.0,,,,,
139,PT00M05.50S,2024-03-29T23:34:01.0Z,1,REGULAR,3pt,Jump Shot,[],1627752,28.991458607095925,24.264705882352942,1610612747,27,24,2024-03-29T23:34:06Z,1390000,False,129.0,220.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
140,PT00M02.80S,2024-03-29T23:34:05.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,27,24,2024-03-29T23:34:05Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,139.0,,,,,,,,,,,,,,,,,
142,PT00M02.10S,2024-03-29T23:34:17.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203915,18.084756898817346,95.83333333333334,1610612747,27,24,2024-03-29T23:34:22Z,1420000,False,-229.0,117.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
143,PT00M02.10S,2024-03-29T23:34:17.7Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,27,24,2024-03-29T23:34:22Z,1430000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT00M00.00S,2024-03-29T23:34:21.6Z,1,REGULAR,period,end,[],0,,,1610612754,27,24,2024-03-29T23:34:21Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-03-29T23:36:24.7Z,2,REGULAR,substitution,out,['startperiod'],203926,,,1610612754,27,24,2024-03-29T23:37:04Z,1450000,False,,,0,,SUB out: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-03-29T23:36:24.7Z,2,REGULAR,substitution,out,['startperiod'],1629629,,,1610612754,27,24,2024-03-29T23:37:04Z,1460000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-03-29T23:36:24.7Z,2,REGULAR,substitution,in,['startperiod'],1630174,,,1610612754,27,24,2024-03-29T23:37:04Z,1470000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-03-29T23:36:24.7Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612754,27,24,2024-03-29T23:37:04Z,1480000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-29T23:37:16.9Z,2,REGULAR,period,start,[],0,,,1610612754,27,24,2024-03-29T23:37:16Z,1490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M50.00S,2024-03-29T23:37:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,92.32917214191852,49.26470588235294,1610612754,27,24,2024-03-29T23:37:33Z,1500000,False,-4.0,20.0,1,right,MISS B. Sheppard cutting finger roll Layup,[1641767],1610612754.0,IND,cutting finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
152,PT11M46.00S,2024-03-29T23:37:30.1Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612747,27,24,2024-03-29T23:37:33Z,1510000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,
153,PT11M42.00S,2024-03-29T23:37:33.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629637,7.440867279894875,50.0,1610612747,27,26,2024-03-29T23:37:39Z,1520000,False,0.0,17.0,1,left,J. Hayes running DUNK (2 PTS) (D. Russell 2 AST),"[1629637, 1626156]",1610612747.0,LAL,running,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,,,2.0,D. Russell,1626156.0,2.0,,,,,
155,PT11M24.00S,2024-03-29T23:37:54.6Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,27,26,2024-03-29T23:38:01Z,1540000,False,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,bad pass,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Center,,,,,,,204059.0,,,,,,,,,1.0,,,,
156,PT11M06.00S,2024-03-29T23:38:18.8Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,27,26,2024-03-29T23:38:23Z,1550000,False,,,0,,L. James lost ball TURNOVER (1 TO),"[2544, 1630174]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Nesmith,1630174.0
157,PT11M06.00S,2024-03-29T23:38:18.8Z,2,REGULAR,steal,,[],1630174,,,1610612754,27,26,2024-03-29T23:38:20Z,1560000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT10M59.00S,2024-03-29T23:38:28.5Z,2,REGULAR,turnover,bad pass,[],1630174,,,1610612754,27,26,2024-03-29T23:45:30Z,1615000,False,,,0,,A. Nesmith bad pass TURNOVER (1 TO),"[1630174, 203915]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Dinwiddie,203915.0
206,PT10M59.00S,2024-03-29T23:38:28.5Z,2,REGULAR,steal,,[],203915,,,1610612747,27,26,2024-03-29T23:45:30Z,1617500,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT10M54.00S,2024-03-29T23:38:31.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",2544,7.703679369250986,50.73529411764706,1610612747,27,28,2024-03-29T23:45:30Z,1620000,False,-4.0,20.0,1,left,L. James running DUNK (6 PTS) (J. Hayes 2 AST),"[2544, 1629637]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,,,,6.0,J. Hayes,1629637.0,2.0,,,,,
165,PT10M44.00S,2024-03-29T23:38:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.80354796320631,54.65686274509803,1610612754,29,28,2024-03-29T23:38:46Z,1640000,False,23.0,25.0,1,right,T. McConnell driving finger roll Layup (6 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,,,,6.0,,,,,,,,
166,PT10M32.00S,2024-03-29T23:38:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,16.113666228646515,45.34313725490196,1610612747,29,28,2024-03-29T23:39:00Z,1650000,False,23.0,99.0,1,left,MISS D. Russell 10' turnaround Shot,[1626156],1610612747.0,LAL,turnaround,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,10.17,Missed,,,,,,,,,,,,,,,,,,
167,PT10M28.00S,2024-03-29T23:38:57.0Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,29,28,2024-03-29T23:39:00Z,1660000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT10M18.00S,2024-03-29T23:39:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,82.60512483574244,47.30392156862745,1610612754,31,28,2024-03-29T23:39:12Z,1670000,False,-13.0,111.0,1,right,A. Nesmith 11' pullup Jump Shot (9 PTS) (B. Sheppard 1 AST),"[1630174, 1641767]",1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,11.18,Made,,,,,,,,,,9.0,B. Sheppard,1641767.0,1.0,,,,,
170,PT09M55.00S,2024-03-29T23:39:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.835085413929041,54.90196078431373,1610612747,31,28,2024-03-29T23:42:54Z,1690000,False,-25.0,21.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
171,PT09M52.00S,2024-03-29T23:39:33.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,31,28,2024-03-29T23:39:34Z,1700000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,
172,PT09M47.00S,2024-03-29T23:39:37.5Z,2,REGULAR,3pt,Jump Shot,[],1630174,81.68528252299606,93.13725490196079,1610612754,31,28,2024-03-29T23:43:44Z,1710000,False,216.0,120.0,1,right,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,24.67,Missed,,,,,,,,,,,,,,,,,,
173,PT09M43.00S,2024-03-29T23:39:41.5Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,31,28,2024-03-29T23:39:50Z,1720000,False,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,172.0,6.0,5.0,1.0,,,,,,,,,,,,,,
174,PT09M42.00S,2024-03-29T23:39:43.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626156,6.1268068331143235,56.372549019607845,1610612747,31,30,2024-03-29T23:39:55Z,1730000,False,-32.0,5.0,1,left,D. Russell running Layup (6 PTS) (L. James 4 AST),"[1626156, 2544]",1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,,,,6.0,L. James,2544.0,4.0,,,,,
