actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
82,PT05M05.00S,2024-01-11T00:21:43.9Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,9,15,2024-01-11T00:21:43Z,810000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
83,PT04M57.00S,2024-01-11T00:21:50.8Z,1,REGULAR,3pt,Jump Shot,[],1630557,93.9060446780552,0.9803921568627451,1610612764,9,15,2024-01-11T00:21:56Z,820000,False,-245.0,5.0,1,right,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,24.51,Missed,,,,,,,,,,,,,,,
84,PT04M53.00S,2024-01-11T00:21:55.2Z,1,REGULAR,rebound,offensive,[],1628398,,,1610612764,9,15,2024-01-11T00:21:55Z,830000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,83.0,3.0,2.0,1.0,,,,,,,,,,
85,PT04M51.00S,2024-01-11T00:21:56.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,69.99014454664915,12.254901960784313,1610612764,9,15,2024-01-11T00:22:01Z,840000,False,-189.0,230.0,1,right,MISS J. Poole 29' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,29.72,Missed,,,,,,,,,,,,,,,
86,PT04M49.00S,2024-01-11T00:21:58.7Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,9,15,2024-01-11T00:22:01Z,850000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,
87,PT04M30.00S,2024-01-11T00:22:21.3Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612754,9,15,2024-01-11T00:22:27Z,860000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1629655, 1631097]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628953.0,,,,1.0,0.0,Mathurin,1631097.0,,
89,PT04M30.00S,2024-01-11T00:22:46.8Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,10,15,2024-01-11T00:22:46Z,880000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
90,PT04M30.00S,2024-01-11T00:22:47.6Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,10,15,2024-01-11T00:22:50Z,890000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M30.00S,2024-01-11T00:22:47.6Z,1,REGULAR,substitution,in,[],204456,,,1610612754,10,15,2024-01-11T00:22:50Z,900000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M30.00S,2024-01-11T00:23:08.0Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,11,15,2024-01-11T00:23:08Z,910000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
93,PT04M17.00S,2024-01-11T00:23:25.7Z,1,REGULAR,turnover,bad pass,[],1629655,,,1610612764,11,15,2024-01-11T00:23:30Z,920000,False,,,0,,D. Gafford bad pass TURNOVER (1 TO),"[1629655, 204456]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,1.0,McConnell,204456.0,,,,,,,,,,,,,,,,,
94,PT04M17.00S,2024-01-11T00:23:25.7Z,1,REGULAR,steal,,[],204456,,,1610612754,11,15,2024-01-11T00:23:27Z,930000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
95,PT04M14.00S,2024-01-11T00:23:28.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204456,6.389618922470433,48.529411764705884,1610612754,13,15,2024-01-11T00:23:34Z,940000,False,7.0,8.0,1,left,T. McConnell running Layup (2 PTS),[204456],1610612754.0,IND,running,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,1.06,Made,2.0,,,,,,,,,,,,,,
96,PT04M13.00S,2024-01-11T00:23:34.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,15,2024-01-11T00:23:34Z,950000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M13.00S,2024-01-11T00:25:51.0Z,1,REGULAR,substitution,out,[],1626167,,,1610612764,13,15,2024-01-11T00:26:28Z,960000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M13.00S,2024-01-11T00:25:51.0Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,13,15,2024-01-11T00:26:28Z,970000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M13.00S,2024-01-11T00:25:51.0Z,1,REGULAR,substitution,in,[],1630543,,,1610612764,13,15,2024-01-11T00:26:28Z,980000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M13.00S,2024-01-11T00:25:51.0Z,1,REGULAR,substitution,in,[],1641731,,,1610612764,13,15,2024-01-11T00:26:28Z,990000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M56.00S,2024-01-11T00:26:51.2Z,1,REGULAR,2pt,Jump Shot,[],1629673,94.03745072273325,75.24509803921569,1610612764,13,15,2024-01-11T00:26:56Z,1000000,False,126.0,4.0,1,right,MISS J. Poole 12' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,12.62,Missed,,,,,,,,,,,,,,,
102,PT03M52.00S,2024-01-11T00:26:55.2Z,1,REGULAR,rebound,offensive,[],1630557,,,1610612764,13,15,2024-01-11T00:26:56Z,1010000,False,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,,,,,,,101.0,2.0,1.0,1.0,,,,,,,,,,
103,PT03M52.00S,2024-01-11T00:26:54.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,92.32917214191852,48.77450980392157,1610612764,13,17,2024-01-11T00:26:59Z,1020000,False,-6.0,20.0,1,right,C. Kispert putback Layup (2 PTS),[1630557],1610612764.0,WAS,putback,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,2.05,Made,2.0,,,,,,,,,,,,,,
104,PT03M34.00S,2024-01-11T00:27:11.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,32.53942181340342,45.83333333333333,1610612754,13,17,2024-01-11T00:27:15Z,1030000,False,21.0,253.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,25.43,Missed,,,,,,,,,,,,,,,
105,PT03M33.00S,2024-01-11T00:27:12.5Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,13,17,2024-01-11T00:27:15Z,1040000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,
106,PT03M23.00S,2024-01-11T00:27:23.4Z,1,REGULAR,3pt,Jump Shot,[],1641731,68.28186596583443,37.00980392156863,1610612764,13,17,2024-01-11T00:27:29Z,1050000,False,-65.0,246.0,1,right,MISS B. Coulibaly 25' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,25.42,Missed,,,,,,,,,,,,,,,
107,PT03M18.00S,2024-01-11T00:27:28.4Z,1,REGULAR,rebound,offensive,[],1630557,,,1610612764,13,17,2024-01-11T00:27:29Z,1060000,False,,,0,,C. Kispert REBOUND (Off:2 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,106.0,3.0,1.0,2.0,,,,,,,,,,
108,PT03M16.00S,2024-01-11T00:27:29.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,84.57621550591328,4.166666666666666,1610612764,13,17,2024-01-11T00:27:35Z,1070000,False,-229.0,92.0,1,right,MISS T. Jones 24' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left,,,,24.72,Missed,,,,,,,,,,,,,,,
109,PT03M13.00S,2024-01-11T00:27:32.7Z,1,REGULAR,rebound,offensive,[],1629673,,,1610612764,13,17,2024-01-11T00:27:35Z,1080000,False,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left,,,,,,,108.0,2.0,1.0,1.0,,,,,,,,,,
110,PT03M08.00S,2024-01-11T00:27:38.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,82.47371879106439,4.6568627450980395,1610612764,13,17,2024-01-11T00:27:42Z,1090000,False,-227.0,112.0,1,right,MISS T. Jones 25' pullup 3PT,[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,25.29,Missed,,,,,,,,,,,,,,,
111,PT03M06.00S,2024-01-11T00:27:40.7Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,13,17,2024-01-11T00:27:42Z,1100000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,
112,PT03M02.00S,2024-01-11T00:27:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,5.601182654402102,56.61764705882353,1610612754,13,17,2024-01-11T00:27:51Z,1110000,False,-33.0,0.0,1,left,MISS B. Mathurin running finger roll Layup,[1631097],1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,3.31,Missed,,,,,,,,,,,,,,,
113,PT03M00.00S,2024-01-11T00:27:47.3Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,13,17,2024-01-11T00:27:47Z,1120000,False,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,
114,PT03M00.00S,2024-01-11T00:27:48.8Z,1,REGULAR,foul,personal,[],1641731,,,1610612754,13,17,2024-01-11T00:28:19Z,1130000,False,,,0,,B. Coulibaly personal FOUL (1 PF),"[1641731, 1630543]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,1.0,0.0,Jackson,1630543.0,,
116,PT03M00.00S,2024-01-11T00:27:58.9Z,1,REGULAR,substitution,out,[],1626145,,,1610612754,13,17,2024-01-11T00:28:10Z,1150000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M00.00S,2024-01-11T00:27:58.9Z,1,REGULAR,substitution,out,[],1629655,,,1610612754,13,17,2024-01-11T00:28:10Z,1160000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2024-01-11T00:27:58.9Z,1,REGULAR,substitution,in,[],1626153,,,1610612754,13,17,2024-01-11T00:28:10Z,1170000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M00.00S,2024-01-11T00:27:58.9Z,1,REGULAR,substitution,in,[],203488,,,1610612754,13,17,2024-01-11T00:28:10Z,1180000,False,,,0,,SUB in: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M56.00S,2024-01-11T00:28:19.4Z,1,REGULAR,foul,offensive,[],1630543,,,1610612754,13,17,2024-01-11T00:28:27Z,1190000,False,,,0,,I. Jackson offensive FOUL (1 PF),"[1630543, 1626153]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,101283.0,,,,1.0,0.0,Wright,1626153.0,,
122,PT02M56.00S,2024-01-11T00:28:19.4Z,1,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,13,17,2024-01-11T00:28:19Z,1210000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Left,1.0,,,,,,,,,,101283.0,,,,,,,,,
123,PT02M46.00S,2024-01-11T00:28:40.0Z,1,REGULAR,turnover,traveling,[],1629673,,,1610612764,13,17,2024-01-11T00:28:48Z,1220000,False,,,0,,J. Poole traveling TURNOVER (1 TO),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,2002.0,,,,,,,,,
124,PT02M46.00S,2024-01-11T00:28:47.7Z,1,REGULAR,substitution,out,[],1629673,,,1610612754,13,17,2024-01-11T00:28:50Z,1230000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M46.00S,2024-01-11T00:28:47.7Z,1,REGULAR,substitution,in,[],1628398,,,1610612754,13,17,2024-01-11T00:28:50Z,1240000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M32.00S,2024-01-11T00:29:27.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,5.732588699080158,51.9607843137255,1610612754,13,17,2024-01-11T00:29:31Z,1250000,False,-10.0,1.0,1,left,MISS B. Mathurin cutting finger roll Layup,[1631097],1610612754.0,IND,cutting finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,0.99,Missed,,,,,,,,,,,,,,,
127,PT02M29.00S,2024-01-11T00:29:30.6Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,13,17,2024-01-11T00:29:31Z,1260000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,126.0,2.0,1.0,1.0,,,,,,,,,,
128,PT02M29.00S,2024-01-11T00:29:30.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631097,5.590000152587891,50.0,1610612754,15,17,2024-01-11T00:29:36Z,1270000,False,0.0,0.0,1,left,B. Mathurin tip Layup (4 PTS),[1631097],1610612754.0,IND,tip,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,0.0,Made,4.0,,,,,,,,,,,,,,
129,PT02M20.00S,2024-01-11T00:29:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.46057818659659,56.61764705882353,1610612764,15,19,2024-01-11T00:29:42Z,1280000,False,33.0,18.0,1,right,K. Kuzma driving finger roll Layup (4 PTS),[1628398],1610612764.0,WAS,driving finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,3.79,Made,4.0,,,,,,,,,,,,,,
130,PT02M14.00S,2024-01-11T00:29:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.783837056504599,47.05882352941176,1610612754,15,19,2024-01-11T00:29:51Z,1290000,False,15.0,11.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,1.85,Missed,,,,,,,,,,,,,,,
131,PT02M12.00S,2024-01-11T00:29:46.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,15,19,2024-01-11T03:24:34Z,1300000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,130.0,4.0,3.0,1.0,,,,,,,,,,
688,PT02M12.00S,2024-01-11T00:29:46.8Z,1,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,15,19,2024-01-11T03:27:11Z,1305000,False,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right,1.0,,,,,,,,,,1628953.0,,,,,,,,,
133,PT02M12.00S,2024-01-11T00:29:54.3Z,1,REGULAR,substitution,out,[],1630167,,,1610612754,15,19,2024-01-11T03:27:11Z,1320000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M12.00S,2024-01-11T00:29:54.3Z,1,REGULAR,substitution,in,[],1629670,,,1610612754,15,19,2024-01-11T03:27:11Z,1330000,False,,,0,,SUB in: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M11.00S,2024-01-11T00:30:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending', 'fromturnover']",1629670,6.783837056504599,55.88235294117647,1610612754,17,19,2024-01-11T03:27:11Z,1340000,False,-29.0,11.0,1,left,J. Nwora cutting Layup (2 PTS) (T. McConnell 1 AST),"[1629670, 204456]",1610612754.0,IND,cutting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,3.15,Made,2.0,,,,,,T. McConnell,204456.0,1.0,,,,,,
137,PT02M11.00S,2024-01-11T00:30:25.5Z,1,REGULAR,violation,defensive goaltending,[],1628398,,,1610612754,17,19,2024-01-11T00:30:36Z,1360000,False,,,0,,K. Kuzma defensive goaltending VIOLATION,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,1628953.0,,,,,,,,,
138,PT02M01.00S,2024-01-11T00:30:42.1Z,1,REGULAR,foul,offensive,[],203488,,,1610612764,17,19,2024-01-11T00:31:01Z,1370000,False,,,0,,M. Muscala offensive FOUL (1 PF),"[203488, 204456]",1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2002.0,,,,1.0,0.0,McConnell,204456.0,,
140,PT02M01.00S,2024-01-11T00:30:42.1Z,1,REGULAR,turnover,offensive foul,[],203488,,,1610612764,17,19,2024-01-11T00:30:42Z,1390000,False,,,0,,M. Muscala offensive foul TURNOVER (1 TO),[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,2002.0,,,,,,,,,
142,PT01M48.00S,2024-01-11T00:31:08.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631097,8.623521681997373,56.127450980392155,1610612754,17,19,2024-01-11T00:33:03Z,1400000,False,-31.0,29.0,1,left,MISS B. Mathurin driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,4.19,Missed,,,,,,,,,,,,,,,
143,PT01M47.00S,2024-01-11T00:31:09.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,17,19,2024-01-11T00:31:16Z,1410000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,142.0,,,,,,,,,,,,,
145,PT01M31.00S,2024-01-11T00:31:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,89.70105124835742,43.13725490196079,1610612764,17,19,2024-01-11T00:31:39Z,1430000,False,-34.0,44.0,1,right,MISS B. Coulibaly driving Layup,[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,5.6,Missed,,,,,,,,,,,,,,,
146,PT01M27.00S,2024-01-11T00:31:39.3Z,1,REGULAR,rebound,offensive,[],203488,,,1610612764,17,19,2024-01-11T00:31:43Z,1440000,False,,,0,,M. Muscala REBOUND (Off:1 Def:0),[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,145.0,1.0,0.0,1.0,,,,,,,,,,
147,PT01M27.00S,2024-01-11T00:31:38.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203488,94.40999984741211,50.0,1610612764,17,21,2024-01-11T00:31:48Z,1450000,False,0.0,0.0,1,right,M. Muscala tip Layup (2 PTS),[203488],1610612764.0,WAS,tip,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,,0.0,Made,2.0,,,,,,,,,,,,,,
149,PT01M17.00S,2024-01-11T00:31:49.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,5.075558475689881,54.65686274509803,1610612754,19,21,2024-01-11T00:31:54Z,1470000,False,-23.0,-5.0,1,left,I. Jackson DUNK (2 PTS) (T. McConnell 2 AST),"[1630543, 204456]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,2.38,Made,2.0,,,,,,T. McConnell,204456.0,2.0,,,,,,
151,PT00M58.30S,2024-01-11T00:32:08.9Z,1,REGULAR,3pt,Jump Shot,[],1628398,77.21747700394218,90.68627450980392,1610612764,19,21,2024-01-11T00:32:13Z,1490000,False,203.0,162.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,25.98,Missed,,,,,,,,,,,,,,,
152,PT00M54.90S,2024-01-11T00:32:12.3Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,19,21,2024-01-11T00:32:13Z,1500000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,151.0,3.0,2.0,1.0,,,,,,,,,,
153,PT00M43.30S,2024-01-11T00:32:23.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,7.5722733245729295,53.67647058823529,1610612754,21,21,2024-01-11T00:32:27Z,1510000,False,-18.0,19.0,1,left,I. Jackson Layup (4 PTS) (T. McConnell 3 AST),"[1630543, 204456]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,2.62,Made,4.0,,,,,,T. McConnell,204456.0,3.0,,,,,,
155,PT00M32.50S,2024-01-11T00:32:38.0Z,1,REGULAR,2pt,Jump Shot,[],1628398,88.38699080157687,90.93137254901961,1610612764,21,21,2024-01-11T00:37:02Z,1530000,False,205.0,57.0,1,right,MISS K. Kuzma 21' fadeaway Shot,[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right,,,,21.24,Missed,,,,,,,,,,,,,,,
156,PT00M29.60S,2024-01-11T00:32:40.9Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612754,21,21,2024-01-11T00:32:50Z,1540000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Right,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,
157,PT00M07.40S,2024-01-11T00:33:03.9Z,1,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612754,21,21,2024-01-11T00:33:12Z,1550000,False,,,0,,B. Coulibaly shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1641731, 1631097]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2002.0,,,,2.0,0.0,Mathurin,1631097.0,,
159,PT00M07.40S,2024-01-11T00:33:33.9Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,22,21,2024-01-11T00:33:33Z,1570000,False,,,0,,B. Mathurin Free Throw 1 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
160,PT00M07.40S,2024-01-11T00:33:54.1Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,23,21,2024-01-11T00:33:54Z,1580000,False,,,0,,B. Mathurin Free Throw 2 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
161,PT00M01.80S,2024-01-11T00:34:02.3Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,23,21,2024-01-11T00:34:18Z,1590000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 204456]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,2.0,McConnell,204456.0,,,,,,,,,,,,,,,,,
162,PT00M01.80S,2024-01-11T00:34:02.3Z,1,REGULAR,steal,,[],204456,,,1610612754,23,21,2024-01-11T00:36:23Z,1600000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2024-01-11T00:34:08.3Z,1,REGULAR,period,end,[],0,,,1610612754,23,21,2024-01-11T00:34:08Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
