actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-27T00:11:06.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-27T00:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-27T00:11:08.4Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2024-01-27T00:11:08Z,40000,False,,,0,,Jump Ball J. Nurkic vs. M. Turner: Tip to D. Booker,"[1626164, 203994, 1626167]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Nurkic,203994.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M49.00S,2024-01-27T00:11:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.703679369250986,45.09803921568628,1610612756,0,2,2024-01-27T00:11:21Z,70000,False,25.0,20.0,1,left,B. Beal driving finger roll Layup (2 PTS),[203078],1610612756.0,PHX,driving finger roll,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,3.16,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2024-01-27T00:11:34.1Z,1,REGULAR,2pt,Jump Shot,[],1627783,76.95466491458606,30.14705882352941,1610612754,2,2,2024-01-27T00:11:40Z,80000,False,-99.0,164.0,1,right,P. Siakam 19' step back Jump Shot (2 PTS) (A. Nesmith 1 AST),"[1627783, 1630174]",1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,19.18,Made,2.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,,,
9,PT11M13.00S,2024-01-27T00:11:51.8Z,1,REGULAR,3pt,Jump Shot,[],203078,23.603810775295663,13.480392156862745,1610612756,2,2,2024-01-27T00:11:57Z,90000,False,183.0,169.0,1,left,MISS B. Beal 24' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,24.91,Missed,,,,,,,,,,,,,,,,,,
10,PT11M11.00S,2024-01-27T00:11:53.8Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,2,2,2024-01-27T00:12:15Z,100000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M04.00S,2024-01-27T00:12:01.7Z,1,REGULAR,2pt,Jump Shot,[],1629614,75.64060446780552,39.705882352941174,1610612754,4,2,2024-01-27T00:12:06Z,110000,False,-51.0,176.0,1,right,A. Nembhard 18' pullup Jump Shot (2 PTS) (B. Hield 1 AST),"[1629614, 1627741]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Center,18.39,Made,2.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
13,PT10M50.00S,2024-01-27T00:12:19.5Z,1,REGULAR,turnover,backcourt,[],203994,,,1610612756,4,2,2024-01-27T00:12:38Z,130000,False,,,0,,J. Nurkic backcourt TURNOVER (1 TO),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202058.0,1.0,,,,,,,,
14,PT10M32.00S,2024-01-27T00:12:49.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629614,83.78777923784494,25.98039215686275,1610612754,6,2,2024-01-27T00:12:53Z,140000,False,-120.0,100.0,1,right,A. Nembhard 15' pullup Jump Shot (4 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,15.62,Made,4.0,,,,,,,,,,,,,,,,,
15,PT10M17.00S,2024-01-27T00:13:02.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,15.719448094612352,31.127450980392158,1610612756,6,2,2024-01-27T00:13:09Z,150000,False,94.0,95.0,1,left,MISS D. Booker 13' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,13.41,Missed,,,,,,,,,,,,,,,,,,
16,PT10M16.00S,2024-01-27T00:13:03.8Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,6,2,2024-01-27T00:13:09Z,160000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Right,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M09.00S,2024-01-27T00:13:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.06636005256242,44.6078431372549,1610612754,8,2,2024-01-27T00:13:14Z,170000,False,-27.0,22.0,1,right,B. Hield driving finger roll Layup (2 PTS) (A. Nembhard 1 AST),"[1627741, 1629614]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,3.49,Made,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
19,PT09M53.00S,2024-01-27T00:13:27.7Z,1,REGULAR,3pt,Jump Shot,[],203078,5.995400788436268,2.696078431372549,1610612756,8,5,2024-01-27T00:13:32Z,190000,False,237.0,4.0,1,left,B. Beal 3PT  (5 PTS) (G. Allen 1 AST),"[203078, 1628960]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,23.65,Made,5.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
21,PT09M39.00S,2024-01-27T00:13:41.6Z,1,REGULAR,turnover,lost ball,[],1626167,,,1610612754,8,5,2024-01-27T00:13:44Z,210000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 203994]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Nurkic,203994.0,,,,,,
22,PT09M39.00S,2024-01-27T00:13:41.6Z,1,REGULAR,steal,,[],203994,,,1610612756,8,5,2024-01-27T00:13:42Z,220000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M36.00S,2024-01-27T00:13:46.2Z,1,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612756,8,5,2024-01-27T00:13:56Z,230000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Booker 2 FT),"[1629614, 1626164]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,,,,1.0,0.0,Booker,1626164.0,,
25,PT09M36.00S,2024-01-27T00:14:14.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626164,,,1610612756,8,6,2024-01-27T00:14:14Z,250000,False,,,0,,D. Booker Free Throw 1 of 2 (1 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT09M36.00S,2024-01-27T00:14:30.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626164,,,1610612756,8,7,2024-01-27T00:14:30Z,260000,False,,,0,,D. Booker Free Throw 2 of 2 (2 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M18.00S,2024-01-27T00:14:51.1Z,1,REGULAR,2pt,Jump Shot,[],1626167,89.17542706964521,72.54901960784314,1610612754,8,7,2024-01-27T00:20:18Z,270000,False,113.0,49.0,1,right,MISS M. Turner 12' step back Shot,[1626167],1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,12.3,Missed,,,,,,,,,,,,,,,,,,
28,PT09M15.00S,2024-01-27T00:14:54.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,8,7,2024-01-27T00:14:54Z,280000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M03.00S,2024-01-27T00:15:05.2Z,1,REGULAR,3pt,Jump Shot,[],201142,5.075558475689881,99.01960784313727,1610612756,8,7,2024-01-27T00:15:09Z,290000,False,-245.0,-5.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,24.51,Missed,,,,,,,,,,,,,,,,,,
30,PT09M01.00S,2024-01-27T00:15:07.2Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,8,7,2024-01-27T00:15:09Z,300000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,
31,PT08M55.00S,2024-01-27T00:15:12.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,94.43166885676742,51.470588235294116,1610612754,10,7,2024-01-27T00:21:36Z,310000,False,7.0,0.0,1,right,P. Siakam running Layup (4 PTS),[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.74,Made,4.0,,,,,,,,,,,,,,,,,
32,PT08M44.00S,2024-01-27T00:15:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.389618922470433,53.92156862745098,1610612756,10,9,2024-01-27T00:15:27Z,320000,False,-20.0,8.0,1,left,D. Booker Layup (4 PTS) (J. Nurkic 1 AST),"[1626164, 203994]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.1,Made,4.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
34,PT08M36.00S,2024-01-27T00:15:32.2Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612754,10,9,2024-01-27T00:15:37Z,340000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 203994]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Nurkic,203994.0,,,,,,
