actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-07T00:10:55.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-07T00:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-07T00:10:58.1Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2024-02-07T00:10:58Z,40000,False,,,0,,Jump Ball M. Turner vs. A. Sengun: Tip to P. Siakam,"[1627783, 1626167, 1630578]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Turner,1626167.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2024-02-07T00:11:07.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,10.726018396846255,45.83333333333333,1610612754,0,0,2024-02-07T00:11:13Z,70000,False,21.0,48.0,1,left,MISS M. Turner finger roll Layup,[1626167],1610612754.0,IND,finger roll,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2024-02-07T00:11:09.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,0,0,2024-02-07T00:11:13Z,80000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2024-02-07T00:11:21.2Z,1,REGULAR,3pt,Jump Shot,[],1631095,76.16622864651774,90.93137254901961,1610612745,0,3,2024-02-07T00:11:25Z,90000,False,205.0,172.0,1,right,J. Smith Jr. 26' 3PT  (3 PTS) (D. Brooks 1 AST),"[1631095, 1628415]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.7,Made,,,,,3.0,D. Brooks,1628415.0,1.0,,,,,,,,,,
11,PT11M24.00S,2024-02-07T00:11:30.9Z,1,REGULAR,3pt,Jump Shot,[],1630174,32.013797634691194,47.05882352941176,1610612754,3,3,2024-02-07T00:11:34Z,110000,False,15.0,248.0,1,left,A. Nesmith 24' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,24.88,Made,,,,,3.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,
13,PT11M07.00S,2024-02-07T00:11:47.9Z,1,REGULAR,2pt,Jump Shot,[],1631095,74.85216819973719,47.794117647058826,1610612745,3,5,2024-02-07T00:11:52Z,130000,False,-11.0,184.0,1,right,J. Smith Jr. 18' Jump Shot (5 PTS) (A. Thompson 1 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,18.42,Made,,,,,5.0,A. Thompson,1641708.0,1.0,,,,,,,,,,
15,PT10M53.00S,2024-02-07T00:12:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,15.062417871222076,51.225490196078425,1610612754,5,5,2024-02-07T00:12:05Z,150000,False,-6.0,89.0,1,left,A. Nembhard 8' driving floating Jump Shot (2 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,8.93,Made,,,,,2.0,M. Turner,1626167.0,1.0,,,,,,,,,,
17,PT10M39.00S,2024-02-07T00:12:15.1Z,1,REGULAR,3pt,Jump Shot,[],1628415,94.30026281208936,96.56862745098039,1610612745,5,8,2024-02-07T00:12:21Z,170000,False,233.0,1.0,1,right,D. Brooks 3PT  (3 PTS) (A. Thompson 2 AST),"[1628415, 1641708]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,3.0,A. Thompson,1641708.0,2.0,,,,,,,,,,
19,PT10M24.00S,2024-02-07T00:12:31.3Z,1,REGULAR,2pt,Jump Shot,[],1630169,18.084756898817346,26.96078431372549,1610612754,5,8,2024-02-07T00:13:52Z,190000,False,115.0,117.0,1,left,MISS T. Haliburton 16' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,16.46,Missed,,,,,,,,,,,,,,,,,,
