actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-21T00:10:24.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-21T00:10:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-12-21T00:10:25.9Z,1,REGULAR,jumpball,recovered,[],1630167,,,1610612754,0,0,2023-12-21T00:10:26Z,40000,False,,,0,,Jump Ball M. Turner vs. N. Richards: Tip to O. Toppin,"[1630167, 1626167, 1630208]",1610612754.0,IND,startperiod,O. Toppin,1630167.0,Toppin,O. Toppin,Turner,1626167.0,Richards,1630208.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-12-21T00:10:43.0Z,1,REGULAR,3pt,Jump Shot,[],1630167,15.588042049934298,4.166666666666666,1610612754,0,0,2023-12-21T00:10:47Z,70000,False,229.0,94.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right,24.77,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-12-21T00:10:46.0Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,0,0,2023-12-21T00:10:47Z,80000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M18.00S,2023-12-21T00:11:05.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,71.82982917214193,22.058823529411764,1610612766,0,0,2023-12-21T00:11:10Z,90000,False,-140.0,212.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2023-12-21T00:11:08.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,0,0,2023-12-21T00:11:10Z,100000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,9.0,,,,,,,,,,,,,,,,,
12,PT11M02.00S,2023-12-21T00:11:25.8Z,1,REGULAR,3pt,Jump Shot,[],1627741,18.610381077529567,92.64705882352942,1610612754,0,0,2023-12-21T00:11:29Z,120000,False,-213.0,122.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.58,Missed,,,,,,,,,,,,,,,,,,
13,PT10M58.00S,2023-12-21T00:11:29.8Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,0,0,2023-12-21T00:11:29Z,130000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M35.00S,2023-12-21T00:11:51.6Z,1,REGULAR,2pt,Jump Shot,[],1641706,92.72339027595268,78.18627450980392,1610612766,0,0,2023-12-21T00:11:56Z,140000,False,141.0,16.0,1,right,MISS B. Miller 14' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,14.18,Missed,,,,,,,,,,,,,,,,,,
15,PT10M32.00S,2023-12-21T00:11:54.6Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,0,0,2023-12-21T00:11:56Z,150000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M20.00S,2023-12-21T00:12:22.3Z,1,REGULAR,3pt,Jump Shot,[],1627741,12.302890932982917,4.166666666666666,1610612754,0,0,2023-12-21T00:12:26Z,170000,False,229.0,63.0,1,left,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
