actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-08T01:10:56.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-08T01:10:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-08T01:10:59.5Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612741,0,0,2025-11-08T01:10:59Z,40000,False,,,0,,Jump Ball N. Vučević vs. M. Turner: Tip to J. Giddey,"[1630581, 202696, 1626167]",1610612741.0,CHI,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Vučević,202696.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-11-08T01:11:14.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,9.149145860709593,4.6568627450980395,1610612741,0,0,2025-11-08T01:11:19Z,70000,False,227.0,34.0,1,left,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-11-08T01:11:19.0Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,0,0,2025-11-08T01:11:19Z,80000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-11-08T01:11:34.6Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,0,0,2025-11-08T01:11:41Z,90000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1630171]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left,,,,,,,1.0,Okoro,1630171.0,,,,,,,,,,,
10,PT11M21.00S,2025-11-08T01:11:34.6Z,1,REGULAR,steal,,[],1630171,,,1610612741,0,0,2025-11-08T01:11:37Z,100000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
11,PT11M15.00S,2025-11-08T01:11:40.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641824,7.30946123521682,51.9607843137255,1610612741,0,2,2025-11-08T01:11:47Z,110000,False,-10.0,16.0,1,left,M. Buzelis running reverse Layup (2 PTS) (J. Giddey 1 AST),"[1641824, 1630581]",1610612741.0,CHI,running reverse,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,
13,PT10M57.00S,2025-11-08T01:12:00.3Z,1,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612749,0,2,2025-11-08T01:15:25Z,130000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630171, 203507]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1830.0,1.0,0.0,Antetokounmpo,203507.0,,
15,PT10M57.00S,2025-11-08T01:12:36.2Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,0,2,2025-11-08T01:16:57Z,150000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT10M57.00S,2025-11-08T01:12:36.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,0,2,2025-11-08T01:16:57Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,
18,PT10M57.00S,2025-11-08T01:12:36.2Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,1,2,2025-11-08T01:16:57Z,180000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
19,PT10M47.00S,2025-11-08T01:13:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.30946123521682,50.245098039215684,1610612741,1,2,2025-11-08T01:13:15Z,190000,False,-1.0,16.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 1626167]",1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
20,PT10M47.00S,2025-11-08T01:13:10.2Z,1,REGULAR,block,,[],1626167,,,1610612741,1,2,2025-11-08T01:13:13Z,200000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M43.00S,2025-11-08T01:13:14.2Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,1,2,2025-11-08T01:13:15Z,210000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M39.00S,2025-11-08T01:13:17.8Z,1,REGULAR,3pt,Jump Shot,[],1631157,67.36202365308804,48.529411764705884,1610612749,1,2,2025-11-08T01:13:23Z,220000,False,-7.0,254.0,1,right,MISS R. Rollins 25' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
23,PT10M35.00S,2025-11-08T01:13:21.2Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612741,1,2,2025-11-08T01:13:21Z,230000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M34.00S,2025-11-08T01:13:27.9Z,1,REGULAR,foul,personal,[],1631260,,,1610612741,1,2,2025-11-08T01:13:46Z,240000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 1641824]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1627541.0,1.0,0.0,Buzelis,1641824.0,,
26,PT10M14.00S,2025-11-08T01:14:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,7.5722733245729295,50.98039215686274,1610612741,1,4,2025-11-08T01:14:05Z,260000,False,-5.0,19.0,1,left,M. Buzelis driving finger roll Layup (4 PTS) (T. Jones 1 AST),"[1641824, 1630200]",1610612741.0,CHI,driving finger roll,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,,4.0,T. Jones,1630200.0,1.0,,,,,,,
28,PT10M01.00S,2025-11-08T01:14:14.3Z,1,REGULAR,2pt,Jump Shot,[],203507,78.53153745072274,51.71568627450981,1610612749,1,4,2025-11-08T01:18:05Z,280000,False,9.0,149.0,1,right,MISS G. Antetokounmpo 14' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,14.95,Missed,,,,,,,,,,,,,,,,,,
29,PT10M01.00S,2025-11-08T01:14:17.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,1,4,2025-11-08T01:14:17Z,290000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Center,,,28.0,,,,,,,,,,,,,,,,,
30,PT10M01.00S,2025-11-08T01:14:19.2Z,1,REGULAR,foul,personal,[],1630171,,,1610612749,1,4,2025-11-08T01:14:28Z,300000,False,,,0,,I. Okoro loose ball personal FOUL (2 PF),"[1630171, 1626167]",1610612741.0,CHI,loose ball,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628485.0,2.0,0.0,Turner,1626167.0,,
32,PT10M01.00S,2025-11-08T01:15:18.4Z,1,REGULAR,substitution,out,[],1630171,,,1610612749,1,4,2025-11-08T01:15:26Z,320000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT10M01.00S,2025-11-08T01:15:18.4Z,1,REGULAR,substitution,in,[],1630172,,,1610612749,1,4,2025-11-08T01:15:26Z,330000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M55.00S,2025-11-08T01:15:33.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,67.23061760840999,53.18627450980392,1610612749,1,4,2025-11-08T01:19:31Z,340000,False,16.0,256.0,1,right,MISS G. Trent Jr. 25' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,25.6,Missed,,,,,,,,,,,,,,,,,,
35,PT09M51.00S,2025-11-08T01:15:37.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,1,4,2025-11-08T01:15:37Z,350000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M36.00S,2025-11-08T01:15:52.6Z,1,REGULAR,2pt,Jump Shot,[],1630581,8.015768725361367,32.26102941176471,1610612741,1,6,2025-11-08T01:16:02Z,360000,False,89.0,23.0,1,left,J. Giddey 9' turnaround bank Jump Shot (2 PTS),[1630581],1610612741.0,CHI,turnaround bank,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,9.16,Made,,,,,,,,2.0,,,,,,,,,,
37,PT09M23.00S,2025-11-08T01:16:04.9Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612749,1,6,2025-11-08T01:16:14Z,370000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1630172]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Williams,1630172.0,,,,,,,,,,,
38,PT09M23.00S,2025-11-08T01:16:04.9Z,1,REGULAR,steal,,[],1630172,,,1610612741,1,6,2025-11-08T01:17:10Z,380000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT09M18.00S,2025-11-08T01:16:10.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202696,33.98488830486202,43.38235294117647,1610612741,1,6,2025-11-08T01:16:18Z,390000,False,33.0,267.0,1,left,MISS N. Vučević 26' running 3PT,[202696],1610612741.0,CHI,running,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,26.9,Missed,,,,,,,,,,,,,,,,,,
40,PT09M14.00S,2025-11-08T01:16:14.5Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612749,1,6,2025-11-08T01:16:14Z,400000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT09M08.00S,2025-11-08T01:16:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,90.48948751642575,56.127450980392155,1610612749,1,6,2025-11-08T01:16:27Z,410000,False,31.0,37.0,1,right,MISS G. Trent Jr. driving Layup,[1629018],1610612749.0,MIL,driving,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
42,PT09M06.00S,2025-11-08T01:16:22.4Z,1,REGULAR,rebound,offensive,[],1629018,,,1610612749,1,6,2025-11-08T01:16:27Z,420000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT09M05.00S,2025-11-08T01:16:23.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629018,91.27792378449409,55.14705882352941,1610612749,1,6,2025-11-08T01:16:42Z,430000,False,26.0,29.0,1,right,MISS G. Trent Jr. Jump Shot,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
44,PT09M02.00S,2025-11-08T01:16:27.0Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,1,6,2025-11-08T01:16:27Z,440000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M55.00S,2025-11-08T01:16:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,7.046649145860711,51.9607843137255,1610612741,1,8,2025-11-08T01:21:52Z,450000,False,-10.0,14.0,1,left,M. Buzelis cutting finger roll Layup (6 PTS) (J. Giddey 2 AST),"[1641824, 1630581]",1610612741.0,CHI,cutting finger roll,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,,,,6.0,J. Giddey,1630581.0,2.0,,,,,,,
47,PT08M55.00S,2025-11-08T01:16:44.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,1,8,2025-11-08T01:16:57Z,470000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M36.00S,2025-11-08T01:19:49.8Z,1,REGULAR,3pt,Jump Shot,[],1631260,77.08607095926413,8.57843137254902,1610612749,4,8,2025-11-08T01:19:54Z,480000,False,-207.0,163.0,1,right,A. Green 26' 3PT  (3 PTS) (R. Rollins 1 AST),"[1631260, 1631157]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,26.35,Made,,,,,,,,3.0,R. Rollins,1631157.0,1.0,,,,,,,
50,PT08M16.00S,2025-11-08T01:20:09.1Z,1,REGULAR,3pt,Jump Shot,[],1630581,30.042706964520367,76.9607843137255,1610612741,4,8,2025-11-08T01:20:18Z,500000,False,-135.0,230.0,1,left,MISS J. Giddey 26' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
51,PT08M14.00S,2025-11-08T01:20:11.1Z,1,REGULAR,rebound,offensive,[],1641824,,,1610612741,4,8,2025-11-08T01:20:18Z,510000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,,
52,PT08M10.00S,2025-11-08T01:20:15.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,32.43676084099869,46.595435049019606,1610612741,4,8,2025-11-08T01:20:23Z,520000,False,17.0,252.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.3,Missed,,,,,,,,,,,,,,,,,,
53,PT08M07.00S,2025-11-08T01:20:18.9Z,1,REGULAR,rebound,offensive,[],1641824,,,1610612741,4,8,2025-11-08T01:20:23Z,530000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,52.0,3.0,1.0,2.0,,,,,,,,,,,,,,
54,PT08M04.00S,2025-11-08T01:20:25.1Z,1,REGULAR,foul,personal,[],1631157,,,1610612741,4,8,2025-11-08T01:20:38Z,540000,False,,,0,,R. Rollins personal FOUL (1 PF),"[1631157, 202696]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1628485.0,1.0,0.0,Vučević,202696.0,,
56,PT08M04.00S,2025-11-08T01:20:33.8Z,1,REGULAR,substitution,out,[],1630200,,,1610612741,4,8,2025-11-08T01:20:40Z,560000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M04.00S,2025-11-08T01:20:33.8Z,1,REGULAR,substitution,in,[],1628989,,,1610612741,4,8,2025-11-08T01:20:40Z,570000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M50.00S,2025-11-08T01:20:57.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202696,24.517493429697765,46.84053308823529,1610612741,4,10,2025-11-08T01:21:04Z,580000,False,16.0,178.0,1,left,N. Vučević 17' Jump Shot (2 PTS) (J. Giddey 3 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Center,17.87,Made,,,,,,,,2.0,J. Giddey,1630581.0,3.0,,,,,,,
60,PT07M35.00S,2025-11-08T01:21:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,80.76544021024968,46.568627450980394,1610612749,6,10,2025-11-08T01:21:18Z,600000,False,-17.0,128.0,1,right,R. Rollins 12' pullup Jump Shot (2 PTS),[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,12.94,Made,,,,,,,,2.0,,,,,,,,,,
61,PT07M29.00S,2025-11-08T01:21:20.5Z,1,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,6,10,2025-11-08T01:21:27Z,610000,False,,,0,,M. Buzelis lost ball out-of-bounds TURNOVER (1 TO),[1641824],1610612741.0,CHI,lost ball,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,,,,1830.0,,,,,,
62,PT07M19.00S,2025-11-08T01:21:35.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631157,70.12155059132719,20.833333333333336,1610612749,6,10,2025-11-08T01:21:40Z,620000,False,-146.0,228.0,1,right,MISS R. Rollins 27' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
