actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-01-03T01:10:33.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-03T01:10:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-01-03T01:10:37.5Z,1,REGULAR,jumpball,recovered,[],1630163,,,1610612766,0,0,2026-01-03T01:10:37Z,40000,False,,,0,,Jump Ball P. Hall vs. M. Turner: Tip to L. Ball,"[1630163, 1641790, 1626167]",1610612766.0,CHA,startperiod,L. Ball,1630163.0,Ball,L. Ball,Hall,1641790.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2026-01-03T01:10:54.7Z,1,REGULAR,2pt,Jump Shot,[],1642851,21.23850197109067,47.30392156862745,1610612766,0,0,2026-01-03T01:11:01Z,70000,False,13.0,147.0,1,left,MISS K. Knueppel 14' pullup Shot,[1642851],1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Mid-Range,8-16 Center,14.77,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2026-01-03T01:10:58.7Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,0,0,2026-01-03T01:11:01Z,80000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2026-01-03T01:11:07.0Z,1,REGULAR,3pt,Jump Shot,[],1631157,67.75008212877792,34.091605392156865,1610612749,0,0,2026-01-03T01:11:14Z,90000,False,-80.0,251.0,1,right,MISS R. Rollins 26' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2026-01-03T01:11:11.0Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,0,0,2026-01-03T01:11:14Z,100000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M18.00S,2026-01-03T01:11:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,4.812746386333772,48.77450980392157,1610612766,0,2,2026-01-03T01:11:21Z,120000,False,6.0,-7.0,1,left,M. Bridges running Layup (2 PTS) (B. Miller 1 AST),"[1628970, 1641706]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,2.0,B. Miller,1641706.0,1.0,,,,,,,,,,
14,PT11M00.00S,2026-01-03T01:11:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.59198423127464,44.85294117647059,1610612749,0,2,2026-01-03T01:17:44Z,132500,False,-26.0,17.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,,
15,PT10M59.00S,2026-01-03T01:11:36.1Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,0,2,2026-01-03T01:17:44Z,133750,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:0),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT10M59.00S,2026-01-03T01:11:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,94.40999984741211,50.0,1610612749,0,2,2026-01-03T01:17:44Z,135000,False,0.0,0.0,1,right,MISS G. Antetokounmpo tip Layup,[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
