actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-07T01:14:16.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-07T01:14:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-02-07T01:14:20.1Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2026-02-07T01:14:20Z,40000,False,,,0,,Jump Ball J. Huff vs. M. Turner: Tip to P. Siakam,"[1627783, 1630643, 1626167]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Huff,1630643.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-02-07T01:14:30.5Z,1,REGULAR,3pt,Jump Shot,[],1630174,33.14512155059133,44.96783088235294,1610612754,0,0,2026-02-07T01:15:12Z,70000,False,25.0,259.0,1,left,MISS A. Nesmith 26' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2026-02-07T01:14:31.5Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,0,0,2026-02-07T01:15:12Z,80000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2026-02-07T01:14:52.9Z,1,REGULAR,3pt,Jump Shot,[],1631260,94.82588699080158,2.450980392156863,1610612749,0,0,2026-02-07T01:14:58Z,90000,False,-238.0,-4.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2026-02-07T01:14:57.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,0,0,2026-02-07T01:14:58Z,100000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M09.00S,2026-02-07T01:15:06.0Z,1,REGULAR,3pt,Jump Shot,[],1627783,31.933722076215503,48.23069852941176,1610612754,0,3,2026-02-07T01:15:13Z,110000,False,9.0,248.0,1,left,P. Siakam 24' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,24.79,Made,,,,,3.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,
13,PT10M49.00S,2026-02-07T01:15:25.7Z,1,REGULAR,2pt,Jump Shot,[],1631260,75.9526938239159,67.91513480392157,1610612749,2,3,2026-02-07T01:15:35Z,130000,False,90.0,174.0,1,right,A. Green 19' step back Jump Shot (2 PTS) (K. Porter Jr. 1 AST),"[1631260, 1629645]",1610612749.0,MIL,step back,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,19.53,Made,,,,,2.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,
15,PT10M38.00S,2026-02-07T01:15:36.9Z,1,REGULAR,3pt,Jump Shot,[],1630643,32.40801576872536,52.450980392156865,1610612754,2,6,2026-02-07T01:15:47Z,150000,False,-12.0,252.0,1,left,J. Huff 25' 3PT  (3 PTS) (P. Siakam 1 AST),"[1630643, 1627783]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,25.24,Made,,,,,3.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
17,PT10M14.00S,2026-02-07T01:16:00.9Z,1,REGULAR,3pt,Jump Shot,[],1631157,77.61169513797634,6.127450980392156,1610612749,2,6,2026-02-07T01:16:57Z,170000,False,-219.0,158.0,1,right,MISS R. Rollins 27' pullup 3PT,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,,,,,,,,,,,,,,,,,
