actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-01T21:10:09.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-01T21:10:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-01T21:10:12.9Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2025-11-01T21:10:12Z,40000,False,,,0,,Jump Ball M. Turner vs. D. Sabonis: Tip to G. Antetokounmpo,"[203507, 1626167, 1627734]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Turner,1626167.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2025-11-01T21:10:34.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631260,9.149145860709593,38.970588235294116,1610612749,2,0,2025-11-01T21:10:40Z,70000,False,55.0,34.0,1,left,A. Green 6' fadeaway Jump Shot (2 PTS) (R. Rollins 1 AST),"[1631260, 1631157]",1610612749.0,MIL,fadeaway,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,2.0,R. Rollins,1631157.0,1.0,,,,,,,,,,,,,,
9,PT11M11.00S,2025-11-01T21:10:58.0Z,1,REGULAR,2pt,Jump Shot,[],201942,73.80091984231275,55.63725490196079,1610612758,2,0,2025-11-01T21:11:05Z,90000,False,28.0,194.0,1,right,MISS D. DeRozan 19' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.58,Missed,,,,,,,,,,,,,,,,,,
10,PT11M05.00S,2025-11-01T21:11:04.0Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,2,0,2025-11-01T21:11:05Z,100000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M05.00S,2025-11-01T21:11:03.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,2,0,2025-11-01T21:11:03Z,110000,False,0.0,0.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
12,PT11M04.00S,2025-11-01T21:11:04.4Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,2,0,2025-11-01T21:11:04Z,120000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M04.00S,2025-11-01T21:11:07.9Z,1,REGULAR,foul,personal,['2freethrow'],1642928,,,1610612749,2,0,2025-11-01T21:11:22Z,130000,False,,,0,,D. Cardwell shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1642928, 203507]",1610612758.0,SAC,shooting,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
15,PT11M04.00S,2025-11-01T21:11:50.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,3,0,2025-11-01T21:11:50Z,150000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
16,PT11M04.00S,2025-11-01T21:12:13.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,4,0,2025-11-01T21:12:13Z,160000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (2 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
