actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-05T02:45:08.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-05T02:45:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-05T02:45:11.7Z,1,REGULAR,jumpball,recovered,[],203468,,,1610612737,0,0,2026-03-05T02:45:11Z,40000,False,,,0,,Jump Ball O. Okongwu vs. M. Turner: Tip to C. McCollum,"[203468, 1630168, 1626167]",1610612737.0,ATL,startperiod,C. McCollum,203468.0,McCollum,C. McCollum,Okongwu,1630168.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2026-03-05T02:45:28.1Z,1,REGULAR,turnover,bad pass,[],1630552,,,1610612737,0,0,2026-03-05T02:45:37Z,70000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 1626167]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right,1.0,Turner,1626167.0,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2026-03-05T02:45:28.1Z,1,REGULAR,steal,,[],1626167,,,1610612749,0,0,2026-03-05T02:45:31Z,80000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2026-03-05T02:45:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631260,6.783837056504599,50.73529411764706,1610612749,0,0,2026-03-05T02:46:06Z,100000,False,-4.0,11.0,1,left,MISS A. Green driving reverse Layup,[1631260],1610612749.0,MIL,driving reverse,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,1.19,Missed,,,,,,,,,,,,,,,
11,PT11M18.00S,2026-03-05T02:46:03.9Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,0,0,2026-03-05T02:46:06Z,110000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,
12,PT11M08.00S,2026-03-05T02:46:13.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.11760840998686,51.71568627450981,1610612737,0,2,2026-03-05T02:46:18Z,120000,False,9.0,12.0,1,right,O. Okongwu alley-oop DUNK (2 PTS) (J. Johnson 1 AST),"[1630168, 1630552]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1.49,Made,,,,,2.0,J. Johnson,1630552.0,1.0,,,,,,,
14,PT10M54.00S,2026-03-05T02:46:27.4Z,1,REGULAR,2pt,Jump Shot,[],1631260,17.95335085413929,26.715686274509803,1610612749,2,2,2026-03-05T02:46:35Z,140000,False,116.0,116.0,1,left,A. Green 16' pullup Jump Shot (2 PTS) (G. Antetokounmpo 1 AST),"[1631260, 203507]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,,,,16.45,Made,,,,,2.0,G. Antetokounmpo,203507.0,1.0,,,,,,,
16,PT10M38.00S,2026-03-05T02:46:43.0Z,1,REGULAR,3pt,Jump Shot,[],203468,91.72141918528253,95.12101715686273,1610612737,2,2,2026-03-05T02:46:53Z,160000,False,226.0,25.0,1,right,MISS C. McCollum 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,22.7,Missed,,,,,,,,,,,,,,,
17,PT10M35.00S,2026-03-05T02:46:46.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,2,2026-03-05T02:46:53Z,170000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,
