actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M00.00S,2025-11-21T01:13:42.0Z,1,REGULAR,3pt,Jump Shot,[],1626167,30.962549277266753,23.03921568627451,1610612749,4,8,2025-11-21T01:13:47Z,170000,False,135.0,239.0,1,left,MISS M. Turner 27' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,27.4,Missed,,,,,,,,,,,,,,,,,,
18,PT09M56.00S,2025-11-21T01:13:45.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,4,8,2025-11-21T01:13:45Z,180000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,
19,PT09M46.00S,2025-11-21T01:13:56.1Z,1,REGULAR,3pt,Jump Shot,[],202331,74.85216819973719,9.558823529411764,1610612755,4,11,2025-11-21T01:14:01Z,190000,False,-202.0,184.0,1,right,P. George 27' 3PT  (11 PTS) (A. Drummond 1 AST),"[202331, 203083]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,27.33,Made,11.0,,,,,A. Drummond,203083.0,1.0,,,,,,,,,,
21,PT09M34.00S,2025-11-21T01:14:07.3Z,1,REGULAR,3pt,Jump Shot,[],1631157,30.042706964520367,78.43137254901961,1610612749,4,11,2025-11-21T01:14:12Z,210000,False,-142.0,230.0,1,left,MISS R. Rollins 27' pullup 3PT,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
22,PT09M31.00S,2025-11-21T01:14:10.3Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,4,11,2025-11-21T01:14:12Z,220000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,
23,PT09M19.00S,2025-11-21T01:14:22.1Z,1,REGULAR,3pt,Jump Shot,[],202331,68.9388961892247,19.852941176470587,1610612755,4,11,2025-11-21T01:21:46Z,230000,False,-151.0,239.0,1,right,MISS P. George 28' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,28.3,Missed,,,,,,,,,,,,,,,,,,
24,PT09M16.00S,2025-11-21T01:14:25.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,4,11,2025-11-21T01:14:55Z,240000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,
25,PT09M06.00S,2025-11-21T01:14:35.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,16.376478318002626,45.83333333333333,1610612749,4,11,2025-11-21T01:14:40Z,250000,False,21.0,101.0,1,left,MISS M. Turner 10' fadeaway Shot,[1626167],1610612749.0,MIL,fadeaway,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,10.35,Missed,,,,,,,,,,,,,,,,,,
26,PT09M03.00S,2025-11-21T01:14:38.6Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,4,11,2025-11-21T01:14:40Z,260000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,
27,PT08M57.00S,2025-11-21T01:14:44.6Z,1,REGULAR,3pt,Jump Shot,[],1630178,68.15045992115637,18.38235294117647,1610612755,4,11,2025-11-21T01:22:55Z,270000,False,-158.0,247.0,1,right,MISS T. Maxey 29' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,29.32,Missed,,,,,,,,,,,,,,,,,,
28,PT08M54.00S,2025-11-21T01:14:47.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,4,11,2025-11-21T01:15:03Z,280000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,
29,PT08M46.00S,2025-11-21T01:14:56.1Z,1,REGULAR,3pt,Jump Shot,[],1631260,7.835085413929041,4.6568627450980395,1610612749,4,11,2025-11-21T01:15:05Z,290000,False,227.0,21.0,1,left,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,22.77,Missed,,,,,,,,,,,,,,,,,,
30,PT08M43.00S,2025-11-21T01:14:59.1Z,1,REGULAR,rebound,defensive,[],1642348,,,1610612755,4,11,2025-11-21T01:15:05Z,300000,False,,,0,,J. Edwards REBOUND (Off:0 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Right Corner 3,24+ Right,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,
31,PT08M34.00S,2025-11-21T01:15:08.9Z,1,REGULAR,3pt,Jump Shot,[],1642845,89.04402102496715,97.05882352941177,1610612755,4,11,2025-11-21T01:15:14Z,310000,False,235.0,50.0,1,right,MISS V. Edgecombe 24' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
32,PT08M30.00S,2025-11-21T01:15:12.9Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,4,11,2025-11-21T01:15:14Z,320000,False,,,0,,R. Rollins REBOUND (Off:1 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,
33,PT08M25.00S,2025-11-21T01:15:17.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,27.94021024967148,79.16666666666666,1610612749,4,11,2025-11-21T01:15:27Z,330000,False,-146.0,210.0,1,left,MISS M. Turner 25' running 3PT,[1626167],1610612749.0,MIL,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
34,PT08M21.00S,2025-11-21T01:15:21.3Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,4,11,2025-11-21T01:15:27Z,340000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
36,PT08M10.00S,2025-11-21T01:15:51.9Z,1,REGULAR,3pt,Jump Shot,[],1630178,90.09526938239159,3.6764705882352944,1610612755,4,11,2025-11-21T01:24:13Z,360000,False,-232.0,41.0,1,right,MISS T. Maxey step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,23.51,Missed,,,,,,,,,,,,,,,,,,
37,PT08M06.00S,2025-11-21T01:15:56.5Z,1,REGULAR,rebound,offensive,[],1642845,,,1610612755,4,11,2025-11-21T01:15:56Z,370000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:0),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Left Corner 3,24+ Left,,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,
38,PT08M04.00S,2025-11-21T01:15:58.0Z,1,REGULAR,turnover,bad pass,[],1642845,,,1610612755,4,11,2025-11-21T01:16:04Z,380000,False,,,0,,V. Edgecombe bad pass TURNOVER (1 TO),"[1642845, 1631260]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Green,1631260.0,,
39,PT08M04.00S,2025-11-21T01:15:58.0Z,1,REGULAR,steal,,[],1631260,,,1610612749,4,11,2025-11-21T01:16:00Z,390000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
41,PT08M02.00S,2025-11-21T01:16:10.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,4,11,2025-11-21T01:16:10Z,410000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M02.00S,2025-11-21T01:17:58.8Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,4,11,2025-11-21T01:18:53Z,420000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M02.00S,2025-11-21T01:17:58.8Z,1,REGULAR,substitution,in,[],1629018,,,1610612749,4,11,2025-11-21T01:18:53Z,430000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2025-11-21T01:19:29.2Z,1,REGULAR,turnover,lost ball,[],1631260,,,1610612749,4,11,2025-11-21T01:19:36Z,440000,False,,,0,,A. Green lost ball TURNOVER (1 TO),"[1631260, 203083]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Drummond,203083.0,,
46,PT07M49.00S,2025-11-21T01:19:29.2Z,1,REGULAR,steal,,[],203083,,,1610612755,4,11,2025-11-21T01:19:32Z,450000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
48,PT07M40.00S,2025-11-21T01:19:49.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203083,92.72339027595268,3.431372549019608,1610612755,4,11,2025-11-21T01:20:01Z,470000,False,-233.0,16.0,1,right,MISS A. Drummond 3PT,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
49,PT07M38.00S,2025-11-21T01:19:52.6Z,1,REGULAR,rebound,offensive,[],1642348,,,1610612755,4,11,2025-11-21T01:19:52Z,480000,False,,,0,,J. Edwards REBOUND (Off:1 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Left Corner 3,24+ Left,,,,48.0,2.0,1.0,1.0,,,,,,,,,,,,,
50,PT07M33.00S,2025-11-21T01:19:57.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1642845,69.38239159001314,49.41023284313725,1610612755,4,11,2025-11-21T01:26:02Z,490000,False,-3.0,235.0,1,right,MISS V. Edgecombe 23' pullup Shot,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Center,23.53,Missed,,,,,,,,,,,,,,,,,,
51,PT07M33.00S,2025-11-21T01:19:57.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,4,11,2025-11-21T01:20:07Z,500000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,
52,PT07M19.00S,2025-11-21T01:20:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.886333771353483,51.9607843137255,1610612749,4,11,2025-11-21T01:20:16Z,510000,False,-10.0,31.0,1,left,MISS K. Kuzma driving Layup - blocked,"[1628398, 203083]",1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0
53,PT07M19.00S,2025-11-21T01:20:11.5Z,1,REGULAR,block,,[],203083,,,1610612749,4,11,2025-11-21T01:20:15Z,520000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M14.00S,2025-11-21T01:20:16.5Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,4,11,2025-11-21T01:20:16Z,530000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,52.0,3.0,3.0,0.0,,,,,,,,,,,,,
55,PT07M11.00S,2025-11-21T01:20:18.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642845,93.64323258869908,49.01960784313725,1610612755,4,13,2025-11-21T01:20:27Z,540000,False,-5.0,7.0,1,right,V. Edgecombe running alley-oop DUNK (2 PTS) (P. George 1 AST),"[1642845, 202331]",1610612755.0,PHI,running alley-oop,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,,,,,P. George,202331.0,1.0,,,,,,,,,,
57,PT06M55.00S,2025-11-21T01:20:34.8Z,1,REGULAR,3pt,Jump Shot,[],1626167,31.488173455978973,28.921568627450984,1610612749,4,13,2025-11-21T01:20:40Z,560000,False,105.0,243.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
58,PT06M52.00S,2025-11-21T01:20:37.8Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,4,13,2025-11-21T01:20:40Z,570000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,
59,PT06M42.00S,2025-11-21T01:20:48.3Z,1,REGULAR,2pt,Jump Shot,[],202331,78.40013140604468,56.127450980392155,1610612755,4,13,2025-11-21T01:27:52Z,580000,False,31.0,151.0,1,right,MISS P. George 15' step back Shot,[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Mid-Range,8-16 Center,15.36,Missed,,,,,,,,,,,,,,,,,,
60,PT06M40.00S,2025-11-21T01:20:50.3Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,4,13,2025-11-21T01:20:56Z,590000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Center,,,,59.0,4.0,3.0,1.0,,,,,,,,,,,,,
61,PT06M40.00S,2025-11-21T01:20:54.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,4,13,2025-11-21T01:20:58Z,600000,False,0.0,0.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2025-11-21T01:20:54.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,4,13,2025-11-21T01:20:58Z,610000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,61.0,,,,,,,,,,,,,,,,
63,PT06M40.00S,2025-11-21T01:20:59.1Z,1,REGULAR,foul,personal,[],203083,,,1610612749,4,13,2025-11-21T01:21:11Z,620000,False,,,0,,A. Drummond loose ball personal FOUL (2 PF),"[203083, 1626167]",1610612755.0,PHI,loose ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203593.0,2.0,0.0,Turner,1626167.0,,,,,
65,PT06M28.00S,2025-11-21T01:21:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,7.30946123521682,50.98039215686274,1610612749,6,13,2025-11-21T01:21:24Z,640000,False,-5.0,16.0,1,left,R. Rollins driving finger roll Layup (4 PTS),[1631157],1610612749.0,MIL,driving finger roll,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,1.69,Made,4.0,,,,,,,,,,,,,,,,,
66,PT06M16.00S,2025-11-21T01:21:40.6Z,1,REGULAR,foul,technical,['1freethrow'],1626167,,,1610612755,6,13,2025-11-21T01:22:05Z,650000,False,,,0,,M. Turner defensive-3-second technical FOUL (1 Tech),[1626167],1610612749.0,MIL,defensive-3-second,,,Turner,M. Turner,,,,,,,,,,,,,,,,,203593.0,0.0,1.0,,,,,,,
67,PT06M16.00S,2025-11-21T01:22:07.5Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,6,13,2025-11-21T01:22:07Z,660000,False,,,0,,MISS T. Maxey technical Free Throw 1 of 1,[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
68,PT06M16.00S,2025-11-21T01:22:07.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,6,13,2025-11-21T01:22:07Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,
69,PT06M16.00S,2025-11-21T01:22:08.7Z,1,REGULAR,substitution,out,[],202331,,,1610612755,6,13,2025-11-21T01:22:18Z,680000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M16.00S,2025-11-21T01:22:08.7Z,1,REGULAR,substitution,in,[],1631133,,,1610612755,6,13,2025-11-21T01:22:18Z,700000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M16.00S,2025-11-21T01:22:08.7Z,1,REGULAR,substitution,in,[],1629656,,,1610612755,6,13,2025-11-21T01:22:18Z,710000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M16.00S,2025-11-21T01:22:08.7Z,1,REGULAR,substitution,out,[],203083,,,1610612755,6,13,2025-11-21T01:22:35Z,720000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2025-11-21T01:22:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.72339027595268,49.754901960784316,1610612755,6,15,2025-11-21T01:22:59Z,730000,False,-1.0,16.0,1,right,T. Maxey driving finger roll Layup (2 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,,,,,,,,,,,,,,,,,
75,PT05M51.00S,2025-11-21T01:23:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.915243101182654,50.49019607843137,1610612749,8,15,2025-11-21T01:23:13Z,740000,False,-2.0,13.0,1,left,K. Kuzma driving finger roll Layup (2 PTS) (R. Rollins 2 AST),"[1628398, 1631157]",1610612749.0,MIL,driving finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,,,,,R. Rollins,1631157.0,2.0,,,,,,,,,,
77,PT05M44.00S,2025-11-21T01:23:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,92.19776609724047,49.754901960784316,1610612755,8,15,2025-11-21T01:23:24Z,760000,False,-1.0,21.0,1,right,MISS V. Edgecombe driving Layup - blocked,"[1642845, 1628398]",1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,Kuzma,1628398.0
78,PT05M44.00S,2025-11-21T01:23:14.3Z,1,REGULAR,block,,[],1628398,,,1610612755,8,15,2025-11-21T01:25:13Z,770000,False,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M37.00S,2025-11-21T01:23:21.3Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,8,15,2025-11-21T01:23:24Z,780000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,
80,PT05M33.00S,2025-11-21T01:23:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,6.521024967148489,50.245098039215684,1610612749,8,15,2025-11-21T02:15:14Z,790000,False,-1.0,9.0,1,left,MISS R. Rollins driving finger roll Layup,[1631157],1610612749.0,MIL,driving finger roll,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
81,PT05M30.00S,2025-11-21T01:23:27.9Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612755,8,15,2025-11-21T02:15:14Z,800000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,
82,PT05M16.00S,2025-11-21T01:23:43.1Z,1,REGULAR,3pt,Jump Shot,[],1631133,96.13994743758212,96.81372549019608,1610612755,8,15,2025-11-21T01:23:52Z,810000,False,234.0,-16.0,1,right,MISS J. Walker 3PT,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
83,PT05M14.00S,2025-11-21T01:23:45.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,8,15,2025-11-21T01:23:52Z,820000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,,82.0,,,,,,,,,,,,,,,,
