actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-01-14T01:13:11.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-14T01:13:11Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-01-14T01:13:16.7Z,1,REGULAR,jumpball,recovered,[],203944,,,1610612750,0,0,2026-01-14T01:13:16Z,40000,False,,,0,,Jump Ball N. Reid vs. B. Portis: Tip to J. Randle,"[203944, 1629675, 1626171]",1610612750.0,MIN,startperiod,J. Randle,203944.0,Randle,J. Randle,Reid,1629675.0,Portis,1626171.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2026-01-14T01:13:27.0Z,1,REGULAR,3pt,Jump Shot,[],203944,31.225361366622867,71.56862745098039,1610612750,0,3,2026-01-14T01:13:35Z,70000,False,-108.0,241.0,1,left,J. Randle 26' 3PT  (3 PTS) (N. Reid 1 AST),"[203944, 1629675]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,26.4,Made,3.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2026-01-14T01:13:48.0Z,1,REGULAR,2pt,Jump Shot,[],1626171,75.77201051248358,33.33333333333333,1610612749,0,3,2026-01-14T01:13:52Z,90000,False,-83.0,175.0,1,right,MISS B. Portis 19' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,19.4,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2026-01-14T01:13:51.0Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,0,3,2026-01-14T01:13:52Z,100000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M15.00S,2026-01-14T01:13:55.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203944,27.151773981603156,11.519607843137255,1610612750,0,3,2026-01-14T01:14:05Z,110000,False,192.0,203.0,1,left,MISS J. Randle 27' running pullup 3PT,[203944],1610612750.0,MIN,running pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,27.95,Missed,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2026-01-14T01:13:59.1Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612749,0,3,2026-01-14T01:14:05Z,120000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M07.00S,2026-01-14T01:14:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629645,91.67214191852825,42.64705882352941,1610612749,0,3,2026-01-14T01:14:11Z,130000,False,-37.0,26.0,1,right,MISS K. Porter Jr. running Layup,[1629645],1610612749.0,MIL,running,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.49,Missed,,,,,,,,,,,,,,,,,,
14,PT11M04.00S,2026-01-14T01:14:07.0Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,0,3,2026-01-14T01:14:11Z,140000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT11M01.00S,2026-01-14T01:14:10.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,28.203022339027594,79.65686274509804,1610612750,0,3,2026-01-14T01:14:17Z,150000,False,-148.0,213.0,1,left,MISS N. Reid 25' running 3PT,[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
