actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-08T01:10:30.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-08T01:10:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-08T01:10:34.0Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2026-03-08T01:10:34Z,40000,False,,,0,,Jump Ball M. Turner vs. K. Filipowski: Tip to G. Antetokounmpo,"[203507, 1626167, 1642271]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Turner,1626167.0,Filipowski,1642271.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-03-08T01:10:48.4Z,1,REGULAR,2pt,Jump Shot,[],1628398,76.34691195795007,39.330575980392155,1610612749,2,0,2026-03-08T01:11:01Z,70000,False,-53.0,170.0,1,right,K. Kuzma 17' turnaround Jump Shot (2 PTS) (O. Dieng 1 AST),"[1628398, 1631172]",1610612749.0,MIL,turnaround,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,17.8,Made,2.0,O. Dieng,1631172.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2026-03-08T01:11:04.1Z,1,REGULAR,3pt,Jump Shot,[],1642846,28.991458607095925,22.794117647058822,1610612762,2,0,2026-03-08T01:11:10Z,90000,False,136.0,220.0,1,left,MISS A. Bailey 25' 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2026-03-08T01:11:08.1Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,2,0,2026-03-08T01:11:10Z,100000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M07.00S,2026-03-08T01:11:21.9Z,1,REGULAR,3pt,Jump Shot,[],1631172,73.9323258869908,85.5392156862745,1610612749,5,0,2026-03-08T01:11:29Z,110000,False,178.0,193.0,1,right,O. Dieng 26' 3PT  (3 PTS) (R. Rollins 1 AST),"[1631172, 1631157]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,26.2,Made,3.0,R. Rollins,1631157.0,1.0,,,,,,,,,,,,,,
13,PT10M39.00S,2026-03-08T01:11:50.6Z,1,REGULAR,turnover,lost ball,[],1642846,,,1610612762,5,0,2026-03-08T01:11:58Z,130000,False,,,0,,A. Bailey lost ball TURNOVER (1 TO),"[1642846, 203507]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,,,,,
14,PT10M39.00S,2026-03-08T01:11:50.6Z,1,REGULAR,steal,,[],203507,,,1610612749,5,0,2026-03-08T01:11:53Z,140000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M37.00S,2026-03-08T01:11:56.2Z,1,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612749,5,0,2026-03-08T01:12:11Z,150000,False,,,0,,A. Bailey shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1642846, 203507]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Antetokounmpo,203507.0,,
17,PT10M37.00S,2026-03-08T01:12:32.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,6,0,2026-03-08T01:12:55Z,170000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
