actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-22T20:42:28.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-22T20:42:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2026-02-22T20:42:31.3Z,1,REGULAR,jumpball,recovered,[],1629628,,,1610612761,0,0,2026-02-22T20:42:31Z,40000,False,,,0,,Jump Ball J. Poeltl vs. M. Turner: Tip to R. Barrett,"[1629628, 1627751, 1626167]",1610612761.0,TOR,startperiod,R. Barrett,1629628.0,Barrett,R. Barrett,Poeltl,1627751.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-02-22T20:42:44.8Z,1,REGULAR,3pt,Jump Shot,[],1629628,30.962549277266753,29.411764705882355,1610612761,0,0,2026-02-22T20:42:56Z,70000,False,103.0,239.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2026-02-22T20:42:46.8Z,1,REGULAR,rebound,offensive,[],1642266,,,1610612761,0,0,2026-02-22T20:42:56Z,80000,False,,,0,,J. Walter REBOUND (Off:1 Def:0),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M35.00S,2026-02-22T20:42:52.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,5.338370565045992,48.28431372549019,1610612761,0,2,2026-02-22T20:43:34Z,90000,False,9.0,-2.0,1,left,R. Barrett cutting Layup (2 PTS) (J. Walter 1 AST),"[1629628, 1642266]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,2.0,J. Walter,1642266.0,1.0,,,,,,,,,,
10,PT11M13.00S,2026-02-22T20:43:14.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,83.5742444152431,39.51439950980392,1610612749,2,2,2026-02-22T20:43:21Z,100000,False,-52.0,102.0,1,right,K. Porter Jr. 11' driving floating Jump Shot (2 PTS),[1629645],1610612749.0,MIL,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.46,Made,,,,,2.0,,,,,,,,,,,,,
11,PT11M03.00S,2026-02-22T20:43:25.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,19.844365965834427,76.73866421568627,1610612761,2,2,2026-02-22T20:43:36Z,110000,False,-134.0,134.0,1,left,MISS B. Ingram 18' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,18.93,Missed,,,,,,,,,,,,,,,,,,
12,PT11M01.00S,2026-02-22T20:43:27.1Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,2,2,2026-02-22T20:43:36Z,120000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M51.00S,2026-02-22T20:43:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,80.946123521682,47.369025735294116,1610612749,4,2,2026-02-22T20:43:45Z,130000,False,-13.0,127.0,1,right,M. Turner 12' Jump Shot (2 PTS) (R. Rollins 1 AST),"[1626167, 1631157]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,12.73,Made,,,,,2.0,R. Rollins,1631157.0,1.0,,,,,,,,,,
15,PT10M43.00S,2026-02-22T20:43:44.7Z,1,REGULAR,3pt,Jump Shot,[],1642266,6.1268068331143235,3.431372549019608,1610612761,4,2,2026-02-22T20:43:55Z,150000,False,233.0,5.0,1,left,MISS J. Walter 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
16,PT10M41.00S,2026-02-22T20:43:46.7Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,4,2,2026-02-22T20:43:55Z,160000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M33.00S,2026-02-22T20:43:54.0Z,1,REGULAR,3pt,Jump Shot,[],1631260,94.82588699080158,2.941176470588235,1610612749,7,2,2026-02-22T20:44:04Z,170000,False,-235.0,-4.0,1,right,A. Green 3PT  (3 PTS) (K. Porter Jr. 1 AST),"[1631260, 1629645]",1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,3.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,
19,PT10M18.00S,2026-02-22T20:44:09.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,8.360709592641262,23.52941176470588,1610612761,7,4,2026-02-22T20:44:14Z,190000,False,132.0,26.0,1,left,B. Ingram 13' turnaround fadeaway Jump Shot (2 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,13.49,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M05.00S,2026-02-22T20:44:21.7Z,1,REGULAR,3pt,Jump Shot,[],1631157,67.23061760840999,59.80392156862745,1610612749,7,4,2026-02-22T20:45:45Z,200000,False,49.0,256.0,1,right,MISS R. Rollins 26' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
21,PT10M03.00S,2026-02-22T20:44:23.7Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,7,4,2026-02-22T20:44:30Z,210000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M43.00S,2026-02-22T20:44:43.8Z,1,REGULAR,2pt,Jump Shot,[],1630193,8.935611038107753,76.49356617647058,1610612761,7,6,2026-02-22T20:44:50Z,220000,False,-132.0,31.0,1,left,I. Quickley 13' driving floating Jump Shot (2 PTS) (B. Ingram 1 AST),"[1630193, 1627742]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,13.62,Made,,,,,2.0,B. Ingram,1627742.0,1.0,,,,,,,,,,
25,PT09M24.00S,2026-02-22T20:45:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,91.93495400788436,58.57843137254902,1610612749,9,6,2026-02-22T20:45:08Z,240000,False,43.0,23.0,1,right,K. Porter Jr. driving Layup (4 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,4.0,,,,,,,,,,,,,
