actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M53.00S,2026-04-05T19:41:37.9Z,1,REGULAR,turnover,bad pass,[],1631260,,,1610612749,0,2,2026-04-05T19:41:44Z,160000,False,,,0,,A. Green bad pass TURNOVER (1 TO),"[1631260, 1641707]",1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Hendricks,1641707.0,,,,,,
17,PT10M53.00S,2026-04-05T19:41:37.9Z,1,REGULAR,steal,,[],1641707,,,1610612763,0,2,2026-04-05T19:41:41Z,170000,False,,,0,,T. Hendricks STEAL (1 STL),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M44.00S,2026-04-05T19:41:49.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642383,66.83639947437582,66.66666666666666,1610612763,0,2,2026-04-05T19:47:01Z,180000,False,83.0,259.0,1,right,MISS W. Clayton Jr. 27' 3PT,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
19,PT10M42.00S,2026-04-05T19:41:51.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,0,2,2026-04-05T19:47:01Z,190000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M30.00S,2026-04-05T19:42:03.3Z,1,REGULAR,3pt,Jump Shot,[],1631260,7.046649145860711,4.411764705882353,1610612749,0,2,2026-04-05T19:47:44Z,200000,False,228.0,14.0,1,left,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
21,PT10M27.00S,2026-04-05T19:42:06.3Z,1,REGULAR,rebound,offensive,[],1631157,,,1610612749,0,2,2026-04-05T19:47:44Z,210000,False,,,0,,R. Rollins REBOUND (Off:1 Def:0),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M26.00S,2026-04-05T19:42:08.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626167,7.178055190538765,51.71568627450981,1610612749,2,2,2026-04-05T19:47:54Z,220000,False,-9.0,15.0,1,left,M. Turner Hook (2 PTS) (R. Rollins 1 AST),"[1626167, 1631157]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,2.0,R. Rollins,1631157.0,1.0,,,,,,,,,,
23,PT10M26.00S,2026-04-05T19:42:15.7Z,1,REGULAR,foul,personal,['1freethrow'],1641712,,,1610612749,2,2,2026-04-05T19:42:27Z,230000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Turner 1 FT),"[1641712, 1626167]",1610612763.0,MEM,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,,,1.0,0.0,Turner,1626167.0,,
25,PT10M26.00S,2026-04-05T19:42:34.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626167,,,1610612749,3,2,2026-04-05T19:42:34Z,250000,False,,,0,,M. Turner Free Throw 1 of 1 (3 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
26,PT10M09.00S,2026-04-05T19:42:55.4Z,1,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612763,3,2,2026-04-05T19:43:04Z,260000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Clayton Jr. 2 FT),"[1631260, 1642383]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202049.0,,,,1.0,0.0,Clayton Jr.,1642383.0,,
28,PT10M09.00S,2026-04-05T19:43:20.0Z,1,REGULAR,freethrow,1 of 2,[],1642383,,,1610612763,3,3,2026-04-05T19:43:20Z,280000,False,,,0,,W. Clayton Jr. Free Throw 1 of 2 (1 PTS),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
29,PT10M09.00S,2026-04-05T19:43:33.3Z,1,REGULAR,freethrow,2 of 2,[],1642383,,,1610612763,3,4,2026-04-05T19:43:33Z,290000,False,,,0,,W. Clayton Jr. Free Throw 2 of 2 (2 PTS),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
31,PT09M58.00S,2026-04-05T19:43:47.7Z,1,REGULAR,turnover,lost ball,[],1631157,,,1610612749,3,4,2026-04-05T19:46:27Z,300000,False,,,0,,R. Rollins lost ball TURNOVER (1 TO),"[1631157, 1641707]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Hendricks,1641707.0,,,,,,
32,PT09M58.00S,2026-04-05T19:43:47.7Z,1,REGULAR,steal,,[],1641707,,,1610612763,3,4,2026-04-05T19:43:56Z,310000,False,,,0,,T. Hendricks STEAL (2 STL),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M49.00S,2026-04-05T19:43:54.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641707,88.38699080157687,3.6764705882352944,1610612763,3,7,2026-04-05T19:46:18Z,320000,False,-232.0,57.0,1,right,T. Hendricks 3PT  (3 PTS) (R. Rupert 1 AST),"[1641707, 1641712]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,23.84,Made,,,,,3.0,R. Rupert,1641712.0,1.0,,,,,,,,,,
34,PT09M25.00S,2026-04-05T19:44:23.8Z,1,REGULAR,3pt,Jump Shot,[],1631157,34.11629434954008,45.09803921568628,1610612749,3,7,2026-04-05T19:50:41Z,330000,False,25.0,268.0,1,left,MISS R. Rollins 26' pullup 3PT,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
35,PT09M23.00S,2026-04-05T19:44:25.8Z,1,REGULAR,rebound,defensive,[],1643253,,,1610612763,3,7,2026-04-05T19:45:35Z,340000,False,,,0,,T. Okani REBOUND (Off:0 Def:1),[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,Above the Break 3,24+ Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT09M17.00S,2026-04-05T19:44:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641712,90.06241787122208,65.68627450980392,1610612763,3,7,2026-04-05T19:53:35Z,345000,False,78.0,41.0,1,right,MISS R. Rupert 8' driving Layup - blocked,"[1641712, 1631260]",1610612763.0,MEM,driving,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Right,8.84,Missed,,,,,,,,,,,,,,,,,Green,1631260.0
67,PT09M17.00S,2026-04-05T19:44:28.5Z,1,REGULAR,block,,[],1631260,,,1610612763,3,7,2026-04-05T19:53:35Z,347500,False,,,0,,A. Green BLOCK (1 BLK),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
68,PT09M16.00S,2026-04-05T19:44:29.5Z,1,REGULAR,rebound,offensive,[],1642383,,,1610612763,3,7,2026-04-05T19:53:35Z,348750,False,,,0,,W. Clayton Jr. REBOUND (Off:1 Def:0),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,66.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT09M11.00S,2026-04-05T19:44:33.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641765,94.03745072273325,50.0,1610612763,3,9,2026-04-05T19:54:51Z,350000,False,0.0,4.0,1,right,O. Prosper driving Layup (2 PTS) (W. Clayton Jr. 1 AST),"[1641765, 1642383]",1610612763.0,MEM,driving,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,0.35,Made,,,,,2.0,W. Clayton Jr.,1642383.0,1.0,,,,,,,,,,
37,PT09M09.00S,2026-04-05T19:44:59.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,3,9,2026-04-05T19:44:59Z,360000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT09M01.00S,2026-04-05T19:47:32.4Z,1,REGULAR,3pt,Jump Shot,[],1631157,24.129434954007884,84.31372549019608,1610612749,6,9,2026-04-05T20:23:29Z,380000,False,-172.0,174.0,1,left,R. Rollins 24' 3PT step back (3 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,24.46,Made,,,,,3.0,,,,,,,,,,,,,
41,PT09M00.00S,2026-04-05T19:47:57.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,6,9,2026-04-05T19:57:04Z,400000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M47.00S,2026-04-05T19:51:21.6Z,1,REGULAR,turnover,bad pass,[],1642383,,,1610612763,6,9,2026-04-05T19:58:37Z,430000,False,,,0,,W. Clayton Jr. bad pass TURNOVER (1 TO),"[1642383, 1626167]",1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Turner,1626167.0,,,,,,
47,PT08M47.00S,2026-04-05T19:51:21.6Z,1,REGULAR,steal,,[],1626167,,,1610612749,6,9,2026-04-05T19:51:25Z,440000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT08M47.00S,2026-04-05T19:51:30.2Z,1,REGULAR,foul,personal,[],1641707,,,1610612749,6,9,2026-04-05T19:58:56Z,450000,False,,,0,,T. Hendricks personal FOUL (1 PF),"[1641707, 1626167]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202049.0,,,,1.0,0.0,Turner,1626167.0,,
50,PT08M32.00S,2026-04-05T19:51:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626167,10.5946123521682,52.69607843137255,1610612749,6,9,2026-04-05T19:59:47Z,470000,False,-13.0,47.0,1,left,MISS M. Turner cutting Layup,[1626167],1610612749.0,MIL,cutting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
51,PT08M30.00S,2026-04-05T19:51:49.4Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612749,6,9,2026-04-05T19:59:47Z,480000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,3.0,2.0,1.0,,,,,,,,,,,,,,
52,PT08M30.00S,2026-04-05T19:51:50.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626167,10.33180026281209,60.5392156862745,1610612749,8,9,2026-04-05T19:59:53Z,490000,False,-53.0,45.0,1,left,M. Turner 6' putback Layup (5 PTS),[1626167],1610612749.0,MIL,putback,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,,,,,5.0,,,,,,,,,,,,,
53,PT08M14.00S,2026-04-05T19:52:06.5Z,1,REGULAR,turnover,out-of-bounds,[],1641765,,,1610612763,8,9,2026-04-05T19:52:34Z,500000,False,,,0,,O. Prosper lost ball out-of-bounds TURNOVER (1 TO),[1641765],1610612763.0,MEM,lost ball,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202049.0,1.0,,,,,,,,
54,PT08M14.00S,2026-04-05T19:52:17.2Z,1,REGULAR,substitution,out,[],1641707,,,1610612749,8,9,2026-04-05T19:52:35Z,510000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M14.00S,2026-04-05T19:52:17.2Z,1,REGULAR,substitution,in,[],1642380,,,1610612749,8,9,2026-04-05T19:52:35Z,520000,False,,,0,,SUB in: A. Bal,[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M53.00S,2026-04-05T19:52:48.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626167,17.0335085413929,34.55882352941176,1610612749,8,9,2026-04-05T20:01:28Z,530000,False,77.0,108.0,1,left,MISS M. Turner 13' driving floating Shot,[1626167],1610612749.0,MIL,driving floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,13.24,Missed,,,,,,,,,,,,,,,,,,
57,PT07M50.00S,2026-04-05T19:52:51.4Z,1,REGULAR,rebound,defensive,[],1641765,,,1610612763,8,9,2026-04-05T20:01:28Z,540000,False,,,0,,O. Prosper REBOUND (Off:0 Def:2),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Right,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,
58,PT07M42.00S,2026-04-05T19:52:58.2Z,1,REGULAR,3pt,Jump Shot,[],1641765,67.23061760840999,44.36274509803921,1610612763,8,9,2026-04-05T20:02:04Z,550000,False,-28.0,256.0,1,right,MISS O. Prosper 25' 3PT,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
59,PT07M40.00S,2026-04-05T19:53:00.2Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612749,8,9,2026-04-05T20:02:04Z,560000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT07M28.00S,2026-04-05T19:53:10.3Z,1,REGULAR,3pt,Jump Shot,[],1626167,6.258212877792378,96.56862745098039,1610612749,11,9,2026-04-05T20:02:43Z,570000,False,-233.0,6.0,1,left,M. Turner 3PT  (8 PTS) (K. Kuzma 1 AST),"[1626167, 1628398]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,8.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,
62,PT07M17.00S,2026-04-05T19:53:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641712,92.59198423127464,53.18627450980392,1610612763,11,9,2026-04-05T19:54:25Z,590000,False,16.0,17.0,1,right,MISS R. Rupert cutting Layup,[1641712],1610612763.0,MEM,cutting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
63,PT07M15.00S,2026-04-05T19:53:25.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,11,9,2026-04-05T19:54:25Z,600000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,62.0,4.0,3.0,1.0,,,,,,,,,,,,,,
64,PT07M08.00S,2026-04-05T19:53:31.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,6.258212877792378,52.20588235294118,1610612749,13,9,2026-04-05T19:54:14Z,610000,False,-11.0,6.0,1,left,K. Kuzma cutting DUNK (2 PTS) (O. Dieng 1 AST),"[1628398, 1631172]",1610612749.0,MIL,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,2.0,O. Dieng,1631172.0,1.0,,,,,,,,,,
69,PT07M07.00S,2026-04-05T19:53:40.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612763,13,9,2026-04-05T19:53:40Z,630000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M07.00S,2026-04-05T19:54:47.1Z,1,REGULAR,substitution,out,[],1642383,,,1610612763,13,9,2026-04-05T19:55:23Z,640000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M07.00S,2026-04-05T19:54:47.1Z,1,REGULAR,substitution,out,[],1641765,,,1610612763,13,9,2026-04-05T19:55:23Z,650000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M07.00S,2026-04-05T19:54:47.1Z,1,REGULAR,substitution,in,[],1641727,,,1610612763,13,9,2026-04-05T19:55:23Z,660000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M07.00S,2026-04-05T19:54:47.1Z,1,REGULAR,substitution,in,[],1631351,,,1610612763,13,9,2026-04-05T19:55:23Z,670000,False,,,0,,SUB in: L. Williamson,[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M55.00S,2026-04-05T19:55:28.9Z,1,REGULAR,2pt,Jump Shot,[],1642380,79.45137976346912,43.13725490196079,1610612763,13,9,2026-04-05T19:55:34Z,680000,False,-34.0,141.0,1,right,MISS A. Bal 14' pullup Shot,[1642380],1610612763.0,MEM,pullup,,,Bal,A. Bal,,,,,Mid-Range,8-16 Center,14.48,Missed,,,,,,,,,,,,,,,,,,
76,PT06M51.00S,2026-04-05T19:55:32.9Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,13,9,2026-04-05T19:55:34Z,690000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT06M46.00S,2026-04-05T19:55:38.1Z,1,REGULAR,3pt,Jump Shot,[],1631260,11.383048620236531,3.9215686274509802,1610612749,16,9,2026-04-05T19:55:45Z,700000,False,230.0,55.0,1,left,A. Green 3PT  (3 PTS) (K. Kuzma 2 AST),"[1631260, 1628398]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.68,Made,,,,,3.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,
79,PT06M34.00S,2026-04-05T19:55:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641712,93.51182654402102,43.627450980392155,1610612763,16,11,2026-04-05T19:56:19Z,720000,False,-32.0,8.0,1,right,R. Rupert driving Layup (4 PTS),[1641712],1610612763.0,MEM,driving,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,4.0,,,,,,,,,,,,,
80,PT06M26.00S,2026-04-05T19:56:01.5Z,1,REGULAR,foul,personal,[],1643253,,,1610612749,16,11,2026-04-05T19:56:08Z,730000,False,,,0,,T. Okani personal FOUL (1 PF),"[1643253, 1631172]",1610612763.0,MEM,,,,Okani,T. Okani,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1630886.0,,,,1.0,0.0,Dieng,1631172.0,,
82,PT06M20.00S,2026-04-05T19:56:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,5.469776609724048,51.9607843137255,1610612749,16,11,2026-04-05T20:06:42Z,750000,False,-10.0,-1.0,1,left,MISS O. Dieng driving Layup,[1631172],1610612749.0,MIL,driving,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,0.99,Missed,,,,,,,,,,,,,,,,,,
83,PT06M18.00S,2026-04-05T19:56:32.1Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612749,16,11,2026-04-05T20:06:42Z,760000,False,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,82.0,5.0,3.0,2.0,,,,,,,,,,,,,,
84,PT06M18.00S,2026-04-05T19:56:38.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626167,5.590000152587891,50.0,1610612749,16,11,2026-04-05T20:06:59Z,770000,False,0.0,0.0,1,left,MISS M. Turner tip Layup,[1626167],1610612749.0,MIL,tip,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
85,PT06M17.00S,2026-04-05T19:56:39.7Z,1,REGULAR,rebound,defensive,[],1641727,,,1610612763,16,11,2026-04-05T20:06:59Z,780000,False,,,0,,D. Whitehead REBOUND (Off:0 Def:1),[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,Restricted Area,0-8 Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT06M08.00S,2026-04-05T19:56:43.5Z,1,REGULAR,turnover,bad pass,[],1631351,,,1610612763,16,11,2026-04-05T20:07:41Z,790000,False,,,0,,L. Williamson bad pass TURNOVER (1 TO),"[1631351, 1631157]",1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Rollins,1631157.0,,,,,,
87,PT06M08.00S,2026-04-05T19:56:43.5Z,1,REGULAR,steal,,[],1631157,,,1610612749,16,11,2026-04-05T19:56:47Z,800000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
