actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
87,PT05M37.00S,2026-02-04T01:25:16.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631157,76.69185282522996,5.147058823529411,1610612749,16,13,2026-02-04T01:25:22Z,820000,False,-224.0,167.0,1,right,R. Rollins 27' 3PT  (3 PTS) (J. Sims 1 AST),"[1631157, 1630579]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,27.94,Made,3.0,J. Sims,1630579.0,1.0,,,,,,,,
89,PT05M20.00S,2026-02-04T01:25:35.2Z,1,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,16,13,2026-02-04T01:25:45Z,840000,False,,,0,,M. Buzelis lost ball out-of-bounds TURNOVER (1 TO),[1641824],1610612741.0,CHI,lost ball,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,,,,,1.0,,,,,,,,,,,,,,
91,PT05M20.00S,2026-02-04T01:25:42.3Z,1,REGULAR,substitution,out,[],1629599,,,1610612749,16,13,2026-02-04T01:25:50Z,850000,False,,,0,,SUB out: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M20.00S,2026-02-04T01:25:42.3Z,1,REGULAR,substitution,in,[],1629018,,,1610612749,16,13,2026-02-04T01:25:50Z,860000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M06.00S,2026-02-04T01:26:01.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631250,67.035561760841,45.21292892156863,1610612749,19,13,2026-02-04T01:26:09Z,870000,False,-24.0,257.0,1,right,P. Nance 25' 3PT  (3 PTS) (R. Rollins 2 AST),"[1631250, 1631157]",1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Center,,,,,,,25.85,Made,3.0,R. Rollins,1631157.0,2.0,,,,,,,,
95,PT04M52.00S,2026-02-04T01:26:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,5.338370565045992,43.38235294117647,1610612741,19,15,2026-02-04T01:26:29Z,890000,False,33.0,-2.0,1,left,A. Dosunmu driving finger roll Layup (8 PTS) (P. Williams 1 AST),"[1630245, 1630172]",1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,3.32,Made,8.0,P. Williams,1630172.0,1.0,,,,,,,,
97,PT04M34.00S,2026-02-04T01:26:34.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,92.19776609724047,49.26470588235294,1610612749,21,15,2026-02-04T01:26:39Z,910000,False,-4.0,21.0,1,right,J. Sims cutting DUNK (2 PTS) (R. Rollins 3 AST),"[1630579, 1631157]",1610612749.0,MIL,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,2.11,Made,2.0,R. Rollins,1631157.0,3.0,,,,,,,,
99,PT04M27.00S,2026-02-04T01:26:41.9Z,1,REGULAR,3pt,Jump Shot,[],1641824,27.677398160315374,78.18627450980392,1610612741,21,18,2026-02-04T01:26:55Z,930000,False,-141.0,208.0,1,left,M. Buzelis 25' 3PT step back (3 PTS) (A. Dosunmu 1 AST),"[1641824, 1630245]",1610612741.0,CHI,step back,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,25.1,Made,3.0,A. Dosunmu,1630245.0,1.0,,,,,,,,
101,PT04M13.00S,2026-02-04T01:26:56.0Z,1,REGULAR,3pt,Jump Shot,[],1631260,66.70499342969777,58.82352941176471,1610612749,24,18,2026-02-04T01:28:07Z,950000,False,44.0,260.0,1,right,A. Green 26' 3PT pullup (6 PTS),[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,26.42,Made,6.0,,,,,,,,,,,
102,PT03M53.00S,2026-02-04T01:27:19.0Z,1,REGULAR,foul,personal,[],1631260,,,1610612741,24,18,2026-02-04T01:27:31Z,960000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 1630172]",1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Right,1628171.0,1.0,0.0,Williams,1630172.0,,,,,,,,,,,,,,,
104,PT03M53.00S,2026-02-04T01:27:27.3Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,24,18,2026-02-04T01:27:37Z,980000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M53.00S,2026-02-04T01:27:27.3Z,1,REGULAR,substitution,out,[],1630171,,,1610612741,24,18,2026-02-04T01:27:37Z,990000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M53.00S,2026-02-04T01:27:27.3Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,24,18,2026-02-04T01:27:37Z,1000000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M53.00S,2026-02-04T01:27:27.3Z,1,REGULAR,substitution,in,[],1642530,,,1610612741,24,18,2026-02-04T01:27:37Z,1010000,False,,,0,,SUB in: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M41.00S,2026-02-04T01:27:54.6Z,1,REGULAR,2pt,Jump Shot,[],1629632,10.068988173455978,22.794117647058822,1610612741,24,20,2026-02-04T01:28:00Z,1020000,False,136.0,42.0,1,left,C. White 14' fadeaway Jump Shot (2 PTS),[1629632],1610612741.0,CHI,fadeaway,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,,,,14.24,Made,2.0,,,,,,,,,,,
109,PT03M24.00S,2026-02-04T01:28:11.7Z,1,REGULAR,3pt,Jump Shot,[],1631260,94.1688567674113,95.34313725490196,1610612749,27,20,2026-02-04T01:28:17Z,1030000,False,227.0,2.0,1,right,A. Green 3PT  (9 PTS) (R. Rollins 4 AST),"[1631260, 1631157]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,,,,22.67,Made,9.0,R. Rollins,1631157.0,4.0,,,,,,,,
111,PT03M11.00S,2026-02-04T01:28:31.3Z,1,REGULAR,foul,personal,[],1630579,,,1610612741,27,20,2026-02-04T01:28:45Z,1050000,False,,,0,,J. Sims personal FOUL (1 PF),"[1630579, 1642530]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Center,1628171.0,1.0,0.0,Kawamura,1642530.0,,,,,,,,,,,,,,,
113,PT03M11.00S,2026-02-04T01:28:44.1Z,1,REGULAR,substitution,out,[],1631157,,,1610612741,27,20,2026-02-04T01:29:06Z,1070000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M11.00S,2026-02-04T01:28:44.1Z,1,REGULAR,substitution,out,[],1631260,,,1610612741,27,20,2026-02-04T01:29:06Z,1080000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M11.00S,2026-02-04T01:28:44.1Z,1,REGULAR,substitution,out,[],1641824,,,1610612741,27,20,2026-02-04T01:29:06Z,1090000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M11.00S,2026-02-04T01:28:44.1Z,1,REGULAR,substitution,in,[],1630175,,,1610612741,27,20,2026-02-04T01:29:06Z,1100000,False,,,0,,SUB in: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M11.00S,2026-02-04T01:28:44.1Z,1,REGULAR,substitution,in,[],1628398,,,1610612741,27,20,2026-02-04T01:29:06Z,1110000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M11.00S,2026-02-04T01:28:44.1Z,1,REGULAR,substitution,in,[],1642950,,,1610612741,27,20,2026-02-04T01:29:06Z,1120000,False,,,0,,SUB in: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M53.00S,2026-02-04T01:29:09.2Z,1,REGULAR,2pt,Jump Shot,[],1629632,3.416557161629435,70.12101715686273,1610612741,27,20,2026-02-04T01:29:55Z,1130000,False,-101.0,-20.0,1,left,MISS C. White 10' turnaround fadeaway Shot,[1629632],1610612741.0,CHI,turnaround fadeaway,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,,10.26,Missed,,,,,,,,,,,,
120,PT02M50.00S,2026-02-04T01:29:12.2Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,27,20,2026-02-04T01:29:21Z,1140000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,119.0,1.0,1.0,0.0,,
122,PT02M50.00S,2026-02-04T01:29:17.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,91.5407358738502,52.20588235294118,1610612749,29,20,2026-02-04T01:30:13Z,1150000,False,11.0,27.0,1,right,K. Kuzma running Layup (8 PTS),[1628398],1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,2.92,Made,8.0,,,,,,,,,,,
123,PT02M50.00S,2026-02-04T01:29:21.1Z,1,REGULAR,foul,personal,['1freethrow'],1630172,,,1610612749,29,20,2026-02-04T01:32:27Z,1160000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Kuzma 1 FT),"[1630172, 1628398]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2534.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
125,PT02M50.00S,2026-02-04T01:29:38.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,29,20,2026-02-04T01:29:55Z,1180000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M50.00S,2026-02-04T01:32:37.9Z,1,REGULAR,freethrow,1 of 1,[],1628398,,,1610612749,29,20,2026-02-04T01:32:41Z,1190000,False,,,0,,MISS K. Kuzma Free Throw 1 of 1,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
127,PT02M47.00S,2026-02-04T01:32:40.9Z,1,REGULAR,rebound,defensive,[],1642950,,,1610612741,29,20,2026-02-04T01:32:41Z,1200000,False,,,0,,L. Olbrich REBOUND (Off:0 Def:1),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,126.0,1.0,1.0,0.0,,
128,PT02M29.00S,2026-02-04T01:32:56.3Z,1,REGULAR,2pt,Jump Shot,[],1631207,6.258212877792378,32.35294117647059,1610612741,29,20,2026-02-04T01:33:01Z,1210000,False,88.0,6.0,1,left,MISS D. Terry 8' driving floating bank Shot,[1631207],1610612741.0,CHI,driving floating bank,,,Terry,D. Terry,,,,,Mid-Range,8-16 Right,,,,,,,8.84,Missed,,,,,,,,,,,,
129,PT02M26.00S,2026-02-04T01:32:59.7Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,29,20,2026-02-04T01:32:59Z,1220000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,128.0,2.0,2.0,0.0,,
130,PT02M21.00S,2026-02-04T01:33:08.0Z,1,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612749,29,20,2026-02-04T01:33:14Z,1230000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (1 TO),[1630175],1610612749.0,MIL,bad pass,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,203054.0,,,,,1.0,,,,,,,,,,,,,,
131,PT02M07.00S,2026-02-04T01:33:23.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,22.996057818659658,12.277879901960784,1610612741,29,20,2026-02-04T01:33:32Z,1240000,False,189.0,164.0,1,left,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,24.97,Missed,,,,,,,,,,,,
132,PT02M03.00S,2026-02-04T01:33:27.9Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,29,20,2026-02-04T01:33:32Z,1250000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,131.0,2.0,2.0,0.0,,
133,PT01M56.00S,2026-02-04T01:33:35.0Z,1,REGULAR,3pt,Jump Shot,[],1629018,72.22404730617609,11.519607843137255,1610612749,32,20,2026-02-04T01:33:40Z,1260000,False,-192.0,209.0,1,right,G. Trent Jr. 28' 3PT  (3 PTS) (C. Anthony 1 AST),"[1629018, 1630175]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,28.38,Made,3.0,C. Anthony,1630175.0,1.0,,,,,,,,
135,PT01M41.00S,2026-02-04T01:33:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642950,5.206964520367937,50.0,1610612741,32,22,2026-02-04T01:34:07Z,1280000,False,0.0,-4.0,1,left,L. Olbrich reverse Layup (2 PTS) (C. White 2 AST),"[1642950, 1629632]",1610612741.0,CHI,reverse,,,Olbrich,L. Olbrich,,,,,Restricted Area,0-8 Center,,,,,,,0.36,Made,2.0,C. White,1629632.0,2.0,,,,,,,,
137,PT01M31.00S,2026-02-04T01:33:59.4Z,1,REGULAR,3pt,Jump Shot,[],1629018,78.84362680683311,7.375919117647059,1610612749,35,22,2026-02-04T01:34:08Z,1300000,False,-213.0,146.0,1,right,G. Trent Jr. 25' 3PT  (6 PTS) (P. Nance 1 AST),"[1629018, 1631250]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,25.85,Made,6.0,P. Nance,1631250.0,1.0,,,,,,,,
142,PT01M22.00S,2026-02-04T01:33:59.4Z,1,REGULAR,jumpball,recovered,[],1642530,,,1610612741,35,22,2026-02-04T02:48:28Z,1350000,False,,,0,,Jump Ball C. White vs. C. Anthony: Tip to Y. Kawamura,"[1642530, 1629632, 1630175]",1610612741.0,CHI,heldball,Y. Kawamura,1642530.0,Kawamura,Y. Kawamura,White,1629632.0,Anthony,1630175.0,,,,,,,,,,,,,,,,,,,,,,
139,PT01M22.00S,2026-02-04T01:34:13.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,7.440867279894875,45.34313725490196,1610612741,35,22,2026-02-04T02:47:59Z,1375000,False,23.0,17.0,1,left,MISS C. White driving Layup - blocked,"[1629632, 1630175]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,2.91,Missed,,,,,,,,,,,Anthony,1630175.0
140,PT01M22.00S,2026-02-04T01:34:13.3Z,1,REGULAR,block,,[],1630175,,,1610612741,35,22,2026-02-04T01:34:18Z,1377500,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT01M22.00S,2026-02-04T01:34:13.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,35,22,2026-02-04T02:47:59Z,1378750,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,139.0,,,,,
145,PT01M12.00S,2026-02-04T01:34:46.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631207,6.915243101182654,50.49019607843137,1610612741,35,24,2026-02-04T01:35:26Z,1380000,False,-2.0,13.0,1,left,D. Terry driving reverse Layup (2 PTS) (Y. Kawamura 1 AST),"[1631207, 1642530]",1610612741.0,CHI,driving reverse,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,1.27,Made,2.0,Y. Kawamura,1642530.0,1.0,,,,,,,,
147,PT00M55.80S,2026-02-04T01:35:04.7Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612749,35,24,2026-02-04T01:35:18Z,1400000,False,,,0,,C. White shooting personal FOUL (1 PF) (Sims 2 FT),"[1629632, 1630579]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,2534.0,1.0,0.0,Sims,1630579.0,,,,,,,,,,,,,,,
149,PT00M55.80S,2026-02-04T01:35:36.6Z,1,REGULAR,freethrow,1 of 2,[],1630579,,,1610612749,36,24,2026-02-04T01:35:36Z,1420000,False,,,0,,J. Sims Free Throw 1 of 2 (3 PTS),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
150,PT00M55.80S,2026-02-04T01:35:36.6Z,1,REGULAR,freethrow,2 of 2,[],1630579,,,1610612749,36,24,2026-02-04T01:35:59Z,1430000,False,,,0,,MISS J. Sims Free Throw 2 of 2,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
151,PT00M53.40S,2026-02-04T01:35:39.0Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612741,36,24,2026-02-04T01:35:59Z,1440000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,150.0,1.0,1.0,0.0,,
152,PT00M36.30S,2026-02-04T01:36:13.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,23.020696452036795,88.01317401960785,1610612741,36,24,2026-02-04T01:36:41Z,1450000,False,-190.0,164.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,25.1,Missed,,,,,,,,,,,,
153,PT00M33.30S,2026-02-04T01:36:16.2Z,1,REGULAR,rebound,offensive,[],1642950,,,1610612741,36,24,2026-02-04T01:36:41Z,1460000,False,,,0,,L. Olbrich REBOUND (Off:1 Def:1),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,152.0,2.0,1.0,1.0,,
154,PT00M30.60S,2026-02-04T01:36:19.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631207,27.677398160315374,12.254901960784313,1610612741,36,24,2026-02-04T01:36:26Z,1470000,False,189.0,208.0,1,left,MISS D. Terry 28' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,,,,28.06,Missed,,,,,,,,,,,,
155,PT00M30.60S,2026-02-04T01:36:19.1Z,1,REGULAR,rebound,defensive,[],1631250,,,1610612749,36,24,2026-02-04T01:36:26Z,1480000,False,,,0,,P. Nance REBOUND (Off:0 Def:1),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,
156,PT00M07.40S,2026-02-04T01:36:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,86.22289750328515,48.682598039215684,1610612749,38,24,2026-02-04T01:37:02Z,1490000,False,-7.0,77.0,1,right,K. Kuzma 7' driving floating Jump Shot (10 PTS),[1628398],1610612749.0,MIL,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.73,Made,10.0,,,,,,,,,,,
157,PT00M07.40S,2026-02-04T01:36:51.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642530,,,1610612749,38,24,2026-02-04T01:37:02Z,1500000,False,,,0,,Y. Kawamura shooting personal FOUL (1 PF) (Kuzma 1 FT),"[1642530, 1628398]",1610612741.0,CHI,shooting,,,Kawamura,Y. Kawamura,,,,,Restricted Area,0-8 Center,203054.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
159,PT00M07.40S,2026-02-04T01:37:04.1Z,1,REGULAR,substitution,out,[],1630175,,,1610612749,38,24,2026-02-04T01:37:10Z,1520000,False,,,0,,SUB out: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M07.40S,2026-02-04T01:37:04.1Z,1,REGULAR,substitution,in,[],1631157,,,1610612749,38,24,2026-02-04T01:37:10Z,1530000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M07.40S,2026-02-04T01:37:28.0Z,1,REGULAR,freethrow,1 of 1,[],1628398,,,1610612749,39,24,2026-02-04T01:37:28Z,1540000,False,,,0,,K. Kuzma Free Throw 1 of 1 (11 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
164,PT00M00.00S,2026-02-04T01:37:55.3Z,1,REGULAR,period,end,[],0,,,1610612741,39,24,2026-02-04T01:37:55Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-02-04T01:39:32.7Z,2,REGULAR,substitution,out,['startperiod'],1631157,,,1610612741,39,24,2026-02-04T01:40:06Z,1580000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-02-04T01:39:32.7Z,2,REGULAR,substitution,out,['startperiod'],1631207,,,1610612741,39,24,2026-02-04T01:40:06Z,1590000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-02-04T01:39:32.7Z,2,REGULAR,substitution,out,['startperiod'],1642530,,,1610612741,39,24,2026-02-04T01:40:06Z,1600000,False,,,0,,SUB out: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-02-04T01:39:32.7Z,2,REGULAR,substitution,out,['startperiod'],1642950,,,1610612741,39,24,2026-02-04T01:40:06Z,1610000,False,,,0,,SUB out: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-02-04T01:39:32.7Z,2,REGULAR,substitution,in,['startperiod'],1630175,,,1610612741,39,24,2026-02-04T01:40:06Z,1620000,False,,,0,,SUB in: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-02-04T01:39:32.7Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,39,24,2026-02-04T01:40:06Z,1630000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-02-04T01:39:32.7Z,2,REGULAR,substitution,in,['startperiod'],1641824,,,1610612741,39,24,2026-02-04T01:40:06Z,1640000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-02-04T01:39:32.7Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612741,39,24,2026-02-04T01:40:06Z,1650000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-02-04T01:40:17.2Z,2,REGULAR,period,start,[],0,,,1610612741,39,24,2026-02-04T01:40:17Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M47.00S,2026-02-04T01:40:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.258212877792378,44.6078431372549,1610612741,39,26,2026-02-04T01:40:34Z,1670000,False,27.0,6.0,1,left,A. Dosunmu driving finger roll Layup (10 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,2.77,Made,10.0,,,,,,,,,,,
175,PT11M29.00S,2026-02-04T01:40:47.5Z,2,REGULAR,turnover,bad pass,[],1630579,,,1610612749,39,26,2026-02-04T01:40:53Z,1680000,False,,,0,,J. Sims bad pass TURNOVER (1 TO),"[1630579, 1630245]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Center,,,,,,1.0,,,,,,,Dosunmu,1630245.0,,,,,,
176,PT11M29.00S,2026-02-04T01:40:47.5Z,2,REGULAR,steal,,[],1630245,,,1610612741,39,26,2026-02-04T01:40:50Z,1690000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
177,PT11M17.00S,2026-02-04T01:40:59.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,8.492115637319317,53.67647058823529,1610612741,39,26,2026-02-04T01:41:03Z,1700000,False,-18.0,27.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,3.29,Missed,,,,,,,,,,,,
178,PT11M14.00S,2026-02-04T01:41:02.2Z,2,REGULAR,rebound,defensive,[],1631250,,,1610612749,39,26,2026-02-04T01:41:03Z,1710000,False,,,0,,P. Nance REBOUND (Off:0 Def:2),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,177.0,2.0,2.0,0.0,,
