actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-04T01:10:21.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-04T01:10:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2025-12-04T01:10:27.2Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2025-12-04T01:10:27Z,40000,False,,,0,,Jump Ball M. Turner vs. J. Duren: Tip to G. Antetokounmpo,"[203507, 1626167, 1631105]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Turner,1626167.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-12-04T01:10:43.0Z,1,REGULAR,3pt,Jump Shot,[],1631157,4.336399474375821,95.61121323529412,1610612749,0,0,2025-12-04T01:10:52Z,70000,False,-228.0,-12.0,1,left,MISS R. Rollins 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,22.84,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2025-12-04T01:10:47.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,0,0,2025-12-04T01:10:52Z,80000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-12-04T01:10:56.3Z,1,REGULAR,3pt,Jump Shot,[],202699,74.72076215505913,11.76470588235294,1610612765,0,3,2025-12-04T01:11:03Z,90000,False,-191.0,185.0,1,right,T. Harris 26' 3PT  (3 PTS) (A. Thompson 1 AST),"[202699, 1641709]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,3.0,A. Thompson,1641709.0,1.0,,,,,,,,,,
11,PT11M09.00S,2025-12-04T01:11:11.9Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612749,0,3,2025-12-04T01:11:21Z,110000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1641709]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Thompson,1641709.0,,,,,,,
12,PT11M09.00S,2025-12-04T01:11:11.9Z,1,REGULAR,steal,,[],1641709,,,1610612765,0,3,2025-12-04T01:11:15Z,120000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
13,PT11M01.00S,2025-12-04T01:11:19.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642450,65.65374507227332,50.49019607843137,1610612765,0,3,2025-12-04T01:12:17Z,130000,False,2.0,270.0,1,right,MISS D. Jenkins 27' pullup 3PT,[1642450],1610612765.0,DET,pullup,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2025-12-04T01:11:22.6Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,3,2025-12-04T01:11:31Z,140000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M54.00S,2025-12-04T01:11:26.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631260,17.69053876478318,6.127450980392156,1610612749,0,3,2025-12-04T01:11:35Z,150000,False,219.0,114.0,1,left,MISS A. Green 24' running 3PT,[1631260],1610612749.0,MIL,running,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
16,PT10M51.00S,2025-12-04T01:11:29.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,0,3,2025-12-04T01:11:35Z,160000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M42.00S,2025-12-04T01:11:39.2Z,1,REGULAR,2pt,Jump Shot,[],1641709,77.7431011826544,50.98039215686274,1610612765,0,3,2025-12-04T01:11:46Z,170000,False,5.0,157.0,1,right,MISS A. Thompson 15' turnaround bank Shot,[1641709],1610612765.0,DET,turnaround bank,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,15.68,Missed,,,,,,,,,,,,,,,,,,
18,PT10M38.00S,2025-12-04T01:11:43.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,0,3,2025-12-04T01:11:46Z,180000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M32.00S,2025-12-04T01:11:51.8Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612749,0,3,2025-12-04T01:12:08Z,190000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1631105, 203507]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Antetokounmpo,203507.0,,
21,PT10M32.00S,2025-12-04T01:12:27.6Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,1,3,2025-12-04T01:12:27Z,210000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
22,PT10M32.00S,2025-12-04T01:12:44.6Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,2,3,2025-12-04T01:12:44Z,220000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (2 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
23,PT10M18.00S,2025-12-04T01:12:59.8Z,1,REGULAR,3pt,Jump Shot,[],1630595,74.06373193166885,88.23529411764706,1610612765,2,6,2025-12-04T01:13:25Z,230000,False,191.0,191.0,1,right,C. Cunningham 27' 3PT step back (3 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,27.05,Made,,,,,3.0,,,,,,,,,,,,,
24,PT10M05.00S,2025-12-04T01:13:16.4Z,1,REGULAR,turnover,lost ball,[],1629645,,,1610612749,2,6,2025-12-04T01:15:41Z,240000,False,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 1641709]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2.0,Thompson,1641709.0,,,,,,,
25,PT10M05.00S,2025-12-04T01:13:16.4Z,1,REGULAR,steal,,[],1641709,,,1610612765,2,6,2025-12-04T01:13:19Z,250000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
