actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-05T01:11:47.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-05T01:11:47Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2026-02-05T01:11:53.1Z,1,REGULAR,jumpball,recovered,[],1631157,,,1610612749,0,0,2026-02-05T01:11:53Z,40000,False,,,0,,Jump Ball M. Turner vs. D. Queen: Tip to R. Rollins,"[1631157, 1626167, 1642852]",1610612749.0,MIL,startperiod,R. Rollins,1631157.0,Rollins,R. Rollins,Turner,1626167.0,Queen,1642852.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2026-02-05T01:12:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,5.863994743758213,49.26470588235294,1610612749,0,0,2026-02-05T01:12:40Z,70000,False,4.0,3.0,1,left,MISS R. Rollins driving reverse Layup,[1631157],1610612749.0,MIL,driving reverse,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,0.45,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2026-02-05T01:12:13.8Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,0,0,2026-02-05T01:12:40Z,80000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M18.00S,2026-02-05T01:12:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,87.59855453350855,54.65686274509803,1610612740,0,0,2026-02-05T01:12:34Z,90000,False,23.0,64.0,1,right,MISS H. Jones 6' driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2026-02-05T01:12:30.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,0,0,2026-02-05T01:13:03Z,100000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M09.00S,2026-02-05T01:12:37.4Z,1,REGULAR,3pt,Jump Shot,[],1631157,3.3672798948751645,96.07843137254902,1610612749,0,0,2026-02-05T01:12:42Z,110000,False,-230.0,-21.0,1,left,MISS R. Rollins 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2026-02-05T01:12:39.4Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,0,0,2026-02-05T01:13:20Z,120000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M51.00S,2026-02-05T01:12:56.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630180,88.64980289093299,36.029411764705884,1610612740,0,0,2026-02-05T01:13:03Z,130000,False,-70.0,54.0,1,right,MISS S. Bey 8' turnaround Hook,[1630180],1610612740.0,NOP,turnaround,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Left,8.85,Missed,,,,,,,,,,,,,,,,,,
14,PT10M48.00S,2026-02-05T01:12:59.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,0,0,2026-02-05T01:13:03Z,140000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
