actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-11T00:10:03.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-11T00:10:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2026-03-11T00:10:09.5Z,1,REGULAR,jumpball,recovered,[],1631221,,,1610612756,0,0,2026-03-11T00:10:09Z,40000,False,,,0,,Jump Ball O. Ighodaro vs. M. Turner: Tip to C. Gillespie,"[1631221, 1642345, 1626167]",1610612756.0,PHX,startperiod,C. Gillespie,1631221.0,Gillespie,C. Gillespie,Ighodaro,1642345.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2026-03-11T00:10:24.5Z,1,REGULAR,2pt,Jump Shot,[],1630224,73.53810775295663,50.49019607843137,1610612756,0,2,2026-03-11T00:10:30Z,70000,False,2.0,196.0,1,right,J. Green 19' step back Jump Shot (2 PTS) (C. Gillespie 1 AST),"[1630224, 1631221]",1610612756.0,PHX,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Center,19.62,Made,2.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2026-03-11T00:10:46.8Z,1,REGULAR,2pt,Jump Shot,[],1628398,6.1268068331143235,72.79411764705883,1610612749,0,2,2026-03-11T00:10:52Z,90000,False,-114.0,5.0,1,left,MISS K. Kuzma 11' turnaround fadeaway Shot,[1628398],1610612749.0,MIL,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,11.41,Missed,,,,,,,,,,,,,,,,,,
10,PT11M13.00S,2026-03-11T00:10:49.8Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,0,2,2026-03-11T00:10:52Z,100000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M10.00S,2026-03-11T00:10:53.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,93.77463863337714,1.9607843137254901,1610612756,0,5,2026-03-11T00:11:19Z,110000,False,-240.0,6.0,1,right,J. Green 24' 3PT running pullup (5 PTS) (D. Booker 1 AST),"[1630224, 1626164]",1610612756.0,PHX,running pullup,,,Green,J. Green,,,,,Left Corner 3,24+ Left,24.03,Made,5.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
13,PT10M49.00S,2026-03-11T00:11:14.1Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,0,5,2026-03-11T00:11:21Z,130000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1631221]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Gillespie,1631221.0,,,,,,,
14,PT10M49.00S,2026-03-11T00:11:14.1Z,1,REGULAR,steal,,[],1631221,,,1610612756,0,5,2026-03-11T00:11:17Z,140000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M43.00S,2026-03-11T00:11:19.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,92.46057818659659,50.49019607843137,1610612756,0,7,2026-03-11T00:11:25Z,150000,False,2.0,18.0,1,right,J. Green running DUNK (7 PTS) (C. Gillespie 2 AST),"[1630224, 1631221]",1610612756.0,PHX,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.86,Made,7.0,C. Gillespie,1631221.0,2.0,,,,,,,,,,,,,,
17,PT10M25.00S,2026-03-11T00:11:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.1268068331143235,58.333333333333336,1610612749,0,7,2026-03-11T00:13:10Z,170000,False,-42.0,5.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
