actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-28T19:12:38.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-28T19:12:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-03-28T19:12:42.4Z,1,REGULAR,jumpball,recovered,[],1628368,,,1610612759,0,0,2026-03-28T19:12:42Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. M. Turner: Tip to D. Fox,"[1628368, 1641705, 1626167]",1610612759.0,SAS,startperiod,D. Fox,1628368.0,Fox,D. Fox,Wembanyama,1641705.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-03-28T19:12:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,93.77463863337714,51.9607843137255,1610612759,0,2,2026-03-28T19:13:09Z,70000,False,10.0,6.0,1,right,S. Castle cutting Layup (2 PTS) (V. Wembanyama 1 AST),"[1642264, 1641705]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.15,Made,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,
9,PT11M43.00S,2026-03-28T19:13:00.7Z,1,REGULAR,foul,personal,['1freethrow'],1631250,,,1610612759,0,2,2026-03-28T19:13:12Z,90000,False,,,0,,P. Nance shooting personal FOUL (1 PF) (Castle 1 FT),"[1631250, 1642264]",1610612749.0,MIL,shooting,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,1.0,0.0,Castle,1642264.0,,,,,,,,,
11,PT11M43.00S,2026-03-28T19:13:22.4Z,1,REGULAR,freethrow,1 of 1,[],1642264,,,1610612759,0,3,2026-03-28T19:13:22Z,110000,False,,,0,,S. Castle Free Throw 1 of 1 (3 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
12,PT11M26.00S,2026-03-28T19:13:41.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,14.931011826544022,44.6078431372549,1610612749,0,3,2026-03-28T19:14:36Z,120000,False,27.0,88.0,1,left,MISS O. Dieng 9' driving floating Shot,[1631172],1610612749.0,MIL,driving floating,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,9.2,Missed,,,,,,,,,,,,,,,,,,
13,PT11M23.00S,2026-03-28T19:13:44.4Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,3,2026-03-28T19:13:50Z,130000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,
14,PT11M13.00S,2026-03-28T19:13:54.9Z,1,REGULAR,3pt,Jump Shot,[],1630577,95.3515111695138,3.6764705882352944,1610612759,0,3,2026-03-28T19:14:01Z,140000,False,-232.0,-9.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
15,PT11M10.00S,2026-03-28T19:13:57.7Z,1,REGULAR,rebound,offensive,[],1630170,,,1610612759,0,3,2026-03-28T19:13:57Z,150000,False,,,0,,D. Vassell REBOUND (Off:1 Def:0),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,14.0,1.0,0.0,1.0,,,,,
16,PT11M05.00S,2026-03-28T19:14:03.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,91.27792378449409,53.18627450980392,1610612759,0,3,2026-03-28T19:14:08Z,160000,False,16.0,29.0,1,right,MISS V. Wembanyama driving Layup,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
17,PT11M02.00S,2026-03-28T19:14:06.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,0,3,2026-03-28T19:14:08Z,170000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
18,PT10M52.00S,2026-03-28T19:14:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,8.492115637319317,58.57843137254902,1610612749,0,3,2026-03-28T19:14:23Z,180000,False,-43.0,27.0,1,left,MISS G. Trent Jr. driving Layup,[1629018],1610612749.0,MIL,driving,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
