actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
15,PT10M29.00S,2021-11-05T23:12:21.2Z,1,REGULAR,foul,personal,[],1630191,,,1610612751,0,2,2021-11-05T23:12:39Z,150000,,,0,,I. Stewart personal FOUL (1 PF),"[1630191, 201935]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,2715.0,1.0,0.0,Harden,201935.0,,,,,,
17,PT10M25.00S,2021-11-05T23:12:47.1Z,1,REGULAR,3pt,Jump Shot,[],203925,19.103153745072277,95.09803921568627,1610612751,0,5,2021-11-05T23:12:53Z,170000,-225.0,127.0,1,left,J. Harris 25' 3PT  (5 PTS) (K. Durant 1 AST),"[203925, 201142]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,25.89,Made,5.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,,
19,PT10M06.00S,2021-11-05T23:13:07.7Z,1,REGULAR,2pt,Jump Shot,[],203924,90.45663600525624,86.02941176470588,1610612765,0,5,2021-11-05T23:15:05Z,190000,180.0,37.0,1,right,MISS J. Grant 18' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,18.39,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M05.00S,2021-11-05T23:13:08.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,0,5,2021-11-05T23:15:05Z,200000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
21,PT10M05.00S,2021-11-05T23:13:14.6Z,1,REGULAR,foul,personal,[],201933,,,1610612765,0,5,2021-11-05T23:13:39Z,210000,,,0,,B. Griffin loose ball personal FOUL (1 PF),"[201933, 1630191]",1610612751.0,BKN,loose ball,,,Griffin,B. Griffin,,,,,,,,,,,,,,,2715.0,1.0,0.0,Stewart,1630191.0,,,,,,
23,PT09M58.00S,2021-11-05T23:13:39.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,69.30026281208936,64.95098039215686,1610612765,0,5,2021-11-05T23:13:44Z,230000,75.0,236.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M56.00S,2021-11-05T23:13:41.3Z,1,REGULAR,rebound,defensive,[],201935,,,1610612751,0,5,2021-11-05T23:13:44Z,240000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,
25,PT09M46.00S,2021-11-05T23:13:54.1Z,1,REGULAR,turnover,out-of-bounds,[],201935,,,1610612751,0,5,2021-11-05T23:14:04Z,250000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (1 TO),[201935],1610612751.0,BKN,bad pass,,,Harden,J. Harden,,,,,,,,,,,,,,,2715.0,,,,,1.0,,,,,
27,PT09M28.00S,2021-11-05T23:14:22.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,68.77463863337714,32.35294117647058,1610612765,0,5,2021-11-05T23:14:45Z,260000,-88.0,241.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M28.00S,2021-11-05T23:14:22.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,0,5,2021-11-05T23:14:45Z,270000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,
29,PT09M28.00S,2021-11-05T23:14:29.0Z,1,REGULAR,foul,personal,[],1630191,,,1610612751,0,5,2021-11-05T23:14:33Z,280000,,,0,,I. Stewart loose ball personal FOUL (2 PF),"[1630191, 201933]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,,,,,,,,,,,1363.0,2.0,0.0,Griffin,201933.0,,,,,,
31,PT09M17.00S,2021-11-05T23:14:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,18.05190538764782,55.63725490196079,1610612751,0,7,2021-11-05T23:17:12Z,300000,-28.0,117.0,1,left,K. Durant 12' fadeaway Jump Shot (2 PTS) (J. Harden 2 AST),"[201142, 201935]",1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,12.05,Made,2.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,,
33,PT09M04.00S,2021-11-05T23:15:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,88.35413929040736,49.50980392156863,1610612765,0,7,2021-11-05T23:21:24Z,320000,-2.0,57.0,1,right,MISS C. Cunningham pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,5.71,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M03.00S,2021-11-05T23:15:07.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,0,7,2021-11-05T23:20:30Z,330000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,
36,PT09M03.00S,2021-11-05T23:15:14.1Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,0,7,2021-11-05T23:15:19Z,347500,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M03.00S,2021-11-05T23:15:14.1Z,1,REGULAR,substitution,in,[],203482,,,1610612765,0,7,2021-11-05T23:15:19Z,356250,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M03.00S,2021-11-05T23:15:14.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,0,7,2021-11-06T00:16:41Z,365000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M52.00S,2021-11-05T23:15:38.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203482,85.85742444152432,69.8529411764706,1610612765,2,7,2021-11-05T23:15:44Z,370000,99.0,80.0,1,right,K. Olynyk 12' turnaround fadeaway Jump Shot (2 PTS),[203482],1610612765.0,DET,turnaround fadeaway,,,Olynyk,K. Olynyk,,,,,12.78,Made,2.0,,,,,,,,,,,,,,,,,,
185,PT08M44.00S,2021-11-05T23:15:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,12.13863337713535,47.05882352941176,1610612751,2,7,2021-11-05T23:44:48Z,380000,15.0,62.0,1,left,MISS J. Harden 6' driving Layup,[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,,
186,PT08M43.00S,2021-11-05T23:15:45.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,2,7,2021-11-05T23:44:48Z,385000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,,
40,PT08M43.00S,2021-11-05T23:15:50.4Z,1,REGULAR,turnover,traveling,[],201935,,,1610612751,2,7,2021-11-05T23:16:02Z,390000,,,0,,J. Harden traveling TURNOVER (2 TO),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,2715.0,,,,,2.0,,,,,
41,PT08M22.00S,2021-11-05T23:16:20.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,93.61038107752957,96.81372549019608,1610612765,5,7,2021-11-05T23:16:25Z,400000,234.0,8.0,1,right,C. Cunningham 3PT  (3 PTS) (J. Jackson 1 AST),"[1630595, 1628367]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,23.42,Made,3.0,J. Jackson,1628367.0,1.0,,,,,,,,,,,,,,,
43,PT08M11.00S,2021-11-05T23:16:31.6Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612751,5,7,2021-11-05T23:16:36Z,420000,,,0,,J. Harden lost ball TURNOVER (3 TO),"[201935, 1630180]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,3.0,Bey,1630180.0,,,
44,PT08M11.00S,2021-11-05T23:16:31.6Z,1,REGULAR,steal,,[],1630180,,,1610612765,5,7,2021-11-05T23:16:33Z,430000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M08.00S,2021-11-05T23:16:34.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630180,92.82194480946123,52.205882352941174,1610612765,7,7,2021-11-05T23:26:37Z,440000,11.0,15.0,1,right,S. Bey running DUNK (2 PTS),[1630180],1610612765.0,DET,running,,,Bey,S. Bey,,,,,1.86,Made,2.0,,,,,,,,,,,,,,,,,,
46,PT07M51.00S,2021-11-05T23:16:51.3Z,1,REGULAR,3pt,Jump Shot,[],1628971,4.77989487516426,97.30392156862744,1610612751,7,10,2021-11-05T23:16:56Z,450000,-237.0,-8.0,1,left,B. Brown 3PT  (3 PTS) (K. Durant 2 AST),"[1628971, 201142]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.66,Made,3.0,K. Durant,201142.0,2.0,,,,,,,,,,,,,,,
48,PT07M40.00S,2021-11-05T23:17:04.8Z,1,REGULAR,foul,personal,[],201935,,,1610612765,7,10,2021-11-05T23:17:37Z,470000,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1628367]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,101283.0,1.0,0.0,Jackson,1628367.0,,,,,,
50,PT07M25.00S,2021-11-05T23:17:37.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,68.77463863337714,34.31372549019608,1610612765,7,10,2021-11-05T23:17:41Z,490000,-78.0,241.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M25.00S,2021-11-05T23:17:37.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,7,10,2021-11-05T23:17:41Z,500000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,
52,PT07M24.00S,2021-11-05T23:17:42.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,7,10,2021-11-05T23:18:53Z,510000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
53,PT07M22.00S,2021-11-05T23:18:01.4Z,1,REGULAR,foul,personal,[],1628367,,,1610612751,7,10,2021-11-05T23:18:17Z,520000,,,0,,J. Jackson personal FOUL (1 PF),"[1628367, 201935]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,1363.0,1.0,0.0,Harden,201935.0,,,,,,
55,PT07M06.00S,2021-11-05T23:18:30.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,5.568331143232584,43.627450980392155,1610612751,7,10,2021-11-05T23:18:36Z,540000,32.0,0.0,1,left,MISS J. Harden Layup - blocked,"[201935, 203924]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,3.19,Missed,,,,,,,,,,,,,,,,,Grant,203924.0,
56,PT07M06.00S,2021-11-05T23:18:30.0Z,1,REGULAR,block,,[],203924,,,1610612751,7,10,2021-11-05T23:18:32Z,550000,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M02.00S,2021-11-05T23:18:34.0Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,7,10,2021-11-05T23:18:36Z,560000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,
58,PT06M58.00S,2021-11-05T23:18:40.2Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612765,7,10,2021-11-05T23:18:51Z,570000,,,0,,B. Brown shooting personal FOUL (1 PF) (Grant 2 FT),"[1628971, 203924]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,1363.0,1.0,0.0,Grant,203924.0,,,,,,
60,PT06M58.00S,2021-11-05T23:18:54.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,7,10,2021-11-05T23:18:54Z,590000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2021-11-05T23:21:53.5Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,8,10,2021-11-05T23:21:53Z,600000,,,0,,J. Grant Free Throw 1 of 2 (1 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
62,PT06M58.00S,2021-11-05T23:22:10.7Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,9,10,2021-11-05T23:22:10Z,610000,,,0,,J. Grant Free Throw 2 of 2 (2 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
63,PT06M52.00S,2021-11-05T23:22:19.0Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,9,10,2021-11-05T23:22:23Z,620000,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1628367]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,1.0,Jackson,1628367.0,,,
64,PT06M52.00S,2021-11-05T23:22:19.0Z,1,REGULAR,steal,,[],1628367,,,1610612765,9,10,2021-11-05T23:22:20Z,630000,,,0,,J. Jackson STEAL (1 STL),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M50.00S,2021-11-05T23:22:22.9Z,1,REGULAR,violation,kicked ball,[],201935,,,1610612765,9,10,2021-11-05T23:22:32Z,640000,,,0,,J. Harden kicked ball VIOLATION,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,101283.0,,,,,,,,,,
66,PT06M39.00S,2021-11-05T23:23:12.1Z,1,REGULAR,turnover,out-of-bounds,[],203924,,,1610612765,9,10,2021-11-05T23:23:18Z,650000,,,0,,J. Grant bad pass out-of-bounds TURNOVER (1 TO),[203924],1610612765.0,DET,bad pass,,,Grant,J. Grant,,,,,,,,,,,,,,,1363.0,,,,,1.0,,,,,
67,PT06M29.00S,2021-11-05T23:23:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201933,5.436925098554539,45.833333333333336,1610612751,9,12,2021-11-05T23:23:38Z,660000,21.0,-1.0,1,left,B. Griffin Layup (2 PTS) (K. Durant 3 AST),"[201933, 201142]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,2.08,Made,2.0,K. Durant,201142.0,3.0,,,,,,,,,,,,,,,
69,PT06M29.00S,2021-11-05T23:23:36.1Z,1,REGULAR,foul,personal,['1freethrow'],203482,,,1610612751,9,12,2021-11-05T23:23:43Z,680000,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Griffin 1 FT),"[203482, 201933]",1610612765.0,DET,shooting,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,2715.0,1.0,0.0,Griffin,201933.0,,,,,,
71,PT06M29.00S,2021-11-05T23:24:01.5Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],201933,,,1610612751,9,13,2021-11-05T23:24:01Z,700000,,,0,,B. Griffin Free Throw 1 of 1 (3 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
72,PT06M15.00S,2021-11-05T23:24:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,88.61695137976346,51.71568627450981,1610612765,9,13,2021-11-05T23:30:00Z,710000,9.0,55.0,1,right,MISS C. Cunningham pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,5.52,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M13.00S,2021-11-05T23:24:18.7Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,9,13,2021-11-05T23:24:21Z,720000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,
74,PT06M03.00S,2021-11-05T23:24:28.5Z,1,REGULAR,3pt,Jump Shot,[],203925,4.517082785808142,96.81372549019608,1610612751,9,13,2021-11-05T23:24:52Z,730000,-234.0,-10.0,1,left,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M01.00S,2021-11-05T23:24:30.5Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,9,13,2021-11-05T23:24:52Z,740000,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,74.0,2.0,2.0,0.0,,,,,,,,,,,
76,PT05M51.00S,2021-11-05T23:24:43.3Z,1,REGULAR,turnover,traveling,[],1630180,,,1610612765,9,13,2021-11-05T23:24:56Z,750000,,,0,,S. Bey traveling TURNOVER (1 TO),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,1363.0,,,,,1.0,,,,,
77,PT05M33.00S,2021-11-05T23:25:09.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201142,18.446123521681997,29.65686274509804,1610612751,9,15,2021-11-05T23:32:35Z,760000,102.0,121.0,1,left,K. Durant 15' pullup Jump Shot (4 PTS) (J. Harden 3 AST),"[201142, 201935]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.8,Made,4.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,,
79,PT05M20.00S,2021-11-05T23:25:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,94.66162943495401,53.18627450980392,1610612765,11,15,2021-11-05T23:25:28Z,780000,16.0,-2.0,1,right,C. Cunningham driving Layup (5 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,1.61,Made,5.0,,,,,,,,,,,,,,,,,,
80,PT05M11.00S,2021-11-05T23:25:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,5.699737187910642,58.088235294117645,1610612751,11,15,2021-11-05T23:25:36Z,790000,-40.0,1.0,1,left,MISS J. Harden driving Layup,[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,4.04,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M09.00S,2021-11-05T23:25:34.1Z,1,REGULAR,rebound,defensive,[],1628367,,,1610612765,11,15,2021-11-05T23:25:36Z,800000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,,
82,PT05M02.00S,2021-11-05T23:25:41.1Z,1,REGULAR,3pt,Jump Shot,[],203924,72.32260183968462,79.90196078431373,1610612765,11,15,2021-11-05T23:25:44Z,810000,150.0,208.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M00.00S,2021-11-05T23:25:43.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,11,15,2021-11-05T23:25:44Z,820000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,
84,PT04M52.00S,2021-11-05T23:25:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201933,7.408015768725363,50.73529411764706,1610612751,11,17,2021-11-05T23:25:55Z,830000,-4.0,17.0,1,left,B. Griffin cutting Layup (5 PTS) (K. Durant 4 AST),"[201933, 201142]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,1.75,Made,5.0,K. Durant,201142.0,4.0,,,,,,,,,,,,,,,
86,PT04M47.00S,2021-11-05T23:25:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,92.82194480946123,48.0392156862745,1610612765,13,17,2021-11-05T23:26:03Z,850000,-10.0,15.0,1,right,J. Jackson driving Layup (2 PTS),[1628367],1610612765.0,DET,driving,,,Jackson,J. Jackson,,,,,1.79,Made,2.0,,,,,,,,,,,,,,,,,,
87,PT04M47.00S,2021-11-05T23:26:01.6Z,1,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612765,13,17,2021-11-05T23:26:09Z,860000,,,0,,B. Brown shooting personal FOUL (2 PF) (Jackson 1 FT),"[1628971, 1628367]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,101283.0,2.0,0.0,Jackson,1628367.0,,,,,,
89,PT04M47.00S,2021-11-05T23:26:10.0Z,1,REGULAR,substitution,out,[],1630180,,,1610612765,13,17,2021-11-05T23:27:01Z,880000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M47.00S,2021-11-05T23:26:10.0Z,1,REGULAR,substitution,in,[],202709,,,1610612765,13,17,2021-11-05T23:27:01Z,890000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M47.00S,2021-11-05T23:26:31.8Z,1,REGULAR,freethrow,1 of 1,[],1628367,,,1610612765,14,17,2021-11-05T23:26:31Z,900000,,,0,,J. Jackson Free Throw 1 of 1 (3 PTS),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
92,PT04M24.00S,2021-11-05T23:26:59.6Z,1,REGULAR,3pt,Jump Shot,[],201933,30.14126149802891,26.715686274509807,1610612751,14,17,2021-11-05T23:27:04Z,910000,116.0,231.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2021-11-05T23:27:02.6Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,14,17,2021-11-05T23:27:04Z,920000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,
