actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
30,PT09M07.00S,2021-12-30T00:13:14.4Z,1,REGULAR,turnover,bad pass,[],1628476,,,1610612765,0,2,2021-12-30T00:13:22Z,300000,,,0,,D. Walton Jr. bad pass TURNOVER (1 TO),"[1628476, 203944]",1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,,,,,,,1.0,Randle,203944.0,,,,,,,,,,,,
31,PT09M07.00S,2021-12-30T00:13:14.4Z,1,REGULAR,steal,,[],203944,,,1610612752,0,2,2021-12-30T00:13:16Z,310000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M03.00S,2021-12-30T00:13:19.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629656,83.22930354796321,3.67647058823529,1610612752,0,2,2021-12-30T00:13:27Z,320000,-232.0,105.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
33,PT08M57.00S,2021-12-30T00:13:25.1Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,0,2,2021-12-30T00:13:25Z,330000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
34,PT08M49.00S,2021-12-30T00:13:33.5Z,1,REGULAR,2pt,Jump Shot,[],1630568,25.279237844940866,50.0,1610612765,0,2,2021-12-30T00:14:29Z,340000,0.0,185.0,1,left,MISS L. Garza 18' Jump Shot,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,18.51,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M44.00S,2021-12-30T00:13:38.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,0,2,2021-12-30T00:13:39Z,350000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
36,PT08M38.00S,2021-12-30T00:13:44.4Z,1,REGULAR,3pt,Jump Shot,[],1629628,67.19776609724047,52.69607843137255,1610612752,0,2,2021-12-30T00:14:40Z,360000,13.0,256.0,1,right,MISS R. Barrett 25' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M35.00S,2021-12-30T00:13:46.9Z,1,REGULAR,rebound,defensive,[],1628402,,,1610612765,0,2,2021-12-30T00:13:46Z,370000,,,0,,F. Jackson REBOUND (Off:0 Def:1),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
38,PT08M22.00S,2021-12-30T00:13:59.6Z,1,REGULAR,3pt,Jump Shot,[],1628402,30.14126149802891,74.26470588235294,1610612765,0,2,2021-12-30T00:14:03Z,380000,-121.0,231.0,1,left,MISS F. Jackson 26' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M20.00S,2021-12-30T00:14:01.6Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,0,2,2021-12-30T00:14:03Z,390000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
40,PT08M18.00S,2021-12-30T00:14:05.7Z,1,REGULAR,foul,personal,['2freethrow'],1628977,,,1610612752,0,2,2021-12-30T00:14:22Z,400000,,,0,,H. Diallo shooting personal FOUL (1 PF) (Barrett 2 FT),"[1628977, 1629628]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Barrett,1629628.0,,,
42,PT08M18.00S,2021-12-30T00:14:29.0Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,0,3,2021-12-30T00:14:29Z,420000,,,0,,R. Barrett Free Throw 1 of 2 (1 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
43,PT08M18.00S,2021-12-30T00:14:39.9Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,0,4,2021-12-30T00:14:39Z,430000,,,0,,R. Barrett Free Throw 2 of 2 (2 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
44,PT08M02.00S,2021-12-30T00:14:59.5Z,1,REGULAR,3pt,Jump Shot,[],1630180,8.984888304862025,3.1862745098039227,1610612765,0,4,2021-12-30T00:15:05Z,440000,234.0,32.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M58.00S,2021-12-30T00:15:03.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,0,4,2021-12-30T00:15:05Z,450000,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
46,PT07M56.00S,2021-12-30T00:15:10.9Z,1,REGULAR,foul,personal,[],1628476,,,1610612752,0,4,2021-12-30T00:15:32Z,460000,,,0,,D. Walton Jr. personal FOUL (1 PF),"[1628476, 203944]",1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Randle,203944.0,,,
48,PT07M48.00S,2021-12-30T00:15:42.1Z,1,REGULAR,3pt,Jump Shot,[],1629628,79.81274638633377,11.274509803921575,1610612752,0,7,2021-12-30T00:15:48Z,480000,-194.0,137.0,1,right,R. Barrett 3PT  (5 PTS) (M. Robinson 1 AST),"[1629628, 1629011]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.73,Made,,,,,,,,5.0,M. Robinson,1629011.0,1.0,,,,,,,,
50,PT07M34.00S,2021-12-30T00:15:55.5Z,1,REGULAR,2pt,Jump Shot,[],1630568,10.430354796320628,72.05882352941177,1610612765,0,7,2021-12-30T00:16:01Z,500000,-110.0,46.0,1,left,MISS L. Garza 11' Jump Shot,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,11.93,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M31.00S,2021-12-30T00:15:58.5Z,1,REGULAR,rebound,defensive,[],202689,,,1610612752,0,7,2021-12-30T00:16:01Z,510000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
52,PT07M28.00S,2021-12-30T00:16:00.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202689,67.9862023653088,38.23529411764706,1610612752,0,7,2021-12-30T00:16:06Z,520000,-59.0,248.0,1,right,MISS K. Walker 25' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M25.00S,2021-12-30T00:16:03.9Z,1,REGULAR,rebound,defensive,[],1630568,,,1610612765,0,7,2021-12-30T00:16:06Z,530000,,,0,,L. Garza REBOUND (Off:0 Def:2),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
54,PT07M13.00S,2021-12-30T00:16:15.8Z,1,REGULAR,2pt,Jump Shot,[],1628977,15.160972404730614,24.264705882352942,1610612765,2,7,2021-12-30T00:16:21Z,540000,129.0,90.0,1,left,H. Diallo 15' pullup Jump Shot (2 PTS) (D. Walton Jr. 1 AST),"[1628977, 1628476]",1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,15.7,Made,,,,,,,,2.0,D. Walton Jr.,1628476.0,1.0,,,,,,,,
55,PT06M44.00S,2021-12-30T00:16:45.0Z,1,REGULAR,3pt,Jump Shot,[],1629628,73.63666228646518,14.460784313725497,1610612752,2,7,2021-12-30T00:18:07Z,550000,-178.0,195.0,1,right,MISS R. Barrett 26' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M41.00S,2021-12-30T00:16:48.0Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,2,7,2021-12-30T00:16:51Z,560000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,55.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
57,PT06M29.00S,2021-12-30T00:17:03.2Z,1,REGULAR,foul,personal,[],1629628,,,1610612765,2,7,2021-12-30T00:17:21Z,570000,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1630568]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Garza,1630568.0,,,
59,PT06M29.00S,2021-12-30T00:17:19.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,2,7,2021-12-30T00:17:19Z,590000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M23.00S,2021-12-30T00:20:05.5Z,1,REGULAR,3pt,Jump Shot,[],1630180,32.769382391590014,44.11764705882353,1610612765,5,7,2021-12-30T00:20:10Z,600000,29.0,256.0,1,left,S. Bey 25' 3PT  (3 PTS) (F. Jackson 1 AST),"[1630180, 1628402]",1610612765.0,DET,,,,Bey,S. Bey,,,,,25.72,Made,,,,,,,,3.0,F. Jackson,1628402.0,1.0,,,,,,,,
63,PT05M57.00S,2021-12-30T00:20:31.4Z,1,REGULAR,3pt,Jump Shot,[],203944,66.40932982917215,56.86274509803921,1610612752,5,7,2021-12-30T00:20:37Z,620000,34.0,263.0,1,right,MISS J. Randle 26' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
64,PT05M54.00S,2021-12-30T00:20:34.4Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,5,7,2021-12-30T00:20:37Z,630000,,,0,,H. Diallo REBOUND (Off:0 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,63.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
65,PT05M45.00S,2021-12-30T00:20:43.0Z,1,REGULAR,3pt,Jump Shot,[],1628402,7.408015768725363,95.58823529411765,1610612765,8,7,2021-12-30T00:20:48Z,640000,-228.0,17.0,1,left,F. Jackson 3PT  (3 PTS) (H. Diallo 1 AST),"[1628402, 1628977]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,22.85,Made,,,,,,,,3.0,H. Diallo,1628977.0,1.0,,,,,,,,
67,PT05M30.00S,2021-12-30T00:20:58.3Z,1,REGULAR,turnover,bad pass,[],1629656,,,1610612752,8,7,2021-12-30T00:21:03Z,660000,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1628402]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,1.0,Jackson,1628402.0,,,,,,,,,,,,
68,PT05M30.00S,2021-12-30T00:20:58.3Z,1,REGULAR,steal,,[],1628402,,,1610612765,8,7,2021-12-30T00:21:00Z,670000,,,0,,F. Jackson STEAL (1 STL),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M30.00S,2021-12-30T00:21:11.5Z,1,REGULAR,foul,personal,[],203944,,,1610612765,8,7,2021-12-30T00:21:27Z,690000,,,0,,J. Randle take personal FOUL (1 PF),"[203944, 1628402]",1610612752.0,NYK,take,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Jackson,1628402.0,,,
72,PT05M21.00S,2021-12-30T00:21:27.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628977,9.510512483574246,94.6078431372549,1610612765,8,7,2021-12-30T00:21:32Z,710000,-223.0,37.0,1,left,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,22.6,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M18.00S,2021-12-30T00:21:30.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,8,7,2021-12-30T00:21:32Z,720000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
74,PT05M14.00S,2021-12-30T00:21:35.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,84.67477003942182,5.392156862745097,1610612752,8,7,2021-12-30T00:21:42Z,730000,-223.0,92.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M11.00S,2021-12-30T00:21:38.8Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,8,7,2021-12-30T00:21:42Z,740000,,,0,,H. Diallo REBOUND (Off:0 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,74.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
76,PT05M05.00S,2021-12-30T00:21:44.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,14.635348226018394,50.98039215686275,1610612765,10,7,2021-12-30T00:21:50Z,750000,-5.0,85.0,1,left,H. Diallo 8' driving floating Jump Shot (4 PTS),[1628977],1610612765.0,DET,driving floating,,,Diallo,H. Diallo,,,,,8.52,Made,,,,,,,,4.0,,,,,,,,,,,
77,PT04M47.00S,2021-12-30T00:22:01.6Z,1,REGULAR,3pt,Jump Shot,[],1629656,72.45400788436268,17.40196078431373,1610612752,10,7,2021-12-30T00:22:12Z,760000,-163.0,206.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
78,PT04M38.00S,2021-12-30T00:22:10.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,10,7,2021-12-30T00:22:12Z,770000,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,77.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
79,PT04M37.00S,2021-12-30T00:22:11.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,65.88370565045992,50.245098039215684,1610612752,10,7,2021-12-30T00:22:16Z,780000,1.0,268.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
80,PT04M34.00S,2021-12-30T00:22:14.7Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,10,7,2021-12-30T00:22:14Z,790000,,,0,,H. Diallo REBOUND (Off:0 Def:5),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,79.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
81,PT04M17.00S,2021-12-30T00:22:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,6.093955321944804,44.11764705882353,1610612765,10,7,2021-12-30T00:22:39Z,800000,29.0,5.0,1,left,MISS H. Diallo driving Layup,[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,2.98,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M10.00S,2021-12-30T00:22:38.6Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612765,10,7,2021-12-30T00:22:38Z,810000,,,0,,L. Garza REBOUND (Off:1 Def:2),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,81.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
83,PT04M10.00S,2021-12-30T00:22:38.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630568,5.590000152587891,50.0,1610612765,10,7,2021-12-30T00:22:44Z,820000,0.0,0.0,1,left,MISS L. Garza tip Layup,[1630568],1610612765.0,DET,tip,,,Garza,L. Garza,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M10.00S,2021-12-30T00:22:38.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,10,7,2021-12-30T00:24:57Z,830000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,83.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
85,PT04M06.00S,2021-12-30T00:22:42.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,78.5048455978975,7.575061274509807,1610612752,10,7,2021-12-30T00:24:38Z,840000,-212.0,150.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M06.00S,2021-12-30T00:22:42.9Z,1,REGULAR,rebound,defensive,[],1628402,,,1610612765,10,7,2021-12-30T00:22:49Z,850000,,,0,,F. Jackson REBOUND (Off:0 Def:2),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
