actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
32,PT08M31.00S,2021-11-16T00:15:04.5Z,1,REGULAR,foul,personal,[],1630169,,,1610612765,10,9,2021-11-16T00:15:16Z,320000,,,0,,T. Haliburton personal FOUL (1 PF),"[1630169, 203924]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Grant,203924.0,,,,,
35,PT08M24.00S,2021-11-16T00:15:24.8Z,1,REGULAR,3pt,Jump Shot,[],1630595,22.651116951379763,13.235294117647058,1610612765,10,9,2021-11-16T00:15:31Z,340000,184.0,160.0,1,left,MISS C. Cunningham 24' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,
36,PT08M22.00S,2021-11-16T00:15:26.8Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,10,9,2021-11-16T00:15:31Z,350000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M22.00S,2021-11-16T00:15:31.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,10,9,2021-11-16T00:15:31Z,360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M14.00S,2021-11-16T00:15:48.1Z,1,REGULAR,3pt,Jump Shot,[],1630169,78.49868593955321,8.82352941176471,1610612758,10,12,2021-11-16T00:15:52Z,370000,-206.0,150.0,1,right,T. Haliburton 25' 3PT  (3 PTS) (D. Fox 1 AST),"[1630169, 1628368]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.45,Made,,,,,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,
40,PT08M02.00S,2021-11-16T00:16:00.1Z,1,REGULAR,2pt,Jump Shot,[],203924,20.68002628120894,50.49019607843137,1610612765,10,12,2021-11-16T00:16:05Z,390000,-2.0,142.0,1,left,MISS J. Grant 14' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,14.19,Missed,,,,,,,,,,,,,,,,,,
41,PT07M58.00S,2021-11-16T00:16:04.1Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,10,12,2021-11-16T00:16:05Z,400000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT07M57.00S,2021-11-16T00:16:05.4Z,1,REGULAR,turnover,bad pass,[],1629002,,,1610612758,10,12,2021-11-16T00:16:11Z,410000,,,0,,C. Metu bad pass TURNOVER (1 TO),"[1629002, 1630165]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0
43,PT07M57.00S,2021-11-16T00:16:05.4Z,1,REGULAR,steal,,[],1630165,,,1610612765,10,12,2021-11-16T00:16:08Z,420000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M50.00S,2021-11-16T00:16:11.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,27.250328515111704,87.00980392156862,1610612765,10,12,2021-11-16T00:25:00Z,430000,-185.0,204.0,1,left,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,
45,PT07M47.00S,2021-11-16T00:16:14.6Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,10,12,2021-11-16T00:16:17Z,440000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT07M46.00S,2021-11-16T00:16:17.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,90.8508541392904,52.94117647058824,1610612758,10,14,2021-11-16T00:25:22Z,450000,15.0,34.0,1,right,C. Metu running alley-oop DUNK (5 PTS) (T. Haliburton 3 AST),"[1629002, 1630169]",1610612758.0,SAC,running alley-oop,,,Metu,C. Metu,,,,,3.66,Made,,,,,5.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,
57,PT07M46.00S,2021-11-16T00:16:36.0Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,10,14,2021-11-16T00:18:33Z,475000,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M33.00S,2021-11-16T00:16:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,8.853482260183966,51.22549019607843,1610612765,10,14,2021-11-16T00:25:51Z,480000,-6.0,31.0,1,left,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,3.13,Missed,,,,,,,,,,,,,,,,,,
50,PT07M29.00S,2021-11-16T00:16:47.3Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,10,14,2021-11-16T00:16:47Z,490000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M26.00S,2021-11-16T00:16:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.42772667542707,45.09803921568627,1610612758,10,14,2021-11-16T00:27:30Z,500000,-25.0,19.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.08,Missed,,,,,,,,,,,,,,,,,,
52,PT07M23.00S,2021-11-16T00:16:53.8Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612758,10,14,2021-11-16T00:16:53Z,510000,,,0,,R. Holmes REBOUND (Off:1 Def:0),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,51.0,1.0,0.0,1.0,,,,,,,,,,,,,,
53,PT07M14.00S,2021-11-16T00:17:02.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626158,89.14257555847568,36.51960784313726,1610612758,10,16,2021-11-16T00:17:07Z,520000,-67.0,50.0,1,right,R. Holmes 8' turnaround Hook (2 PTS) (D. Fox 2 AST),"[1626158, 1628368]",1610612758.0,SAC,turnaround,,,Holmes,R. Holmes,,,,,8.37,Made,,,,,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,
56,PT07M05.00S,2021-11-16T00:17:23.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,10,16,2021-11-16T00:17:23Z,540000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M59.00S,2021-11-16T00:20:44.5Z,1,REGULAR,violation,kicked ball,[],1628368,,,1610612765,10,16,2021-11-16T00:20:51Z,550000,,,0,,D. Fox kicked ball VIOLATION,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,1628954.0,,,,,,,,,
61,PT06M46.00S,2021-11-16T00:21:07.2Z,1,REGULAR,3pt,Jump Shot,[],1630180,6.750985545335084,4.656862745098039,1610612765,10,16,2021-11-16T00:28:24Z,560000,227.0,11.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,
62,PT06M43.00S,2021-11-16T00:21:10.2Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,10,16,2021-11-16T00:21:11Z,570000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,61.0,2.0,1.0,1.0,,,,,,,,,,,,,,
63,PT06M39.00S,2021-11-16T00:21:14.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203924,10.036136662286467,5.392156862745097,1610612765,10,16,2021-11-16T00:28:46Z,580000,223.0,42.0,1,left,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
64,PT06M36.00S,2021-11-16T00:21:17.4Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,10,16,2021-11-16T00:28:46Z,590000,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,63.0,3.0,1.0,2.0,,,,,,,,,,,,,,
65,PT06M34.00S,2021-11-16T00:21:20.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,7.276609724047319,47.05882352941176,1610612765,10,16,2021-11-16T00:29:01Z,600000,15.0,16.0,1,left,MISS I. Stewart putback Layup,[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,
66,PT06M31.00S,2021-11-16T00:21:23.0Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,10,16,2021-11-16T00:21:25Z,610000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,,,
67,PT06M20.00S,2021-11-16T00:21:34.3Z,1,REGULAR,3pt,Jump Shot,[],1629002,86.90867279894876,95.34313725490196,1610612758,10,16,2021-11-16T00:29:27Z,620000,227.0,71.0,1,right,MISS C. Metu 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,23.74,Missed,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2021-11-16T00:21:40.3Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,10,16,2021-11-16T00:21:40Z,630000,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,
69,PT06M10.00S,2021-11-16T00:21:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,12.00722733245729,64.2156862745098,1610612765,10,16,2021-11-16T00:21:53Z,640000,-71.0,60.0,1,left,MISS K. Hayes 9' driving Layup,[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,9.33,Missed,,,,,,,,,,,,,,,,,,
70,PT06M06.00S,2021-11-16T00:21:47.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,10,16,2021-11-16T00:21:53Z,650000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,,,
71,PT06M04.00S,2021-11-16T00:21:50.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,91.50788436268068,55.3921568627451,1610612758,10,18,2021-11-16T00:30:19Z,660000,27.0,27.0,1,right,D. Fox running finger roll Layup (4 PTS),[1628368],1610612758.0,SAC,running finger roll,,,Fox,D. Fox,,,,,3.84,Made,,,,,4.0,,,,,,,,,,,,,
72,PT05M44.00S,2021-11-16T00:22:09.0Z,1,REGULAR,turnover,lost ball,[],1630180,,,1610612765,10,18,2021-11-16T00:22:17Z,670000,,,0,,S. Bey lost ball TURNOVER (1 TO),"[1630180, 1628368]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,1.0,Fox,1628368.0
73,PT05M44.00S,2021-11-16T00:22:09.0Z,1,REGULAR,steal,,[],1628368,,,1610612758,10,18,2021-11-16T00:22:12Z,680000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M34.00S,2021-11-16T00:22:19.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,93.2161629434954,56.86274509803921,1610612758,10,18,2021-11-16T00:22:24Z,690000,34.0,11.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,
75,PT05M31.00S,2021-11-16T00:22:22.0Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,10,18,2021-11-16T00:22:24Z,700000,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,74.0,4.0,2.0,2.0,,,,,,,,,,,,,,
76,PT05M23.00S,2021-11-16T00:22:30.4Z,1,REGULAR,3pt,Jump Shot,[],1630165,5.699737187910642,95.09803921568627,1610612765,10,18,2021-11-16T00:22:34Z,710000,-225.0,1.0,1,left,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
77,PT05M21.00S,2021-11-16T00:22:32.4Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,10,18,2021-11-16T00:22:34Z,720000,,,0,,I. Stewart REBOUND (Off:3 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,76.0,5.0,2.0,3.0,,,,,,,,,,,,,,
78,PT05M19.00S,2021-11-16T00:22:34.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,6.619579500657039,48.529411764705884,1610612765,10,18,2021-11-16T00:31:40Z,730000,7.0,10.0,1,left,MISS I. Stewart putback Layup,[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,1.22,Missed,,,,,,,,,,,,,,,,,,
79,PT05M17.00S,2021-11-16T00:22:36.6Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,10,18,2021-11-16T00:22:36Z,740000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,78.0,3.0,3.0,0.0,,,,,,,,,,,,,,
80,PT04M58.00S,2021-11-16T00:22:56.0Z,1,REGULAR,2pt,Jump Shot,[],1628368,76.52759526938239,77.69607843137254,1610612758,10,18,2021-11-16T00:23:01Z,750000,138.0,168.0,1,right,MISS D. Fox 21' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,21.78,Missed,,,,,,,,,,,,,,,,,,
81,PT04M55.00S,2021-11-16T00:22:58.7Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,10,18,2021-11-16T00:22:58Z,760000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT04M47.00S,2021-11-16T00:23:07.5Z,1,REGULAR,turnover,lost ball,[],1630165,,,1610612765,10,18,2021-11-16T00:23:12Z,770000,,,0,,K. Hayes lost ball TURNOVER (1 TO),"[1630165, 203084]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,1.0,Barnes,203084.0
83,PT04M47.00S,2021-11-16T00:23:07.5Z,1,REGULAR,steal,,[],203084,,,1610612758,10,18,2021-11-16T00:23:09Z,780000,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M39.00S,2021-11-16T00:23:15.5Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612758,10,18,2021-11-16T00:23:28Z,790000,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (1 TO),[1630169],1610612758.0,SAC,bad pass,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1628954.0,,,,,,,1.0,,
85,PT04M39.00S,2021-11-16T00:23:22.8Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,10,18,2021-11-16T00:23:46Z,800000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M39.00S,2021-11-16T00:23:22.8Z,1,REGULAR,substitution,out,[],1630169,,,1610612765,10,18,2021-11-16T00:23:46Z,810000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M39.00S,2021-11-16T00:23:22.8Z,1,REGULAR,substitution,out,[],1626158,,,1610612765,10,18,2021-11-16T00:23:46Z,820000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2021-11-16T00:23:22.8Z,1,REGULAR,substitution,in,[],202709,,,1610612765,10,18,2021-11-16T00:23:46Z,830000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M39.00S,2021-11-16T00:23:22.8Z,1,REGULAR,substitution,in,[],202684,,,1610612765,10,18,2021-11-16T00:23:46Z,840000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M39.00S,2021-11-16T00:23:22.8Z,1,REGULAR,substitution,in,[],1627741,,,1610612765,10,18,2021-11-16T00:23:46Z,850000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
