actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
92,PT03M24.00S,2022-03-08T00:30:21.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630165,14.766754270696453,11.519607843137265,1610612765,17,22,2022-03-08T00:30:28Z,920000,192.0,86.0,1,left,K. Hayes 21' Jump Shot (2 PTS) (C. Cunningham 2 AST),"[1630165, 1630595]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,21.09,Made,,,,,2.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,
94,PT03M11.00S,2022-03-08T00:30:38.1Z,1,REGULAR,foul,personal,[],203482,,,1610612737,17,22,2022-03-08T00:31:01Z,940000,,,0,,K. Olynyk personal FOUL (1 PF),"[203482, 1629631]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Hunter,1629631.0,,,,,,
96,PT03M11.00S,2022-03-08T00:30:46.6Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,17,22,2022-03-08T00:31:00Z,960000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M11.00S,2022-03-08T00:30:46.6Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,17,22,2022-03-08T00:31:00Z,970000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M11.00S,2022-03-08T00:30:46.6Z,1,REGULAR,substitution,in,[],101150,,,1610612737,17,22,2022-03-08T00:31:00Z,980000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M11.00S,2022-03-08T00:30:46.6Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,17,22,2022-03-08T00:31:00Z,990000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M00.00S,2022-03-08T00:31:08.2Z,1,REGULAR,2pt,Jump Shot,[],1629631,83.49211563731932,21.568627450980387,1610612737,17,24,2022-03-08T00:31:13Z,1000000,-142.0,103.0,1,right,D. Hunter 17' pullup Jump Shot (5 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,17.54,Made,,,,,5.0,,,,,,,,,,,,,,
101,PT02M33.00S,2022-03-08T00:31:34.4Z,1,REGULAR,3pt,Jump Shot,[],1630180,8.590670170827863,95.34313725490196,1610612765,20,24,2022-03-08T00:31:39Z,1010000,-227.0,28.0,1,left,S. Bey 3PT  (9 PTS) (K. Olynyk 1 AST),"[1630180, 203482]",1610612765.0,DET,,,,Bey,S. Bey,,,,,22.85,Made,,,,,9.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,
103,PT02M24.00S,2022-03-08T00:31:43.6Z,1,REGULAR,2pt,Jump Shot,[],101150,94.92444152431011,20.34313725490196,1610612737,20,26,2022-03-08T00:31:49Z,1030000,-148.0,-5.0,1,right,L. Williams 14' fadeaway Jump Shot (2 PTS),[101150],1610612737.0,ATL,fadeaway,,,Williams,L. Williams,,,,,14.84,Made,,,,,2.0,,,,,,,,,,,,,,
104,PT02M02.00S,2022-03-08T00:32:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,7.670827858081481,62.00980392156863,1610612765,20,26,2022-03-08T00:32:16Z,1040000,-60.0,20.0,1,left,MISS M. Bagley III 6' driving floating Shot,[1628963],1610612765.0,DET,driving floating,,,Bagley III,M. Bagley III,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
105,PT01M56.00S,2022-03-08T00:32:12.3Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,20,26,2022-03-08T00:32:12Z,1050000,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,104.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
106,PT01M56.00S,2022-03-08T00:32:12.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,5.590000152587891,50.0,1610612765,22,26,2022-03-08T00:32:12Z,1060000,0.0,0.0,1,left,M. Bagley III tip Layup (2 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
107,PT01M45.00S,2022-03-08T00:32:24.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612737,22,26,2022-03-08T00:32:42Z,1070000,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Hunter 2 FT),"[203482, 1629631]",1610612765.0,DET,shooting,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,203591.0,2.0,0.0,Hunter,1629631.0,,,,,,
109,PT01M45.00S,2022-03-08T00:32:51.8Z,1,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,22,26,2022-03-08T00:32:51Z,1090000,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
110,PT01M45.00S,2022-03-08T00:32:51.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,22,26,2022-03-08T00:32:51Z,1100000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,,,
111,PT01M45.00S,2022-03-08T00:32:53.0Z,1,REGULAR,substitution,out,[],1630180,,,1610612737,22,26,2022-03-08T00:32:57Z,1110000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M45.00S,2022-03-08T00:32:53.0Z,1,REGULAR,substitution,in,[],203585,,,1610612737,22,26,2022-03-08T00:32:57Z,1120000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M45.00S,2022-03-08T00:33:14.6Z,1,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,22,27,2022-03-08T00:33:14Z,1130000,,,0,,D. Hunter Free Throw 2 of 2 (6 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
114,PT01M29.00S,2022-03-08T00:33:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,8.065045992115643,41.666666666666664,1610612765,22,27,2022-03-08T00:33:38Z,1140000,42.0,23.0,1,left,MISS M. Bagley III driving reverse Layup - blocked,"[1628963, 1630168]",1610612765.0,DET,driving reverse,,,Bagley III,M. Bagley III,,,,,4.78,Missed,,,,,,,,,,,,,,,Okongwu,1630168.0,,,
115,PT01M29.00S,2022-03-08T00:33:31.0Z,1,REGULAR,block,,[],1630168,,,1610612765,22,27,2022-03-08T00:33:33Z,1150000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M24.00S,2022-03-08T00:33:36.0Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,22,27,2022-03-08T00:33:38Z,1160000,,,0,,M. Bagley III REBOUND (Off:2 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,114.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
117,PT01M24.00S,2022-03-08T00:33:37.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630595,27.387894218134036,32.8201593137255,1610612765,22,27,2022-03-08T00:35:33Z,1170000,86.0,205.0,1,left,MISS C. Cunningham 22' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,22.22,Missed,,,,,,,,,,,,,,,,,,,
118,PT01M24.00S,2022-03-08T00:33:37.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,22,27,2022-03-08T00:33:49Z,1180000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,,
119,PT01M24.00S,2022-03-08T00:33:49.0Z,1,REGULAR,foul,personal,[],1630168,,,1610612765,22,27,2022-03-08T00:34:46Z,1190000,,,0,,O. Okongwu loose ball personal FOUL (1 PF),"[1630168, 1628963]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,203591.0,1.0,0.0,Bagley III,1628963.0,,,,,,
121,PT01M24.00S,2022-03-08T00:34:06.4Z,1,REGULAR,substitution,out,[],1629631,,,1610612765,22,27,2022-03-08T00:34:10Z,1210000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M24.00S,2022-03-08T00:34:06.4Z,1,REGULAR,substitution,in,[],203992,,,1610612765,22,27,2022-03-08T00:34:10Z,1220000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M20.00S,2022-03-08T00:34:14.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,23.176741130091983,89.4607843137255,1610612765,25,27,2022-03-08T00:36:01Z,1230000,-197.0,165.0,1,left,C. Cunningham 25' 3PT  (3 PTS) (K. Hayes 1 AST),"[1630595, 1630165]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,25.75,Made,,,,,3.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,
125,PT01M04.00S,2022-03-08T00:34:25.8Z,1,REGULAR,2pt,Jump Shot,[],101150,86.90867279894876,18.382352941176478,1610612737,25,29,2022-03-08T00:39:22Z,1250000,-158.0,71.0,1,right,L. Williams 17' pullup Jump Shot (4 PTS) (D. Wright 1 AST),"[101150, 1626153]",1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,17.31,Made,,,,,4.0,D. Wright,1626153.0,1.0,,,,,,,,,,,
126,PT00M58.30S,2022-03-08T00:34:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,8.327858081471746,45.833333333333336,1610612765,27,29,2022-03-08T00:34:39Z,1260000,21.0,26.0,1,left,K. Olynyk running Layup (2 PTS) (C. Cunningham 3 AST),"[203482, 1630595]",1610612765.0,DET,running,,,Olynyk,K. Olynyk,,,,,3.31,Made,,,,,2.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,
128,PT00M45.20S,2022-03-08T00:34:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.16491458607096,50.73529411764706,1610612737,27,29,2022-03-08T00:35:01Z,1280000,4.0,21.0,1,right,MISS O. Okongwu Layup - blocked,"[1630168, 1630595]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,2.14,Missed,,,,,,,,,,,,,,,Cunningham,1630595.0,,,
129,PT00M45.20S,2022-03-08T00:34:49.2Z,1,REGULAR,block,,[],1630595,,,1610612737,27,29,2022-03-08T00:34:52Z,1290000,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M45.20S,2022-03-08T00:34:49.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,27,29,2022-03-08T00:35:01Z,1300000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,
131,PT00M45.20S,2022-03-08T00:34:56.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,27,29,2022-03-08T00:34:56Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M37.80S,2022-03-08T00:35:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203992,88.74835742444152,55.14705882352941,1610612737,27,29,2022-03-08T00:35:18Z,1320000,26.0,53.0,1,right,MISS B. Bogdanovic driving Layup,[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,,
133,PT00M35.50S,2022-03-08T00:35:16.1Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,27,29,2022-03-08T00:35:18Z,1330000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
134,PT00M33.00S,2022-03-08T00:35:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,8.590670170827863,46.07843137254902,1610612765,29,29,2022-03-08T00:35:25Z,1340000,20.0,28.0,1,left,C. Cunningham running Layup (5 PTS),[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,3.44,Made,,,,,5.0,,,,,,,,,,,,,,
135,PT00M13.40S,2022-03-08T00:35:43.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612737,29,29,2022-03-08T00:35:55Z,1350000,,,0,,K. Hayes personal FOUL (1 PF) (Gallinari 2 FT),"[1630165, 201568]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,203591.0,1.0,0.0,Gallinari,201568.0,,,,,,
137,PT00M13.40S,2022-03-08T00:36:07.6Z,1,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,29,29,2022-03-08T00:36:07Z,1370000,,,0,,MISS D. Gallinari Free Throw 1 of 2,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M13.40S,2022-03-08T00:36:07.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,29,29,2022-03-08T00:36:07Z,1380000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,137.0,,,,,,,,,,,,,,,,,,
139,PT00M13.40S,2022-03-08T00:36:28.3Z,1,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,29,30,2022-03-08T00:36:28Z,1390000,,,0,,D. Gallinari Free Throw 2 of 2 (1 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
140,PT00M01.00S,2022-03-08T00:36:42.2Z,1,REGULAR,3pt,Jump Shot,[],1628963,33.952036793692514,55.14705882352941,1610612765,29,30,2022-03-08T00:37:13Z,1400000,-26.0,267.0,1,left,MISS M. Bagley III 26' step back 3PT,[1628963],1610612765.0,DET,step back,,,Bagley III,M. Bagley III,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M01.00S,2022-03-08T00:36:42.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,29,30,2022-03-08T00:37:13Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,
142,PT00M00.00S,2022-03-08T00:36:51.2Z,1,REGULAR,period,end,[],0,,,1610612765,29,30,2022-03-08T00:36:51Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-08T00:38:48.6Z,2,REGULAR,substitution,out,['startperiod'],1630595,,,1610612765,29,30,2022-03-08T00:39:18Z,1430000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-08T00:38:48.6Z,2,REGULAR,substitution,in,['startperiod'],1630587,,,1610612765,29,30,2022-03-08T00:39:18Z,1440000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-03-08T00:39:21.2Z,2,REGULAR,period,start,[],0,,,1610612765,29,30,2022-03-08T00:39:21Z,1450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M43.00S,2022-03-08T00:39:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,10.036136662286467,61.27450980392157,1610612765,29,30,2022-03-08T00:39:46Z,1460000,-56.0,42.0,1,left,MISS M. Bagley III 7' turnaround Shot,[1628963],1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,7.02,Missed,,,,,,,,,,,,,,,,,,,
148,PT11M38.00S,2022-03-08T00:39:43.1Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,29,30,2022-03-08T00:39:46Z,1470000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
149,PT11M31.00S,2022-03-08T00:39:49.1Z,2,REGULAR,3pt,Jump Shot,[],1626153,70.3515111695138,73.77450980392157,1610612737,29,30,2022-03-08T00:39:54Z,1480000,119.0,226.0,1,right,MISS D. Wright 25' 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
150,PT11M28.00S,2022-03-08T00:39:52.1Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,29,30,2022-03-08T00:39:54Z,1490000,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,149.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
151,PT11M20.00S,2022-03-08T00:40:01.7Z,2,REGULAR,foul,personal,['2freethrow'],101150,,,1610612765,29,30,2022-03-08T00:40:17Z,1500000,,,0,,L. Williams shooting personal FOUL (1 PF) (McGruder 2 FT),"[101150, 203585]",1610612737.0,ATL,shooting,,,Williams,L. Williams,,,,,,,,,,,,,,,203591.0,1.0,0.0,McGruder,203585.0,,,,,,
153,PT11M20.00S,2022-03-08T00:40:29.9Z,2,REGULAR,freethrow,1 of 2,[],203585,,,1610612765,30,30,2022-03-08T00:40:49Z,1520000,,,0,,R. McGruder Free Throw 1 of 2 (1 PTS),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
154,PT11M20.00S,2022-03-08T00:40:29.9Z,2,REGULAR,freethrow,2 of 2,[],203585,,,1610612765,30,30,2022-03-08T00:40:49Z,1530000,,,0,,MISS R. McGruder Free Throw 2 of 2,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,Missed,,,,,,,,,,,,,,,,,,,
155,PT11M17.00S,2022-03-08T00:40:32.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,30,30,2022-03-08T00:40:49Z,1540000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
156,PT11M07.00S,2022-03-08T00:40:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,91.11366622864652,54.65686274509804,1610612737,30,32,2022-03-08T00:41:04Z,1550000,23.0,31.0,1,right,O. Okongwu cutting Layup (2 PTS) (B. Bogdanovic 2 AST),"[1630168, 203992]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,3.88,Made,,,,,2.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,
158,PT10M56.00S,2022-03-08T00:41:11.3Z,2,REGULAR,foul,personal,[],1630168,,,1610612765,30,32,2022-03-08T00:41:22Z,1570000,,,0,,O. Okongwu personal FOUL (2 PF),"[1630168, 1630587]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Livers,1630587.0,,,,,,
160,PT10M41.00S,2022-03-08T00:41:47.0Z,2,REGULAR,3pt,Jump Shot,[],1630587,22.125492772667542,90.44117647058823,1610612765,33,32,2022-03-08T00:41:51Z,1590000,-202.0,155.0,1,left,I. Livers 25' 3PT  (3 PTS) (K. Hayes 2 AST),"[1630587, 1630165]",1610612765.0,DET,,,,Livers,I. Livers,,,,,25.51,Made,,,,,3.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,
162,PT10M23.00S,2022-03-08T00:42:05.3Z,2,REGULAR,2pt,Jump Shot,[],203992,86.7772667542707,26.225490196078425,1610612737,33,34,2022-03-08T00:42:09Z,1610000,-119.0,72.0,1,right,B. Bogdanovic 13' pullup Jump Shot (4 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,13.89,Made,,,,,4.0,,,,,,,,,,,,,,
163,PT10M14.00S,2022-03-08T00:42:14.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,11.613009198423129,65.68627450980392,1610612765,35,34,2022-03-08T00:42:23Z,1620000,-78.0,57.0,1,left,K. Hayes 9' driving bank Jump Shot (4 PTS),[1630165],1610612765.0,DET,driving bank,,,Hayes,K. Hayes,,,,,9.68,Made,,,,,4.0,,,,,,,,,,,,,,
164,PT10M06.00S,2022-03-08T00:42:22.1Z,2,REGULAR,3pt,Jump Shot,[],201568,65.62089356110381,32.1078431372549,1610612737,35,37,2022-03-08T00:42:26Z,1630000,-89.0,271.0,1,right,D. Gallinari 28' 3PT  (4 PTS) (D. Wright 2 AST),"[201568, 1626153]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,28.51,Made,,,,,4.0,D. Wright,1626153.0,2.0,,,,,,,,,,,
166,PT09M56.00S,2022-03-08T00:42:32.9Z,2,REGULAR,turnover,bad pass,[],203482,,,1610612765,35,37,2022-03-08T00:42:38Z,1650000,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 1626153]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,1.0,,,Wright,1626153.0,
167,PT09M56.00S,2022-03-08T00:42:32.9Z,2,REGULAR,steal,,[],1626153,,,1610612737,35,37,2022-03-08T00:42:35Z,1660000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT09M52.00S,2022-03-08T00:42:36.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,91.63929040735874,50.73529411764706,1610612737,35,39,2022-03-08T00:42:45Z,1670000,4.0,26.0,1,right,B. Bogdanovic running DUNK (6 PTS) (D. Wright 3 AST),"[203992, 1626153]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,2.64,Made,,,,,6.0,D. Wright,1626153.0,3.0,,,,,,,,,,,
170,PT09M31.00S,2022-03-08T00:42:57.5Z,2,REGULAR,2pt,Jump Shot,[],1628963,7.539421813403408,75.49019607843138,1610612765,35,39,2022-03-08T00:44:05Z,1690000,-127.0,18.0,1,left,MISS M. Bagley III 12' turnaround Shot,[1628963],1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,12.88,Missed,,,,,,,,,,,,,,,,,,,
171,PT09M28.00S,2022-03-08T00:43:00.5Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,35,39,2022-03-08T00:43:02Z,1700000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
172,PT09M23.00S,2022-03-08T00:43:05.6Z,2,REGULAR,3pt,Jump Shot,[],203992,71.27135348226018,78.18627450980392,1610612737,35,39,2022-03-08T00:43:16Z,1710000,141.0,218.0,1,right,MISS B. Bogdanovic 25' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
173,PT09M19.00S,2022-03-08T00:43:09.6Z,2,REGULAR,rebound,defensive,[],203585,,,1610612765,35,39,2022-03-08T00:43:13Z,1720000,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
174,PT09M12.00S,2022-03-08T00:43:16.2Z,2,REGULAR,3pt,Jump Shot,[],203585,22.78252299605782,12.009803921568633,1610612765,35,39,2022-03-08T00:43:20Z,1730000,190.0,162.0,1,left,MISS R. McGruder 24' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
175,PT09M08.00S,2022-03-08T00:43:20.2Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,35,39,2022-03-08T00:43:20Z,1740000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
176,PT08M58.00S,2022-03-08T00:43:32.7Z,2,REGULAR,foul,personal,[],1630587,,,1610612737,35,39,2022-03-08T00:43:43Z,1750000,,,0,,I. Livers personal FOUL (1 PF),"[1630587, 201568]",1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,203591.0,1.0,0.0,Gallinari,201568.0,,,,,,
178,PT08M51.00S,2022-03-08T00:43:56.9Z,2,REGULAR,2pt,Jump Shot,[],201568,88.35413929040736,91.17647058823529,1610612737,35,41,2022-03-08T00:47:29Z,1770000,206.0,57.0,1,right,D. Gallinari 21' Jump Shot (6 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,21.36,Made,,,,,6.0,,,,,,,,,,,,,,
180,PT08M42.00S,2022-03-08T00:44:11.5Z,2,REGULAR,foul,personal,[],203992,,,1610612765,35,41,2022-03-08T00:44:21Z,1790000,,,0,,B. Bogdanovic personal FOUL (2 PF),"[203992, 203482]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,203591.0,2.0,0.0,Olynyk,203482.0,,,,,,
182,PT08M37.00S,2022-03-08T00:44:30.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203585,7.013797634691201,48.28431372549019,1610612765,35,41,2022-03-08T00:44:39Z,1810000,9.0,13.0,1,left,MISS R. McGruder Layup,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
183,PT08M33.00S,2022-03-08T00:44:34.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,35,41,2022-03-08T00:44:39Z,1820000,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
