actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-26T00:10:17.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-26T00:10:17Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-01-26T00:10:20.3Z,1,REGULAR,jumpball,recovered,[],202709,,,1610612765,0,0,2022-01-26T00:10:20Z,40000,,,0,,Jump Ball I. Stewart vs. N. Jokic: Tip to C. Joseph,"[202709, 1630191, 203999]",1610612765.0,DET,startperiod,C. Joseph,202709.0,Joseph,C. Joseph,Stewart,1630191.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2022-01-26T00:10:32.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,12.66425755584757,97.79411764705883,1610612765,3,0,2022-01-26T00:10:36Z,70000,-239.0,67.0,1,left,S. Bey 24' 3PT  (3 PTS) (C. Cunningham 1 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,24.81,Made,3.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,,
9,PT11M16.00S,2022-01-26T00:10:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203085,93.61038107752957,58.088235294117645,1610612743,3,0,2022-01-26T00:11:04Z,90000,40.0,8.0,1,right,MISS A. Rivers driving Layup,[203085],1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,4.11,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M13.00S,2022-01-26T00:11:02.8Z,1,REGULAR,rebound,offensive,[],201145,,,1610612743,3,0,2022-01-26T00:11:04Z,100000,,,0,,J. Green REBOUND (Off:1 Def:0),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,,
11,PT11M13.00S,2022-01-26T00:11:03.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,94.40999984741211,50.0,1610612743,3,0,2022-01-26T00:11:03Z,110000,0.0,0.0,1,right,MISS J. Green tip Layup,[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2022-01-26T00:11:04.8Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,3,0,2022-01-26T00:11:04Z,120000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT11M02.00S,2022-01-26T00:11:06.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630595,15.55519053876479,66.42156862745098,1610612765,3,0,2022-01-26T00:16:58Z,130000,-82.0,94.0,1,left,MISS C. Cunningham 12' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,12.46,Missed,,,,,,,,,,,,,,,,,,,
14,PT11M01.00S,2022-01-26T00:11:07.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,3,0,2022-01-26T00:16:58Z,140000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,
15,PT11M01.00S,2022-01-26T00:11:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,92.95335085413929,53.18627450980392,1610612743,3,0,2022-01-26T00:18:54Z,142500,16.0,14.0,1,right,MISS J. Green Layup,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
16,PT11M00.00S,2022-01-26T00:11:17.7Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,3,0,2022-01-26T00:18:54Z,143750,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,15.0,2.0,1.0,1.0,,,,,,,,,,,
17,PT11M00.00S,2022-01-26T00:11:21.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,3,0,2022-01-26T00:18:54Z,145000,0.0,0.0,1,right,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
18,PT11M00.00S,2022-01-26T00:11:21.1Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,3,0,2022-01-26T00:17:21Z,147500,,,0,,N. Jokic REBOUND (Off:2 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,17.0,3.0,1.0,2.0,,,,,,,,,,,
19,PT10M59.00S,2022-01-26T00:11:23.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,3,2,2022-01-26T00:19:12Z,190000,0.0,0.0,1,right,N. Jokic tip Layup (2 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
20,PT10M36.00S,2022-01-26T00:11:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202709,6.093955321944804,46.81372549019608,1610612765,5,2,2022-01-26T00:11:47Z,200000,16.0,5.0,1,left,C. Joseph driving finger roll Layup (2 PTS) (C. Cunningham 2 AST),"[202709, 1630595]",1610612765.0,DET,driving finger roll,,,Joseph,C. Joseph,,,,,1.66,Made,2.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,,
22,PT10M16.00S,2022-01-26T00:12:02.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,5,2,2022-01-26T00:12:02Z,220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2022-01-26T00:12:18.9Z,1,REGULAR,3pt,Jump Shot,[],203999,67.06636005256242,37.5,1610612743,5,5,2022-01-26T00:12:24Z,230000,-62.0,257.0,1,right,N. Jokic 26' 3PT  (5 PTS) (A. Rivers 1 AST),"[203999, 203085]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.46,Made,5.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,,,,
25,PT09M58.00S,2022-01-26T00:12:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,7.013797634691201,53.18627450980392,1610612765,5,5,2022-01-26T00:12:36Z,250000,-16.0,13.0,1,left,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M55.00S,2022-01-26T00:12:34.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,5,5,2022-01-26T00:13:53Z,260000,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,25.0,4.0,2.0,2.0,,,,,,,,,,,
