actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
16,PT11M13.00S,2022-03-05T00:11:31.1Z,1,REGULAR,block,,[],1630191,,,1610612754,0,2,2022-03-05T00:11:33Z,160000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
17,PT11M11.00S,2022-03-05T00:11:33.1Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,0,2,2022-03-05T00:11:37Z,170000,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,,
18,PT11M10.00S,2022-03-05T00:11:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,94.13600525624179,52.205882352941174,1610612754,0,4,2022-03-05T00:13:35Z,180000,11.0,3.0,1,right,I. Jackson tip Layup (2 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,1.13,Made,2.0,,,,,,,,,,,,,,,,,,
19,PT10M57.00S,2022-03-05T00:11:51.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,0,4,2022-03-05T00:11:51Z,190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT10M48.00S,2022-03-05T00:12:14.9Z,1,REGULAR,2pt,Jump Shot,[],203924,6.750985545335084,18.872549019607845,1610612765,2,4,2022-03-05T00:12:19Z,200000,156.0,11.0,1,left,J. Grant 15' pullup Jump Shot (2 PTS) (C. Cunningham 1 AST),"[203924, 1630595]",1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,15.6,Made,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,,
22,PT10M24.00S,2022-03-05T00:12:38.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630543,91.77069645203679,52.69607843137255,1610612754,2,6,2022-03-05T00:12:45Z,220000,13.0,25.0,1,right,I. Jackson driving Hook (4 PTS) (B. Hield 1 AST),"[1630543, 1627741]",1610612754.0,IND,driving,,,Jackson,I. Jackson,,,,,2.83,Made,4.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,,
24,PT10M15.00S,2022-03-05T00:12:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,5.962549277266746,45.833333333333336,1610612765,2,6,2022-03-05T00:12:53Z,240000,21.0,4.0,1,left,MISS I. Stewart Layup - blocked,"[1630191, 1630543]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,2.11,Missed,,,,,,,,,Jackson,1630543.0,,,,,,,,,
25,PT10M15.00S,2022-03-05T00:12:48.4Z,1,REGULAR,block,,[],1630543,,,1610612765,2,6,2022-03-05T00:12:51Z,250000,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M12.00S,2022-03-05T00:12:51.4Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,2,6,2022-03-05T00:12:53Z,260000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,
27,PT10M05.00S,2022-03-05T00:12:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,93.61038107752957,54.90196078431372,1610612754,2,6,2022-03-05T00:13:04Z,270000,25.0,8.0,1,right,MISS O. Brissett driving reverse Layup,[1629052],1610612754.0,IND,driving reverse,,,Brissett,O. Brissett,,,,,2.57,Missed,,,,,,,,,,,,,,,,,,,
28,PT10M03.00S,2022-03-05T00:13:01.1Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,2,6,2022-03-05T00:13:01Z,280000,,,0,,I. Jackson REBOUND (Off:2 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,27.0,2.0,0.0,2.0,,,,,,,,,,,
29,PT10M03.00S,2022-03-05T00:13:01.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,94.40999984741211,50.0,1610612754,2,6,2022-03-05T00:13:01Z,290000,0.0,0.0,1,right,MISS I. Jackson tip Layup,[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
30,PT10M03.00S,2022-03-05T00:13:01.5Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,2,6,2022-03-05T00:13:01Z,300000,,,0,,I. Jackson REBOUND (Off:3 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,29.0,3.0,0.0,3.0,,,,,,,,,,,
31,PT10M03.00S,2022-03-05T00:13:05.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,2,6,2022-03-05T00:13:05Z,310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT10M00.00S,2022-03-05T00:14:00.2Z,1,REGULAR,foul,personal,['2freethrow'],203924,,,1610612754,2,6,2022-03-05T00:14:09Z,320000,,,0,,J. Grant shooting personal FOUL (1 PF) (Jackson 2 FT),"[203924, 1630543]",1610612765.0,DET,shooting,,,Grant,J. Grant,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Jackson,1630543.0,,,,
34,PT10M00.00S,2022-03-05T00:14:34.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630543,,,1610612754,2,6,2022-03-05T00:14:34Z,340000,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
35,PT10M00.00S,2022-03-05T00:14:34.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,2,6,2022-03-05T00:14:34Z,350000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,
36,PT10M00.00S,2022-03-05T00:14:56.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630543,,,1610612754,2,7,2022-03-05T00:14:56Z,360000,,,0,,I. Jackson Free Throw 2 of 2 (5 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
37,PT09M49.00S,2022-03-05T00:15:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.356767411300922,46.568627450980394,1610612765,4,7,2022-03-05T00:15:16Z,370000,17.0,7.0,1,left,S. Bey driving Layup (2 PTS) (I. Stewart 1 AST),"[1630180, 1630191]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,1.87,Made,2.0,I. Stewart,1630191.0,1.0,,,,,,,,,,,,,,,
38,PT09M39.00S,2022-03-05T00:15:21.3Z,1,REGULAR,2pt,Jump Shot,[],1627741,71.53416557161628,39.950980392156865,1610612754,4,7,2022-03-05T00:15:27Z,380000,-50.0,215.0,1,right,MISS B. Hield 22' pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,22.09,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M38.00S,2022-03-05T00:15:22.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,4,7,2022-03-05T00:15:27Z,390000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,
40,PT09M38.00S,2022-03-05T00:15:26.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,4,7,2022-03-05T00:15:26Z,400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M29.00S,2022-03-05T00:15:35.3Z,1,REGULAR,2pt,Jump Shot,[],1630595,7.539421813403408,76.47058823529412,1610612765,6,7,2022-03-05T00:15:38Z,410000,-132.0,18.0,1,left,C. Cunningham 13' pullup Jump Shot (2 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,13.37,Made,2.0,,,,,,,,,,,,,,,,,,
42,PT09M16.00S,2022-03-05T00:15:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,94.26741130091985,46.32352941176471,1610612754,6,7,2022-03-05T00:15:52Z,420000,-18.0,1.0,1,right,MISS M. Brogdon driving Layup,[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,1.85,Missed,,,,,,,,,,,,,,,,,,,
43,PT09M13.00S,2022-03-05T00:15:50.7Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,6,7,2022-03-05T00:15:50Z,430000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,
44,PT09M08.00S,2022-03-05T00:15:56.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,6.8823915900131425,97.54901960784314,1610612765,9,7,2022-03-05T00:16:01Z,440000,-238.0,12.0,1,left,S. Bey 3PT  (5 PTS) (J. Grant 1 AST),"[1630180, 203924]",1610612765.0,DET,,,,Bey,S. Bey,,,,,23.8,Made,5.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,,
46,PT08M57.00S,2022-03-05T00:16:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,94.66162943495401,53.92156862745098,1610612754,9,9,2022-03-05T00:16:10Z,460000,20.0,-2.0,1,right,M. Brogdon driving Layup (2 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,1.97,Made,2.0,,,,,,,,,,,,,,,,,,
47,PT08M42.00S,2022-03-05T00:16:22.8Z,1,REGULAR,3pt,Jump Shot,[],1630180,27.250328515111704,18.137254901960787,1610612765,9,9,2022-03-05T00:16:29Z,470000,159.0,204.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M40.00S,2022-03-05T00:16:24.7Z,1,REGULAR,rebound,offensive,[],203924,,,1610612765,9,9,2022-03-05T00:16:24Z,480000,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,
49,PT08M38.00S,2022-03-05T00:16:26.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203924,7.358738501971089,25.71231617647058,1610612765,9,9,2022-03-05T00:16:33Z,490000,121.0,17.0,1,left,MISS J. Grant 12' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,12.25,Missed,,,,,,,,,,,,,,,,,,,
50,PT08M37.00S,2022-03-05T00:16:27.0Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,9,9,2022-03-05T00:16:33Z,500000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,,
51,PT08M32.00S,2022-03-05T00:16:34.0Z,1,REGULAR,foul,personal,[],1627763,,,1610612765,9,9,2022-03-05T00:17:03Z,510000,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 202709]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Joseph,202709.0,,,,
53,PT08M25.00S,2022-03-05T00:16:59.4Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,9,9,2022-03-05T00:17:06Z,530000,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1627741]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,1.0,Hield,1627741.0,
54,PT08M25.00S,2022-03-05T00:16:59.4Z,1,REGULAR,steal,,[],1627741,,,1610612754,9,9,2022-03-05T00:17:01Z,540000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M21.00S,2022-03-05T00:17:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,93.87319316688567,47.30392156862745,1610612754,9,11,2022-03-05T00:17:10Z,550000,-13.0,5.0,1,right,B. Hield running Layup (4 PTS),[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,1.44,Made,4.0,,,,,,,,,,,,,,,,,,
56,PT08M05.00S,2022-03-05T00:17:20.9Z,1,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612765,9,11,2022-03-05T00:17:31Z,560000,,,0,,I. Jackson shooting personal FOUL (1 PF) (Bey 2 FT),"[1630543, 1630180]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Bey,1630180.0,,,,
58,PT08M05.00S,2022-03-05T00:17:42.6Z,1,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,9,11,2022-03-05T00:17:42Z,580000,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
59,PT08M05.00S,2022-03-05T00:17:42.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,9,11,2022-03-05T00:17:42Z,590000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,
60,PT08M05.00S,2022-03-05T00:17:57.9Z,1,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,10,11,2022-03-05T00:17:57Z,600000,,,0,,S. Bey Free Throw 2 of 2 (6 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
61,PT07M50.00S,2022-03-05T00:18:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,94.26741130091985,44.85294117647059,1610612754,10,13,2022-03-05T00:18:22Z,610000,-26.0,1.0,1,right,M. Brogdon driving Layup (4 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,2.57,Made,4.0,,,,,,,,,,,,,,,,,,
62,PT07M25.00S,2022-03-05T00:18:42.3Z,1,REGULAR,3pt,Jump Shot,[],1630595,5.650459921156369,96.30055147058823,1610612765,13,13,2022-03-05T00:21:13Z,620000,-232.0,1.0,1,left,C. Cunningham 3PT  (5 PTS) (J. Grant 2 AST),"[1630595, 203924]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,23.15,Made,5.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,,,
70,PT07M25.00S,2022-03-05T00:18:48.4Z,1,REGULAR,instantreplay,request,[],0,,,1610612754,13,13,2022-03-05T00:22:04Z,635000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M13.00S,2022-03-05T00:18:54.6Z,1,REGULAR,turnover,lost ball,[],1627741,,,1610612754,13,13,2022-03-05T00:18:58Z,640000,,,0,,B. Hield lost ball TURNOVER (1 TO),"[1627741, 203924]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,1.0,Grant,203924.0,
65,PT07M13.00S,2022-03-05T00:18:54.6Z,1,REGULAR,steal,,[],203924,,,1610612765,13,13,2022-03-05T00:18:56Z,650000,,,0,,J. Grant STEAL (1 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M09.00S,2022-03-05T00:18:58.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203924,8.459264126149804,50.245098039215684,1610612765,15,13,2022-03-05T00:19:05Z,660000,-1.0,27.0,1,left,J. Grant running DUNK (4 PTS),[203924],1610612765.0,DET,running,,,Grant,J. Grant,,,,,2.7,Made,4.0,,,,,,,,,,,,,,,,,,
67,PT07M09.00S,2022-03-05T00:19:04.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,15,13,2022-03-05T00:19:04Z,670000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M09.00S,2022-03-05T00:19:06.1Z,1,REGULAR,substitution,out,[],1630543,,,1610612754,15,13,2022-03-05T00:21:54Z,680000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M09.00S,2022-03-05T00:19:06.1Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,15,13,2022-03-05T00:21:54Z,690000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M46.00S,2022-03-05T00:22:25.2Z,1,REGULAR,3pt,Jump Shot,[],1627763,66.14651773981603,25.24509803921569,1610612754,15,13,2022-03-05T00:22:29Z,700000,-124.0,266.0,1,right,MISS M. Brogdon 29' 3PT,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,29.31,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M44.00S,2022-03-05T00:22:27.2Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612754,15,13,2022-03-05T00:22:29Z,710000,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,,
73,PT06M43.00S,2022-03-05T00:22:29.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,77.18462549277267,92.40196078431373,1610612754,15,13,2022-03-05T00:22:35Z,720000,212.0,162.0,1,right,MISS T. Haliburton 26' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,,
74,PT06M41.00S,2022-03-05T00:22:31.0Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,15,13,2022-03-05T00:22:35Z,730000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,
75,PT06M35.00S,2022-03-05T00:22:35.9Z,1,REGULAR,3pt,Jump Shot,[],1630180,5.699737187910642,98.2843137254902,1610612765,18,13,2022-03-05T00:23:14Z,740000,-241.0,1.0,1,left,S. Bey 24' 3PT  (9 PTS) (J. Grant 3 AST),"[1630180, 203924]",1610612765.0,DET,,,,Bey,S. Bey,,,,,24.14,Made,9.0,J. Grant,203924.0,3.0,,,,,,,,,,,,,,,
77,PT06M24.00S,2022-03-05T00:22:46.5Z,1,REGULAR,3pt,Jump Shot,[],1629052,72.05978975032852,81.12745098039215,1610612754,18,16,2022-03-05T00:23:17Z,760000,156.0,210.0,1,right,O. Brissett 26' 3PT  (3 PTS) (M. Brogdon 1 AST),"[1629052, 1627763]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,26.14,Made,3.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,,
79,PT06M06.00S,2022-03-05T00:23:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.962549277266746,46.81372549019608,1610612765,20,16,2022-03-05T00:23:21Z,780000,16.0,4.0,1,left,C. Cunningham driving Layup (7 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,1.63,Made,7.0,,,,,,,,,,,,,,,,,,
81,PT05M51.00S,2022-03-05T00:23:23.0Z,1,REGULAR,turnover,out-of-bounds,[],1629052,,,1610612754,20,16,2022-03-05T00:23:30Z,790000,,,0,,O. Brissett bad pass out-of-bounds TURNOVER (1 TO),[1629052],1610612754.0,IND,bad pass,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,2530.0,,,,,1.0,,,
82,PT05M31.00S,2022-03-05T00:23:45.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202709,7.933639947437584,3.67647058823529,1610612765,23,16,2022-03-05T00:24:03Z,800000,232.0,22.0,1,left,C. Joseph 3PT  (3 PTS) (S. Bey 1 AST),"[202709, 1630180]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,23.27,Made,3.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,,
84,PT05M15.00S,2022-03-05T00:24:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,94.79303547963207,46.07843137254902,1610612754,23,18,2022-03-05T00:24:10Z,820000,-20.0,-4.0,1,right,M. Brogdon driving finger roll Layup (6 PTS) (B. Hield 2 AST),"[1627763, 1627741]",1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,1.99,Made,6.0,B. Hield,1627741.0,2.0,,,,,,,,,,,,,,,
86,PT05M04.00S,2022-03-05T00:24:12.4Z,1,REGULAR,2pt,Jump Shot,[],1630180,25.936268068331145,31.372549019607845,1610612765,25,18,2022-03-05T00:25:52Z,840000,93.0,191.0,1,left,S. Bey 21' step back Jump Shot (11 PTS) (C. Joseph 1 AST),"[1630180, 202709]",1610612765.0,DET,step back,,,Bey,S. Bey,,,,,21.28,Made,11.0,C. Joseph,202709.0,1.0,,,,,,,,,,,,,,,
88,PT04M51.00S,2022-03-05T00:24:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627763,94.53022339027595,46.07843137254902,1610612754,25,20,2022-03-05T00:24:39Z,860000,-20.0,-1.0,1,right,M. Brogdon driving finger roll Layup (8 PTS) (T. Haliburton 2 AST),"[1627763, 1630169]",1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,1.96,Made,8.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,,
90,PT04M51.00S,2022-03-05T00:24:31.2Z,1,REGULAR,violation,defensive goaltending,[],1630191,,,1610612754,25,20,2022-03-05T00:24:39Z,880000,,,0,,I. Stewart defensive goaltending VIOLATION,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,201245.0,,,,,,,,
91,PT04M33.00S,2022-03-05T00:24:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.225361366622863,45.833333333333336,1610612765,25,20,2022-03-05T00:25:05Z,890000,21.0,6.0,1,left,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,2.16,Missed,,,,,,,,,,,,,,,,,,,
