actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
91,PT05M05.00S,2022-02-02T00:27:26.6Z,1,REGULAR,substitution,in,[],203482,,,1610612740,16,17,2022-02-02T00:28:04Z,890000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,
92,PT05M05.00S,2022-02-02T00:27:26.6Z,1,REGULAR,substitution,in,[],1626168,,,1610612740,16,17,2022-02-02T00:28:04Z,900000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,
93,PT05M05.00S,2022-02-02T00:27:26.6Z,1,REGULAR,substitution,in,[],1628402,,,1610612740,16,17,2022-02-02T00:28:04Z,910000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,
94,PT05M05.00S,2022-02-02T00:27:26.6Z,1,REGULAR,substitution,in,[],1626195,,,1610612740,16,17,2022-02-02T00:28:04Z,920000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,
95,PT05M05.00S,2022-02-02T00:27:26.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612740,16,17,2022-02-02T00:28:04Z,930000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,
96,PT04M55.00S,2022-02-02T00:28:55.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,19.23455978975032,76.47058823529412,1610612740,16,19,2022-02-02T00:29:01Z,940000,-132.0,128.0,1,left,B. Ingram 18' pullup Jump Shot (7 PTS),[1627742],1610612740.0,NOP,pullup,,,,,,,Ingram,B. Ingram,18.44,Made,7.0,,,,,,,,,,,,,,,,,
97,PT04M30.00S,2022-02-02T00:29:20.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202709,93.61038107752957,52.94117647058824,1610612765,18,19,2022-02-02T00:29:25Z,950000,15.0,8.0,1,right,C. Joseph driving Layup (6 PTS) (T. Lyles 1 AST),"[202709, 1626168]",1610612765.0,DET,driving,,,,,,,Joseph,C. Joseph,1.65,Made,6.0,T. Lyles,1626168.0,1.0,,,,,,,,,,,,,,
99,PT04M18.00S,2022-02-02T00:29:33.4Z,1,REGULAR,3pt,Jump Shot,[],1630631,7.933639947437584,3.1862745098039227,1610612740,18,19,2022-02-02T00:29:37Z,970000,234.0,22.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,,,,,Alvarado,J. Alvarado,23.51,Missed,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2022-02-02T00:29:36.4Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612765,18,19,2022-02-02T00:29:37Z,980000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,,,,,Lyles,T. Lyles,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,
101,PT04M08.00S,2022-02-02T00:29:41.9Z,1,REGULAR,turnover,bad pass,[],203482,,,1610612765,18,19,2022-02-02T00:29:45Z,990000,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 1627742]",1610612765.0,DET,,,,,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,1.0,Ingram,1627742.0,,,
102,PT04M08.00S,2022-02-02T00:29:41.9Z,1,REGULAR,steal,,[],1627742,,,1610612740,18,19,2022-02-02T00:29:44Z,1000000,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,
103,PT03M55.00S,2022-02-02T00:29:55.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,8.722076215505908,26.960784313725497,1610612740,18,21,2022-02-02T00:30:38Z,1010000,115.0,29.0,1,left,B. Ingram 11' step back Jump Shot (9 PTS),[1627742],1610612740.0,NOP,step back,,,,,,,Ingram,B. Ingram,11.89,Made,9.0,,,,,,,,,,,,,,,,,
104,PT03M39.00S,2022-02-02T00:30:17.0Z,1,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612765,18,21,2022-02-02T00:30:25Z,1020000,,,0,,T. Lyles lost ball out-of-bounds TURNOVER (1 TO),[1626168],1610612765.0,DET,lost ball,,,,,,202037.0,Lyles,T. Lyles,,,,,,,,,,,,,,,1.0,,,,,
105,PT03M39.00S,2022-02-02T00:30:24.4Z,1,REGULAR,substitution,out,[],202709,,,1610612740,18,21,2022-02-02T00:30:37Z,1030000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,
106,PT03M39.00S,2022-02-02T00:30:24.4Z,1,REGULAR,substitution,in,[],1630165,,,1610612740,18,21,2022-02-02T00:30:37Z,1040000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,
107,PT03M33.00S,2022-02-02T00:30:52.6Z,1,REGULAR,foul,personal,[],1630180,,,1610612740,18,21,2022-02-02T00:31:01Z,1050000,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 1627742]",1610612765.0,DET,,,,,,,202037.0,Bey,S. Bey,,,,,,,,,,,1.0,0.0,Ingram,1627742.0,,,,,,
109,PT03M33.00S,2022-02-02T00:30:59.3Z,1,REGULAR,substitution,out,[],1630180,,,1610612740,18,21,2022-02-02T00:31:14Z,1070000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,
110,PT03M33.00S,2022-02-02T00:30:59.3Z,1,REGULAR,substitution,in,[],1628977,,,1610612740,18,21,2022-02-02T00:31:14Z,1080000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,
111,PT03M23.00S,2022-02-02T00:31:18.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,15.505913272010503,11.986825980392155,1610612740,18,21,2022-02-02T00:32:12Z,1090000,190.0,93.0,1,left,MISS B. Ingram 21' Jump Shot,[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,21.18,Missed,,,,,,,,,,,,,,,,,,
112,PT03M23.00S,2022-02-02T00:31:18.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,18,21,2022-02-02T00:31:25Z,1100000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,
113,PT03M23.00S,2022-02-02T00:31:27.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,18,21,2022-02-02T00:31:27Z,1110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M12.00S,2022-02-02T00:31:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,93.2161629434954,46.568627450980394,1610612765,20,21,2022-02-02T00:31:46Z,1120000,-17.0,11.0,1,right,K. Hayes cutting Layup (2 PTS) (K. Olynyk 1 AST),"[1630165, 203482]",1610612765.0,DET,cutting,,,,,,,Hayes,K. Hayes,2.06,Made,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
116,PT02M53.00S,2022-02-02T00:31:56.3Z,1,REGULAR,turnover,bad pass,[],1630631,,,1610612740,20,21,2022-02-02T00:32:03Z,1140000,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1628402]",1610612740.0,NOP,,,,,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,1.0,Jackson,1628402.0,,,
117,PT02M53.00S,2022-02-02T00:31:56.3Z,1,REGULAR,steal,,[],1628402,,,1610612765,20,21,2022-02-02T00:31:58Z,1150000,,,0,,F. Jackson STEAL (1 STL),[1628402],1610612765.0,DET,,,,,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,
118,PT02M41.00S,2022-02-02T00:32:12.1Z,1,REGULAR,turnover,traveling,[],1630165,,,1610612765,20,21,2022-02-02T00:32:17Z,1160000,,,0,,K. Hayes traveling TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,,,,202037.0,Hayes,K. Hayes,,,,,,,,,,,,,,,1.0,,,,,
119,PT02M41.00S,2022-02-02T00:32:19.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,20,21,2022-02-02T00:32:19Z,1170000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M41.00S,2022-02-02T00:32:21.0Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,20,21,2022-02-02T00:34:57Z,1180000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,
121,PT02M41.00S,2022-02-02T00:32:21.0Z,1,REGULAR,substitution,in,[],1629109,,,1610612740,20,21,2022-02-02T00:34:57Z,1190000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,
122,PT02M28.00S,2022-02-02T00:35:26.3Z,1,REGULAR,turnover,lost ball,[],1629638,,,1610612740,20,21,2022-02-02T00:35:31Z,1200000,,,0,,N. Alexander-Walker lost ball TURNOVER (1 TO),"[1629638, 1626168]",1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,1.0,Lyles,1626168.0,,,
123,PT02M28.00S,2022-02-02T00:35:26.3Z,1,REGULAR,steal,,[],1626168,,,1610612765,20,21,2022-02-02T00:35:28Z,1210000,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612765.0,DET,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,
124,PT02M27.00S,2022-02-02T00:35:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,93.34756898817345,46.568627450980394,1610612765,20,21,2022-02-02T00:35:36Z,1220000,-17.0,10.0,1,right,MISS H. Diallo running Layup - blocked,"[1628977, 1629638]",1610612765.0,DET,running,,,,,,,Diallo,H. Diallo,1.99,Missed,,,,,,,,,,,,,,,,Alexander-Walker,1629638.0,
125,PT02M27.00S,2022-02-02T00:35:30.5Z,1,REGULAR,block,,[],1629638,,,1610612765,20,21,2022-02-02T00:35:32Z,1230000,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,
126,PT02M27.00S,2022-02-02T00:35:30.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,20,21,2022-02-02T00:35:36Z,1240000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,
127,PT02M27.00S,2022-02-02T00:35:35.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,20,21,2022-02-02T00:35:35Z,1250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M18.00S,2022-02-02T00:36:00.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626168,95.05584756898817,3.1862745098039227,1610612765,23,21,2022-02-02T00:36:04Z,1260000,-234.0,-6.0,1,right,T. Lyles 3PT  (3 PTS) (H. Diallo 1 AST),"[1626168, 1628977]",1610612765.0,DET,,,,,,,,Lyles,T. Lyles,23.42,Made,3.0,H. Diallo,1628977.0,1.0,,,,,,,,,,,,,,
130,PT01M54.00S,2022-02-02T00:36:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629109,7.408015768725363,51.71568627450981,1610612740,23,23,2022-02-02T00:36:30Z,1280000,-9.0,17.0,1,left,G. Clark Layup (2 PTS) (J. Alvarado 1 AST),"[1629109, 1630631]",1610612740.0,NOP,,,,,,,,Clark,G. Clark,1.91,Made,2.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,
132,PT01M38.00S,2022-02-02T00:36:41.1Z,1,REGULAR,2pt,Jump Shot,[],1628402,81.38961892247043,77.45098039215686,1610612765,25,23,2022-02-02T00:36:45Z,1300000,137.0,122.0,1,right,F. Jackson 18' pullup Jump Shot (2 PTS),[1628402],1610612765.0,DET,pullup,,,,,,,Jackson,F. Jackson,18.39,Made,2.0,,,,,,,,,,,,,,,,,
133,PT01M23.00S,2022-02-02T00:36:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,6.750985545335084,45.833333333333336,1610612740,25,25,2022-02-02T00:37:02Z,1310000,21.0,11.0,1,left,W. Hernangomez Layup (2 PTS) (J. Alvarado 2 AST),"[1626195, 1630631]",1610612740.0,NOP,,,,,,,,Hernangomez,W. Hernangomez,2.35,Made,2.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,,,,
135,PT01M23.00S,2022-02-02T00:37:01.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630165,,,1610612740,25,25,2022-02-02T00:37:13Z,1330000,,,0,,K. Hayes shooting personal FOUL (1 PF) (Hernangomez 1 FT),"[1630165, 1626195]",1610612765.0,DET,shooting,,,,,,201639.0,Hayes,K. Hayes,,,,,,,,,,,1.0,0.0,Hernangomez,1626195.0,,,,,,
137,PT01M23.00S,2022-02-02T00:37:30.9Z,1,REGULAR,freethrow,1 of 1,[],1626195,,,1610612740,25,26,2022-02-02T00:37:30Z,1350000,,,0,,W. Hernangomez Free Throw 1 of 1 (3 PTS),[1626195],1610612740.0,NOP,,,,,,,,Hernangomez,W. Hernangomez,,Made,3.0,,,,,,,,,,,,,,,,,
138,PT01M11.00S,2022-02-02T00:37:44.7Z,1,REGULAR,2pt,Jump Shot,[],1626168,86.12023653088042,28.92156862745098,1610612765,27,26,2022-02-02T00:37:48Z,1360000,-105.0,78.0,1,right,T. Lyles 13' pullup Jump Shot (5 PTS),[1626168],1610612765.0,DET,pullup,,,,,,,Lyles,T. Lyles,13.11,Made,5.0,,,,,,,,,,,,,,,,,
139,PT00M55.80S,2022-02-02T00:38:02.3Z,1,REGULAR,3pt,Jump Shot,[],1629638,27.38173455978975,87.5,1610612740,27,29,2022-02-02T00:38:06Z,1370000,-188.0,205.0,1,left,N. Alexander-Walker 27' 3PT  (3 PTS) (W. Hernangomez 1 AST),"[1629638, 1626195]",1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,27.77,Made,3.0,W. Hernangomez,1626195.0,1.0,,,,,,,,,,,,,,
141,PT00M46.40S,2022-02-02T00:38:14.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,93.08475689881735,46.568627450980394,1610612765,29,29,2022-02-02T00:40:05Z,1390000,-17.0,13.0,1,right,K. Hayes driving floating Jump Shot (4 PTS),[1630165],1610612765.0,DET,driving floating,,,,,,,Hayes,K. Hayes,2.13,Made,4.0,,,,,,,,,,,,,,,,,
142,PT00M46.40S,2022-02-02T00:38:17.8Z,1,REGULAR,foul,personal,['1freethrow'],1630631,,,1610612765,29,29,2022-02-02T00:38:25Z,1400000,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Hayes 1 FT),"[1630631, 1630165]",1610612740.0,NOP,shooting,,,,,,201639.0,Alvarado,J. Alvarado,,,,,,,,,,,1.0,0.0,Hayes,1630165.0,,,,,,
144,PT00M46.40S,2022-02-02T00:38:26.2Z,1,REGULAR,substitution,out,[],1626195,,,1610612765,29,29,2022-02-02T00:40:05Z,1420000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,
145,PT00M46.40S,2022-02-02T00:38:26.2Z,1,REGULAR,substitution,in,[],1629637,,,1610612765,29,29,2022-02-02T00:40:05Z,1430000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,
146,PT00M46.40S,2022-02-02T00:38:45.2Z,1,REGULAR,freethrow,1 of 1,[],1630165,,,1610612765,30,29,2022-02-02T00:38:45Z,1440000,,,0,,K. Hayes Free Throw 1 of 1 (5 PTS),[1630165],1610612765.0,DET,,,,,,,,Hayes,K. Hayes,,Made,5.0,,,,,,,,,,,,,,,,,
147,PT00M37.00S,2022-02-02T00:38:58.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,7.539421813403408,45.09803921568627,1610612740,30,31,2022-02-02T00:39:06Z,1450000,25.0,18.0,1,left,J. Hayes alley-oop DUNK (4 PTS) (J. Alvarado 3 AST),"[1629637, 1630631]",1610612740.0,NOP,alley-oop,,,,,,,Hayes,J. Hayes,3.06,Made,4.0,J. Alvarado,1630631.0,3.0,,,,,,,,,,,,,,
149,PT00M30.30S,2022-02-02T00:39:09.1Z,1,REGULAR,3pt,Jump Shot,[],203482,63.25558475689882,40.19607843137255,1610612765,33,31,2022-02-02T00:39:53Z,1470000,-49.0,293.0,1,right,K. Olynyk 29' 3PT pullup (3 PTS),[203482],1610612765.0,DET,pullup,,,,,,,Olynyk,K. Olynyk,29.7,Made,3.0,,,,,,,,,,,,,,,,,
186,PT00M06.30S,2022-02-02T00:39:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629109,7.408015768725363,52.205882352941174,1610612740,33,31,2022-02-02T00:46:30Z,1475000,-11.0,17.0,1,left,MISS G. Clark Layup - blocked,"[1629109, 1626168]",1610612740.0,NOP,,,,,,,,Clark,G. Clark,2.03,Missed,,,,,,,,,,,,,,,,Lyles,1626168.0,
187,PT00M06.30S,2022-02-02T00:39:23.7Z,1,REGULAR,block,,[],1626168,,,1610612740,33,31,2022-02-02T00:46:30Z,1477500,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612765.0,DET,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,
188,PT00M05.10S,2022-02-02T00:39:24.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,33,31,2022-02-02T00:46:30Z,1478750,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,,
150,PT00M05.00S,2022-02-02T00:39:38.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,33,31,2022-02-02T00:39:50Z,1480000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,202037.0,,,,,,,,,,,,,,,,,,,,,,
151,PT00M04.00S,2022-02-02T00:40:14.6Z,1,REGULAR,turnover,bad pass,[],1630165,,,1610612765,33,31,2022-02-02T00:48:13Z,1490000,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 1629638]",1610612765.0,DET,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,2.0,Alexander-Walker,1629638.0,,,
152,PT00M04.00S,2022-02-02T00:40:14.6Z,1,REGULAR,steal,,[],1629638,,,1610612740,33,31,2022-02-02T00:40:16Z,1500000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,
153,PT00M02.20S,2022-02-02T00:40:21.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,33.820630749014455,62.745098039215684,1610612740,33,31,2022-02-02T00:43:27Z,1510000,-64.0,265.0,1,left,MISS N. Alexander-Walker 27' running 3PT,[1629638],1610612740.0,NOP,running,,,,,,,Alexander-Walker,N. Alexander-Walker,27.29,Missed,,,,,,,,,,,,,,,,,,
154,PT00M01.00S,2022-02-02T00:40:23.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,33,31,2022-02-02T00:42:10Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,
155,PT00M00.00S,2022-02-02T00:40:27.0Z,1,REGULAR,period,end,[],0,,,1610612740,33,31,2022-02-02T00:40:27Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-02-02T00:42:03.0Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612740,33,31,2022-02-02T00:43:03Z,1540000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-02-02T00:42:03.0Z,2,REGULAR,substitution,out,['startperiod'],1629109,,,1610612740,33,31,2022-02-02T00:43:03Z,1550000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-02-02T00:42:03.0Z,2,REGULAR,substitution,out,['startperiod'],202066,,,1610612740,33,31,2022-02-02T00:43:03Z,1560000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-02-02T00:42:03.0Z,2,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,33,31,2022-02-02T00:43:03Z,1570000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-02-02T00:42:03.0Z,2,REGULAR,substitution,in,['startperiod'],1628984,,,1610612740,33,31,2022-02-02T00:43:03Z,1580000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-02-02T00:42:03.0Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,33,31,2022-02-02T00:43:03Z,1590000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-02-02T00:43:12.5Z,2,REGULAR,period,start,[],0,,,1610612740,33,31,2022-02-02T00:43:12Z,1600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M44.00S,2022-02-02T00:43:28.5Z,2,REGULAR,3pt,Jump Shot,[],202685,11.613009198423129,97.30392156862744,1610612740,33,31,2022-02-02T00:43:53Z,1610000,-237.0,57.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,24.32,Missed,,,,,,,,,,,,,,,,,,
164,PT11M41.00S,2022-02-02T00:43:31.1Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,33,31,2022-02-02T00:43:31Z,1620000,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,,,,,Diallo,H. Diallo,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,
165,PT11M30.00S,2022-02-02T00:43:40.7Z,2,REGULAR,3pt,Jump Shot,[],1628402,91.63929040735874,97.54901960784314,1610612765,33,31,2022-02-02T00:44:08Z,1630000,238.0,26.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,,,,,Jackson,F. Jackson,23.91,Missed,,,,,,,,,,,,,,,,,,
166,PT11M28.00S,2022-02-02T00:43:42.9Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,33,31,2022-02-02T00:43:42Z,1640000,,,0,,H. Diallo REBOUND (Off:1 Def:1),[1628977],1610612765.0,DET,,,,,,,,Diallo,H. Diallo,,,,,,,165.0,2.0,1.0,1.0,,,,,,,,,,
167,PT11M25.00S,2022-02-02T00:43:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,94.00459921156373,46.32352941176471,1610612765,35,31,2022-02-02T00:45:22Z,1650000,-18.0,4.0,1,right,H. Diallo driving reverse Layup (2 PTS),[1628977],1610612765.0,DET,driving reverse,,,,,,,Diallo,H. Diallo,1.88,Made,2.0,,,,,,,,,,,,,,,,,
168,PT10M58.00S,2022-02-02T00:44:13.1Z,2,REGULAR,2pt,Jump Shot,[],202685,8.196452036793687,65.93137254901961,1610612740,35,31,2022-02-02T00:44:22Z,1660000,-80.0,25.0,1,left,MISS J. Valanciunas 8' fadeaway Shot,[202685],1610612740.0,NOP,fadeaway,,,,,,,Valanciunas,J. Valanciunas,8.34,Missed,,,,,,,,,,,,,,,,,,
169,PT10M56.00S,2022-02-02T00:44:15.1Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,35,31,2022-02-02T00:44:22Z,1670000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612765.0,DET,,,,,,,,Lyles,T. Lyles,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,,,
170,PT10M53.00S,2022-02-02T00:44:22.9Z,2,REGULAR,foul,personal,[],1630529,,,1610612765,35,31,2022-02-02T00:44:30Z,1680000,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 203482]",1610612740.0,NOP,,,,,,,202053.0,Jones,H. Jones,,,,,,,,,,,3.0,0.0,Olynyk,203482.0,,,,,,
172,PT10M37.00S,2022-02-02T00:44:51.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,91.37647831800263,49.50980392156863,1610612765,37,31,2022-02-02T00:45:04Z,1700000,-2.0,29.0,1,right,H. Diallo driving DUNK (4 PTS) (K. Olynyk 2 AST),"[1628977, 203482]",1610612765.0,DET,driving,,,,,,,Diallo,H. Diallo,2.87,Made,4.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,,,
174,PT10M25.00S,2022-02-02T00:45:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,8.459264126149804,47.79411764705882,1610612740,37,31,2022-02-02T00:45:17Z,1720000,11.0,27.0,1,left,MISS D. Graham finger roll Layup,[1628984],1610612740.0,NOP,finger roll,,,,,,,Graham,D. Graham,2.92,Missed,,,,,,,,,,,,,,,,,,
175,PT10M22.00S,2022-02-02T00:45:06.6Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,37,31,2022-02-02T00:45:06Z,1730000,,,0,,J. Valanciunas REBOUND (Off:3 Def:3),[202685],1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,174.0,6.0,3.0,3.0,,,,,,,,,,
176,PT10M22.00S,2022-02-02T00:45:06.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,37,33,2022-02-02T00:45:06Z,1740000,0.0,0.0,1,left,J. Valanciunas tip Layup (6 PTS),[202685],1610612740.0,NOP,tip,,,,,,,Valanciunas,J. Valanciunas,0.0,Made,6.0,,,,,,,,,,,,,,,,,
