actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
96,PT04M38.00S,2022-02-04T00:24:23.3Z,1,REGULAR,substitution,in,[],1626168,,,1610612750,14,21,2022-02-04T00:27:15Z,940000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M38.00S,2022-02-04T00:24:23.3Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,14,21,2022-02-04T00:27:15Z,950000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M38.00S,2022-02-04T00:24:23.3Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,14,21,2022-02-04T00:27:15Z,960000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M27.00S,2022-02-04T00:27:38.2Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,14,21,2022-02-04T00:27:47Z,970000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (2 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,,,,,,,2.0,,,1830.0,,,,,
100,PT04M13.00S,2022-02-04T00:27:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,6.750985545335084,44.85294117647059,1610612765,14,21,2022-02-04T00:28:07Z,980000,26.0,11.0,1,left,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M13.00S,2022-02-04T00:27:57.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,14,21,2022-02-04T00:28:07Z,990000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
102,PT04M13.00S,2022-02-04T00:28:05.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612750,14,21,2022-02-04T00:28:13Z,1000000,,,0,,K. Olynyk loose ball personal FOUL (1 PF) (Towns 2 FT),"[203482, 1626157]",1610612765.0,DET,loose ball,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Towns,1626157.0,
104,PT04M13.00S,2022-02-04T00:28:35.3Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,14,22,2022-02-04T00:28:35Z,1020000,,,0,,K. Towns Free Throw 1 of 2 (3 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
105,PT04M13.00S,2022-02-04T00:28:57.6Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,14,23,2022-02-04T00:28:57Z,1030000,,,0,,K. Towns Free Throw 2 of 2 (4 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
106,PT04M01.00S,2022-02-04T00:29:10.6Z,1,REGULAR,3pt,Jump Shot,[],203482,32.637976346911955,35.5392156862745,1610612765,14,23,2022-02-04T00:29:14Z,1040000,72.0,254.0,1,left,MISS K. Olynyk 26' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M59.00S,2022-02-04T00:29:12.6Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,14,23,2022-02-04T00:29:14Z,1050000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,
108,PT03M52.00S,2022-02-04T00:29:18.8Z,1,REGULAR,3pt,Jump Shot,[],1629669,71.92838370565046,20.09803921568627,1610612750,14,23,2022-02-04T00:30:00Z,1060000,-150.0,211.0,1,right,MISS J. Nowell 25' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M50.00S,2022-02-04T00:29:20.8Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,14,23,2022-02-04T00:29:22Z,1070000,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,108.0,2.0,1.0,1.0,,,,,,,,,
110,PT03M41.00S,2022-02-04T00:29:30.4Z,1,REGULAR,turnover,lost ball,[],1626168,,,1610612765,14,23,2022-02-04T00:29:34Z,1080000,,,0,,T. Lyles lost ball TURNOVER (1 TO),"[1626168, 1629669]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,1.0,Nowell,1629669.0,,,,,,
111,PT03M41.00S,2022-02-04T00:29:30.4Z,1,REGULAR,steal,,[],1629669,,,1610612750,14,23,2022-02-04T00:29:32Z,1090000,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M30.00S,2022-02-04T00:29:40.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,69.4316688567674,27.941176470588232,1610612750,14,23,2022-02-04T00:30:21Z,1100000,-110.0,235.0,1,right,MISS K. Towns 25' step back 3PT,[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M28.00S,2022-02-04T00:29:42.3Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,14,23,2022-02-04T00:29:44Z,1110000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,
114,PT03M20.00S,2022-02-04T00:29:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,7.670827858081481,49.754901960784316,1610612765,16,23,2022-02-04T00:30:02Z,1120000,1.0,20.0,1,left,K. Olynyk driving Layup (2 PTS) (F. Jackson 1 AST),"[203482, 1628402]",1610612765.0,DET,driving,,,Olynyk,K. Olynyk,,,,,1.96,Made,2.0,F. Jackson,1628402.0,1.0,,,,,,,,,,,,,,,
116,PT03M07.00S,2022-02-04T00:30:03.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.32917214191853,66.66666666666667,1610612750,16,23,2022-02-04T00:30:09Z,1140000,83.0,255.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
117,PT03M03.00S,2022-02-04T00:30:07.8Z,1,REGULAR,rebound,defensive,[],1628402,,,1610612765,16,23,2022-02-04T00:38:15Z,1150000,,,0,,F. Jackson REBOUND (Off:0 Def:1),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,
118,PT02M55.00S,2022-02-04T00:30:16.6Z,1,REGULAR,3pt,Jump Shot,[],1628402,7.013797634691201,97.79411764705883,1610612765,19,23,2022-02-04T00:30:21Z,1160000,-239.0,13.0,1,left,F. Jackson 3PT  (3 PTS) (S. Bey 3 AST),"[1628402, 1630180]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,23.94,Made,3.0,S. Bey,1630180.0,3.0,,,,,,,,,,,,,,,
120,PT02M43.00S,2022-02-04T00:30:28.2Z,1,REGULAR,3pt,Jump Shot,[],1627736,94.53022339027595,2.6960784313725554,1610612750,19,26,2022-02-04T00:30:35Z,1180000,-237.0,-1.0,1,right,M. Beasley 3PT  (3 PTS) (J. Nowell 1 AST),"[1627736, 1629669]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.65,Made,3.0,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,,
122,PT02M26.00S,2022-02-04T00:30:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,5.962549277266746,44.36274509803921,1610612765,21,26,2022-02-04T00:30:51Z,1200000,28.0,4.0,1,left,F. Jackson driving Layup (5 PTS),[1628402],1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,2.84,Made,5.0,,,,,,,,,,,,,,,,,,
123,PT02M15.00S,2022-02-04T00:30:55.9Z,1,REGULAR,2pt,Jump Shot,[],1627736,84.67477003942182,79.65686274509804,1610612750,21,26,2022-02-04T00:31:01Z,1210000,148.0,92.0,1,right,MISS M. Beasley 17' step back Shot,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,17.43,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M12.00S,2022-02-04T00:30:58.9Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,21,26,2022-02-04T00:31:01Z,1220000,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,123.0,3.0,2.0,1.0,,,,,,,,,
125,PT02M06.00S,2022-02-04T00:31:04.5Z,1,REGULAR,3pt,Jump Shot,[],202709,28.95860709592641,85.5392156862745,1610612765,21,26,2022-02-04T00:31:09Z,1230000,-178.0,220.0,1,left,MISS C. Joseph 28' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M03.00S,2022-02-04T00:31:07.5Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,21,26,2022-02-04T00:31:09Z,1240000,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,125.0,4.0,2.0,2.0,,,,,,,,,
127,PT02M03.00S,2022-02-04T00:31:08.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,5.590000152587891,50.0,1610612765,21,26,2022-02-04T00:31:08Z,1250000,0.0,0.0,1,left,MISS S. Bey tip Layup,[1630180],1610612765.0,DET,tip,,,Bey,S. Bey,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M02.00S,2022-02-04T00:31:09.3Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,21,26,2022-02-04T00:31:09Z,1260000,,,0,,S. Bey REBOUND (Off:3 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,127.0,5.0,2.0,3.0,,,,,,,,,
129,PT02M00.00S,2022-02-04T00:31:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,5.436925098554539,52.69607843137255,1610612765,23,26,2022-02-04T00:31:17Z,1270000,-13.0,-1.0,1,left,T. Lyles driving Layup (2 PTS) (S. Bey 4 AST),"[1626168, 1630180]",1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,1.36,Made,2.0,S. Bey,1630180.0,4.0,,,,,,,,,,,,,,,
131,PT01M46.00S,2022-02-04T00:31:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,91.77069645203679,51.71568627450981,1610612750,23,26,2022-02-04T00:31:29Z,1290000,9.0,25.0,1,right,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,2.63,Missed,,,,,,,,,,,,,,,,,,,
132,PT01M43.00S,2022-02-04T00:31:28.5Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,23,26,2022-02-04T00:31:29Z,1300000,,,0,,S. Bey REBOUND (Off:3 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,131.0,6.0,3.0,3.0,,,,,,,,,
133,PT01M41.00S,2022-02-04T00:31:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628402,5.699737187910642,47.05882352941176,1610612765,25,26,2022-02-04T00:31:36Z,1310000,15.0,1.0,1,left,F. Jackson running Layup (7 PTS) (C. Joseph 3 AST),"[1628402, 202709]",1610612765.0,DET,running,,,Jackson,F. Jackson,,,,,1.47,Made,7.0,C. Joseph,202709.0,3.0,,,,,,,,,,,,,,,
135,PT01M30.00S,2022-02-04T00:31:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.26741130091985,45.34313725490197,1610612750,25,28,2022-02-04T00:31:49Z,1330000,-23.0,1.0,1,right,A. Edwards driving Layup (9 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.33,Made,9.0,,,,,,,,,,,,,,,,,,
136,PT01M20.00S,2022-02-04T00:31:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,5.699737187910642,47.549019607843135,1610612765,25,28,2022-02-04T00:31:57Z,1340000,12.0,1.0,1,left,MISS K. Olynyk driving Layup,[203482],1610612765.0,DET,driving,,,Olynyk,K. Olynyk,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M15.00S,2022-02-04T00:31:56.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,25,28,2022-02-04T00:31:56Z,1350000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,
138,PT01M11.00S,2022-02-04T00:32:00.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,74.81931668856767,86.76470588235294,1610612750,25,31,2022-02-04T00:34:09Z,1360000,184.0,184.0,1,right,A. Edwards 26' 3PT pullup (12 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.02,Made,12.0,,,,,,,,,,,,,,,,,,
139,PT00M54.50S,2022-02-04T00:32:18.6Z,1,REGULAR,3pt,Jump Shot,[],1630180,7.013797634691201,97.54901960784314,1610612765,28,31,2022-02-04T00:32:25Z,1370000,-238.0,13.0,1,left,S. Bey 3PT  (9 PTS) (C. Joseph 4 AST),"[1630180, 202709]",1610612765.0,DET,,,,Bey,S. Bey,,,,,23.81,Made,9.0,C. Joseph,202709.0,4.0,,,,,,,,,,,,,,,
141,PT00M33.70S,2022-02-04T00:32:41.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,83.49211563731932,58.82352941176471,1610612750,28,31,2022-02-04T00:32:47Z,1390000,44.0,103.0,1,right,MISS J. Nowell 11' step back Shot,[1629669],1610612750.0,MIN,step back,,,Nowell,J. Nowell,,,,,11.18,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M31.10S,2022-02-04T00:32:43.6Z,1,REGULAR,rebound,defensive,[],1628402,,,1610612765,28,31,2022-02-04T00:32:43Z,1400000,,,0,,F. Jackson REBOUND (Off:0 Def:2),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,
143,PT00M29.10S,2022-02-04T00:32:47.1Z,1,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612765,28,31,2022-02-04T00:33:02Z,1410000,,,0,,J. Nowell shooting personal FOUL (1 PF) (Jackson 2 FT),"[1629669, 1628402]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Jackson,1628402.0,
145,PT00M29.10S,2022-02-04T00:33:20.6Z,1,REGULAR,freethrow,1 of 2,[],1628402,,,1610612765,29,31,2022-02-04T00:33:20Z,1430000,,,0,,F. Jackson Free Throw 1 of 2 (8 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
146,PT00M29.10S,2022-02-04T00:33:21.2Z,1,REGULAR,substitution,out,[],1630162,,,1610612765,29,31,2022-02-04T00:33:36Z,1440000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M29.10S,2022-02-04T00:33:21.2Z,1,REGULAR,substitution,out,[],1630183,,,1610612765,29,31,2022-02-04T00:33:36Z,1450000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M29.10S,2022-02-04T00:33:21.2Z,1,REGULAR,substitution,out,[],1626157,,,1610612765,29,31,2022-02-04T00:33:36Z,1460000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M29.10S,2022-02-04T00:33:21.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612765,29,31,2022-02-04T00:33:36Z,1470000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M29.10S,2022-02-04T00:33:21.2Z,1,REGULAR,substitution,in,[],1627752,,,1610612765,29,31,2022-02-04T00:33:36Z,1480000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M29.10S,2022-02-04T00:33:21.2Z,1,REGULAR,substitution,in,[],1629162,,,1610612765,29,31,2022-02-04T00:33:36Z,1490000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M29.10S,2022-02-04T00:33:47.7Z,1,REGULAR,freethrow,2 of 2,[],1628402,,,1610612765,30,31,2022-02-04T00:33:47Z,1500000,,,0,,F. Jackson Free Throw 2 of 2 (9 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
153,PT00M18.80S,2022-02-04T00:34:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,94.13600525624179,52.450980392156865,1610612750,30,31,2022-02-04T00:34:05Z,1510000,12.0,3.0,1,right,MISS N. Reid Layup,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,1.26,Missed,,,,,,,,,,,,,,,,,,,
154,PT00M15.90S,2022-02-04T00:34:03.8Z,1,REGULAR,rebound,offensive,[],1627752,,,1610612750,30,31,2022-02-04T00:34:03Z,1520000,,,0,,T. Prince REBOUND (Off:1 Def:0),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,153.0,1.0,0.0,1.0,,,,,,,,,
155,PT00M15.90S,2022-02-04T00:34:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627752,94.40999984741211,50.0,1610612750,30,31,2022-02-04T00:34:03Z,1530000,0.0,0.0,1,right,MISS T. Prince tip Layup,[1627752],1610612750.0,MIN,tip,,,Prince,T. Prince,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M15.20S,2022-02-04T00:34:04.6Z,1,REGULAR,rebound,defensive,[],202709,,,1610612765,30,31,2022-02-04T00:34:04Z,1540000,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,155.0,2.0,2.0,0.0,,,,,,,,,
157,PT00M01.90S,2022-02-04T00:34:20.0Z,1,REGULAR,2pt,Jump Shot,[],1626168,6.4881734559789805,80.88235294117646,1610612765,30,31,2022-02-04T00:36:36Z,1550000,-154.0,8.0,1,left,MISS T. Lyles 15' pullup Shot,[1626168],1610612765.0,DET,pullup,,,Lyles,T. Lyles,,,,,15.46,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M00.60S,2022-02-04T00:34:21.3Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,30,31,2022-02-04T00:36:36Z,1560000,,,0,,S. Bey REBOUND (Off:4 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,157.0,7.0,3.0,4.0,,,,,,,,,
159,PT00M00.30S,2022-02-04T00:34:26.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630180,5.590000152587891,50.0,1610612765,32,31,2022-02-04T00:36:01Z,1570000,0.0,0.0,1,left,S. Bey tip Layup (11 PTS),[1630180],1610612765.0,DET,tip,,,Bey,S. Bey,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2022-02-04T00:34:35.5Z,1,REGULAR,instantreplay,request,[],0,,,1610612750,32,31,2022-02-04T00:35:07Z,1580000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,End Period - Good Basket
161,PT00M00.00S,2022-02-04T00:35:11.5Z,1,REGULAR,period,end,[],0,,,1610612750,32,31,2022-02-04T00:35:11Z,1590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-02-04T00:36:46.4Z,2,REGULAR,substitution,out,['startperiod'],202709,,,1610612750,32,31,2022-02-04T00:37:03Z,1600000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-02-04T00:36:46.4Z,2,REGULAR,substitution,out,['startperiod'],1630180,,,1610612750,32,31,2022-02-04T00:37:03Z,1610000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-02-04T00:36:46.4Z,2,REGULAR,substitution,in,['startperiod'],1628977,,,1610612750,32,31,2022-02-04T00:37:03Z,1620000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-02-04T00:36:46.4Z,2,REGULAR,substitution,in,['startperiod'],1630165,,,1610612750,32,31,2022-02-04T00:37:03Z,1630000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-02-04T00:37:04.7Z,2,REGULAR,period,start,[],0,,,1610612750,32,31,2022-02-04T00:37:04Z,1640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M41.00S,2022-02-04T00:37:22.5Z,2,REGULAR,2pt,Jump Shot,[],1627736,80.86399474375821,30.14705882352942,1610612750,32,31,2022-02-04T00:39:00Z,1650000,-99.0,127.0,1,right,MISS M. Beasley 16' pullup Shot - blocked,"[1627736, 203482]",1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,16.15,Missed,,,,,Olynyk,203482.0,,,,,,,,,,,,,
168,PT11M41.00S,2022-02-04T00:37:22.5Z,2,REGULAR,block,,[],203482,,,1610612750,32,31,2022-02-04T00:37:25Z,1660000,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M38.00S,2022-02-04T00:37:25.5Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,32,31,2022-02-04T00:37:26Z,1670000,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,
170,PT11M27.00S,2022-02-04T00:37:36.7Z,2,REGULAR,3pt,Jump Shot,[],1626168,28.170170827858072,82.59803921568627,1610612765,35,31,2022-02-04T00:37:43Z,1680000,-163.0,212.0,1,left,T. Lyles 26' 3PT step back (5 PTS) (K. Hayes 1 AST),"[1626168, 1630165]",1610612765.0,DET,step back,,,Lyles,T. Lyles,,,,,26.77,Made,5.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,,
172,PT11M14.00S,2022-02-04T00:37:48.8Z,2,REGULAR,2pt,Jump Shot,[],1627736,93.47897503285151,90.44117647058823,1610612750,35,33,2022-02-04T00:37:53Z,1700000,202.0,9.0,1,right,M. Beasley 20' Jump Shot (5 PTS) (N. Reid 1 AST),"[1627736, 1629675]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,20.24,Made,5.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,,
174,PT11M03.00S,2022-02-04T00:38:00.5Z,2,REGULAR,turnover,bad pass,[],1630165,,,1610612765,35,33,2022-02-04T00:38:05Z,1720000,,,0,,K. Hayes bad pass TURNOVER (1 TO),"[1630165, 1627736]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,1.0,Beasley,1627736.0,,,,,,
175,PT11M03.00S,2022-02-04T00:38:00.5Z,2,REGULAR,steal,,[],1627736,,,1610612750,35,33,2022-02-04T00:38:03Z,1730000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M00.00S,2022-02-04T00:38:03.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627736,93.2161629434954,47.79411764705882,1610612750,35,35,2022-02-04T00:39:56Z,1740000,-11.0,11.0,1,right,M. Beasley running DUNK (7 PTS),[1627736],1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,1.58,Made,7.0,,,,,,,,,,,,,,,,,,
177,PT10M45.00S,2022-02-04T00:38:18.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,5.962549277266746,52.450980392156865,1610612765,37,35,2022-02-04T00:38:23Z,1750000,-12.0,4.0,1,left,T. Lyles DUNK (7 PTS) (K. Olynyk 1 AST),"[1626168, 203482]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,1.28,Made,7.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,,
179,PT10M34.00S,2022-02-04T00:38:30.3Z,2,REGULAR,3pt,Jump Shot,[],1629162,72.32260183968462,84.80392156862746,1610612750,37,35,2022-02-04T00:38:40Z,1770000,174.0,208.0,1,right,MISS J. McLaughlin 27' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
180,PT10M31.00S,2022-02-04T00:38:32.2Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,37,35,2022-02-04T00:38:32Z,1780000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,179.0,1.0,0.0,1.0,,,,,,,,,
181,PT10M31.00S,2022-02-04T00:38:35.3Z,2,REGULAR,turnover,traveling,[],1627752,,,1610612750,37,35,2022-02-04T00:38:44Z,1790000,,,0,,T. Prince traveling TURNOVER (1 TO),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,1.0,,,1627534.0,,,,,
