actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
83,PT04M21.00S,2022-01-11T00:22:42.6Z,1,REGULAR,turnover,bad pass,[],1630180,,,1610612765,11,22,2022-01-11T00:22:47Z,820000,,,0,,S. Bey bad pass TURNOVER (1 TO),"[1630180, 1626220]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0
84,PT04M21.00S,2022-01-11T00:22:42.6Z,1,REGULAR,steal,,[],1626220,,,1610612762,11,22,2022-01-11T00:22:45Z,830000,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M17.00S,2022-01-11T00:22:46.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,5.831143232588701,49.01960784313726,1610612762,11,24,2022-01-11T00:26:17Z,840000,5.0,2.0,1,left,B. Bogdanovic running DUNK (6 PTS) (R. O'Neale 1 AST),"[202711, 1626220]",1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,0.54,Made,,,,,,,6.0,,,,,,R. O'Neale,1626220.0,1.0,,,
87,PT03M56.00S,2022-01-11T00:23:07.1Z,1,REGULAR,3pt,Jump Shot,[],1630595,86.12023653088042,95.83333333333333,1610612765,11,24,2022-01-11T00:23:12Z,860000,229.0,78.0,1,right,MISS C. Cunningham 24' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,
88,PT03M54.00S,2022-01-11T00:23:09.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,11,24,2022-01-11T00:23:12Z,870000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,
89,PT03M54.00S,2022-01-11T00:23:14.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,11,24,2022-01-11T00:23:14Z,880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M54.00S,2022-01-11T00:23:14.8Z,1,REGULAR,substitution,out,[],1630165,,,1610612765,11,24,2022-01-11T00:23:23Z,890000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M54.00S,2022-01-11T00:23:14.8Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,11,24,2022-01-11T00:23:23Z,900000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M54.00S,2022-01-11T00:23:14.8Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,11,24,2022-01-11T00:23:23Z,910000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M54.00S,2022-01-11T00:23:14.8Z,1,REGULAR,substitution,in,[],202709,,,1610612765,11,24,2022-01-11T00:23:23Z,920000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M47.00S,2022-01-11T00:23:39.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626168,78.23587385019711,76.9607843137255,1610612765,13,24,2022-01-11T00:23:43Z,930000,135.0,152.0,1,right,T. Lyles 20' Jump Shot (2 PTS) (H. Diallo 2 AST),"[1626168, 1628977]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,20.32,Made,,,,,,,2.0,,,,,,H. Diallo,1628977.0,2.0,,,
96,PT03M36.00S,2022-01-11T00:23:50.8Z,1,REGULAR,3pt,Jump Shot,[],1628378,36.0545335085414,48.529411764705884,1610612762,13,24,2022-01-11T00:27:14Z,950000,7.0,286.0,1,left,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,28.65,Missed,,,,,,,,,,,,,,,,,,
97,PT03M32.00S,2022-01-11T00:23:54.8Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,13,24,2022-01-11T00:23:56Z,960000,,,0,,H. Diallo REBOUND (Off:0 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,96.0,3.0,3.0,0.0,,,,,,,,,,,,
98,PT03M28.00S,2022-01-11T00:23:59.2Z,1,REGULAR,3pt,Jump Shot,[],1630595,68.64323258869908,44.85294117647059,1610612765,13,24,2022-01-11T00:27:33Z,970000,-26.0,242.0,1,right,MISS C. Cunningham 24' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,
99,PT03M25.00S,2022-01-11T00:24:02.2Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,13,24,2022-01-11T00:24:08Z,980000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,,,,,
100,PT03M16.00S,2022-01-11T00:24:11.8Z,1,REGULAR,turnover,bad pass,[],202711,,,1610612762,13,24,2022-01-11T00:24:18Z,990000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 202709]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,1.0,Joseph,202709.0
101,PT03M16.00S,2022-01-11T00:24:11.8Z,1,REGULAR,steal,,[],202709,,,1610612765,13,24,2022-01-11T00:24:13Z,1000000,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M14.00S,2022-01-11T00:24:20.5Z,1,REGULAR,foul,personal,[],203903,,,1610612765,13,24,2022-01-11T00:28:37Z,1010000,,,0,,J. Clarkson take personal FOUL (1 PF),"[203903, 1630595]",1610612762.0,UTA,take,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,1155.0,1.0,0.0,Cunningham,1630595.0,,,,,,
104,PT03M14.00S,2022-01-11T00:24:30.6Z,1,REGULAR,substitution,out,[],1628977,,,1610612765,13,24,2022-01-11T00:24:37Z,1030000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M14.00S,2022-01-11T00:24:30.6Z,1,REGULAR,substitution,in,[],1628367,,,1610612765,13,24,2022-01-11T00:24:37Z,1040000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M58.00S,2022-01-11T00:24:59.6Z,1,REGULAR,foul,personal,[],203658,,,1610612765,13,24,2022-01-11T00:25:19Z,1050000,,,0,,N. Pelle personal FOUL (1 PF),"[203658, 1626168]",1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,,,,,,,,1199.0,1.0,0.0,Lyles,1626168.0,,,,,,
108,PT02M58.00S,2022-01-11T00:25:25.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,13,24,2022-01-11T00:25:25Z,1070000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M58.00S,2022-01-11T00:26:08.0Z,1,REGULAR,substitution,out,[],1626220,,,1610612765,13,24,2022-01-11T00:28:08Z,1080000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M58.00S,2022-01-11T00:26:08.0Z,1,REGULAR,substitution,out,[],202711,,,1610612765,13,24,2022-01-11T00:28:08Z,1090000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M58.00S,2022-01-11T00:26:08.0Z,1,REGULAR,substitution,in,[],1629672,,,1610612765,13,24,2022-01-11T00:28:08Z,1100000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M58.00S,2022-01-11T00:26:08.0Z,1,REGULAR,substitution,in,[],1627863,,,1610612765,13,24,2022-01-11T00:28:08Z,1110000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M44.00S,2022-01-11T00:28:24.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,90.45663600525624,42.15686274509803,1610612765,13,24,2022-01-11T00:30:58Z,1120000,-39.0,37.0,1,right,MISS T. Lyles driving Layup,[1626168],1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,5.4,Missed,,,,,,,,,,,,,,,,,,
114,PT02M39.00S,2022-01-11T00:28:29.7Z,1,REGULAR,rebound,defensive,[],203658,,,1610612762,13,24,2022-01-11T00:28:29Z,1130000,,,0,,N. Pelle REBOUND (Off:0 Def:1),[203658],1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,
115,PT02M23.00S,2022-01-11T00:28:45.4Z,1,REGULAR,turnover,bad pass,[],203903,,,1610612762,13,24,2022-01-11T00:29:01Z,1140000,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1630595]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0
116,PT02M23.00S,2022-01-11T00:28:45.4Z,1,REGULAR,steal,,[],1630595,,,1610612765,13,24,2022-01-11T00:34:38Z,1150000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M19.00S,2022-01-11T00:28:49.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628367,93.08475689881735,54.411764705882355,1610612765,15,24,2022-01-11T00:32:16Z,1160000,22.0,13.0,1,right,J. Jackson running Layup (2 PTS) (C. Cunningham 1 AST),"[1628367, 1630595]",1610612765.0,DET,running,,,Jackson,J. Jackson,,,,,2.54,Made,,,,,,,2.0,,,,,,C. Cunningham,1630595.0,1.0,,,
119,PT02M09.00S,2022-01-11T00:29:08.2Z,1,REGULAR,foul,personal,[],1630180,,,1610612762,15,24,2022-01-11T00:29:37Z,1180000,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 1628378]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,1628168.0,1.0,0.0,Mitchell,1628378.0,,,,,,
121,PT02M09.00S,2022-01-11T00:29:20.4Z,1,REGULAR,substitution,out,[],203658,,,1610612762,15,24,2022-01-11T00:29:33Z,1200000,,,0,,SUB out: N. Pelle,[203658],1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M09.00S,2022-01-11T00:29:20.4Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,15,24,2022-01-11T00:29:33Z,1210000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M09.00S,2022-01-11T00:29:20.4Z,1,REGULAR,substitution,in,[],201144,,,1610612762,15,24,2022-01-11T00:29:33Z,1220000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M09.00S,2022-01-11T00:29:20.4Z,1,REGULAR,substitution,in,[],202355,,,1610612762,15,24,2022-01-11T00:29:33Z,1230000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M09.00S,2022-01-11T00:29:20.4Z,1,REGULAR,substitution,out,[],1630595,,,1610612762,15,24,2022-01-11T00:30:42Z,1235000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M09.00S,2022-01-11T00:29:20.4Z,1,REGULAR,substitution,out,[],1630180,,,1610612762,15,24,2022-01-11T00:30:42Z,1237500,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M09.00S,2022-01-11T00:29:20.4Z,1,REGULAR,substitution,in,[],1630240,,,1610612762,15,24,2022-01-11T00:30:42Z,1238750,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M09.00S,2022-01-11T00:29:20.4Z,1,REGULAR,substitution,in,[],1630199,,,1610612762,15,24,2022-01-11T00:30:42Z,1239375,,,0,,SUB in: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M00.00S,2022-01-11T00:29:43.6Z,1,REGULAR,3pt,Jump Shot,[],203903,29.878449408672807,77.20588235294117,1610612762,15,27,2022-01-11T00:29:48Z,1240000,-136.0,228.0,1,left,J. Clarkson 26' 3PT  (3 PTS) (E. Paschall 1 AST),"[203903, 1629672]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.58,Made,,,,,,,3.0,,,,,,E. Paschall,1629672.0,1.0,,,
127,PT01M43.00S,2022-01-11T00:30:00.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630199,89.01116951379764,42.40196078431373,1610612765,17,27,2022-01-11T00:30:07Z,1260000,-38.0,51.0,1,right,C. Stanley 6' Hook (2 PTS),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,6.34,Made,,,,,,,2.0,,,,,,,,,,,
128,PT01M30.00S,2022-01-11T00:30:13.4Z,1,REGULAR,3pt,Jump Shot,[],1627863,7.276609724047319,96.81372549019608,1610612762,17,27,2022-01-11T00:30:47Z,1270000,-234.0,16.0,1,left,MISS D. House Jr. 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,
129,PT01M27.00S,2022-01-11T00:30:16.9Z,1,REGULAR,rebound,offensive,[],201144,,,1610612762,17,27,2022-01-11T00:30:16Z,1280000,,,0,,M. Conley REBOUND (Off:2 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,128.0,3.0,1.0,2.0,,,,,,,,,,,,
130,PT01M21.00S,2022-01-11T00:30:23.9Z,1,REGULAR,foul,personal,[],1626168,,,1610612762,17,27,2022-01-11T00:30:35Z,1290000,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 202355]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,1155.0,1.0,0.0,Whiteside,202355.0,,,,,,
136,PT01M13.00S,2022-01-11T00:30:57.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202355,7.145203679369246,46.32352941176471,1610612762,17,29,2022-01-11T00:31:03Z,1310000,18.0,15.0,1,left,H. Whiteside driving DUNK (8 PTS) (M. Conley 3 AST),"[202355, 201144]",1610612762.0,UTA,driving,,,Whiteside,H. Whiteside,,,,,2.36,Made,,,,,,,8.0,,,,,,M. Conley,201144.0,3.0,,,
138,PT01M02.00S,2022-01-11T00:31:08.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,91.77069645203679,53.67647058823529,1610612765,19,29,2022-01-11T00:31:14Z,1330000,18.0,25.0,1,right,T. Lyles driving Layup (4 PTS) (C. Joseph 1 AST),"[1626168, 202709]",1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,3.1,Made,,,,,,,4.0,,,,,,C. Joseph,202709.0,1.0,,,
140,PT00M53.00S,2022-01-11T00:31:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629672,15.160972404730614,51.96078431372549,1610612762,19,31,2022-01-11T00:31:26Z,1350000,-10.0,90.0,1,left,E. Paschall 9' floating Jump Shot (2 PTS),[1629672],1610612762.0,UTA,floating,,,Paschall,E. Paschall,,,,,9.05,Made,,,,,,,2.0,,,,,,,,,,,
141,PT00M53.00S,2022-01-11T00:31:25.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630240,,,1610612762,19,31,2022-01-11T00:31:40Z,1360000,,,0,,S. Lee shooting personal FOUL (1 PF) (Paschall 1 FT),"[1630240, 1629672]",1610612765.0,DET,shooting,,,Lee,S. Lee,,,,,,,,,,,,,,1628168.0,1.0,0.0,Paschall,1629672.0,,,,,,
143,PT00M53.00S,2022-01-11T00:31:48.2Z,1,REGULAR,freethrow,1 of 1,[],1629672,,,1610612762,19,32,2022-01-11T00:31:48Z,1380000,,,0,,E. Paschall Free Throw 1 of 1 (3 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
144,PT00M45.80S,2022-01-11T00:31:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202709,91.37647831800263,46.07843137254902,1610612765,21,32,2022-01-11T00:32:02Z,1390000,-20.0,29.0,1,right,C. Joseph driving Layup (2 PTS) (T. Lyles 1 AST),"[202709, 1626168]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,3.47,Made,,,,,,,2.0,,,,,,T. Lyles,1626168.0,1.0,,,
146,PT00M36.50S,2022-01-11T00:32:09.2Z,1,REGULAR,3pt,Jump Shot,[],203903,31.84954007884363,44.607843137254896,1610612762,21,32,2022-01-11T00:35:19Z,1410000,27.0,247.0,1,left,MISS J. Clarkson 24' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,
147,PT00M33.80S,2022-01-11T00:32:11.9Z,1,REGULAR,rebound,defensive,[],1630240,,,1610612765,21,32,2022-01-11T00:32:13Z,1420000,,,0,,S. Lee REBOUND (Off:0 Def:1),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,
148,PT00M24.10S,2022-01-11T00:32:21.6Z,1,REGULAR,3pt,Jump Shot,[],1626168,67.46057818659658,45.58823529411765,1610612765,21,32,2022-01-11T00:32:25Z,1430000,-22.0,253.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
149,PT00M21.20S,2022-01-11T00:32:24.5Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,21,32,2022-01-11T00:32:24Z,1440000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,
150,PT00M01.30S,2022-01-11T00:32:44.5Z,1,REGULAR,3pt,Jump Shot,[],1627863,22.651116951379763,12.25490196078431,1610612762,21,35,2022-01-11T00:32:49Z,1450000,189.0,160.0,1,left,D. House Jr. 24' 3PT  (3 PTS) (M. Conley 4 AST),"[1627863, 201144]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,24.77,Made,,,,,,,3.0,,,,,,M. Conley,201144.0,4.0,,,
152,PT00M00.20S,2022-01-11T00:32:54.4Z,1,REGULAR,3pt,Jump Shot,[],1626168,9.116294349540084,19.85294117647058,1610612765,21,35,2022-01-11T00:36:21Z,1470000,-151.0,802.0,1,right,MISS T. Lyles 81' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,81.58,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.10S,2022-01-11T00:32:54.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,21,35,2022-01-11T00:36:21Z,1480000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,
154,PT00M00.00S,2022-01-11T00:33:00.8Z,1,REGULAR,period,end,[],0,,,1610612765,21,35,2022-01-11T00:33:00Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-01-11T00:35:35.9Z,2,REGULAR,period,start,[],0,,,1610612765,21,35,2022-01-11T00:35:35Z,1500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M49.00S,2022-01-11T00:35:49.0Z,2,REGULAR,3pt,Jump Shot,[],1630199,65.48948751642575,70.34313725490196,1610612765,21,35,2022-01-11T00:35:53Z,1510000,102.0,272.0,1,right,MISS C. Stanley 29' 3PT,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,29.03,Missed,,,,,,,,,,,,,,,,,,
157,PT11M45.00S,2022-01-11T00:35:51.8Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612765,21,35,2022-01-11T00:35:51Z,1520000,,,0,,T. Lyles REBOUND (Off:1 Def:0),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,156.0,1.0,0.0,1.0,,,,,,,,,,,,
158,PT11M40.00S,2022-01-11T00:35:57.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626168,92.0335085413929,45.58823529411765,1610612765,21,35,2022-01-11T00:36:05Z,1530000,-22.0,22.0,1,right,MISS T. Lyles fadeaway Shot - blocked,"[1626168, 202355]",1610612765.0,DET,fadeaway,,,Lyles,T. Lyles,,,,,3.15,Missed,Whiteside,202355.0,,,,,,,,,,,,,,,,
159,PT11M40.00S,2022-01-11T00:35:57.0Z,2,REGULAR,block,,[],202355,,,1610612765,21,35,2022-01-11T00:36:00Z,1540000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M35.00S,2022-01-11T00:36:02.0Z,2,REGULAR,rebound,offensive,[],1630240,,,1610612765,21,35,2022-01-11T00:36:05Z,1550000,,,0,,S. Lee REBOUND (Off:1 Def:1),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,158.0,2.0,1.0,1.0,,,,,,,,,,,,
161,PT11M34.00S,2022-01-11T00:36:03.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630199,93.42969776609723,49.19960171568627,1610612765,23,35,2022-01-11T00:36:19Z,1560000,-4.0,9.0,1,right,C. Stanley reverse Layup (4 PTS) (S. Lee 1 AST),"[1630199, 1630240]",1610612765.0,DET,reverse,,,Stanley,C. Stanley,,,,,1.01,Made,,,,,,,4.0,,,,,,S. Lee,1630240.0,1.0,,,
163,PT11M15.00S,2022-01-11T00:36:22.3Z,2,REGULAR,3pt,Jump Shot,[],1627863,22.519710906701704,7.107843137254903,1610612762,23,35,2022-01-11T00:36:27Z,1580000,214.0,159.0,1,left,MISS D. House Jr. 26' 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,
164,PT11M12.00S,2022-01-11T00:36:25.3Z,2,REGULAR,rebound,defensive,[],1630240,,,1610612765,23,35,2022-01-11T00:36:27Z,1590000,,,0,,S. Lee REBOUND (Off:1 Def:2),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,163.0,3.0,2.0,1.0,,,,,,,,,,,,
165,PT11M03.00S,2022-01-11T00:36:33.7Z,2,REGULAR,3pt,Jump Shot,[],1626168,70.48291721419186,25.735294117647058,1610612765,23,35,2022-01-11T00:36:39Z,1600000,-121.0,225.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
166,PT11M00.00S,2022-01-11T00:36:36.7Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612762,23,35,2022-01-11T00:36:39Z,1610000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,
167,PT10M48.00S,2022-01-11T00:36:49.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202355,12.614980289093296,54.239430147058826,1610612762,23,37,2022-01-11T00:36:55Z,1620000,-21.0,66.0,1,left,H. Whiteside 6' Hook (10 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,6.94,Made,,,,,,,10.0,,,,,,,,,,,
169,PT10M33.00S,2022-01-11T00:37:03.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,89.27398160315374,64.70588235294117,1610612765,25,37,2022-01-11T00:37:11Z,1640000,74.0,48.0,1,right,T. Lyles 8' bank Jump Shot (6 PTS) (C. Stanley 1 AST),"[1626168, 1630199]",1610612765.0,DET,bank,,,Lyles,T. Lyles,,,,,8.79,Made,,,,,,,6.0,,,,,,C. Stanley,1630199.0,1.0,,,
171,PT10M16.00S,2022-01-11T00:37:20.4Z,2,REGULAR,3pt,Jump Shot,[],203903,30.009855453350852,80.3921568627451,1610612762,25,37,2022-01-11T00:37:26Z,1660000,-152.0,230.0,1,left,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,
172,PT10M12.00S,2022-01-11T00:37:24.4Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,25,37,2022-01-11T00:37:26Z,1670000,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,171.0,2.0,1.0,1.0,,,,,,,,,,,,
173,PT10M09.00S,2022-01-11T00:37:27.5Z,2,REGULAR,turnover,bad pass,[],1626168,,,1610612765,25,37,2022-01-11T00:37:33Z,1680000,,,0,,T. Lyles bad pass TURNOVER (1 TO),"[1626168, 1627863]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,1.0,House Jr.,1627863.0
174,PT10M09.00S,2022-01-11T00:37:27.5Z,2,REGULAR,steal,,[],1627863,,,1610612762,25,37,2022-01-11T00:37:29Z,1690000,,,0,,D. House Jr. STEAL (1 STL),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
