actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-12-07T00:11:33.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-12-07T00:11:33Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2021-12-07T00:11:36.8Z,1,REGULAR,jumpball,recovered,[],1630180,,,1610612765,0,0,2021-12-07T00:11:36Z,40000,,,0,,Jump Ball I. Stewart vs. J. Robinson-Earl: Tip to S. Bey,"[1630180, 1630191, 1630526]",1610612765.0,DET,startperiod,S. Bey,1630180.0,Bey,S. Bey,Stewart,1630191.0,Robinson-Earl,1630526.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2021-12-07T00:11:49.8Z,1,REGULAR,2pt,Jump Shot,[],203924,7.802233902759525,69.8529411764706,1610612765,2,0,2021-12-07T00:11:57Z,70000,-99.0,21.0,1,left,J. Grant 10' turnaround Jump Shot (2 PTS) (K. Hayes 1 AST),"[203924, 1630165]",1610612765.0,DET,turnaround,,,Grant,J. Grant,,,,,10.15,Made,2.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,,
9,PT11M21.00S,2021-12-07T00:12:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,90.98226018396846,40.19607843137255,1610612760,2,0,2021-12-07T00:12:20Z,90000,-49.0,32.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.87,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M13.00S,2021-12-07T00:12:19.5Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,2,0,2021-12-07T00:12:20Z,100000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,,
11,PT11M13.00S,2021-12-07T00:12:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,94.40999984741211,50.0,1610612760,2,2,2021-12-07T00:12:18Z,110000,0.0,0.0,1,right,J. Robinson-Earl tip Layup (2 PTS),[1630526],1610612760.0,OKC,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
12,PT11M02.00S,2021-12-07T00:12:30.0Z,1,REGULAR,2pt,Jump Shot,[],1630595,10.298948751642584,66.42156862745098,1610612765,4,2,2021-12-07T00:12:37Z,120000,-82.0,44.0,1,left,C. Cunningham 9' driving floating Jump Shot (2 PTS) (J. Grant 1 AST),"[1630595, 203924]",1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,9.33,Made,2.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,,
14,PT10M43.00S,2021-12-07T00:12:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,91.37647831800263,42.64705882352941,1610612760,4,2,2021-12-07T00:12:53Z,140000,-37.0,29.0,1,right,MISS J. Robinson-Earl Layup,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,4.66,Missed,,,,,,,,,,,,,,,,,,,
15,PT10M41.00S,2021-12-07T00:12:50.8Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,4,2,2021-12-07T00:12:53Z,150000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,
16,PT10M29.00S,2021-12-07T00:13:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,9.379106438896187,44.11764705882353,1610612765,4,2,2021-12-07T00:13:08Z,160000,29.0,36.0,1,left,MISS S. Bey Layup,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,4.62,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M28.00S,2021-12-07T00:13:04.8Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,4,2,2021-12-07T00:13:08Z,170000,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,,
18,PT10M28.00S,2021-12-07T00:13:11.3Z,1,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612765,4,2,2021-12-07T00:13:19Z,180000,,,0,,J. Giddey shooting personal FOUL (1 PF) (Bey 2 FT),"[1630581, 1630180]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Bey,1630180.0,,,,,,
20,PT10M28.00S,2021-12-07T00:13:29.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612765,5,2,2021-12-07T00:13:29Z,200000,,,0,,S. Bey Free Throw 1 of 2 (1 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
21,PT10M28.00S,2021-12-07T00:13:41.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612765,6,2,2021-12-07T00:13:41Z,210000,,,0,,S. Bey Free Throw 2 of 2 (2 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
22,PT10M16.00S,2021-12-07T00:13:54.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,83.36070959264126,96.81372549019608,1610612760,6,2,2021-12-07T00:13:58Z,220000,234.0,104.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M13.00S,2021-12-07T00:13:56.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,6,2,2021-12-07T00:13:56Z,230000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,
24,PT10M10.00S,2021-12-07T00:14:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.013797634691201,43.13725490196079,1610612765,8,2,2021-12-07T00:14:10Z,240000,34.0,13.0,1,left,C. Cunningham driving Layup (4 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,3.68,Made,4.0,,,,,,,,,,,,,,,,,,
25,PT09M57.00S,2021-12-07T00:14:14.3Z,1,REGULAR,turnover,lost ball,[],1630581,,,1610612760,8,2,2021-12-07T00:14:25Z,250000,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 1630165]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,,,
26,PT09M57.00S,2021-12-07T00:14:14.3Z,1,REGULAR,steal,,[],1630165,,,1610612765,8,2,2021-12-07T00:14:18Z,260000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M47.00S,2021-12-07T00:14:23.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,27.90735873850197,21.813725490196077,1610612765,11,2,2021-12-07T00:14:31Z,270000,141.0,210.0,1,left,C. Cunningham 25' 3PT  (7 PTS) (J. Grant 2 AST),"[1630595, 203924]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,25.27,Made,7.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,,,
29,PT09M34.00S,2021-12-07T00:14:38.6Z,1,REGULAR,foul,personal,[],1630165,,,1610612760,11,2,2021-12-07T00:14:54Z,290000,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 1628983]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,2004.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
31,PT09M27.00S,2021-12-07T00:15:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.24507227332458,55.3921568627451,1610612760,11,2,2021-12-07T00:15:10Z,310000,27.0,30.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.02,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M24.00S,2021-12-07T00:15:08.6Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,11,2,2021-12-07T00:15:10Z,320000,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,
33,PT09M19.00S,2021-12-07T00:15:13.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,32.90078843626807,38.970588235294116,1610612765,11,2,2021-12-07T00:15:19Z,330000,55.0,257.0,1,left,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M16.00S,2021-12-07T00:15:16.5Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,11,2,2021-12-07T00:15:19Z,340000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,
35,PT09M08.00S,2021-12-07T00:15:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.55913272010513,46.07843137254902,1610612760,11,4,2021-12-07T00:15:29Z,350000,-20.0,17.0,1,right,D. Bazley driving Layup (2 PTS),[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,2.62,Made,2.0,,,,,,,,,,,,,,,,,,
36,PT09M03.00S,2021-12-07T00:15:30.6Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,11,4,2021-12-07T00:15:35Z,360000,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1629647]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,1.0,Bazley,1629647.0,,,
37,PT09M03.00S,2021-12-07T00:15:30.6Z,1,REGULAR,steal,,[],1629647,,,1610612760,11,4,2021-12-07T00:15:33Z,370000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M41.00S,2021-12-07T00:15:52.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,92.95335085413929,52.94117647058824,1610612760,11,6,2021-12-07T00:15:57Z,380000,15.0,14.0,1,right,J. Giddey cutting Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,2.01,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,,
40,PT08M23.00S,2021-12-07T00:16:10.1Z,1,REGULAR,2pt,Jump Shot,[],203924,19.8915900131406,32.84313725490196,1610612765,11,6,2021-12-07T00:16:16Z,400000,86.0,134.0,1,left,MISS J. Grant 15' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,15.95,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M20.00S,2021-12-07T00:16:13.1Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,11,6,2021-12-07T00:16:16Z,410000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,
