actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M29.00S,2021-10-30T23:12:09.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,33.952036793692514,54.65686274509804,1610612753,4,5,2021-10-30T23:12:15Z,170000,-23.0,267.0,1,left,W. Carter Jr. 26' 3PT  (3 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.76,Made,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,,
19,PT10M11.00S,2021-10-30T23:12:26.5Z,1,REGULAR,2pt,Jump Shot,[],203924,75.34494086727989,71.81372549019608,1610612765,4,5,2021-10-30T23:12:31Z,190000,109.0,179.0,1,right,MISS J. Grant 20' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,20.99,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M09.00S,2021-10-30T23:12:28.5Z,1,REGULAR,rebound,offensive,[],1630165,,,1610612765,4,5,2021-10-31T00:22:15Z,200000,,,0,,K. Hayes REBOUND (Off:1 Def:0),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,,
21,PT10M06.00S,2021-10-30T23:12:30.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630165,76.39618922470433,89.4607843137255,1610612765,4,5,2021-10-30T23:12:34Z,210000,197.0,169.0,1,right,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M04.00S,2021-10-30T23:12:32.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,4,5,2021-10-30T23:12:34Z,220000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,
23,PT09M56.00S,2021-10-30T23:12:41.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630175,9.641918528252305,44.85294117647059,1610612753,4,5,2021-10-30T23:12:48Z,230000,26.0,38.0,1,left,MISS C. Anthony Hook,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,4.6,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M53.00S,2021-10-30T23:12:44.8Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,4,5,2021-10-30T23:12:48Z,240000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,23.0,2.0,1.0,1.0,,,,,,,,,,,
25,PT09M49.00S,2021-10-30T23:12:49.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203924,93.2161629434954,96.07843137254902,1610612765,4,5,2021-10-30T23:12:54Z,250000,230.0,11.0,1,right,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M47.00S,2021-10-30T23:12:51.0Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,4,5,2021-10-30T23:12:54Z,260000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,
27,PT09M35.00S,2021-10-30T23:13:02.1Z,1,REGULAR,3pt,Jump Shot,[],1630532,31.061103810775293,27.941176470588232,1610612753,4,8,2021-10-30T23:13:07Z,270000,110.0,239.0,1,left,F. Wagner 26' 3PT  (3 PTS) (C. Anthony 1 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,26.37,Made,3.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,,
29,PT09M16.00S,2021-10-30T23:13:28.1Z,1,REGULAR,foul,offensive,[],1630191,,,1610612765,4,8,2021-10-30T23:13:57Z,290000,,,0,,I. Stewart offensive FOUL (1 PF),"[1630191, 1630175]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Anthony,1630175.0,,,
31,PT09M16.00S,2021-10-30T23:13:28.1Z,1,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,4,8,2021-10-30T23:13:28Z,310000,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,1.0,,,1628171.0,,,,,,,
32,PT09M05.00S,2021-10-30T23:13:50.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628976,6.619579500657039,42.40196078431373,1610612753,4,8,2021-10-30T23:14:16Z,320000,38.0,10.0,1,left,MISS W. Carter Jr. Hook,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,3.92,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M05.00S,2021-10-30T23:13:50.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,4,8,2021-10-30T23:14:16Z,330000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,
85,PT09M05.00S,2021-10-30T23:13:58.4Z,1,REGULAR,foul,personal,[],1628964,,,1610612765,4,8,2021-10-30T23:24:07Z,335000,,,0,,M. Bamba loose ball personal FOUL (1 PF),"[1628964, 203924]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Grant,203924.0,,,
34,PT09M05.00S,2021-10-30T23:14:06.0Z,1,REGULAR,foul,technical,['1freethrow'],1628964,,,1610612765,4,8,2021-10-30T23:14:14Z,340000,,,0,,M. Bamba technical FOUL (1 Tech),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,1830.0,1.0,1.0,,,,,
35,PT09M05.00S,2021-10-30T23:14:20.8Z,1,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,4,8,2021-10-30T23:14:20Z,350000,,,0,,MISS J. Grant technical Free Throw 1 of 1,[203924],1610612765.0,DET,technical,,,Grant,J. Grant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M05.00S,2021-10-30T23:14:20.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,4,8,2021-10-30T23:14:20Z,360000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,
37,PT08M45.00S,2021-10-30T23:14:52.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630165,89.79960578186596,50.245098039215684,1610612765,4,8,2021-10-30T23:24:07Z,370000,1.0,43.0,1,right,MISS K. Hayes Hook - blocked,"[1630165, 1628964]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,4.34,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0,
38,PT08M45.00S,2021-10-30T23:14:52.2Z,1,REGULAR,block,,[],1628964,,,1610612765,4,8,2021-10-30T23:14:54Z,380000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M41.00S,2021-10-30T23:14:56.2Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,4,8,2021-10-30T23:14:58Z,390000,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,,,,
40,PT08M38.00S,2021-10-30T23:14:57.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,74.29369250985545,86.76470588235294,1610612765,7,8,2021-10-30T23:24:07Z,400000,184.0,189.0,1,right,S. Bey 26' 3PT  (3 PTS) (C. Cunningham 1 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.37,Made,3.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,,
41,PT08M13.00S,2021-10-30T23:15:30.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612753,7,8,2021-10-30T23:15:40Z,410000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
42,PT07M57.00S,2021-10-30T23:16:00.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,73.63666228646518,15.441176470588232,1610612765,7,8,2021-10-30T23:16:04Z,420000,-173.0,195.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M54.00S,2021-10-30T23:16:03.1Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,7,8,2021-10-30T23:16:04Z,430000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,
44,PT07M41.00S,2021-10-30T23:16:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,6.225361366622863,54.90196078431372,1610612753,7,8,2021-10-30T23:16:29Z,440000,-25.0,6.0,1,left,MISS W. Carter Jr. Layup,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M39.00S,2021-10-30T23:16:18.2Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,7,8,2021-10-30T23:16:29Z,450000,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,44.0,3.0,2.0,1.0,,,,,,,,,,,
46,PT07M34.00S,2021-10-30T23:16:25.2Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612765,7,8,2021-10-30T23:16:37Z,460000,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Grant 2 FT),"[1628976, 203924]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Grant,203924.0,,,
48,PT07M34.00S,2021-10-30T23:16:50.9Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,8,8,2021-10-30T23:16:50Z,480000,,,0,,J. Grant Free Throw 1 of 2 (3 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
49,PT07M34.00S,2021-10-30T23:17:14.1Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,9,8,2021-10-30T23:17:14Z,490000,,,0,,J. Grant Free Throw 2 of 2 (4 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
50,PT07M24.00S,2021-10-30T23:17:25.0Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,9,8,2021-10-30T23:17:31Z,500000,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1630191]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1.0,Stewart,1630191.0,,,,,,,,
51,PT07M24.00S,2021-10-30T23:17:25.0Z,1,REGULAR,steal,,[],1630191,,,1610612765,9,8,2021-10-30T23:17:27Z,510000,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M00.00S,2021-10-30T23:17:49.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630191,68.51182654402103,66.17647058823529,1610612765,9,8,2021-10-30T23:17:55Z,520000,81.0,243.0,1,right,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
53,PT06M57.00S,2021-10-30T23:17:52.3Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,9,8,2021-10-30T23:17:55Z,530000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,
54,PT06M51.00S,2021-10-30T23:17:57.7Z,1,REGULAR,2pt,Jump Shot,[],1630175,27.90735873850197,45.833333333333336,1610612753,9,8,2021-10-30T23:21:28Z,540000,21.0,210.0,1,left,MISS C. Anthony 21' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,21.08,Missed,,,,,,,,,,,,,,,,,,,
55,PT06M47.00S,2021-10-30T23:18:01.7Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,9,8,2021-10-30T23:18:07Z,550000,,,0,,C. Cunningham REBOUND (Off:1 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,54.0,4.0,3.0,1.0,,,,,,,,,,,
56,PT06M36.00S,2021-10-30T23:18:12.3Z,1,REGULAR,3pt,Jump Shot,[],1630180,79.54993429697765,6.862745098039213,1610612765,9,8,2021-10-30T23:21:20Z,560000,-216.0,140.0,1,right,MISS S. Bey 25' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M35.00S,2021-10-30T23:18:14.4Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,9,8,2021-10-30T23:18:14Z,570000,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,56.0,1.0,0.0,1.0,,,,,,,,,,,
58,PT06M26.00S,2021-10-30T23:18:23.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,68.38042049934297,34.803921568627445,1610612765,9,8,2021-10-30T23:18:29Z,580000,-76.0,245.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M24.00S,2021-10-30T23:18:25.1Z,1,REGULAR,rebound,offensive,[],203924,,,1610612765,9,8,2021-10-30T23:18:25Z,590000,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,58.0,1.0,0.0,1.0,,,,,,,,,,,
60,PT06M21.00S,2021-10-30T23:18:27.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630165,73.50525624178712,84.55882352941177,1610612765,12,8,2021-10-30T23:18:32Z,600000,173.0,197.0,1,right,K. Hayes 26' 3PT  (3 PTS) (J. Grant 1 AST),"[1630165, 203924]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,26.17,Made,3.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,,
62,PT06M04.00S,2021-10-30T23:18:48.6Z,1,REGULAR,foul,personal,[],1630165,,,1610612753,12,8,2021-10-30T23:20:08Z,620000,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 1628964]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Bamba,1628964.0,,,
64,PT06M04.00S,2021-10-30T23:18:58.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,12,8,2021-10-30T23:18:58Z,640000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M04.00S,2021-10-30T23:19:01.1Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,12,8,2021-10-30T23:21:50Z,650000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M04.00S,2021-10-30T23:19:01.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,12,8,2021-10-30T23:21:50Z,660000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M04.00S,2021-10-30T23:19:01.1Z,1,REGULAR,substitution,in,[],203914,,,1610612753,12,8,2021-10-30T23:21:50Z,670000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M04.00S,2021-10-30T23:19:01.1Z,1,REGULAR,substitution,in,[],203082,,,1610612753,12,8,2021-10-30T23:21:50Z,680000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M52.00S,2021-10-30T23:22:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,11.350197109067011,36.029411764705884,1610612753,12,8,2021-10-30T23:24:29Z,690000,70.0,54.0,1,left,MISS G. Harris 8' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,8.85,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M50.00S,2021-10-30T23:22:06.0Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,12,8,2021-10-30T23:22:06Z,700000,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,69.0,3.0,2.0,1.0,,,,,,,,,,,
71,PT05M30.00S,2021-10-30T23:22:25.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.24507227332458,56.127450980392155,1610612765,12,8,2021-10-30T23:22:38Z,710000,31.0,30.0,1,right,MISS C. Cunningham Layup - blocked,"[1630595, 203082]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,4.27,Missed,,,,,,,,,,,,,,,,,Ross,203082.0,
72,PT05M30.00S,2021-10-30T23:22:25.2Z,1,REGULAR,block,,[],203082,,,1610612765,12,8,2021-10-30T23:22:27Z,720000,,,0,,T. Ross BLOCK (1 BLK),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M29.00S,2021-10-30T23:22:26.2Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,12,8,2021-10-30T23:22:38Z,730000,,,0,,C. Cunningham REBOUND (Off:2 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,71.0,5.0,3.0,2.0,,,,,,,,,,,
74,PT05M29.00S,2021-10-30T23:22:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,92.82194480946123,52.450980392156865,1610612765,12,8,2021-10-30T23:22:45Z,740000,12.0,15.0,1,right,MISS C. Cunningham Layup - blocked,"[1630595, 203082]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,1.94,Missed,,,,,,,,,,,,,,,,,Ross,203082.0,
75,PT05M29.00S,2021-10-30T23:22:29.3Z,1,REGULAR,block,,[],203082,,,1610612765,12,8,2021-10-30T23:22:31Z,750000,,,0,,T. Ross BLOCK (2 BLK),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M29.00S,2021-10-30T23:22:29.3Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,12,8,2021-10-30T23:47:10Z,760000,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,74.0,4.0,2.0,2.0,,,,,,,,,,,
77,PT05M29.00S,2021-10-30T23:22:34.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,12,8,2021-10-30T23:22:52Z,770000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
78,PT05M13.00S,2021-10-30T23:23:02.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203082,14.241130091984232,65.93137254901961,1610612753,12,8,2021-10-30T23:26:58Z,780000,-80.0,81.0,1,left,MISS T. Ross 11' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,11.39,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M10.00S,2021-10-30T23:23:05.3Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,12,8,2021-10-30T23:23:13Z,790000,,,0,,C. Cunningham REBOUND (Off:2 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,78.0,6.0,4.0,2.0,,,,,,,,,,,
80,PT04M55.00S,2021-10-30T23:23:20.2Z,1,REGULAR,3pt,Jump Shot,[],1630165,69.03745072273324,69.36274509803921,1610612765,12,8,2021-10-30T23:23:24Z,800000,97.0,239.0,1,right,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
81,PT04M52.00S,2021-10-30T23:23:23.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,12,8,2021-10-30T23:23:24Z,810000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,,
82,PT04M36.00S,2021-10-30T23:23:39.1Z,1,REGULAR,3pt,Jump Shot,[],203914,23.176741130091983,12.009803921568633,1610612753,12,8,2021-10-30T23:23:45Z,820000,190.0,165.0,1,left,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
83,PT04M31.00S,2021-10-30T23:23:44.1Z,1,REGULAR,rebound,defensive,[],203924,,,1610612765,12,8,2021-10-30T23:23:45Z,830000,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,82.0,2.0,1.0,1.0,,,,,,,,,,,
